project,artifact_id,worktree_id,birth_state,lineage_state,first_path,final_path,first_event_index,last_event_index,first_ts_ms,last_ts_ms,first_session,last_session,session_count,reads,mutations,renames,deletes,closed_reason,final_exists,final_tracked,final_state_known,introduced_eligible,content_durability
agentsight,agentsight:a00002332,b5bc34dabe6a,confirmed_create,known,docs/tmp/build-and-evaluate/step-0024-20260715T042557-0700/experiment-001/plan-review.md,docs/tmp/build-and-evaluate/step-0024-20260715T042557-0700/experiment-001/plan-review.md,75299,75819,1784114943993,1784116793811,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,1,3,1,0,0,,true,true,true,true,not_measured_for_create
agentsight,agentsight:a00002333,b5bc34dabe6a,confirmed_create,known,docs/tmp/build-and-evaluate/step-0024-20260715T042557-0700/experiment-001/implementation-review.md,docs/tmp/build-and-evaluate/step-0024-20260715T042557-0700/experiment-001/implementation-review.md,75502,78621,1784115758682,1784155897318,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,1,2,1,0,0,,true,true,true,true,not_measured_for_create
agentsight,agentsight:a00002334,b5bc34dabe6a,confirmed_create,known,docs/tmp/build-and-evaluate/step-0024-20260715T042557-0700/experiment-001/real-preflight.md,docs/tmp/build-and-evaluate/step-0024-20260715T042557-0700/experiment-001/real-preflight.md,75511,75821,1784115805544,1784116802063,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,1,1,1,0,0,,true,true,true,true,not_measured_for_create
agentsight,agentsight:a00002335,b5bc34dabe6a,left_censored_existing,known,.agentsight/experiments/rq3-monotone-recurrence-codetracebench-v1/full/operation-assignments.jsonl,.agentsight/experiments/rq3-monotone-recurrence-codetracebench-v1/full/operation-assignments.jsonl,75528,89044,1784115897327,1784519685771,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,2,13,0,0,0,,true,false,true,false,unknown
agentsight,agentsight:a00002336,b5bc34dabe6a,left_censored_existing,known,.agentsight/experiments/rq3-monotone-recurrence-codetracebench-v1/full/pair-decisions.jsonl,.agentsight/experiments/rq3-monotone-recurrence-codetracebench-v1/full/pair-decisions.jsonl,75528,84114,1784115897327,1784250571441,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,1,8,0,0,0,,true,false,true,false,unknown
agentsight,agentsight:a00002337,b5bc34dabe6a,left_censored_existing,known,.agentsight/experiments/rq3-monotone-recurrence-v1/full/pair-predictions.jsonl,.agentsight/experiments/rq3-monotone-recurrence-v1/full/pair-predictions.jsonl,75528,84114,1784115897327,1784250571441,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,1,6,0,0,0,,true,false,true,false,unknown
agentsight,agentsight:a00002338,b5bc34dabe6a,left_censored_existing,known,.agentsight/experiments/rq3-monotone-recurrence-v1/full/session-results.jsonl,.agentsight/experiments/rq3-monotone-recurrence-v1/full/session-results.jsonl,75528,84114,1784115897327,1784250571441,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,1,4,0,0,0,,true,false,true,false,unknown
agentsight,agentsight:a00002339,b5bc34dabe6a,left_censored_existing,known,.agentsight/experiments/rq3-monotone-recurrence-codetracebench-v1/full/reference-input.jsonl,.agentsight/experiments/rq3-monotone-recurrence-codetracebench-v1/full/reference-input.jsonl,75533,88717,1784115926817,1784515791687,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,1,4,0,0,0,,true,false,true,false,unknown
agentsight,agentsight:a00002340,b5bc34dabe6a,left_censored_existing,known,.agentsight/experiments/rq3-monotone-recurrence-codetracebench-v1/full/target-input.jsonl,.agentsight/experiments/rq3-monotone-recurrence-codetracebench-v1/full/target-input.jsonl,75533,88715,1784115926817,1784515778635,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,1,3,0,0,0,,true,false,true,false,unknown
agentsight,agentsight:a00002341,b5bc34dabe6a,left_censored_existing,known,.agentsight/experiments/rq3-monotone-recurrence-rust-equivalence-v1/full/fold-0/reference-operations.jsonl,.agentsight/experiments/rq3-monotone-recurrence-rust-equivalence-v1/full/fold-0/reference-operations.jsonl,75533,75533,1784115926817,1784115926817,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,1,1,0,0,0,,true,false,true,false,unknown
agentsight,agentsight:a00002342,b5bc34dabe6a,left_censored_existing,known,.agentsight/experiments/rq3-monotone-recurrence-rust-equivalence-v1/full/fold-0/target-operations.jsonl,.agentsight/experiments/rq3-monotone-recurrence-rust-equivalence-v1/full/fold-0/target-operations.jsonl,75533,75533,1784115926817,1784115926817,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,1,1,0,0,0,,true,false,true,false,unknown
agentsight,agentsight:a00002343,b5bc34dabe6a,left_censored_existing,known,.agentsight/experiments/rq3-monotone-recurrence-v1/full/candidate-operations.jsonl,.agentsight/experiments/rq3-monotone-recurrence-v1/full/candidate-operations.jsonl,75533,88715,1784115926817,1784515778635,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,1,4,0,0,0,,true,false,true,false,unknown
agentsight,agentsight:a00002344,b5bc34dabe6a,confirmed_create,known,docs/tmp/build-and-evaluate/step-0024-20260715T042557-0700/experiment-001/full-run.md,docs/tmp/build-and-evaluate/step-0024-20260715T042557-0700/experiment-001/full-run.md,75608,83206,1784116244099,1784244023184,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,1,6,1,0,0,,true,true,true,true,not_measured_for_create
agentsight,agentsight:a00002345,b5bc34dabe6a,confirmed_create,known,docs/tmp/build-and-evaluate/step-0024-20260715T042557-0700/experiment-001/result-review.md,docs/tmp/build-and-evaluate/step-0024-20260715T042557-0700/experiment-001/result-review.md,75608,77690,1784116244099,1784125517233,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,1,2,1,0,0,,true,true,true,true,not_measured_for_create
agentsight,agentsight:a00002346,b5bc34dabe6a,left_censored_existing,known,.agentsight/experiments/rq3-monotone-recurrence-codetracebench-v1/full/summary.json,.agentsight/experiments/rq3-monotone-recurrence-codetracebench-v1/full/summary.json,76049,76856,1784117436579,1784119961533,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,1,2,0,0,0,,true,false,true,false,unknown
agentsight,agentsight:a00002347,e58fce112c6e,left_censored_existing,known,package/python/agentsight-py/src/agentsight_py/snapshot.py,package/python/agentsight-py/src/agentsight_py/snapshot.py,76076,76295,1784117509456,1784118064923,codex:019f49ca-54e7-7a91-82e7-a52b53cfd456,codex:019f49ca-54e7-7a91-82e7-a52b53cfd456,2,5,0,0,0,,true,true,true,false,unknown
agentsight,agentsight:a00002348,e58fce112c6e,left_censored_existing,known,package/python/agentsight-py/tests/test_snapshot.py,package/python/agentsight-py/tests/test_snapshot.py,76077,76364,1784117509456,1784118304144,codex:019f49ca-54e7-7a91-82e7-a52b53cfd456,claude:b9521da2-49ca-494d-ba08-8192371d0e18,3,7,0,0,0,,true,true,true,false,unknown
agentsight,agentsight:a00002349,e58fce112c6e,left_censored_existing,known,package/python/agentsight-py/src/agentsight_py/cli.py,package/python/agentsight-py/src/agentsight_py/cli.py,76078,76385,1784117509456,1784118335836,codex:019f49ca-54e7-7a91-82e7-a52b53cfd456,claude:b9521da2-49ca-494d-ba08-8192371d0e18,2,4,0,0,0,,true,true,true,false,unknown
agentsight,agentsight:a00002350,e58fce112c6e,left_censored_existing,known,.github/workflows/pypi-publish.yml,.github/workflows/pypi-publish.yml,76079,76352,1784117509519,1784118285135,codex:019f49ca-54e7-7a91-82e7-a52b53cfd456,codex:019f49ca-54e7-7a91-82e7-a52b53cfd456,3,8,0,0,0,,true,true,true,false,unknown
agentsight,agentsight:a00002351,e58fce112c6e,left_censored_existing,known,package/python/agentsight-py/pyproject.toml,package/python/agentsight-py/pyproject.toml,76079,76376,1784117509519,1784118320575,codex:019f49ca-54e7-7a91-82e7-a52b53cfd456,claude:b9521da2-49ca-494d-ba08-8192371d0e18,3,6,0,0,0,,true,true,true,false,unknown
agentsight,agentsight:a00002352,e58fce112c6e,left_censored_existing,known,package/python/agentsight-py/src/agentsight_py/__init__.py,package/python/agentsight-py/src/agentsight_py/__init__.py,76086,76385,1784117544666,1784118335836,codex:019f49ca-54e7-7a91-82e7-a52b53cfd456,claude:b9521da2-49ca-494d-ba08-8192371d0e18,3,5,0,0,0,,true,true,true,false,unknown
agentsight,agentsight:a00002353,e58fce112c6e,left_censored_existing,known,package/python/agentsight-py/build,,76097,76097,1784117579362,1784117579362,codex:019f49ca-54e7-7a91-82e7-a52b53cfd456,codex:019f49ca-54e7-7a91-82e7-a52b53cfd456,1,0,1,0,1,confirmed_delete,false,false,true,false,unknown
agentsight,agentsight:a00002354,e58fce112c6e,left_censored_existing,known,package/python/agentsight-py/dist,,76097,76097,1784117579362,1784117579362,codex:019f49ca-54e7-7a91-82e7-a52b53cfd456,codex:019f49ca-54e7-7a91-82e7-a52b53cfd456,1,0,1,0,1,confirmed_delete,false,false,true,false,unknown
agentsight,agentsight:a00002355,e58fce112c6e,left_censored_existing,known,package/python/agentsight-py/src/agentsight_py.egg-info,,76097,76097,1784117579362,1784117579362,codex:019f49ca-54e7-7a91-82e7-a52b53cfd456,codex:019f49ca-54e7-7a91-82e7-a52b53cfd456,1,0,1,0,1,confirmed_delete,false,false,true,false,unknown
agentsight,agentsight:a00002356,e58fce112c6e,left_censored_existing,known,package/python/agentsight-py/build,,76116,76116,1784117630996,1784117630996,codex:019f49ca-54e7-7a91-82e7-a52b53cfd456,codex:019f49ca-54e7-7a91-82e7-a52b53cfd456,1,0,1,0,1,confirmed_delete,false,false,true,false,unknown
agentsight,agentsight:a00002357,e58fce112c6e,left_censored_existing,known,package/python/agentsight-py/dist,,76116,76116,1784117630996,1784117630996,codex:019f49ca-54e7-7a91-82e7-a52b53cfd456,codex:019f49ca-54e7-7a91-82e7-a52b53cfd456,1,0,1,0,1,confirmed_delete,false,false,true,false,unknown
agentsight,agentsight:a00002358,e58fce112c6e,left_censored_existing,known,package/python/agentsight-py/src/agentsight_py.egg-info,,76116,76116,1784117630996,1784117630996,codex:019f49ca-54e7-7a91-82e7-a52b53cfd456,codex:019f49ca-54e7-7a91-82e7-a52b53cfd456,1,0,1,0,1,confirmed_delete,false,false,true,false,unknown
agentsight,agentsight:a00002359,e58fce112c6e,left_censored_existing,known,package/python/agentsight-py/README.md,package/python/agentsight-py/README.md,76150,76392,1784117720245,1784118351761,codex:019f49ca-54e7-7a91-82e7-a52b53cfd456,claude:b9521da2-49ca-494d-ba08-8192371d0e18,2,6,0,0,0,,true,true,true,false,unknown
agentsight,agentsight:a00002360,e58fce112c6e,left_censored_existing,known,package/python/agentsight-py/build,,76224,76224,1784117942291,1784117942291,codex:019f49ca-54e7-7a91-82e7-a52b53cfd456,codex:019f49ca-54e7-7a91-82e7-a52b53cfd456,1,0,1,0,1,confirmed_delete,false,false,true,false,unknown
agentsight,agentsight:a00002361,e58fce112c6e,left_censored_existing,known,package/python/agentsight-py/dist,,76224,76224,1784117942291,1784117942291,codex:019f49ca-54e7-7a91-82e7-a52b53cfd456,codex:019f49ca-54e7-7a91-82e7-a52b53cfd456,1,0,1,0,1,confirmed_delete,false,false,true,false,unknown
agentsight,agentsight:a00002362,e58fce112c6e,left_censored_existing,known,package/python/agentsight-py/src/agentsight_py.egg-info,,76224,76224,1784117942291,1784117942291,codex:019f49ca-54e7-7a91-82e7-a52b53cfd456,codex:019f49ca-54e7-7a91-82e7-a52b53cfd456,1,0,1,0,1,confirmed_delete,false,false,true,false,unknown
agentsight,agentsight:a00002363,e58fce112c6e,left_censored_existing,known,package/python/agentsight-py/.gitignore,package/python/agentsight-py/.gitignore,76291,76363,1784118054030,1784118303492,claude:1736f349-4dfb-4161-83f8-1eb722e5d7cb,claude:b9521da2-49ca-494d-ba08-8192371d0e18,2,2,0,0,0,,true,true,true,false,unknown
agentsight,agentsight:a00002364,e58fce112c6e,left_censored_existing,known,package/python/agentsight-py/tests/__pycache__,,76297,76297,1784118083730,1784118083730,claude:1736f349-4dfb-4161-83f8-1eb722e5d7cb,claude:1736f349-4dfb-4161-83f8-1eb722e5d7cb,1,0,1,0,1,confirmed_delete,false,false,true,false,unknown
agentsight,agentsight:a00002365,e58fce112c6e,left_censored_existing,known,package/python/agentsight-py/package/python/agentsight-py/src/agentsight_py/__init__.py,package/python/agentsight-py/package/python/agentsight-py/src/agentsight_py/__init__.py,76298,76298,1784118105159,1784118105159,claude:1736f349-4dfb-4161-83f8-1eb722e5d7cb,claude:1736f349-4dfb-4161-83f8-1eb722e5d7cb,1,1,0,0,0,,false,false,true,false,unknown
agentsight,agentsight:a00002366,b5bc34dabe6a,confirmed_create,known,docs/tmp/build-and-evaluate/step-0024-20260715T042557-0700/cross-document-consistency-audit.md,docs/tmp/build-and-evaluate/step-0024-20260715T042557-0700/cross-document-consistency-audit.md,76301,76498,1784118109844,1784118787393,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,1,1,2,0,0,,true,true,true,true,not_measured_for_create
agentsight,agentsight:a00002367,b5bc34dabe6a,confirmed_create,known,docs/tmp/build-and-evaluate/step-0024-20260715T042557-0700/whole-paper-review.md,docs/tmp/build-and-evaluate/step-0024-20260715T042557-0700/whole-paper-review.md,76301,76420,1784118109844,1784118455999,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,1,1,1,0,0,,true,true,true,true,not_measured_for_create
agentsight,agentsight:a00002368,b5bc34dabe6a,confirmed_create,known,docs/tmp/build-and-evaluate/step-0024-20260715T042557-0700/outer-audit-20260715T053214-0700.md,docs/tmp/build-and-evaluate/step-0024-20260715T042557-0700/outer-audit-20260715T053214-0700.md,76498,77630,1784118787393,1784124464038,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,1,3,1,0,0,,true,true,true,true,not_measured_for_create
agentsight,agentsight:a00002369,b5bc34dabe6a,confirmed_create,known,docs/tmp/build-and-evaluate/step-0025-20260715T054105-0700/step-report.md,docs/tmp/build-and-evaluate/step-0025-20260715T054105-0700/step-report.md,76642,81075,1784119297487,1784175583973,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,1,5,7,0,0,,true,true,true,true,not_measured_for_create
agentsight,agentsight:a00002370,b5bc34dabe6a,left_censored_existing,known,.agentsight/experiments/rq3-conditioned-recurrence-codetracebench-v1/full/reference-input.jsonl,.agentsight/experiments/rq3-conditioned-recurrence-codetracebench-v1/full/reference-input.jsonl,76676,76676,1784119414121,1784119414121,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,1,1,0,0,0,,true,false,true,false,unknown
agentsight,agentsight:a00002371,b5bc34dabe6a,left_censored_existing,known,.agentsight/experiments/rq3-conditioned-recurrence-codetracebench-v1/full/target-input.jsonl,.agentsight/experiments/rq3-conditioned-recurrence-codetracebench-v1/full/target-input.jsonl,76676,76676,1784119414121,1784119414121,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,1,1,0,0,0,,true,false,true,false,unknown
agentsight,agentsight:a00002372,b5bc34dabe6a,confirmed_create,known,docs/tmp/build-and-evaluate/step-0025-20260715T054105-0700/experiment-001/experiment-plan.md,docs/tmp/build-and-evaluate/step-0025-20260715T054105-0700/experiment-001/experiment-plan.md,76804,77394,1784119802055,1784122018532,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,1,4,3,0,0,,true,true,true,true,not_measured_for_create
agentsight,agentsight:a00002373,e58fce112c6e,left_censored_existing,known,package/npm/agentsight/lib/cli.js,package/npm/agentsight/lib/cli.js,76807,78830,1784119818504,1784156480756,codex:019f49ca-54e7-7a91-82e7-a52b53cfd456,claude:ed66f6e9-fa8a-4ba1-9863-a5f12dbfcfbd,4,13,0,0,0,,true,true,true,false,unknown
agentsight,agentsight:a00002374,e58fce112c6e,left_censored_existing,known,package/npm/agentsight/package.json,package/npm/agentsight/package.json,76807,78719,1784119818504,1784156136295,codex:019f49ca-54e7-7a91-82e7-a52b53cfd456,claude:fa0a054e-3118-4d2e-880d-c0e1bbf98c2c,2,9,0,0,0,,true,true,true,false,unknown
agentsight,agentsight:a00002375,e58fce112c6e,left_censored_existing,known,package/npm/agentsight/scripts/smoke-test.js,package/npm/agentsight/scripts/smoke-test.js,76807,78822,1784119818504,1784156469747,codex:019f49ca-54e7-7a91-82e7-a52b53cfd456,claude:ed66f6e9-fa8a-4ba1-9863-a5f12dbfcfbd,4,12,0,0,0,,true,true,true,false,unknown
agentsight,agentsight:a00002376,e58fce112c6e,left_censored_existing,known,package/prepare-npm-agentsight.mjs,script/npm/prepare-agentsight.mjs,76808,78697,1784119818505,1784156067046,codex:019f49ca-54e7-7a91-82e7-a52b53cfd456,claude:fa0a054e-3118-4d2e-880d-c0e1bbf98c2c,2,6,1,1,0,,true,true,true,false,unknown
agentsight,agentsight:a00002377,e58fce112c6e,left_censored_existing,known,package/prepare-npm-variant.mjs,package/prepare-npm-variant.mjs,76808,76808,1784119818505,1784119818505,codex:019f49ca-54e7-7a91-82e7-a52b53cfd456,codex:019f49ca-54e7-7a91-82e7-a52b53cfd456,1,1,0,0,0,,false,false,true,false,unknown
agentsight,agentsight:a00002378,e58fce112c6e,left_censored_existing,known,package/sync-npm-version.mjs,script/npm/sync-version.mjs,76808,78698,1784119818505,1784156067517,codex:019f49ca-54e7-7a91-82e7-a52b53cfd456,claude:fa0a054e-3118-4d2e-880d-c0e1bbf98c2c,2,4,1,1,0,,true,true,true,false,unknown
agentsight,agentsight:a00002379,e58fce112c6e,left_censored_existing,known,.github/workflows/npm-publish.yml,.github/workflows/npm-publish.yml,76809,77274,1784119818505,1784121365870,codex:019f49ca-54e7-7a91-82e7-a52b53cfd456,codex:019f49ca-54e7-7a91-82e7-a52b53cfd456,1,4,0,0,0,,true,true,true,false,unknown
agentsight,agentsight:a00002380,e58fce112c6e,left_censored_existing,known,docs/npm.md,docs/npm.md,76809,77221,1784119818505,1784121187603,codex:019f49ca-54e7-7a91-82e7-a52b53cfd456,codex:019f49ca-54e7-7a91-82e7-a52b53cfd456,1,4,0,0,0,,true,true,true,false,unknown
agentsight,agentsight:a00002381,e58fce112c6e,left_censored_existing,known,package/npm/agentsight/README.md,package/npm/agentsight/README.md,76814,77221,1784119836291,1784121187603,codex:019f49ca-54e7-7a91-82e7-a52b53cfd456,codex:019f49ca-54e7-7a91-82e7-a52b53cfd456,1,2,0,0,0,,true,true,true,false,unknown
agentsight,agentsight:a00002382,e58fce112c6e,left_censored_existing,known,package/npm/agentsight/bin/agentsight.js,package/npm/agentsight/bin/agentsight.js,76814,78824,1784119836291,1784156476420,codex:019f49ca-54e7-7a91-82e7-a52b53cfd456,claude:ed66f6e9-fa8a-4ba1-9863-a5f12dbfcfbd,4,9,0,0,0,,true,true,true,false,unknown
agentsight,agentsight:a00002383,e58fce112c6e,left_censored_existing,known,package/npm/agentsight/scripts/check-web-assets.js,package/npm/agentsight/scripts/check-web-assets.js,76814,78699,1784119836291,1784156067988,codex:019f49ca-54e7-7a91-82e7-a52b53cfd456,claude:fa0a054e-3118-4d2e-880d-c0e1bbf98c2c,2,4,0,0,0,,true,true,true,false,unknown
agentsight,agentsight:a00002384,b5bc34dabe6a,left_censored_existing,known,.agentsight/experiments/rq3-monotone-recurrence-v1/full/summary.json,.agentsight/experiments/rq3-monotone-recurrence-v1/full/summary.json,76856,76856,1784119961533,1784119961533,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,1,1,0,0,0,,true,false,true,false,unknown
agentsight,agentsight:a00002385,b5bc34dabe6a,confirmed_create,known,docs/tmp/build-and-evaluate/step-0025-20260715T054105-0700/experiment-001/plan-review-round-1.md,docs/tmp/build-and-evaluate/step-0025-20260715T054105-0700/experiment-001/plan-review-round-1.md,76925,77081,1784120227915,1784120732736,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,1,2,1,0,0,,true,true,true,true,not_measured_for_create
agentsight,agentsight:a00002386,b5bc34dabe6a,left_censored_existing,known,docs/tmp/build-and-evaluate/step-0025-20260715T054105-0700/experiment-001/plan-review.md,docs/tmp/build-and-evaluate/step-0025-20260715T054105-0700/experiment-001/plan-review.md,76934,76934,1784120243544,1784120243544,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,1,1,0,0,0,,false,false,true,false,unknown
agentsight,agentsight:a00002387,e58fce112c6e,left_censored_existing,known,package/npm/agentsight/.gitignore,package/npm/agentsight/.gitignore,76944,77297,1784120280276,1784121427729,codex:019f49ca-54e7-7a91-82e7-a52b53cfd456,codex:019f49ca-54e7-7a91-82e7-a52b53cfd456,1,2,0,0,0,,true,true,true,false,unknown
agentsight,agentsight:a00002388,b5bc34dabe6a,confirmed_create,known,docs/tmp/build-and-evaluate/step-0025-20260715T054105-0700/experiment-001/plan-review-round-2.md,docs/tmp/build-and-evaluate/step-0025-20260715T054105-0700/experiment-001/plan-review-round-2.md,76949,77081,1784120293594,1784120732736,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,1,1,1,0,0,,true,true,true,true,not_measured_for_create
agentsight,agentsight:a00002389,e58fce112c6e,left_censored_existing,known,.artifacts/top-plain-once-no-backend.txt,.artifacts/top-plain-once-no-backend.txt,77023,77023,1784120623471,1784120623471,codex:019f49ca-54e7-7a91-82e7-a52b53cfd456,codex:019f49ca-54e7-7a91-82e7-a52b53cfd456,1,1,0,0,0,,false,false,true,false,unknown
agentsight,agentsight:a00002390,e58fce112c6e,left_censored_existing,known,.artifacts/top-plain-count1-live.txt,.artifacts/top-plain-count1-live.txt,77024,77024,1784120623471,1784120623471,codex:019f49ca-54e7-7a91-82e7-a52b53cfd456,codex:019f49ca-54e7-7a91-82e7-a52b53cfd456,1,1,0,0,0,,false,false,true,false,unknown
agentsight,agentsight:a00002391,e58fce112c6e,left_censored_existing,known,collector/src/output/top.rs,collector/src/output/top.rs,77094,77094,1784120751212,1784120751212,codex:019f49ca-54e7-7a91-82e7-a52b53cfd456,codex:019f49ca-54e7-7a91-82e7-a52b53cfd456,1,1,0,0,0,,false,false,true,false,unknown
agentsight,agentsight:a00002392,b5bc34dabe6a,confirmed_create,known,docs/tmp/build-and-evaluate/step-0025-20260715T054105-0700/experiment-001/implementation-review.md,docs/tmp/build-and-evaluate/step-0025-20260715T054105-0700/experiment-001/implementation-review.md,77143,77143,1784120944114,1784120944114,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,1,0,1,0,0,,true,true,true,true,not_measured_for_create
agentsight,agentsight:a00002393,b5bc34dabe6a,confirmed_create,known,docs/tmp/build-and-evaluate/step-0025-20260715T054105-0700/experiment-001/real-preflight.md,docs/tmp/build-and-evaluate/step-0025-20260715T054105-0700/experiment-001/real-preflight.md,77153,77153,1784120999081,1784120999081,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,1,0,1,0,0,,true,true,true,true,not_measured_for_create
agentsight,agentsight:a00002394,b5bc34dabe6a,confirmed_create,known,docs/tmp/build-and-evaluate/step-0025-20260715T054105-0700/experiment-001/full-run.md,docs/tmp/build-and-evaluate/step-0025-20260715T054105-0700/experiment-001/full-run.md,77311,77311,1784121644011,1784121644011,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,1,0,1,0,0,,true,true,true,true,not_measured_for_create
agentsight,agentsight:a00002395,b5bc34dabe6a,confirmed_create,known,docs/tmp/build-and-evaluate/step-0025-20260715T054105-0700/experiment-001/result-review.md,docs/tmp/build-and-evaluate/step-0025-20260715T054105-0700/experiment-001/result-review.md,77311,77362,1784121644011,1784121849300,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,1,1,1,0,0,,true,true,true,true,not_measured_for_create
agentsight,agentsight:a00002396,b5bc34dabe6a,confirmed_create,known,docs/tmp/build-and-evaluate/step-0025-20260715T054105-0700/outer-audit.md,docs/tmp/build-and-evaluate/step-0025-20260715T054105-0700/outer-audit.md,77420,77420,1784122247156,1784122247156,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,1,0,1,0,0,,true,true,true,true,not_measured_for_create
agentsight,agentsight:a00002397,b5bc34dabe6a,left_censored_existing,known,.agentsight/experiments/rq3-contextual-recurrence-codetracebench-v1/full/pair-decisions.jsonl,.agentsight/experiments/rq3-contextual-recurrence-codetracebench-v1/full/pair-decisions.jsonl,77435,77435,1784122382522,1784122382522,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,1,1,0,0,0,,true,false,true,false,unknown
agentsight,agentsight:a00002398,b5bc34dabe6a,left_censored_existing,known,.agentsight/experiments/rq3-contextual-recurrence-v1/full/pair-predictions.jsonl,.agentsight/experiments/rq3-contextual-recurrence-v1/full/pair-predictions.jsonl,77435,77435,1784122382522,1784122382522,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,1,1,0,0,0,,true,false,true,false,unknown
agentsight,agentsight:a00002399,b5bc34dabe6a,confirmed_create,known,docs/tmp/build-and-evaluate/step-0026-20260715T063827-0700/common-error-audit.md,docs/tmp/build-and-evaluate/step-0026-20260715T063827-0700/common-error-audit.md,77449,86117,1784122789311,1784285321730,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,1,5,2,0,0,,true,true,true,true,not_measured_for_create
