 agent: Total 4558192.0
        3948391.0 (86.62%): openhands
         609801.0 (13.38%): terminus2

 call_id: Total 4558192.0
          11722.0 ( 0.26%): openhands-deepseek__deepseek-v3.2-git-multibranch-0bbc5d81:openhands:3fcbc62effe4489bb3ef2805d1a50a15
          11650.0 ( 0.26%): openhands-anthropic__claude-sonnet-4-20250514-thinking-git-multibranch-75c1745e:openhands:msg_vrtx_01t7aujvrru4oezqyutbffs5
          11560.0 ( 0.25%): openhands-anthropic__claude-sonnet-4-20250514-thinking-git-multibranch-75c1745e:openhands:msg_vrtx_01gbxydarvoukcr6rlgj3khr
          11183.0 ( 0.25%): openhands-anthropic__claude-sonnet-4-20250514-thinking-git-multibranch-75c1745e:openhands:msg_vrtx_01qgbydtznuoevetqm3ayp4p
          11018.0 ( 0.24%): terminus2-deepseek__deepseek-v3.2-git-multibranch-c063fb97:terminus2:episode-6
          10969.0 ( 0.24%): openhands-deepseek__deepseek-v3.2-git-multibranch-0bbc5d81:openhands:71d8e67aaeb547f08263ffc81e110a4a
          10943.0 ( 0.24%): openhands-anthropic__claude-sonnet-4-20250514-thinking-git-multibranch-75c1745e:openhands:msg_vrtx_015efjyovkt8d2c9tzkplpmw
          10858.0 ( 0.24%): openhands-anthropic__claude-sonnet-4-20250514-thinking-git-multibranch-75c1745e:openhands:msg_vrtx_016xbknvmhckxvmapatkfuw2
          10805.0 ( 0.24%): openhands-deepseek__deepseek-v3.2-git-multibranch-0bbc5d81:openhands:139aa0a67777485d844e31a736626b50
          10758.0 ( 0.24%): openhands-anthropic__claude-sonnet-4-20250514-thinking-git-multibranch-75c1745e:openhands:msg_vrtx_01a7hu2aqwcb4btqyqxrdgus
          10725.0 ( 0.24%): openhands-deepseek__deepseek-v3.2-git-multibranch-0bbc5d81:openhands:467f8f6594c64c70bb0e3b9bfdce40f0
          10665.0 ( 0.23%): openhands-anthropic__claude-sonnet-4-20250514-thinking-git-multibranch-75c1745e:openhands:msg_vrtx_01emjjmuokaew1ducs2dx28e
          10586.0 ( 0.23%): openhands-deepseek__deepseek-v3.2-git-multibranch-0bbc5d81:openhands:7e679ce311a749ee8cebd80338890bb1
          10495.0 ( 0.23%): openhands-anthropic__claude-sonnet-4-20250514-thinking-git-multibranch-75c1745e:openhands:msg_vrtx_01w3rznrj3nhbv4k5wmemac7
          10445.0 ( 0.23%): openhands-deepseek__deepseek-v3.2-git-multibranch-0bbc5d81:openhands:0a5b92b4e6134b11aab4b0257f453975
          10411.0 ( 0.23%): openhands-anthropic__claude-sonnet-4-20250514-thinking-git-multibranch-75c1745e:openhands:msg_vrtx_01pk2r1pevbfdht8qydqkmkp
          10300.0 ( 0.23%): openhands-deepseek__deepseek-v3.2-git-multibranch-0bbc5d81:openhands:359a510dd55e4b4785b5724f0a3bf273
          10139.0 ( 0.22%): openhands-deepseek__deepseek-v3.2-git-multibranch-0bbc5d81:openhands:4846ce2671e8462883025a20e1f17ff4
          10027.0 ( 0.22%): openhands-deepseek__deepseek-v3.2-git-multibranch-0bbc5d81:openhands:f91e4b7fad044067b510e69134886184
           9893.0 ( 0.22%): openhands-deepseek__deepseek-v3.2-git-multibranch-0bbc5d81:openhands:d3fffd51e8624061bc0ebef94c69fbd0
           9763.0 ( 0.21%): openhands-deepseek__deepseek-v3.2-git-multibranch-0bbc5d81:openhands:06399541fa924cee9d6b8d4e65fe60b7
           9623.0 ( 0.21%): openhands-deepseek__deepseek-v3.2-git-multibranch-0bbc5d81:openhands:169623c081c549389aa89758c852bef6
           9238.0 (  0.2%): openhands-deepseek__deepseek-v3.2-git-multibranch-0bbc5d81:openhands:8fabb5254aae4bf8bac22ad4725b0b8f
           9147.0 (  0.2%): openhands-deepseek__deepseek-v3.2-git-multibranch-0bbc5d81:openhands:6e57375e59ef48a48bc2e5b7aa2f09f9
           9097.0 (  0.2%): terminus2-deepseek__deepseek-v3.2-git-multibranch-c063fb97:terminus2:episode-5
           9007.0 (  0.2%): openhands-deepseek__deepseek-v3.2-git-multibranch-0bbc5d81:openhands:86e0cec47c654ab397250bea6c221932
           8863.0 ( 0.19%): openhands-deepseek__deepseek-v3.2-git-multibranch-0bbc5d81:openhands:b818e10e1a1d412899090ac1d85a82d7
           8696.0 ( 0.19%): openhands-deepseek__deepseek-v3.2-git-multibranch-0bbc5d81:openhands:4b2cba31bc3a444087cb9e48b9072cf1
           8521.0 ( 0.19%): openhands-deepseek__deepseek-v3.2-git-multibranch-0bbc5d81:openhands:fab53cb9a1b44e038db382b17ad2a916
           8406.0 ( 0.18%): openhands-deepseek__deepseek-v3.2-git-multibranch-0bbc5d81:openhands:793eca35e9db4eb694c5faee4dd65098
           8363.0 ( 0.18%): openhands-anthropic__claude-sonnet-4-20250514-thinking-git-multibranch-75c1745e:openhands:msg_vrtx_01gpixpe9jwczklm1vumdsjj
           8302.0 ( 0.18%): openhands-deepseek__deepseek-v3.2-git-multibranch-0bbc5d81:openhands:4f18c342e9ad4484a2c09b99b69d3c1a
           8215.0 ( 0.18%): openhands-anthropic__claude-sonnet-4-20250514-thinking-git-multibranch-75c1745e:openhands:msg_vrtx_012ialwh88tduirywujj1auw
           8199.0 ( 0.18%): openhands-deepseek__deepseek-v3.2-git-multibranch-0bbc5d81:openhands:fc4315e182ac480997dfcfe76ad64d22
           8131.0 ( 0.18%): openhands-anthropic__claude-sonnet-4-20250514-thinking-git-multibranch-75c1745e:openhands:msg_vrtx_01ycbyajlp6xgv82tc39yqah
           8001.0 ( 0.18%): openhands-anthropic__claude-sonnet-4-20250514-thinking-git-multibranch-75c1745e:openhands:msg_vrtx_01ehxkuqz4oezo7aj3l7lvk6
           7928.0 ( 0.17%): openhands-anthropic__claude-sonnet-4-20250514-thinking-git-multibranch-75c1745e:openhands:msg_vrtx_01xchn6brytk9tycexfsdgct
           7772.0 ( 0.17%): openhands-anthropic__claude-sonnet-4-20250514-thinking-git-multibranch-75c1745e:openhands:msg_vrtx_01v4dotjngxy9qvw2fo5hptb
           7693.0 ( 0.17%): openhands-anthropic__claude-sonnet-4-20250514-thinking-git-multibranch-75c1745e:openhands:msg_vrtx_01qotykuybbr6sfsbvaqmbcl
           7581.0 ( 0.17%): openhands-deepseek__deepseek-v3.2-git-multibranch-0bbc5d81:openhands:2183675570e54b70bd45d5775d2f619e
           7546.0 ( 0.17%): openhands-anthropic__claude-sonnet-4-20250514-thinking-git-multibranch-75c1745e:openhands:msg_vrtx_01ytetseyvst4ibv4d8bjuea
           7467.0 ( 0.16%): openhands-anthropic__claude-sonnet-4-20250514-thinking-git-multibranch-75c1745e:openhands:msg_vrtx_0119itjioexr2khgrzxevjjs
           7426.0 ( 0.16%): openhands-deepseek__deepseek-v3.2-git-multibranch-0bbc5d81:openhands:4088867312134116a9d3f420ba743c5c
           7350.0 ( 0.16%): openhands-anthropic__claude-sonnet-4-20250514-thinking-git-multibranch-75c1745e:openhands:msg_vrtx_01ewxapkp7xabfwruyaw4rxd
           7330.0 ( 0.16%): openhands-deepseek__deepseek-v3.2-git-multibranch-0bbc5d81:openhands:7f30e8e7542e4119b2fd4ee470f4f3ab
           7278.0 ( 0.16%): terminus2-deepseek__deepseek-v3.2-git-multibranch-c063fb97:terminus2:episode-4
           7161.0 ( 0.16%): openhands-anthropic__claude-sonnet-4-20250514-thinking-git-multibranch-75c1745e:openhands:msg_vrtx_01vxgo2qqexulb9hfxnxbrdy
           6956.0 ( 0.15%): openhands-anthropic__claude-sonnet-4-20250514-thinking-git-multibranch-75c1745e:openhands:msg_vrtx_01tuy3afma8vepupt5gfs4he
           6878.0 ( 0.15%): openhands-deepseek__deepseek-v3.2-git-multibranch-0bbc5d81:openhands:aa2706616adc4eee8f7b1fffd9762099
           6758.0 ( 0.15%): openhands-deepseek__deepseek-v3.2-git-multibranch-0bbc5d81:openhands:36210a04c30b46bdb5824c8b1ba401b8
           6734.0 ( 0.15%): openhands-anthropic__claude-sonnet-4-20250514-thinking-git-multibranch-75c1745e:openhands:msg_vrtx_01n3od4tcgxqujfmc6ifacmj
           6683.0 ( 0.15%): openhands-anthropic__claude-sonnet-4-20250514-thinking-git-multibranch-75c1745e:openhands:msg_vrtx_01ybj76ubk5ektqz3us9e2dm
           6637.0 ( 0.15%): openhands-deepseek__deepseek-v3.2-git-multibranch-0bbc5d81:openhands:1ab931316bbf49d8927f26ce934fbd20
           6472.0 ( 0.14%): openhands-deepseek__deepseek-v3.2-git-multibranch-0bbc5d81:openhands:ee9aa26468374f5b89ddbe05c90ad981
           6449.0 ( 0.14%): openhands-anthropic__claude-sonnet-4-20250514-thinking-git-multibranch-75c1745e:openhands:msg_vrtx_01waxn37kxk338nrtxgikpru
           6285.0 ( 0.14%): openhands-anthropic__claude-sonnet-4-20250514-thinking-git-multibranch-75c1745e:openhands:msg_vrtx_01xkbyn6pzkkvdnc2r8rppub
           6210.0 ( 0.14%): openhands-deepseek__deepseek-v3.2-git-multibranch-0bbc5d81:openhands:447de724ee9a4ebf9adaea8899ac05b5
           6023.0 ( 0.13%): openhands-deepseek__deepseek-v3.2-git-multibranch-0bbc5d81:openhands:ebf6b828b5ea49f695ccfc57124f0c99
           5890.0 ( 0.13%): openhands-deepseek__deepseek-v3.2-git-multibranch-0bbc5d81:openhands:c64ac72d3dab408f95ce1f5ee258516b
           5728.0 ( 0.13%): openhands-deepseek__deepseek-v3.2-git-multibranch-0bbc5d81:openhands:47a967ae4f724d9da0858b6a0dd6d39a
           5694.0 ( 0.12%): terminus2-deepseek__deepseek-v3.2-git-multibranch-c063fb97:terminus2:episode-3
           4064.0 (0.089%): terminus2-deepseek__deepseek-v3.2-git-multibranch-c063fb97:terminus2:episode-2
           2438.0 (0.053%): terminus2-deepseek__deepseek-v3.2-git-multibranch-c063fb97:terminus2:episode-1
           1517.0 (0.033%): terminus2-deepseek__deepseek-v3.2-git-multibranch-c063fb97:terminus2:episode-0

 evidence_id: Total 4558192.0
              60175.0 ( 1.32%): 95
              59573.0 ( 1.31%): 94
              58150.0 ( 1.28%): 93
              57954.0 ( 1.27%): 92
              57054.0 ( 1.25%): 91
              56587.0 ( 1.24%): 90
              55976.0 ( 1.23%): 89
              55705.0 ( 1.22%): 88
              54888.0 ( 1.20%): 87
              53903.0 ( 1.18%): 86
              53128.0 ( 1.17%): 85
              52546.0 ( 1.15%): 84
              52241.0 ( 1.15%): 83
              51914.0 ( 1.14%): 82
              51548.0 ( 1.13%): 81
              51038.0 ( 1.12%): 80
              50582.0 ( 1.11%): 79
              50229.0 ( 1.10%): 78
              49933.0 ( 1.10%): 77
              49569.0 ( 1.09%): 76
              48841.0 ( 1.07%): 75
              48647.0 ( 1.07%): 74
              47876.0 ( 1.05%): 73
              46771.0 ( 1.03%): 72
              46541.0 ( 1.02%): 71
              46062.0 ( 1.01%): 70
              45503.0 (    1%): 69
              45153.0 ( 0.99%): 68
              44568.0 ( 0.98%): 67
              44074.0 ( 0.97%): 66
              43430.0 ( 0.95%): 65
              43022.0 ( 0.94%): 64
              42669.0 ( 0.94%): 63
              42343.0 ( 0.93%): 62
              42073.0 ( 0.92%): 61
              41329.0 ( 0.91%): 60
              40998.0 (  0.9%): 59
              40641.0 ( 0.89%): 58
              39778.0 ( 0.87%): 57
              38913.0 ( 0.85%): 56
              38027.0 ( 0.83%): 55
              37626.0 ( 0.83%): 54
              37223.0 ( 0.82%): 53
              37044.0 ( 0.81%): 52
              36534.0 (  0.8%): 51
              36266.0 (  0.8%): 50
              35789.0 ( 0.79%): 49
              35537.0 ( 0.78%): 48
              35099.0 ( 0.77%): 47
              34777.0 ( 0.76%): 46
              34310.0 ( 0.75%): 45
              34038.0 ( 0.75%): 44
              33754.0 ( 0.74%): 43
              32645.0 ( 0.72%): 42
              32394.0 ( 0.71%): 41
              32150.0 ( 0.71%): 40
              31579.0 ( 0.69%): 39
              31418.0 ( 0.69%): 38
              31048.0 ( 0.68%): 37
              30809.0 ( 0.68%): 36
              30571.0 ( 0.67%): 35
              30548.0 ( 0.67%): 119
              30290.0 ( 0.66%): 34
              30047.0 ( 0.66%): 118
              30012.0 ( 0.66%): 33
              29765.0 ( 0.65%): 117
              29635.0 ( 0.65%): 116
              29512.0 ( 0.65%): 115
              29430.0 ( 0.65%): 114
              29216.0 ( 0.64%): 113
              28988.0 ( 0.64%): 112
              28812.0 ( 0.63%): 111
              28713.0 ( 0.63%): 110
              28578.0 ( 0.63%): 109
              28464.0 ( 0.62%): 108
              28235.0 ( 0.62%): 32
              28108.0 ( 0.62%): 107
              28023.0 ( 0.61%): 106
              27801.0 ( 0.61%): 105
              27703.0 ( 0.61%): 104
              27615.0 ( 0.61%): 103
              27473.0 (  0.6%): 102
              27403.0 (  0.6%): 31
              27313.0 (  0.6%): 101
              27134.0 (  0.6%): 97
              27130.0 (  0.6%): 100
              27064.0 ( 0.59%): 96
              27000.0 ( 0.59%): 99
              26854.0 ( 0.59%): 98
              24519.0 ( 0.54%): 30
              24331.0 ( 0.53%): 29
              23922.0 ( 0.52%): 28
              23687.0 ( 0.52%): 27
              22467.0 ( 0.49%): 26
              22158.0 ( 0.49%): 25
              21956.0 ( 0.48%): 24
              21445.0 ( 0.47%): 23
              21076.0 ( 0.46%): 22
              20851.0 ( 0.46%): 21
              20366.0 ( 0.45%): 20
              20182.0 ( 0.44%): 19
              19872.0 ( 0.44%): 18
              19680.0 ( 0.43%): 17
              17465.0 ( 0.38%): 16
              17142.0 ( 0.38%): 15
              16943.0 ( 0.37%): 14
              16710.0 ( 0.37%): 13
              16534.0 ( 0.36%): 12
              15490.0 ( 0.34%): 11
              15257.0 ( 0.33%): 10
              15014.0 ( 0.33%): 9
              14483.0 ( 0.32%): 8
              14246.0 ( 0.31%): 7
              13936.0 ( 0.31%): 6
              13566.0 (  0.3%): 5
              13082.0 ( 0.29%): 4
              12844.0 ( 0.28%): 3
              12477.0 ( 0.27%): 2
              12151.0 ( 0.27%): 1
               6092.0 ( 0.13%): 268
               6092.0 ( 0.13%): 269
               6092.0 ( 0.13%): 270
               6092.0 ( 0.13%): 271
               6092.0 ( 0.13%): 272
               6092.0 ( 0.13%): 273
               6092.0 ( 0.13%): 274
               6091.0 ( 0.13%): 275
               4819.0 ( 0.11%): 216
               4819.0 ( 0.11%): 217
               4819.0 ( 0.11%): 218
               4819.0 ( 0.11%): 219
               4819.0 ( 0.11%): 220
               4819.0 ( 0.11%): 221
               4819.0 ( 0.11%): 222
               4818.0 ( 0.11%): 223
               4762.0 (  0.1%): 258
               4762.0 (  0.1%): 259
               4762.0 (  0.1%): 260
               4762.0 (  0.1%): 261
               4762.0 (  0.1%): 262
               4762.0 (  0.1%): 263
               4762.0 (  0.1%): 264
               4762.0 (  0.1%): 265
               4761.0 (  0.1%): 266
               4761.0 (  0.1%): 267
               4660.0 (  0.1%): 248
               4660.0 (  0.1%): 249
               4660.0 (  0.1%): 250
               4660.0 (  0.1%): 251
               4660.0 (  0.1%): 252
               4660.0 (  0.1%): 253
               4660.0 (  0.1%): 254
               4660.0 (  0.1%): 255
               4659.0 (  0.1%): 256
               4659.0 (  0.1%): 257
               4636.0 (  0.1%): 224
               4636.0 (  0.1%): 225
               4636.0 (  0.1%): 226
               4636.0 (  0.1%): 227
               4636.0 (  0.1%): 228
               4636.0 (  0.1%): 229
               4635.0 (  0.1%): 230
               4635.0 (  0.1%): 231
               4635.0 (  0.1%): 232
               4117.0 ( 0.09%): 207
               4117.0 ( 0.09%): 208
               4117.0 ( 0.09%): 209
               4117.0 ( 0.09%): 210
               4117.0 ( 0.09%): 211
               4117.0 ( 0.09%): 212
               4117.0 ( 0.09%): 213
               4116.0 ( 0.09%): 214
               4116.0 ( 0.09%): 215
               3541.0 (0.078%): 197
               3541.0 (0.078%): 198
               3541.0 (0.078%): 199
               3541.0 (0.078%): 200
               3541.0 (0.078%): 201
               3541.0 (0.078%): 202
               3541.0 (0.078%): 203
               3541.0 (0.078%): 204
               3540.0 (0.078%): 205
               3540.0 (0.078%): 206
               3447.0 (0.076%): 161
               3447.0 (0.076%): 162
               3447.0 (0.076%): 163
               3447.0 (0.076%): 164
               3447.0 (0.076%): 165
               3447.0 (0.076%): 166
               3447.0 (0.076%): 167
               3156.0 (0.069%): 178
               3156.0 (0.069%): 179
               3156.0 (0.069%): 180
               3155.0 (0.069%): 181
               3155.0 (0.069%): 182
               3155.0 (0.069%): 183
               3155.0 (0.069%): 184
               3155.0 (0.069%): 185
               3155.0 (0.069%): 186
               3041.0 (0.067%): 187
               3041.0 (0.067%): 188
               3041.0 (0.067%): 189
               3041.0 (0.067%): 190
               3041.0 (0.067%): 191
               3040.0 (0.067%): 192
               3040.0 (0.067%): 193
               3040.0 (0.067%): 194
               3040.0 (0.067%): 195
               3040.0 (0.067%): 196
               2940.0 (0.064%): 233
               2940.0 (0.064%): 234
               2940.0 (0.064%): 235
               2940.0 (0.064%): 236
               2940.0 (0.064%): 237
               2940.0 (0.064%): 238
               2940.0 (0.064%): 239
               2940.0 (0.064%): 240
               2940.0 (0.064%): 241
               2940.0 (0.064%): 242
               2940.0 (0.064%): 243
               2940.0 (0.064%): 244
               2940.0 (0.064%): 245
               2940.0 (0.064%): 246
               2940.0 (0.064%): 247
               2769.0 (0.061%): 153
               2769.0 (0.061%): 154
               2769.0 (0.061%): 155
               2769.0 (0.061%): 156
               2769.0 (0.061%): 157
               2769.0 (0.061%): 158
               2768.0 (0.061%): 159
               2768.0 (0.061%): 160
               2657.0 (0.058%): 138
               2656.0 (0.058%): 139
               2656.0 (0.058%): 140
               2656.0 (0.058%): 141
               2656.0 (0.058%): 142
               2656.0 (0.058%): 143
               2656.0 (0.058%): 144
               2650.0 (0.058%): 168
               2650.0 (0.058%): 169
               2650.0 (0.058%): 170
               2650.0 (0.058%): 171
               2650.0 (0.058%): 172
               2650.0 (0.058%): 173
               2650.0 (0.058%): 174
               2650.0 (0.058%): 175
               2649.0 (0.058%): 176
               2649.0 (0.058%): 177
               2490.0 (0.055%): 145
               2490.0 (0.055%): 146
               2490.0 (0.055%): 147
               2490.0 (0.055%): 148
               2489.0 (0.055%): 149
               2489.0 (0.055%): 150
               2489.0 (0.055%): 151
               2489.0 (0.055%): 152
               2187.0 (0.048%): 130
               2187.0 (0.048%): 131
               2187.0 (0.048%): 132
               2187.0 (0.048%): 133
               2187.0 (0.048%): 134
               2187.0 (0.048%): 135
               2186.0 (0.048%): 136
               2186.0 (0.048%): 137
                955.0 (0.021%): 120
                955.0 (0.021%): 121
                955.0 (0.021%): 122
                955.0 (0.021%): 123
                955.0 (0.021%): 124
                955.0 (0.021%): 125
                954.0 (0.021%): 126
                954.0 (0.021%): 127
                954.0 (0.021%): 128
                954.0 (0.021%): 129

 prompt_hash: Total 4558192.0
              3948391.0 (86.62%): a477cfc46d0cb754
               609801.0 (13.38%): c89c047df73f6f78

 source_kind: Total 4558192.0
              4558192.0 (  100%): tool

 source_session: Total 4558192.0
                 2264980.0 (49.69%): openhands-anthropic__claude-sonnet-4-20250514-thinking-git-multibranch-75c1745e
                 1683411.0 (36.93%): openhands-deepseek__deepseek-v3.2-git-multibranch-0bbc5d81
                  609801.0 (13.38%): terminus2-deepseek__deepseek-v3.2-git-multibranch-c063fb97

 view: Total 4558192.0
       4558192.0 (  100%): tokens
