project,artifact_id,worktree_id,birth_state,lineage_state,first_path,final_path,first_event_index,last_event_index,first_ts_ms,last_ts_ms,first_session,last_session,session_count,reads,mutations,renames,deletes,closed_reason,final_exists,final_tracked,final_state_known,introduced_eligible,content_durability
agentsight,agentsight:a00001642,b5bc34dabe6a,left_censored_existing,known,docs/visexp/out/display-compaction-ablation-r212/variant-summary-r212.csv,docs/visexp/out/display-compaction-ablation-r212/variant-summary-r212.csv,72408,72408,1783403917919,1783403917919,claude:agent-a73c5917ce1b3171f,claude:agent-a73c5917ce1b3171f,1,1,0,0,0,,true,true,true,false,unknown
agentsight,agentsight:a00001643,b5bc34dabe6a,left_censored_existing,known,docs/agentpprof-paper/docs/citation-verification.md,docs/agentpprof-paper/docs/citation-verification.md,72795,88762,1783410207859,1783935417248,claude:agent-a1224f4a330d5fd59,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,4,5,1,0,0,,true,false,true,false,unknown
agentsight,agentsight:a00001644,b5bc34dabe6a,left_censored_existing,known,script/paper_reviewer_evidence_path.py,script/paper_reviewer_evidence_path.py,72845,72845,1783455833514,1783455833514,codex:rollout-2026-07-02T23-29-23-019f26aa-ebda-79d2-9c6d-04400b1ccb66,codex:rollout-2026-07-02T23-29-23-019f26aa-ebda-79d2-9c6d-04400b1ccb66,1,1,0,0,0,,true,true,true,false,unknown
agentsight,agentsight:a00001645,b5bc34dabe6a,left_censored_existing,known,script/paper_core_claim_gate.py,script/paper_core_claim_gate.py,72846,72846,1783455833514,1783455833514,codex:rollout-2026-07-02T23-29-23-019f26aa-ebda-79d2-9c6d-04400b1ccb66,codex:rollout-2026-07-02T23-29-23-019f26aa-ebda-79d2-9c6d-04400b1ccb66,1,1,0,0,0,,true,true,true,false,unknown
agentsight,agentsight:a00001646,b5bc34dabe6a,left_censored_existing,known,script/paper_main_experiment_contract.py,script/paper_main_experiment_contract.py,72847,72847,1783455833542,1783455833542,codex:rollout-2026-07-02T23-29-23-019f26aa-ebda-79d2-9c6d-04400b1ccb66,codex:rollout-2026-07-02T23-29-23-019f26aa-ebda-79d2-9c6d-04400b1ccb66,1,1,0,0,0,,true,true,true,false,unknown
agentsight,agentsight:a00001647,b5bc34dabe6a,unknown_create_status,known,script/paper_english_experiment_gap_audit.py,script/paper_english_experiment_gap_audit.py,72855,75159,1783455996263,1783467804324,codex:rollout-2026-07-02T23-29-23-019f26aa-ebda-79d2-9c6d-04400b1ccb66,codex:rollout-2026-07-02T23-29-23-019f26aa-ebda-79d2-9c6d-04400b1ccb66,1,8,0,0,0,,true,true,true,false,unknown
agentsight,agentsight:a00001648,b5bc34dabe6a,left_censored_existing,known,docs/visexp/out/paper-english-experiment-gap-audit-r405/source-status.csv,docs/visexp/out/paper-english-experiment-gap-audit-r405/source-status.csv,72867,75166,1783456079971,1783467825590,codex:rollout-2026-07-02T23-29-23-019f26aa-ebda-79d2-9c6d-04400b1ccb66,codex:rollout-2026-07-02T23-29-23-019f26aa-ebda-79d2-9c6d-04400b1ccb66,1,3,0,0,0,,true,true,true,false,unknown
agentsight,agentsight:a00001649,b5bc34dabe6a,left_censored_existing,known,docs/visexp/out/paper-english-experiment-gap-audit-r405/english-experiment-gap-audit.md,docs/visexp/out/paper-english-experiment-gap-audit-r405/english-experiment-gap-audit.md,72877,78010,1783456133160,1783720988188,codex:rollout-2026-07-02T23-29-23-019f26aa-ebda-79d2-9c6d-04400b1ccb66,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,2,9,0,0,0,,true,true,true,false,unknown
agentsight,agentsight:a00001650,b5bc34dabe6a,left_censored_existing,known,docs/agentpprof-paper/sections,docs/agentpprof-paper/sections,73024,75626,1783457610242,1783471080131,codex:rollout-2026-07-02T23-29-23-019f26aa-ebda-79d2-9c6d-04400b1ccb66,codex:rollout-2026-07-02T23-29-23-019f26aa-ebda-79d2-9c6d-04400b1ccb66,1,2,0,0,0,,false,false,true,false,unknown
agentsight,agentsight:a00001651,b5bc34dabe6a,left_censored_existing,known,docs/visexp/out/paper-english-experiment-gap-audit-r405/paper-english-experiment-gap-audit.md,docs/visexp/out/paper-english-experiment-gap-audit-r405/paper-english-experiment-gap-audit.md,73025,73025,1783457610253,1783457610253,codex:rollout-2026-07-02T23-29-23-019f26aa-ebda-79d2-9c6d-04400b1ccb66,codex:rollout-2026-07-02T23-29-23-019f26aa-ebda-79d2-9c6d-04400b1ccb66,1,1,0,0,0,,false,false,true,false,unknown
agentsight,agentsight:a00001652,b5bc34dabe6a,left_censored_existing,known,docs/visexp/out/paper-english-experiment-gap-audit-r405/english-experiment-gap-audit.csv,docs/visexp/out/paper-english-experiment-gap-audit-r405/english-experiment-gap-audit.csv,73027,73027,1783457620716,1783457620716,codex:rollout-2026-07-02T23-29-23-019f26aa-ebda-79d2-9c6d-04400b1ccb66,codex:rollout-2026-07-02T23-29-23-019f26aa-ebda-79d2-9c6d-04400b1ccb66,1,1,0,0,0,,true,true,true,false,unknown
agentsight,agentsight:a00001653,b5bc34dabe6a,left_censored_existing,known,docs/visexp/out/paper-english-experiment-gap-audit-r405/english-experiment-gap-checks.csv,docs/visexp/out/paper-english-experiment-gap-audit-r405/english-experiment-gap-checks.csv,73027,73027,1783457620716,1783457620716,codex:rollout-2026-07-02T23-29-23-019f26aa-ebda-79d2-9c6d-04400b1ccb66,codex:rollout-2026-07-02T23-29-23-019f26aa-ebda-79d2-9c6d-04400b1ccb66,1,1,0,0,0,,true,true,true,false,unknown
agentsight,agentsight:a00001654,b5bc34dabe6a,left_censored_existing,known,docs/visexp/out/paper-english-experiment-gap-audit-r405/english-experiment-gap-audit.json,docs/visexp/out/paper-english-experiment-gap-audit-r405/english-experiment-gap-audit.json,73029,75206,1783457620776,1783468037602,codex:rollout-2026-07-02T23-29-23-019f26aa-ebda-79d2-9c6d-04400b1ccb66,codex:rollout-2026-07-02T23-29-23-019f26aa-ebda-79d2-9c6d-04400b1ccb66,1,7,0,0,0,,true,true,true,false,unknown
agentsight,agentsight:a00001655,b5bc34dabe6a,unknown_create_status,known,script/paper_english_induction_sync_audit.py,script/paper_english_induction_sync_audit.py,73033,73067,1783457772250,1783458022635,codex:rollout-2026-07-02T23-29-23-019f26aa-ebda-79d2-9c6d-04400b1ccb66,codex:rollout-2026-07-02T23-29-23-019f26aa-ebda-79d2-9c6d-04400b1ccb66,1,0,0,0,0,,true,true,true,false,unknown
agentsight,agentsight:a00001656,b5bc34dabe6a,left_censored_existing,known,docs/visexp/out/paper-english-induction-sync-r406/english-induction-sync-checks.csv,docs/visexp/out/paper-english-induction-sync-r406/english-induction-sync-checks.csv,73035,73035,1783457785349,1783457785349,codex:rollout-2026-07-02T23-29-23-019f26aa-ebda-79d2-9c6d-04400b1ccb66,codex:rollout-2026-07-02T23-29-23-019f26aa-ebda-79d2-9c6d-04400b1ccb66,1,1,0,0,0,,true,true,true,false,unknown
agentsight,agentsight:a00001657,b5bc34dabe6a,left_censored_existing,known,docs/visexp/out/paper-english-induction-sync-r406/english-induction-sync.md,docs/visexp/out/paper-english-induction-sync-r406/english-induction-sync.md,73035,75384,1783457785349,1783469409252,codex:rollout-2026-07-02T23-29-23-019f26aa-ebda-79d2-9c6d-04400b1ccb66,codex:rollout-2026-07-02T23-29-23-019f26aa-ebda-79d2-9c6d-04400b1ccb66,1,4,0,0,0,,true,true,true,false,unknown
agentsight,agentsight:a00001658,b5bc34dabe6a,left_censored_existing,known,docs/visexp/out/paper-english-induction-sync-r406/source-status.csv,docs/visexp/out/paper-english-induction-sync-r406/source-status.csv,73043,73062,1783457815510,1783457995182,codex:rollout-2026-07-02T23-29-23-019f26aa-ebda-79d2-9c6d-04400b1ccb66,codex:rollout-2026-07-02T23-29-23-019f26aa-ebda-79d2-9c6d-04400b1ccb66,1,2,0,0,0,,true,true,true,false,unknown
agentsight,agentsight:a00001659,b5bc34dabe6a,left_censored_existing,known,docs/visexp/out/paper-english-experiment-gap-audit-r405/run-result.json,docs/visexp/out/paper-english-experiment-gap-audit-r405/run-result.json,73057,75207,1783457966442,1783468037714,codex:rollout-2026-07-02T23-29-23-019f26aa-ebda-79d2-9c6d-04400b1ccb66,codex:rollout-2026-07-02T23-29-23-019f26aa-ebda-79d2-9c6d-04400b1ccb66,1,2,0,0,0,,true,true,true,false,unknown
agentsight,agentsight:a00001660,b5bc34dabe6a,left_censored_existing,known,docs/visexp/out/paper-english-induction-sync-r406/run-result.json,docs/visexp/out/paper-english-induction-sync-r406/run-result.json,73057,73057,1783457966442,1783457966442,codex:rollout-2026-07-02T23-29-23-019f26aa-ebda-79d2-9c6d-04400b1ccb66,codex:rollout-2026-07-02T23-29-23-019f26aa-ebda-79d2-9c6d-04400b1ccb66,1,1,0,0,0,,true,true,true,false,unknown
agentsight,agentsight:a00001661,b5bc34dabe6a,left_censored_existing,known,docs/visexp/out/paper-english-induction-sync-r406/english-induction-snippets.tex,docs/visexp/out/paper-english-induction-sync-r406/english-induction-snippets.tex,73085,73085,1783458133935,1783458133935,codex:rollout-2026-07-02T23-29-23-019f26aa-ebda-79d2-9c6d-04400b1ccb66,codex:rollout-2026-07-02T23-29-23-019f26aa-ebda-79d2-9c6d-04400b1ccb66,1,1,0,0,0,,true,true,true,false,unknown
agentsight,agentsight:a00001662,b5bc34dabe6a,left_censored_existing,known,docs/visexp/out/paper-english-induction-sync-r406/english-induction-sync.csv,docs/visexp/out/paper-english-induction-sync-r406/english-induction-sync.csv,73085,73085,1783458133935,1783458133935,codex:rollout-2026-07-02T23-29-23-019f26aa-ebda-79d2-9c6d-04400b1ccb66,codex:rollout-2026-07-02T23-29-23-019f26aa-ebda-79d2-9c6d-04400b1ccb66,1,1,0,0,0,,true,true,true,false,unknown
agentsight,agentsight:a00001663,b5bc34dabe6a,unknown_create_status,known,script/paper_induction_display_r407.py,script/paper_induction_display_r407.py,73090,73161,1783458262320,1783458802679,codex:rollout-2026-07-02T23-29-23-019f26aa-ebda-79d2-9c6d-04400b1ccb66,codex:rollout-2026-07-02T23-29-23-019f26aa-ebda-79d2-9c6d-04400b1ccb66,1,2,0,0,0,,true,true,true,false,unknown
agentsight,agentsight:a00001664,b5bc34dabe6a,left_censored_existing,known,docs/visexp/out/paper-induction-display-r407/induction-claim-table.tex,docs/visexp/out/paper-induction-display-r407/induction-claim-table.tex,73093,73167,1783458292337,1783458829312,codex:rollout-2026-07-02T23-29-23-019f26aa-ebda-79d2-9c6d-04400b1ccb66,codex:rollout-2026-07-02T23-29-23-019f26aa-ebda-79d2-9c6d-04400b1ccb66,1,4,0,0,0,,true,true,true,false,unknown
agentsight,agentsight:a00001665,b5bc34dabe6a,left_censored_existing,known,docs/visexp/out/paper-induction-display-r407/induction-display.md,docs/visexp/out/paper-induction-display-r407/induction-display.md,73093,73093,1783458292337,1783458292337,codex:rollout-2026-07-02T23-29-23-019f26aa-ebda-79d2-9c6d-04400b1ccb66,codex:rollout-2026-07-02T23-29-23-019f26aa-ebda-79d2-9c6d-04400b1ccb66,1,1,0,0,0,,true,true,true,false,unknown
agentsight,agentsight:a00001666,b5bc34dabe6a,left_censored_existing,known,docs/visexp/out/paper-induction-display-r407/run-result.json,docs/visexp/out/paper-induction-display-r407/run-result.json,73111,73152,1783458459273,1783458720438,codex:rollout-2026-07-02T23-29-23-019f26aa-ebda-79d2-9c6d-04400b1ccb66,codex:rollout-2026-07-02T23-29-23-019f26aa-ebda-79d2-9c6d-04400b1ccb66,1,2,0,0,0,,true,true,true,false,unknown
agentsight,agentsight:a00001667,b5bc34dabe6a,left_censored_existing,known,docs/visexp/out/paper-induction-display-r407/source-status.csv,docs/visexp/out/paper-induction-display-r407/source-status.csv,73111,73111,1783458459273,1783458459273,codex:rollout-2026-07-02T23-29-23-019f26aa-ebda-79d2-9c6d-04400b1ccb66,codex:rollout-2026-07-02T23-29-23-019f26aa-ebda-79d2-9c6d-04400b1ccb66,1,1,0,0,0,,true,true,true,false,unknown
agentsight,agentsight:a00001668,b5bc34dabe6a,unknown_create_status,known,script/paper_chinese_induction_pdf_freshness_r408.py,script/paper_chinese_induction_pdf_freshness_r408.py,73168,75251,1783458903112,1783468266588,codex:rollout-2026-07-02T23-29-23-019f26aa-ebda-79d2-9c6d-04400b1ccb66,codex:rollout-2026-07-02T23-29-23-019f26aa-ebda-79d2-9c6d-04400b1ccb66,1,2,0,0,0,,true,true,true,false,unknown
agentsight,agentsight:a00001669,b5bc34dabe6a,left_censored_existing,known,docs/visexp/out/paper-chinese-induction-pdf-r408/chinese-induction-pdf-report.json,docs/visexp/out/paper-chinese-induction-pdf-r408/chinese-induction-pdf-report.json,73170,73170,1783458910543,1783458910543,codex:rollout-2026-07-02T23-29-23-019f26aa-ebda-79d2-9c6d-04400b1ccb66,codex:rollout-2026-07-02T23-29-23-019f26aa-ebda-79d2-9c6d-04400b1ccb66,1,1,0,0,0,,true,true,true,false,unknown
agentsight,agentsight:a00001670,b5bc34dabe6a,left_censored_existing,known,docs/visexp/out/paper-chinese-induction-pdf-r408/induction-pdf-tokens.csv,docs/visexp/out/paper-chinese-induction-pdf-r408/induction-pdf-tokens.csv,73175,73175,1783458934052,1783458934052,codex:rollout-2026-07-02T23-29-23-019f26aa-ebda-79d2-9c6d-04400b1ccb66,codex:rollout-2026-07-02T23-29-23-019f26aa-ebda-79d2-9c6d-04400b1ccb66,1,1,0,0,0,,true,true,true,false,unknown
agentsight,agentsight:a00001671,b5bc34dabe6a,left_censored_existing,known,docs/visexp/out/paper-chinese-induction-pdf-r408/run-result.json,docs/visexp/out/paper-chinese-induction-pdf-r408/run-result.json,73188,73288,1783459052355,1783459560448,codex:rollout-2026-07-02T23-29-23-019f26aa-ebda-79d2-9c6d-04400b1ccb66,codex:rollout-2026-07-02T23-29-23-019f26aa-ebda-79d2-9c6d-04400b1ccb66,1,3,0,0,0,,true,true,true,false,unknown
agentsight,agentsight:a00001672,b5bc34dabe6a,left_censored_existing,known,docs/visexp/out/paper-chinese-induction-pdf-r408/source-status.csv,docs/visexp/out/paper-chinese-induction-pdf-r408/source-status.csv,73189,73189,1783459052355,1783459052355,codex:rollout-2026-07-02T23-29-23-019f26aa-ebda-79d2-9c6d-04400b1ccb66,codex:rollout-2026-07-02T23-29-23-019f26aa-ebda-79d2-9c6d-04400b1ccb66,1,1,0,0,0,,true,true,true,false,unknown
agentsight,agentsight:a00001673,b5bc34dabe6a,left_censored_existing,known,docs/tmp/idea-refinement/round-1-problem-framing.md,docs/tmp/idea-refinement/round-1-problem-framing.md,73781,73781,1783462126315,1783462126315,claude:c41e709f-5037-404a-bfbe-a29cf799515a,claude:c41e709f-5037-404a-bfbe-a29cf799515a,1,0,1,0,0,,true,true,true,false,unknown
agentsight,agentsight:a00001674,b5bc34dabe6a,left_censored_existing,known,docs/tmp/idea-refinement/round-2a-insight-attack.md,docs/tmp/idea-refinement/round-2a-insight-attack.md,73848,73848,1783462357829,1783462357829,claude:c41e709f-5037-404a-bfbe-a29cf799515a,claude:c41e709f-5037-404a-bfbe-a29cf799515a,1,0,1,0,0,,true,true,true,false,unknown
agentsight,agentsight:a00001675,b5bc34dabe6a,left_censored_existing,known,docs/tmp/idea-refinement/round-2b-insight-defend.md,docs/tmp/idea-refinement/round-2b-insight-defend.md,73850,73850,1783462366829,1783462366829,claude:c41e709f-5037-404a-bfbe-a29cf799515a,claude:c41e709f-5037-404a-bfbe-a29cf799515a,1,0,1,0,0,,true,true,true,false,unknown
agentsight,agentsight:a00001676,b5bc34dabe6a,left_censored_existing,known,docs/tmp/idea-refinement/round-2c-insight-reattack.md,docs/tmp/idea-refinement/round-2c-insight-reattack.md,73851,73851,1783462371612,1783462371612,claude:c41e709f-5037-404a-bfbe-a29cf799515a,claude:c41e709f-5037-404a-bfbe-a29cf799515a,1,0,1,0,0,,true,true,true,false,unknown
agentsight,agentsight:a00001677,b5bc34dabe6a,left_censored_existing,known,docs/tmp/idea-refinement/round-3-contributions.md,docs/tmp/idea-refinement/round-3-contributions.md,73880,73880,1783462473963,1783462473963,claude:c41e709f-5037-404a-bfbe-a29cf799515a,claude:c41e709f-5037-404a-bfbe-a29cf799515a,1,0,1,0,0,,true,true,true,false,unknown
agentsight,agentsight:a00001678,b5bc34dabe6a,left_censored_existing,known,docs/tmp/idea-refinement/round-4-cross-alignment.md,docs/tmp/idea-refinement/round-4-cross-alignment.md,73908,73908,1783462577340,1783462577340,claude:c41e709f-5037-404a-bfbe-a29cf799515a,claude:c41e709f-5037-404a-bfbe-a29cf799515a,1,0,1,0,0,,true,true,true,false,unknown
agentsight,agentsight:a00001679,b5bc34dabe6a,left_censored_existing,known,docs/tmp/idea-refinement/round-5-stress-test.md,docs/tmp/idea-refinement/round-5-stress-test.md,73927,73927,1783462674241,1783462674241,claude:c41e709f-5037-404a-bfbe-a29cf799515a,claude:c41e709f-5037-404a-bfbe-a29cf799515a,1,0,1,0,0,,true,true,true,false,unknown
agentsight,agentsight:a00001680,b5bc34dabe6a,left_censored_existing,known,docs/tmp/writing-refinement/round-0-macro-structure.md,docs/tmp/writing-refinement/round-0-macro-structure.md,74026,74042,1783463181588,1783463237241,claude:c41e709f-5037-404a-bfbe-a29cf799515a,codex:rollout-2026-07-02T23-29-23-019f26aa-ebda-79d2-9c6d-04400b1ccb66,2,1,1,0,0,,true,true,true,false,unknown
agentsight,agentsight:a00001681,b5bc34dabe6a,left_censored_existing,known,docs/tmp/writing-refinement/round-1-micro-structure.md,docs/tmp/writing-refinement/round-1-micro-structure.md,74055,74106,1783463276396,1783463465938,claude:c41e709f-5037-404a-bfbe-a29cf799515a,codex:rollout-2026-07-02T23-29-23-019f26aa-ebda-79d2-9c6d-04400b1ccb66,2,1,1,0,0,,true,true,true,false,unknown
agentsight,agentsight:a00001682,b5bc34dabe6a,left_censored_existing,known,docs/tmp/writing-refinement/round-2-section-conventions.md,docs/tmp/writing-refinement/round-2-section-conventions.md,74083,74106,1783463369807,1783463465938,claude:c41e709f-5037-404a-bfbe-a29cf799515a,codex:rollout-2026-07-02T23-29-23-019f26aa-ebda-79d2-9c6d-04400b1ccb66,2,1,1,0,0,,true,true,true,false,unknown
agentsight,agentsight:a00001683,b5bc34dabe6a,left_censored_existing,known,docs/tmp/writing-refinement/round-3-logic-flow.md,docs/tmp/writing-refinement/round-3-logic-flow.md,74103,74182,1783463465788,1783463719007,claude:c41e709f-5037-404a-bfbe-a29cf799515a,codex:rollout-2026-07-02T23-29-23-019f26aa-ebda-79d2-9c6d-04400b1ccb66,2,1,1,0,0,,true,true,true,false,unknown
agentsight,agentsight:a00001684,b5bc34dabe6a,left_censored_existing,known,docs/tmp/writing-refinement/round-4-consistency.md,docs/tmp/writing-refinement/round-4-consistency.md,74135,74182,1783463589435,1783463719007,claude:c41e709f-5037-404a-bfbe-a29cf799515a,codex:rollout-2026-07-02T23-29-23-019f26aa-ebda-79d2-9c6d-04400b1ccb66,2,1,1,0,0,,true,true,true,false,unknown
agentsight,agentsight:a00001685,b5bc34dabe6a,left_censored_existing,known,docs/tmp/writing-refinement/round-5-language-sentence.md,docs/tmp/writing-refinement/round-5-language-sentence.md,74168,74182,1783463683197,1783463719007,claude:c41e709f-5037-404a-bfbe-a29cf799515a,codex:rollout-2026-07-02T23-29-23-019f26aa-ebda-79d2-9c6d-04400b1ccb66,2,1,1,0,0,,true,true,true,false,unknown
agentsight,agentsight:a00001686,b5bc34dabe6a,left_censored_existing,known,docs/tmp/writing-refinement/round-6-language-word.md,docs/tmp/writing-refinement/round-6-language-word.md,74197,74279,1783463772810,1783464088528,claude:c41e709f-5037-404a-bfbe-a29cf799515a,codex:rollout-2026-07-02T23-29-23-019f26aa-ebda-79d2-9c6d-04400b1ccb66,2,1,1,0,0,,true,true,true,false,unknown
agentsight,agentsight:a00001687,b5bc34dabe6a,left_censored_existing,known,docs/tmp/writing-refinement/round-7-terminology-claim-tone.md,docs/tmp/writing-refinement/round-7-terminology-claim-tone.md,74209,74279,1783463849364,1783464088528,claude:c41e709f-5037-404a-bfbe-a29cf799515a,codex:rollout-2026-07-02T23-29-23-019f26aa-ebda-79d2-9c6d-04400b1ccb66,2,1,1,0,0,,true,true,true,false,unknown
agentsight,agentsight:a00001688,b5bc34dabe6a,left_censored_existing,known,docs/visexp/out/paper-chinese-induction-pdf-r408/chinese-induction-pdf-report.md,docs/visexp/out/paper-chinese-induction-pdf-r408/chinese-induction-pdf-report.md,74405,74405,1783464682286,1783464682286,codex:rollout-2026-07-02T23-29-23-019f26aa-ebda-79d2-9c6d-04400b1ccb66,codex:rollout-2026-07-02T23-29-23-019f26aa-ebda-79d2-9c6d-04400b1ccb66,1,1,0,0,0,,true,true,true,false,unknown
agentsight,agentsight:a00001689,b5bc34dabe6a,left_censored_existing,known,docs/background-related-work.md,docs/background-related-work.md,74466,124014,1783464892450,1784603087012,codex:rollout-2026-07-02T23-29-23-019f26aa-ebda-79d2-9c6d-04400b1ccb66,codex:rollout-2026-07-20T20-04-11-019f82a1-84cd-7123-a3f7-8767cfd2ddcd,75,402,51,0,0,,true,true,true,false,unknown
agentsight,agentsight:a00001690,b5bc34dabe6a,left_censored_existing,known,script/agent_trace_datasets.py,script/agent_trace_datasets.py,74516,124033,1783465137247,1784603281543,codex:rollout-2026-07-02T23-29-23-019f26aa-ebda-79d2-9c6d-04400b1ccb66,codex:rollout-2026-07-20T20-04-11-019f82a1-84cd-7123-a3f7-8767cfd2ddcd,27,127,1,0,0,,true,true,true,false,unknown
agentsight,agentsight:a00001691,b5bc34dabe6a,left_censored_existing,known,script/agent_trace_to_operations.py,script/agent_trace_to_operations.py,74516,98100,1783465137247,1784042822142,codex:rollout-2026-07-02T23-29-23-019f26aa-ebda-79d2-9c6d-04400b1ccb66,codex:rollout-2026-07-14T08-19-51-019f6136-8856-73d0-aa66-c5d249cfca6d,2,2,0,0,0,,true,true,true,false,unknown
agentsight,agentsight:a00001692,b5bc34dabe6a,left_censored_existing,known,agentpprof/src/tagger.rs,agentpprof/src/tagger.rs,74517,125560,1783465137516,1784684533885,codex:rollout-2026-07-02T23-29-23-019f26aa-ebda-79d2-9c6d-04400b1ccb66,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,12,40,8,0,0,,true,true,true,false,unknown
agentsight,agentsight:a00001693,b5bc34dabe6a,left_censored_existing,known,docs/tmp/writing-refinement/round-5-10-combined.md,docs/tmp/writing-refinement/round-5-10-combined.md,74612,74612,1783465435750,1783465435750,claude:c41e709f-5037-404a-bfbe-a29cf799515a,claude:c41e709f-5037-404a-bfbe-a29cf799515a,1,0,1,0,0,,true,true,true,false,unknown
agentsight,agentsight:a00001694,b5bc34dabe6a,left_censored_existing,known,docs/agentpprof-paper/figures/baseline-tradeoff.png,docs/agentpprof-paper/figures/baseline-tradeoff.png,74789,77469,1783466228570,1783581056475,claude:c41e709f-5037-404a-bfbe-a29cf799515a,claude:470c7a6c-ecc0-4a7c-83b6-a856a5af5cf6,2,2,0,0,0,,true,false,true,false,unknown
agentsight,agentsight:a00001695,b5bc34dabe6a,left_censored_existing,known,docs/agentpprof-paper/figures/actionability-knobs.png,docs/agentpprof-paper/figures/actionability-knobs.png,74790,74790,1783466233372,1783466233372,claude:c41e709f-5037-404a-bfbe-a29cf799515a,claude:c41e709f-5037-404a-bfbe-a29cf799515a,1,1,0,0,0,,true,false,true,false,unknown
agentsight,agentsight:a00001696,b5bc34dabe6a,left_censored_existing,known,docs/agentpprof-paper/figures/fig-architecture.tex,docs/agentpprof-paper/figures/fig-architecture.tex,74793,87159,1783466251111,1783910577316,claude:c41e709f-5037-404a-bfbe-a29cf799515a,codex:rollout-2026-07-10T14-58-45-019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,5,6,9,0,0,,true,false,true,false,unknown
agentsight,agentsight:a00001697,b5bc34dabe6a,left_censored_existing,known,docs/agentpprof-paper/figures/fig-rq1-separation.tex,docs/agentpprof-paper/figures/fig-rq1-separation.tex,74798,74798,1783466261640,1783466261640,claude:c41e709f-5037-404a-bfbe-a29cf799515a,claude:c41e709f-5037-404a-bfbe-a29cf799515a,1,0,1,0,0,,false,false,true,false,unknown
agentsight,agentsight:a00001698,b5bc34dabe6a,left_censored_existing,known,docs/agentpprof-paper/figures/fig-rq3-vmeasure.tex,docs/agentpprof-paper/figures/fig-rq3-vmeasure.tex,74803,74803,1783466272917,1783466272917,claude:c41e709f-5037-404a-bfbe-a29cf799515a,claude:c41e709f-5037-404a-bfbe-a29cf799515a,1,0,1,0,0,,false,false,true,false,unknown
agentsight,agentsight:a00001699,b5bc34dabe6a,left_censored_existing,known,docs/agentpprof-paper/figures/make_rq_figures.py,docs/agentpprof-paper/figures/make_rq_figures.py,74844,115849,1783466384642,1784297724314,claude:c41e709f-5037-404a-bfbe-a29cf799515a,codex:rollout-2026-07-17T07-14-39-019f706d-eade-7a10-a1ec-091d73a9e3b4,6,11,6,0,0,,true,false,true,false,unknown
agentsight,agentsight:a00001700,b5bc34dabe6a,left_censored_existing,known,docs/agentpprof-paper/figures/fig-rq1-separation.png,docs/agentpprof-paper/figures/fig-rq1-separation.png,74849,77342,1783466393984,1783580322290,claude:c41e709f-5037-404a-bfbe-a29cf799515a,claude:470c7a6c-ecc0-4a7c-83b6-a856a5af5cf6,2,5,0,0,0,,true,false,true,false,unknown
agentsight,agentsight:a00001701,b5bc34dabe6a,left_censored_existing,known,docs/agentpprof-paper/figures/fig-rq3-vmeasure.png,docs/agentpprof-paper/figures/fig-rq3-vmeasure.png,74850,77344,1783466397952,1783580322645,claude:c41e709f-5037-404a-bfbe-a29cf799515a,claude:470c7a6c-ecc0-4a7c-83b6-a856a5af5cf6,2,4,0,0,0,,true,false,true,false,unknown
agentsight,agentsight:a00001702,b5bc34dabe6a,left_censored_existing,known,docs/visexp/out/projection-tradeoff-r223/projection-tradeoff-r223.md,docs/visexp/out/projection-tradeoff-r223/projection-tradeoff-r223.md,74919,74919,1783466656647,1783466656647,codex:rollout-2026-07-02T23-29-23-019f26aa-ebda-79d2-9c6d-04400b1ccb66,codex:rollout-2026-07-02T23-29-23-019f26aa-ebda-79d2-9c6d-04400b1ccb66,1,1,0,0,0,,true,true,true,false,unknown
agentsight,agentsight:a00001703,b5bc34dabe6a,left_censored_existing,known,docs/visexp/out/full-history-r170.md,docs/visexp/out/full-history-r170.md,74983,119076,1783466970407,1784531798178,codex:rollout-2026-07-02T23-29-23-019f26aa-ebda-79d2-9c6d-04400b1ccb66,codex:rollout-2026-07-20T00-12-40-019f7e5e-a6c2-7240-8ee6-e70269e497f4,3,3,0,0,0,,true,true,true,false,unknown
agentsight,agentsight:a00001704,b5bc34dabe6a,left_censored_existing,known,docs/visexp/out/evaluation-summary.md,docs/visexp/out/evaluation-summary.md,74984,82671,1783466970408,1783832995267,codex:rollout-2026-07-02T23-29-23-019f26aa-ebda-79d2-9c6d-04400b1ccb66,codex:rollout-2026-07-11T22-06-20-019f54b8-1e26-7182-9fea-e5b53289bc0d,3,4,0,0,0,,true,true,true,false,unknown
agentsight,agentsight:a00001705,b5bc34dabe6a,left_censored_existing,known,docs/visexp/out/evaluation.json,docs/visexp/out/evaluation.json,74989,117260,1783466990206,1784510789973,codex:rollout-2026-07-02T23-29-23-019f26aa-ebda-79d2-9c6d-04400b1ccb66,claude:df98b0b9-b883-41ad-a193-92cd8fe62eca,2,2,0,0,0,,true,true,true,false,unknown
