dimension,raw_tag,active_display_tag,active_source,canonical_tag,governance_action,governance_reasons,requires_review,is_long_tail,support,candidate_display_tag,candidate_source,candidate_state,promotion_label,promotion_final_source,label_state,raw_drilldown_required,map_update_allowed
llm,pushpushpull,pushpushpull,raw_preserved,pushpushpull,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,pushreview,pushreview,raw_preserved,review,auto_canonicalize_existing,r189_lexical+profile,True,True,1,review,r189_profile_guarded_merge_candidate,pending_merge_review,,,,True,False
llm,query,query,raw_preserved,query,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,querydb,querydb,raw_preserved,querydb,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,queryexport,queryexport,raw_preserved,export,auto_canonicalize_existing,r189_lexical+profile,True,True,1,export,r189_profile_guarded_merge_candidate,pending_merge_review,,,,True,False
llm,querysql,querysql,raw_preserved,querysql,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,querysync,querysync,raw_preserved,querysync,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,question,question,raw_preserved,question,keep_rare_distinct,rare_distinct_by_current_profile,False,True,2,,,none,,,,True,False
llm,quickpass,quickpass,raw_preserved,quickpass,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,quickstart,quickstart,raw_preserved,quickstart,keep_rare_distinct,rare_distinct_by_current_profile,False,True,4,,,none,,,,True,False
llm,quota,quota,raw_preserved,quota,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,read,read,raw_preserved,read,keep_head,head_or_supported_tag,False,False,26,,,none,,,,True,False
llm,readcheck,readcheck,raw_preserved,readcheck,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,readcmd,readcmd,raw_preserved,readcmd,keep_rare_distinct,rare_distinct_by_current_profile,False,True,4,,,none,,,,True,False
llm,readconfig,readconfig,raw_preserved,read,auto_canonicalize_existing,r189_lexical+profile,True,True,1,read,r189_profile_guarded_merge_candidate,pending_merge_review,,,,True,False
llm,readcore,readcore,raw_preserved,read,auto_canonicalize_existing,r189_lexical+profile,True,True,1,read,r189_profile_guarded_merge_candidate,pending_merge_review,,,,True,False
llm,readevent,readevent,raw_preserved,read,auto_canonicalize_existing,r189_lexical+profile,True,True,1,read,r189_profile_guarded_merge_candidate,pending_merge_review,,,,True,False
llm,readfiles,readfiles,raw_preserved,read,auto_canonicalize_existing,r189_lexical+profile,True,True,3,read,r189_profile_guarded_merge_candidate,pending_merge_review,,,,True,False
llm,readle,readle,raw_preserved,readle,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,readlist,readlist,raw_preserved,readlist,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,readme,readme,raw_preserved,readme,keep_head,head_or_supported_tag,False,False,19,,,none,,,,True,False
llm,readmodel,readmodel,raw_preserved,readmodel,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,readmore,readmore,raw_preserved,read,auto_canonicalize_existing,r189_lexical+profile,True,True,1,read,r189_profile_guarded_merge_candidate,pending_merge_review,,,,True,False
llm,readonly,readonly,raw_preserved,readonly,keep_head,head_or_supported_tag,False,False,47,,,none,,,,True,False
llm,readres,readres,raw_preserved,read,auto_canonicalize_existing,r189_lexical+profile,True,True,1,read,r189_profile_guarded_merge_candidate,pending_merge_review,,,,True,False
llm,readstructs,readstructs,raw_preserved,read,auto_canonicalize_existing,r189_lexical+profile,True,True,1,read,r189_profile_guarded_merge_candidate,pending_merge_review,,,,True,False
llm,readt,readt,raw_preserved,readt,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,readtool,readtool,raw_preserved,readtool,keep_rare_distinct,rare_distinct_by_current_profile,False,True,4,,,none,,,,True,False
llm,readtoolread,readtoolread,raw_preserved,readtoolread,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,rebase,rebase,raw_preserved,rebase,keep_head,head_or_supported_tag,False,False,20,,,none,,,,True,False
llm,rebuild,rebuild,raw_preserved,rebuild,review_merge,r189_review_suggestion_not_applied,True,True,2,,,none,,,,True,False
llm,receipt,receipt,raw_preserved,receipt,keep_rare_distinct,rare_distinct_by_current_profile,False,True,7,,,none,,,,True,False
llm,recharge,recharge,raw_preserved,recharge,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,record,record,raw_preserved,record,keep_head,head_or_supported_tag,False,False,22,,,none,,,,True,False
llm,recordattach,recordattach,raw_preserved,record,auto_canonicalize_existing,r189_lexical+profile,True,True,1,record,r189_profile_guarded_merge_candidate,pending_merge_review,,,,True,False
llm,recorddb,recorddb,raw_preserved,recorddb,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,recordrefine,recordrefine,raw_preserved,recordrefine,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,redact,redact,raw_preserved,redact,keep_rare_distinct,rare_distinct_by_current_profile,False,True,3,,,none,,,,True,False
llm,redaction,redaction,raw_preserved,redaction,keep_rare_distinct,rare_distinct_by_current_profile,False,True,5,,,none,,,,True,False
llm,redirect,redirect,raw_preserved,redirect,keep_rare_distinct,rare_distinct_by_current_profile,False,True,2,,,none,,,,True,False
llm,refactor,refactor,raw_preserved,refactor,keep_head,head_or_supported_tag,False,False,41263,,,none,,,,True,False
llm,refactorchk,refactorchk,raw_preserved,refactorchk,keep_head,head_or_supported_tag,False,False,30,,,none,,,,True,False
llm,refine,refine,raw_preserved,refine,keep_head,head_or_supported_tag,False,False,29,,,none,,,,True,False
llm,refinedocs,refinedocs,raw_preserved,docs,auto_canonicalize_existing,r189_lexical+profile,True,True,1,docs,r189_profile_guarded_merge_candidate,pending_merge_review,,,,True,False
llm,reframe,reframe,raw_preserved,reframe,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,refresh,refresh,raw_preserved,refresh,keep_rare_distinct,rare_distinct_by_current_profile,False,True,6,,,none,,,,True,False
llm,refsc,refsc,raw_preserved,refsc,keep_head,head_or_supported_tag,False,False,10,,,none,,,,True,False
llm,refsccodex,refsccodex,raw_preserved,refsccodex,regenerate_candidate,generic_or_noisy_tag;long_tail,True,True,5,refer,r202_llama_candidate,pending_review:unlabeled,,empty,unlabeled,True,False
llm,regalloc,regalloc,raw_preserved,regalloc,keep_rare_distinct,rare_distinct_by_current_profile,False,True,2,,,none,,,,True,False
llm,register,register,raw_preserved,register,keep_rare_distinct,rare_distinct_by_current_profile,False,True,5,,,none,,,,True,False
llm,registry,registry,raw_preserved,registry,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,regression,regression,raw_preserved,regression,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,relation,relation,raw_preserved,relation,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,release,release,raw_preserved,release,keep_head,head_or_supported_tag,False,False,131,,,none,,,,True,False
llm,releasecheck,releasecheck,raw_preserved,releasecheck,regenerate_candidate,generic_or_noisy_tag;long_tail,True,True,7,releasecheck,r202_llama_candidate,pending_review:unlabeled,,empty,unlabeled,True,False
llm,releasegate,releasegate,raw_preserved,releasegate,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,reload,reload,raw_preserved,reload,keep_rare_distinct,rare_distinct_by_current_profile,False,True,2,,,none,,,,True,False
llm,relocate,relocate,raw_preserved,relocate,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,remove,remove,raw_preserved,remove,keep_rare_distinct,rare_distinct_by_current_profile,False,True,4,,,none,,,,True,False
llm,removefield,removefield,raw_preserved,removefield,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,removefile,removefile,raw_preserved,removefile,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,rename,rename,raw_preserved,rename,keep_rare_distinct,rare_distinct_by_current_profile,False,True,3,,,none,,,,True,False
llm,renamecodex,renamecodex,raw_preserved,renamecodex,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,render,render,raw_preserved,render,keep_head,head_or_supported_tag,False,False,68,,,none,,,,True,False
llm,repair,repair,raw_preserved,repair,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,replay,replay,raw_preserved,replay,keep_rare_distinct,rare_distinct_by_current_profile,False,True,5,,,none,,,,True,False
llm,repo,repo,raw_preserved,repo,keep_rare_distinct,rare_distinct_by_current_profile,False,True,2,,,none,,,,True,False
llm,report,report,raw_preserved,report,keep_head,head_or_supported_tag,False,False,6494,,,none,,,,True,False
llm,reportcheck,reportcheck,raw_preserved,reportcheck,review_merge,r189_review_suggestion_not_applied,True,True,1,,,none,,,,True,False
llm,reportgate,reportgate,raw_preserved,reportgate,review_merge,r189_review_suggestion_not_applied,True,True,1,,,none,,,,True,False
llm,reporting,reporting,raw_preserved,reporting,review_merge,r189_review_suggestion_not_applied,True,True,2,,,none,,,,True,False
llm,reportsync,reportsync,raw_preserved,reportsync,review_merge,r189_review_suggestion_not_applied,True,True,1,,,none,,,,True,False
llm,repro,repro,raw_preserved,repro,keep_rare_distinct,rare_distinct_by_current_profile,False,True,2,,,none,,,,True,False
llm,reproduce,reproduce,raw_preserved,reproduce,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,requestid,requestid,raw_preserved,requestid,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,research,research,raw_preserved,research,keep_head,head_or_supported_tag,False,False,1068,,,none,,,,True,False
llm,researchgoal,researchgoal,raw_preserved,researchgoal,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,reset,reset,raw_preserved,reset,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,reshard,reshard,raw_preserved,reshard,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,resize,resize,raw_preserved,resize,keep_rare_distinct,rare_distinct_by_current_profile,False,True,2,,,none,,,,True,False
llm,resolve,resolve,raw_preserved,resolve,keep_rare_distinct,rare_distinct_by_current_profile,False,True,3,,,none,,,,True,False
llm,response,response,raw_preserved,response,keep_rare_distinct,rare_distinct_by_current_profile,False,True,4,,,none,,,,True,False
llm,restart,restart,raw_preserved,start,auto_canonicalize_existing,r189_lexical+profile,True,False,25,start,r189_profile_guarded_merge_candidate,pending_merge_review,,,,True,False
llm,restore,restore,raw_preserved,restore,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,restrict,restrict,raw_preserved,restrict,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,restrictions,restrictions,raw_preserved,restrictions,keep_rare_distinct,rare_distinct_by_current_profile,False,True,5,,,none,,,,True,False
llm,result,result,raw_preserved,result,keep_rare_distinct,rare_distinct_by_current_profile,False,True,2,,,none,,,,True,False
llm,results,results,raw_preserved,results,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,resume,resume,raw_preserved,resume,keep_head,head_or_supported_tag,False,False,13,,,none,,,,True,False
llm,revert,revert,raw_preserved,revert,keep_rare_distinct,rare_distinct_by_current_profile,False,True,2,,,none,,,,True,False
llm,review,review,raw_preserved,review,keep_head,head_or_supported_tag,False,False,5248,,,none,,,,True,False
llm,reviewbu,reviewbu,raw_preserved,reviewbu,review_merge,r189_review_suggestion_not_applied,True,False,10,,,none,,,,True,False
llm,reviewchk,reviewchk,raw_preserved,review,auto_canonicalize_existing,r189_lexical+profile,True,True,2,review,r189_profile_guarded_merge_candidate,pending_merge_review,,,,True,False
llm,reviewer,reviewer,raw_preserved,reviewer,review_merge,r189_review_suggestion_not_applied,True,True,4,,,none,,,,True,False
llm,revise,revise,raw_preserved,revise,keep_rare_distinct,rare_distinct_by_current_profile,False,True,2,,,none,,,,True,False
llm,risk,risk,raw_preserved,risk,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,rollback,rollback,raw_preserved,rollback,keep_rare_distinct,rare_distinct_by_current_profile,False,True,3,,,none,,,,True,False
llm,rolloutuuid,rolloutuuid,raw_preserved,rolloutuuid,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,rootcause,rootcause,raw_preserved,rootcause,keep_head,head_or_supported_tag,False,False,11,,,none,,,,True,False
llm,rotate,rotate,raw_preserved,rotate,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,rqdesign,rqdesign,raw_preserved,rqdesign,review_merge,r189_review_suggestion_not_applied,True,True,1,,,none,,,,True,False
llm,rqdiff,rqdiff,raw_preserved,rqdiff,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,rqffee,rqffee,raw_preserved,rqffee,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,rqplot,rqplot,raw_preserved,rqplot,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,rqrefactor,rqrefactor,raw_preserved,rqrefactor,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,rqsetup,rqsetup,raw_preserved,rqsetup,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,rqtag,rqtag,raw_preserved,rqtag,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,rulelocked,rulelocked,raw_preserved,rulelocked,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,run,run,raw_preserved,run,regenerate_candidate,generic_or_noisy_tag,True,False,10,analyze,r202_llama_candidate,pending_review:unlabeled,,empty,unlabeled,True,False
llm,runagent,runagent,raw_preserved,runagent,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,runbaseline,runbaseline,raw_preserved,runbaseline,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,runcheck,runcheck,raw_preserved,runcheck,review_merge,r189_review_suggestion_not_applied,True,True,1,,,none,,,,True,False
llm,runconfig,runconfig,raw_preserved,runconfig,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,rundiscover,rundiscover,raw_preserved,rundiscover,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,runexec,runexec,raw_preserved,runexec,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,runlog,runlog,raw_preserved,runlog,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,runner,runner,raw_preserved,runner,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,runners,runners,raw_preserved,runners,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,runoff,runoff,raw_preserved,runoff,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,runtime,runtime,raw_preserved,runtime,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,rustfmt,rustfmt,raw_preserved,rustfmt,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,sandboxing,sandboxing,raw_preserved,sandboxing,keep_head,head_or_supported_tag,False,False,32,,,none,,,,True,False
llm,sanity,sanity,raw_preserved,sanity,keep_rare_distinct,rare_distinct_by_current_profile,False,True,4,,,none,,,,True,False
llm,save,save,raw_preserved,save,keep_head,head_or_supported_tag,False,False,18,,,none,,,,True,False
llm,scan,scan,raw_preserved,scan,keep_rare_distinct,rare_distinct_by_current_profile,False,True,7,,,none,,,,True,False
llm,scanoffset,scanoffset,raw_preserved,scanoffset,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,scenario,scenario,raw_preserved,scenario,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,schema,schema,raw_preserved,schema,keep_rare_distinct,rare_distinct_by_current_profile,False,True,8,,,none,,,,True,False
llm,scope,scope,raw_preserved,scope,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,score,score,raw_preserved,score,keep_rare_distinct,rare_distinct_by_current_profile,False,True,6,,,none,,,,True,False
llm,scoreclaim,scoreclaim,raw_preserved,scoreclaim,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,scoreupdate,scoreupdate,raw_preserved,scoreupdate,review_merge,r189_review_suggestion_not_applied,True,True,1,,,none,,,,True,False
llm,scoreuser,scoreuser,raw_preserved,scoreuser,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,script,script,raw_preserved,script,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,scrub,scrub,raw_preserved,scrub,keep_rare_distinct,rare_distinct_by_current_profile,False,True,6,,,none,,,,True,False
llm,search,search,raw_preserved,search,keep_head,head_or_supported_tag,False,False,31,,,none,,,,True,False
llm,searching,searching,raw_preserved,searching,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,secret,secret,raw_preserved,secret,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,section,section,raw_preserved,section,keep_rare_distinct,rare_distinct_by_current_profile,False,True,2,,,none,,,,True,False
llm,securitydoc,securitydoc,raw_preserved,securitydoc,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,select,select,raw_preserved,select,keep_rare_distinct,rare_distinct_by_current_profile,False,True,2,,,none,,,,True,False
llm,selectoracle,selectoracle,raw_preserved,selectoracle,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,selftest,selftest,raw_preserved,test,auto_canonicalize_existing,r189_lexical+profile,True,False,10,test,r189_profile_guarded_merge_candidate,pending_merge_review,,,,True,False
llm,senddoc,senddoc,raw_preserved,senddoc,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,serde,serde,raw_preserved,serde,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,serialize,serialize,raw_preserved,serialize,keep_rare_distinct,rare_distinct_by_current_profile,False,True,2,,,none,,,,True,False
llm,serve,serve,raw_preserved,serve,keep_rare_distinct,rare_distinct_by_current_profile,False,True,4,,,none,,,,True,False
llm,session,session,raw_preserved,session,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,sessionfile,sessionfile,raw_preserved,sessionfile,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,setsid,setsid,raw_preserved,setsid,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,setsource,setsource,raw_preserved,setsource,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,setup,setup,raw_preserved,setup,keep_head,head_or_supported_tag,False,False,17,,,none,,,,True,False
llm,setupcolsrow,setupcolsrow,raw_preserved,setupcolsrow,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,shell,shell,raw_preserved,shell,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,shimlog,shimlog,raw_preserved,shimlog,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,shutdown,shutdown,raw_preserved,shutdown,keep_rare_distinct,rare_distinct_by_current_profile,False,True,3,,,none,,,,True,False
llm,signal,signal,raw_preserved,signal,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,signatures,signatures,raw_preserved,signatures,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,sitecfg,sitecfg,raw_preserved,sitecfg,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,sitemap,sitemap,raw_preserved,sitemap,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,skip,skip,raw_preserved,skip,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,sleep,sleep,raw_preserved,sleep,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,slicechars,slicechars,raw_preserved,slicechars,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,smoke,smoke,raw_preserved,smoke,keep_head,head_or_supported_tag,False,False,34,,,none,,,,True,False
llm,snapshot,snapshot,raw_preserved,snapshot,keep_head,head_or_supported_tag,False,False,34,,,none,,,,True,False
llm,snapshotchk,snapshotchk,raw_preserved,snapshotchk,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,snapshotsumm,snapshotsumm,raw_preserved,snapshotsumm,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,sort,sort,raw_preserved,sort,keep_rare_distinct,rare_distinct_by_current_profile,False,True,2,,,none,,,,True,False
llm,sourcebug,sourcebug,raw_preserved,sourcebug,keep_rare_distinct,rare_distinct_by_current_profile,False,True,4,,,none,,,,True,False
llm,sourcestate,sourcestate,raw_preserved,sourcestate,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,spawn,spawn,raw_preserved,spawn,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,specify,specify,raw_preserved,specify,keep_rare_distinct,rare_distinct_by_current_profile,False,True,4,,,none,,,,True,False
llm,split,split,raw_preserved,split,keep_head,head_or_supported_tag,False,False,12,,,none,,,,True,False
llm,splitpack,splitpack,raw_preserved,splitpack,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,splitwhitesp,splitwhitesp,raw_preserved,splitwhitesp,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,spotcheck,spotcheck,raw_preserved,spotcheck,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,sqladapt,sqladapt,raw_preserved,sqladapt,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,sqldelete,sqldelete,raw_preserved,sqldelete,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,sqlread,sqlread,raw_preserved,sqlread,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,sseprocess,sseprocess,raw_preserved,sseprocess,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,ssltrack,ssltrack,raw_preserved,ssltrack,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,stability,stability,raw_preserved,stability,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,stackify,stackify,raw_preserved,stackify,keep_head,head_or_supported_tag,False,False,11,,,none,,,,True,False
llm,stage,stage,raw_preserved,stage,keep_head,head_or_supported_tag,False,False,42,,,none,,,,True,False
llm,stagecheck,stagecheck,raw_preserved,stagecheck,review_merge,r189_review_suggestion_not_applied,True,True,1,,,none,,,,True,False
llm,staged,staged,raw_preserved,staged,regenerate_candidate,generic_or_noisy_tag,True,False,10,analyze,r202_llama_candidate,pending_review:unlabeled,,empty,unlabeled,True,False
llm,stagediff,stagediff,raw_preserved,stagediff,review_merge,r189_review_suggestion_not_applied,True,True,3,,,none,,,,True,False
llm,stagedocs,stagedocs,raw_preserved,stagedocs,review_merge,r189_review_suggestion_not_applied,True,True,1,,,none,,,,True,False
llm,staging,staging,raw_preserved,staging,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,stale,stale,raw_preserved,stale,keep_rare_distinct,rare_distinct_by_current_profile,False,True,2,,,none,,,,True,False
llm,stamp,stamp,raw_preserved,stamp,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,start,start,raw_preserved,start,keep_rare_distinct,rare_distinct_by_current_profile,False,True,7,,,none,,,,True,False
llm,startserver,startserver,raw_preserved,startserver,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,startvm,startvm,raw_preserved,startvm,keep_rare_distinct,rare_distinct_by_current_profile,False,True,2,,,none,,,,True,False
llm,stash,stash,raw_preserved,stash,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,stat,stat,raw_preserved,stat,keep_rare_distinct,rare_distinct_by_current_profile,False,True,8,,,none,,,,True,False
llm,statcheck,statcheck,raw_preserved,statcheck,review_merge,r189_review_suggestion_not_applied,True,True,1,,,none,,,,True,False
llm,states,states,raw_preserved,states,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,staticcheck,staticcheck,raw_preserved,check,auto_canonicalize_existing,r189_lexical+profile,True,True,2,check,r189_profile_guarded_merge_candidate,pending_merge_review,,,,True,False
llm,statscheck,statscheck,raw_preserved,stat,auto_canonicalize_existing,r189_lexical+profile,True,True,2,stat,r189_profile_guarded_merge_candidate,pending_merge_review,,,,True,False
llm,statschk,statschk,raw_preserved,statschk,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,statsoff,statsoff,raw_preserved,stats,auto_canonicalize_existing,r189_lexical+profile,True,True,5,stats,r189_profile_guarded_merge_candidate,pending_merge_review,,,,True,False
llm,statson,statson,raw_preserved,stats,auto_canonicalize_existing,r189_lexical+profile,True,True,2,stats,r189_profile_guarded_merge_candidate,pending_merge_review,,,,True,False
llm,statsparse,statsparse,raw_preserved,stats,auto_canonicalize_existing,r189_lexical+profile,True,True,1,stats,r189_profile_guarded_merge_candidate,pending_merge_review,,,,True,False
llm,status,status,raw_preserved,status,keep_head,head_or_supported_tag,False,False,31,,,none,,,,True,False
llm,statuscheck,statuscheck,raw_preserved,statuscheck,review_merge,r189_review_suggestion_not_applied,True,True,2,,,none,,,,True,False
llm,stderr,stderr,raw_preserved,stderr,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,stdout,stdout,raw_preserved,stdout,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,stop,stop,raw_preserved,stop,keep_rare_distinct,rare_distinct_by_current_profile,False,True,7,,,none,,,,True,False
llm,stopchild,stopchild,raw_preserved,stopchild,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,stopdocker,stopdocker,raw_preserved,stopdocker,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,stopprocess,stopprocess,raw_preserved,stopprocess,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,stoprun,stoprun,raw_preserved,stoprun,keep_rare_distinct,rare_distinct_by_current_profile,False,True,2,,,none,,,,True,False
llm,stoprunner,stoprunner,raw_preserved,stoprunner,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,stopserver,stopserver,raw_preserved,stopserver,keep_rare_distinct,rare_distinct_by_current_profile,False,True,2,,,none,,,,True,False
