agent,session_id_hash,session_tag,prompt_index,prompt_tag,start_ts_ms,end_ts_ms,duration_ms,duration_s,tool_events,llm_events,end_source,span_stack
codex,ef8869372db7,refactor,140,refactor,1778809193217,1778809208880,15663,15.663,0,5,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,141,test,1778809208880,1778809208881,1,0.001,1,2,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:test;span:prompt
codex,ef8869372db7,refactor,142,refactor,1778809208881,1778809303647,94766,94.766,86,5,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,143,refactor,1778809303647,1778809427363,123716,123.716,10,13,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,144,refactor,1778809427363,1778809623947,196584,196.584,11,14,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,145,refactor,1778809623947,1778809632460,8513,8.513,0,2,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,146,refactor,1778809632460,1778809721407,88947,88.947,45,26,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,147,refactor,1778809721407,1778809935662,214255,214.255,9,15,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,148,build,1778809935662,1778810421998,486336,486.336,18,21,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:build;span:prompt
codex,ef8869372db7,refactor,149,refactor,1778810421998,1778810429078,7080,7.08,12,5,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,150,refactor,1778810429078,1778810508063,78985,78.985,23,14,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,151,refactor,1778810508063,1778810696401,188338,188.338,39,21,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,152,refactor,1778810696401,1778811292799,596398,596.398,37,41,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,153,refactor,1778811292799,1778811587556,294757,294.757,26,18,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,154,refactor,1778811587556,1778811607633,20077,20.077,12,5,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,155,refactor,1778811607633,1778811755277,147644,147.644,1,4,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,156,docs,1778811755277,1778811780206,24929,24.929,31,6,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:docs;span:prompt
codex,ef8869372db7,refactor,157,debug,1778811780206,1778812105538,325332,325.332,19,12,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:debug;span:prompt
codex,ef8869372db7,refactor,158,refactor,1778812105538,1778812977438,871900,871.9,66,49,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,159,analysis,1778812977438,1778812999274,21836,21.836,8,4,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:analysis;span:prompt
codex,ef8869372db7,refactor,160,docs,1778812999274,1778813034075,34801,34.801,4,7,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:docs;span:prompt
codex,ef8869372db7,refactor,161,compare,1778813034075,1778813329203,295128,295.128,22,25,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:compare;span:prompt
codex,ef8869372db7,refactor,162,refactor,1778813329203,1778813422710,93507,93.507,12,8,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,163,refactor,1778813422710,1778813937670,514960,514.96,45,47,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,164,refactor,1778813937670,1778814257966,320296,320.296,51,26,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,165,refactor,1778814257966,1778814673490,415524,415.524,22,30,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,166,refactor,1778814673490,1778814806380,132890,132.89,14,16,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,167,refactor,1778814806380,1778816619422,1813042,1813.042,106,82,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,168,refactor,1778816619422,1778817072897,453475,453.475,59,40,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,169,refactor,1778817072897,1778817396511,323614,323.614,45,13,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,170,refactor,1778817396511,1778817414025,17514,17.514,13,4,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,171,refactor,1778817414025,1778817684308,270283,270.283,26,12,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,172,refactor,1778817684308,1778817702522,18214,18.214,12,5,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,173,refactor,1778817702522,1778817922999,220477,220.477,88,8,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,174,refactor,1778817922999,1778819400021,1477022,1477.022,138,97,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,175,kinsn,1778819400021,1778820437755,1037734,1037.734,72,70,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:kinsn;span:prompt
codex,ef8869372db7,refactor,176,refactor,1778820437755,1778822398210,1960455,1960.455,123,132,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,177,refactor,1778822398210,1778822627808,229598,229.598,4,2,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,178,refactor,1778822398210,1778822627808,229598,229.598,17,26,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,179,refactor,1778822627808,1778822906604,278796,278.796,7,6,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,180,refactor,1778822906604,1778823096095,189491,189.491,117,24,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,181,refactor,1778823096095,1778823861704,765609,765.609,114,39,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,182,test,1778823861704,1778824190498,328794,328.794,123,5,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:test;span:prompt
codex,ef8869372db7,refactor,183,refactor,1778824190498,1778824529532,339034,339.034,13,17,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,184,refactor,1778824529532,1778824731349,201817,201.817,24,10,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,185,test,1778824731349,1778824994318,262969,262.969,21,18,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:test;span:prompt
codex,ef8869372db7,refactor,186,refactor,1778824994318,1778825109990,115672,115.672,732,818,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,187,refactor,1778825109990,1778825823792,713802,713.802,45,17,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,188,refactor,1778825823792,1778825823793,1,0.001,48,2,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,189,refactor,1778825823793,1778825967840,144047,144.047,2,8,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,190,benchmark,1778825967840,1778826964418,996578,996.578,63,43,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:benchmark;span:prompt
codex,ef8869372db7,refactor,191,refactor,1778826964418,1778826986733,22315,22.315,8,5,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,192,refactor,1778826986733,1778827530757,544024,544.024,51,40,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,193,debug,1778827530757,1778827572097,41340,41.34,14,6,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:debug;span:prompt
codex,ef8869372db7,refactor,194,ignore,1778827572097,1778827701387,129290,129.29,23,17,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:ignore;span:prompt
codex,ef8869372db7,refactor,195,refactor,1778827701387,1778827740405,39018,39.018,24,9,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,196,refactor,1778827740405,1778827900924,160519,160.519,8,10,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,197,refactor,1778827900924,1778828378748,477824,477.824,46,33,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,198,survey,1778828378748,1778828464172,85424,85.424,56,7,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:survey;span:prompt
codex,ef8869372db7,refactor,199,refactor,1778828464172,1778830715150,2250978,2250.978,83,155,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,200,refactor,1778830715150,1778831681865,966715,966.715,104,97,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,201,refactor,1778831681865,1778832985885,1304020,1304.02,57,111,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,202,test,1778832985885,1778833114379,128494,128.494,20,16,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:test;span:prompt
codex,ef8869372db7,refactor,203,refactor,1778833114379,1778834211051,1096672,1096.672,9,10,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,204,refactor,1778834211051,1778863001087,28790036,28790.036,8,2,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,205,refactor,1778863001087,1778863068527,67440,67.44,50,10,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,206,refactor,1778863068527,1778863138761,70234,70.234,6,5,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,207,analyze,1778863138761,1778863170764,32003,32.003,85,7,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:analyze;span:prompt
codex,ef8869372db7,refactor,208,refactor,1778863170764,1778863234760,63996,63.996,76,8,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,209,explain,1778863234760,1778863356665,121905,121.905,62,10,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:explain;span:prompt
codex,ef8869372db7,refactor,210,refactor,1778863356665,1778863438490,81825,81.825,8,6,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,211,refactor,1778863438490,1778863795278,356788,356.788,54,27,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,212,refactor,1778863795278,1778864477071,681793,681.793,93,31,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,213,updatedocs,1778864477071,1778864582619,105548,105.548,8,10,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:updatedocs;span:prompt
codex,ef8869372db7,refactor,214,refactor,1778864582619,1778864907825,325206,325.206,628,18,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,215,docrefactor,1778864907825,1778865111706,203881,203.881,16,14,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:docrefactor;span:prompt
codex,ef8869372db7,refactor,216,log,1778865111706,1778865337035,225329,225.329,17,16,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:log;span:prompt
codex,ef8869372db7,refactor,217,refactor,1778865337035,1778865644905,307870,307.87,33,33,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,218,microbench,1778865644905,1778865698055,53150,53.15,7,8,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:microbench;span:prompt
codex,ef8869372db7,refactor,219,refactor,1778865698055,1778866962959,1264904,1264.904,95,114,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,220,refactor,1778866962959,1778867147398,184439,184.439,22,15,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,221,review,1778867147398,1778867314458,167060,167.06,35,21,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:review;span:prompt
codex,ef8869372db7,refactor,222,refactor,1778867314458,1778867417781,103323,103.323,50,7,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,223,refactor,1778867417781,1778871798930,4381149,4381.149,286,266,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,224,research,1778871798930,1778871965948,167018,167.018,8,5,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:research;span:prompt
codex,ef8869372db7,refactor,225,refactor,1778871965948,1778872582216,616268,616.268,9,5,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,226,refactor,1778872582216,1778872659791,77575,77.575,7,5,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,227,refactor,1778872659791,1778873230168,570377,570.377,15,8,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,228,refactor,1778873230168,1778873873070,642902,642.902,40,9,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,229,refactor,1778873873070,1778874247757,374687,374.687,5,5,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,230,refactor,1778874247757,1778875228896,981139,981.139,216,145,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,231,refactor,1778875228896,1778877320215,2091319,2091.319,17,3,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,232,refactor,1778877320215,1778877914375,594160,594.16,47,12,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,233,refactor,1778877914375,1778878044762,130387,130.387,4,5,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,234,test,1778878044762,1778883565043,5520281,5520.281,321,80,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:test;span:prompt
codex,ef8869372db7,refactor,235,refactor,1778883565043,1778883585504,20461,20.461,0,5,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,236,refactor,1778883585504,1778883679345,93841,93.841,0,5,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,237,refactor,1778883679345,1778883775159,95814,95.814,12,13,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,238,refactor,1778883775159,1778884317332,542173,542.173,37,36,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,239,refactor,1778884317332,1778884483270,165938,165.938,7,6,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,240,refactor,1778884483270,1778884864784,381514,381.514,27,31,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,241,refactor,1778884864784,1778884976667,111883,111.883,66,5,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,242,refactor,1778884976667,1778885050627,73960,73.96,2,6,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,243,refactor,1778885050627,1778885213076,162449,162.449,70,9,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,244,refactor,1778885213076,1778885430882,217806,217.806,16,7,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,245,refactor,1778885430882,1778885559193,128311,128.311,0,5,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,246,refactor,1778885559193,1778885729843,170650,170.65,6,4,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,247,refactor,1778885729843,1778885922576,192733,192.733,59,7,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,248,refactor,1778885922576,1778886057842,135266,135.266,4,7,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,249,refactor,1778886057842,1778886275778,217936,217.936,0,5,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,250,refactor,1778886275778,1778886342976,67198,67.198,12,5,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,251,refactor,1778886342976,1778886508158,165182,165.182,33,6,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,252,refactor,1778886508158,1778886936538,428380,428.38,8,12,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,253,refactor,1778886936538,1778886957302,20764,20.764,31,5,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,254,verify,1778886957302,1778886987521,30219,30.219,0,5,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:verify;span:prompt
codex,ef8869372db7,refactor,255,refactor,1778886987521,1778887235798,248277,248.277,20,18,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,256,emit,1778887235798,1778887510561,274763,274.763,22,14,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:emit;span:prompt
codex,ef8869372db7,refactor,257,analyze,1778887510561,1778887532092,21531,21.531,9,7,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:analyze;span:prompt
codex,ef8869372db7,refactor,258,refactor,1778887532092,1778887727465,195373,195.373,0,7,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,259,refactor,1778887727465,1778887907367,179902,179.902,15,13,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,260,refactor,1778887907367,1778888083869,176502,176.502,4,6,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,261,refactor,1778888083869,1778888338998,255129,255.129,8,8,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,262,refactor,1778888338998,1778888530474,191476,191.476,0,5,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,263,refactor,1778888530474,1778888684043,153569,153.569,3,8,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,264,refactor,1778888684043,1778888813411,129368,129.368,0,5,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,265,refactor,1778888813411,1778888982406,168995,168.995,8,5,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,266,docs,1778888982406,1778889037115,54709,54.709,4,7,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:docs;span:prompt
codex,ef8869372db7,refactor,267,research,1778889037115,1778889220868,183753,183.753,15,17,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:research;span:prompt
codex,ef8869372db7,refactor,268,refactor,1778889220868,1778889355324,134456,134.456,24,11,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,269,refactor,1778889355324,1778889590987,235663,235.663,15,10,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,270,refactor,1778889590987,1778889706736,115749,115.749,5,5,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,271,refactor,1778889706736,1778889948974,242238,242.238,0,5,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,272,refactor,1778889948974,1778890140818,191844,191.844,18,10,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,273,refactor,1778890140818,1778890267010,126192,126.192,4,9,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,274,refactor,1778890267010,1778890521613,254603,254.603,11,11,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,275,refactor,1778890521613,1778891235869,714256,714.256,0,5,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,276,refactor,1778891235869,1778891292065,56196,56.196,3,5,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,277,refactor,1778891292065,1778891355148,63083,63.083,0,5,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,278,refactor,1778891355148,1778891383636,28488,28.488,0,5,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,279,refactor,1778891383636,1778891383637,1,0.001,0,2,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,280,constraints,1778891383637,1778891521118,137481,137.481,15,5,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:constraints;span:prompt
codex,ef8869372db7,refactor,281,export,1778891521118,1778891664121,143003,143.003,6,5,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:export;span:prompt
codex,ef8869372db7,refactor,282,abi,1778891664121,1778891811341,147220,147.22,3,5,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:abi;span:prompt
codex,ef8869372db7,refactor,283,refactor,1778891811341,1778892062651,251310,251.31,0,6,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,284,refactor,1778892062651,1778893373749,1311098,1311.098,352,358,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,285,warn,1778893373749,1778897815056,4441307,4441.307,13,17,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:warn;span:prompt
codex,ef8869372db7,refactor,286,update,1778897815056,1778898163278,348222,348.222,38,37,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:update;span:prompt
codex,ef8869372db7,refactor,287,refactor,1778898163278,1778898245758,82480,82.48,10,7,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,288,refactor,1778898245758,1778898340940,95182,95.182,2,7,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,289,codecount,1778898340940,1778898360032,19092,19.092,3,7,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:codecount;span:prompt
codex,ef8869372db7,refactor,290,refactor,1778898360032,1778898462744,102712,102.712,3,8,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,291,refactor,1778898462744,1778898512759,50015,50.015,0,5,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,292,refactor,1778898512759,1778898635540,122781,122.781,0,4,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,293,refactor,1778898635540,1778899258179,622639,622.639,25,40,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,294,refactor,1778899258179,1778905277105,6018926,6018.926,345,378,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,295,test,1778905277105,1778905295200,18095,18.095,1,5,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:test;span:prompt
codex,ef8869372db7,refactor,296,refactor,1778905295200,1778905392271,97071,97.071,20,18,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,297,explain,1778905392271,1778905392273,2,0.002,94,2,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:explain;span:prompt
codex,ef8869372db7,refactor,298,explain,1778905392273,1778905539940,147667,147.667,11,8,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:explain;span:prompt
codex,ef8869372db7,refactor,299,refactor,1778905539940,1778905674796,134856,134.856,258,5,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,300,refactor,1778905674796,1778905717373,42577,42.577,34,4,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,301,refactor,1778905717373,1778905740403,23030,23.03,3,4,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,302,refactor,1778905740403,1778905912751,172348,172.348,2,5,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,303,refactor,1778905912751,1778905957361,44610,44.61,3,5,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,304,refactor,1778905957361,1778906053316,95955,95.955,11,9,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,305,refactor,1778906053316,1778908546617,2493301,2493.301,108,146,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,306,report,1778908546617,1778908786998,240381,240.381,7,13,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:report;span:prompt
codex,ef8869372db7,refactor,307,refactor,1778908786998,1778908787047,49,0.049,25,2,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
