project,worktree_id,interval_type,start_event_id,end_event_id,start_action_rank,end_action_rank,action_length,duration_ms,distinct_sessions,mutation_rows,mutated_artifacts,failed_attempts,observed_unknown_attempts,ending_co_observed_mutation_rows
agentsight,e58fce112c6e,complete,ccb3740c2ca772c1,69c6e8d17eb508d0,13229,13253,24,215043,2,0,0,0,0,0
agentsight,e58fce112c6e,complete,69c6e8d17eb508d0,3141d6b823535a9b,13253,13263,10,52279,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,3141d6b823535a9b,10f5aec81701f65b,13263,13269,6,46358,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,10f5aec81701f65b,72ff02628df48987,13269,13270,1,8,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,72ff02628df48987,00a1151a79a72d75,13270,13317,47,141413,2,8,2,0,0,0
agentsight,e58fce112c6e,complete,00a1151a79a72d75,b0581b4e0daf7878,13317,13326,9,10079,2,0,0,0,0,0
agentsight,e58fce112c6e,complete,b0581b4e0daf7878,e4b766b095f22e3b,13326,13349,23,52266,2,2,2,0,0,0
agentsight,e58fce112c6e,complete,e4b766b095f22e3b,e3c17a3a5da578c0,13349,13351,2,4506,1,1,1,0,0,0
agentsight,e58fce112c6e,complete,e3c17a3a5da578c0,90b2f8ec2ca5f06a,13351,13355,4,11650,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,90b2f8ec2ca5f06a,15e1ebfeefc929f3,13355,13366,11,40987,2,2,1,0,0,0
agentsight,e58fce112c6e,complete,15e1ebfeefc929f3,c43f3034596b0800,13366,13403,37,134037,2,10,4,0,0,0
agentsight,e58fce112c6e,complete,c43f3034596b0800,d4711a800b13ec29,13403,13404,1,13115,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,d4711a800b13ec29,228b497755edb5aa,13404,13457,53,25704342,2,5,5,2,0,0
agentsight,e58fce112c6e,complete,228b497755edb5aa,2a55d26301524904,13457,13505,48,329376,1,2,2,0,0,0
agentsight,e58fce112c6e,complete,2a55d26301524904,db7604e44dfa11e6,13505,13508,3,35415,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,db7604e44dfa11e6,de685d9752ffb76d,13508,13509,1,0,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,de685d9752ffb76d,58fcf71bf80dc06c,13509,13510,1,9792,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,58fcf71bf80dc06c,ab63e106edb862a6,13510,13511,1,0,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,ab63e106edb862a6,f1bc2910fb177361,13511,13531,20,2291077,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,f1bc2910fb177361,24996755784a70c2,13531,13543,12,49819,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,24996755784a70c2,aa62c897f02714d3,13543,13544,1,17,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,aa62c897f02714d3,ff98630ccebf583f,13544,13780,236,3474880,2,11,6,0,0,0
agentsight,e58fce112c6e,complete,ff98630ccebf583f,47744e2a864c1355,13780,13790,10,108499,1,3,2,0,0,0
agentsight,e58fce112c6e,complete,47744e2a864c1355,db3c5ff68fdd088d,13790,13791,1,6454,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,db3c5ff68fdd088d,c777d184648254e4,13791,13797,6,105129,1,1,1,0,0,0
agentsight,e58fce112c6e,complete,c777d184648254e4,741ecff965928bcf,13797,13798,1,4340,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,741ecff965928bcf,6ea376740f28cc15,13798,13804,6,30435,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,6ea376740f28cc15,bf9f5b5143e12687,13804,13814,10,75803,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,bf9f5b5143e12687,291f7fb160290d46,13814,13886,72,2029342,1,21,12,0,0,0
agentsight,e58fce112c6e,complete,291f7fb160290d46,1fa027f50a349aaa,13886,13888,2,8533,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,1fa027f50a349aaa,c5d81cb6852c8b02,13888,13897,9,58861,1,3,1,0,0,0
agentsight,e58fce112c6e,complete,c5d81cb6852c8b02,47a99813c84cd5fe,13897,13898,1,4209,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,47a99813c84cd5fe,200038c8856413a5,13898,13906,8,139231,1,3,3,0,0,0
agentsight,e58fce112c6e,complete,200038c8856413a5,38f1a86d5cb21718,13906,13933,27,240920,1,12,3,0,0,0
agentsight,e58fce112c6e,complete,38f1a86d5cb21718,90c4973f94b0a849,13933,13938,5,21349,1,2,2,1,0,0
agentsight,e58fce112c6e,complete,90c4973f94b0a849,73a30ec48d9ce580,13938,13946,8,2900214,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,73a30ec48d9ce580,5ab4bcee12cde78e,13946,13950,4,27027,1,0,0,1,0,0
agentsight,e58fce112c6e,complete,5ab4bcee12cde78e,193ea499775d8163,13950,13951,1,13903,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,193ea499775d8163,aea1bbfc7e581338,13951,14142,191,1356610,2,0,0,0,0,0
agentsight,e58fce112c6e,complete,aea1bbfc7e581338,090af887cf19e809,14142,14145,3,43146,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,090af887cf19e809,fb4bfed1d11f94e5,14145,14152,7,21911,1,0,0,2,0,0
agentsight,e58fce112c6e,complete,fb4bfed1d11f94e5,2d2a189f7c813a21,14152,14154,2,21,1,0,0,1,0,0
agentsight,e58fce112c6e,complete,2d2a189f7c813a21,bd6dc33eb7950bf3,14154,14155,1,22476,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,bd6dc33eb7950bf3,3b91a3836deae370,14155,14156,1,40,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,3b91a3836deae370,ccf862fac6ccfb52,14156,14157,1,0,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,ccf862fac6ccfb52,3c7c1da07403014c,14157,14159,2,10045,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,3c7c1da07403014c,307ec5505f29d334,14159,14160,1,35,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,307ec5505f29d334,008715c7f76d927f,14160,14161,1,0,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,008715c7f76d927f,c223e455d097d40d,14161,14162,1,1,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,c223e455d097d40d,ff9f8e5cd3e3fe36,14162,14163,1,9831,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,ff9f8e5cd3e3fe36,f545b4c842e744ea,14163,14175,12,32944,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,f545b4c842e744ea,d2b60fbe36bf9214,14175,14176,1,8101,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,d2b60fbe36bf9214,9554a892e22a2140,14176,14199,23,63203,1,0,0,1,0,0
agentsight,e58fce112c6e,complete,9554a892e22a2140,abf1746e04b9edb2,14199,14204,5,33549,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,abf1746e04b9edb2,4812b8233e6fe778,14204,14206,2,7994,1,0,0,1,0,0
agentsight,e58fce112c6e,complete,4812b8233e6fe778,930740015067f37b,14206,14207,1,0,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,930740015067f37b,26e9ab7dc55330f0,14207,14248,41,366118,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,26e9ab7dc55330f0,1e8d069ce640ae3c,14248,14249,1,37,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,1e8d069ce640ae3c,b39eda9db0d172de,14249,14251,2,14830,1,0,0,1,0,0
agentsight,e58fce112c6e,complete,b39eda9db0d172de,700e99961dc1e4a4,14251,14252,1,35,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,700e99961dc1e4a4,29c2e2db9e8c7ff1,14252,14253,1,1,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,29c2e2db9e8c7ff1,71112ae37d202147,14253,14254,1,0,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,71112ae37d202147,157adedb17c01242,14254,14273,19,83782,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,157adedb17c01242,fd405c72cf4d331d,14273,14274,1,0,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,fd405c72cf4d331d,dc54ac4291a36f95,14274,14301,27,261974,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,dc54ac4291a36f95,04c34cf5572c85ee,14301,14307,6,25204,1,0,0,2,0,0
agentsight,e58fce112c6e,complete,04c34cf5572c85ee,21ce8cf7340f4363,14307,14308,1,30,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,21ce8cf7340f4363,d1c4db2d1e69f11a,14308,14309,1,1,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,d1c4db2d1e69f11a,120a95a6f820dc23,14309,14310,1,10254,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,120a95a6f820dc23,547ef7be3104969c,14310,14311,1,0,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,547ef7be3104969c,60a3fa9de63feed3,14311,14312,1,20,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,60a3fa9de63feed3,f5d893b0a0c2404f,14312,14313,1,0,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,f5d893b0a0c2404f,9b618b216fd728fa,14313,14330,17,43070,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,9b618b216fd728fa,18a000307cca2059,14330,14335,5,43679,1,0,0,2,0,0
agentsight,e58fce112c6e,complete,18a000307cca2059,4b8332b316873828,14335,14336,1,2,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,4b8332b316873828,abb1e9cb562b6804,14336,14337,1,0,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,abb1e9cb562b6804,5887acc51d13c943,14337,14338,1,0,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,5887acc51d13c943,0679ae67841deee3,14338,14347,9,146893,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,0679ae67841deee3,96ecbddf7f45fb4d,14347,14348,1,1,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,96ecbddf7f45fb4d,85d6e57f50b62ffb,14348,14349,1,0,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,85d6e57f50b62ffb,00877f65035cd98b,14349,14350,1,13082,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,00877f65035cd98b,4d84191d89e8e032,14350,14351,1,45,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,4d84191d89e8e032,cf26c6f14b2e5f63,14351,14352,1,0,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,cf26c6f14b2e5f63,b4868539415ed6f7,14352,14353,1,0,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,b4868539415ed6f7,f54dc2ee367ebf94,14353,14368,15,80253,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,f54dc2ee367ebf94,3f7d0b5cd33d4551,14368,14369,1,1,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,3f7d0b5cd33d4551,c7d74dd9feb1bb2c,14369,14370,1,0,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,c7d74dd9feb1bb2c,2b22fd19c52ba449,14370,14377,7,70626,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,2b22fd19c52ba449,3a92d40d81d3c89f,14377,14378,1,0,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,3a92d40d81d3c89f,23b2c8c025942701,14378,14379,1,38,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,23b2c8c025942701,28488f9dcbd1feae,14379,14380,1,9306,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,28488f9dcbd1feae,6b6e0c932c5da23f,14380,14381,1,1,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,6b6e0c932c5da23f,cd95d54a577665f8,14381,14382,1,42,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,cd95d54a577665f8,2b9562a0038139ba,14382,14383,1,0,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,2b9562a0038139ba,8e4aea2019e08a24,14383,14394,11,43322,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,8e4aea2019e08a24,be7a3f82163446b7,14394,14395,1,2,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,be7a3f82163446b7,ab7333c77d3a59ef,14395,14396,1,16,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,ab7333c77d3a59ef,a35ff6a9d5dd04e7,14396,14433,37,491651,1,0,0,1,0,0
agentsight,e58fce112c6e,complete,a35ff6a9d5dd04e7,28c14187b1a69555,14433,14434,1,8257,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,28c14187b1a69555,907d0eaecb8dd648,14434,14435,1,0,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,907d0eaecb8dd648,b73d40fa7418ac5e,14435,14436,1,0,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,b73d40fa7418ac5e,d3d472ed3465a87a,14436,14437,1,0,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,d3d472ed3465a87a,173d691ded243379,14437,14457,20,79882,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,173d691ded243379,1e5bde2590aacce1,14457,14458,1,0,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,1e5bde2590aacce1,d5b77262050b1ab6,14458,14459,1,0,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,d5b77262050b1ab6,4c16d8b4d4d31108,14459,14460,1,0,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,4c16d8b4d4d31108,5f1927654d0c1231,14460,14478,18,154858,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,5f1927654d0c1231,01e9eb2b5bdf32dc,14478,14479,1,1,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,01e9eb2b5bdf32dc,4892821b31435609,14479,14480,1,0,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,4892821b31435609,39ed2be0be61deef,14480,14481,1,10154,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,39ed2be0be61deef,62f239589afd564f,14481,14482,1,3,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,62f239589afd564f,26677d771ddf475f,14482,14483,1,0,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,26677d771ddf475f,c0a0544ea6b6145d,14483,14498,15,46927,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,c0a0544ea6b6145d,2641428b568aede1,14498,14499,1,0,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,2641428b568aede1,2aafe07f6e739c76,14499,14500,1,0,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,2aafe07f6e739c76,cef1e34cd2eddd0c,14500,14501,1,0,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,cef1e34cd2eddd0c,4ff46691692f72da,14501,14508,7,2096072,2,0,0,0,0,0
agentsight,e58fce112c6e,complete,4ff46691692f72da,3eb5397d10f79ffb,14508,14509,1,5467,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,3eb5397d10f79ffb,98c1a7224cd21127,14509,14597,88,2235359,2,0,0,0,0,0
agentsight,e58fce112c6e,complete,98c1a7224cd21127,efe9b67c556ee38d,14597,14601,4,26031,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,efe9b67c556ee38d,a3c404f904221e22,14601,14602,1,1,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,a3c404f904221e22,4fbbcfbc52f073c0,14602,14603,1,0,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,4fbbcfbc52f073c0,74a719f47372cd09,14603,14607,4,49231,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,74a719f47372cd09,2da7aaa4e4b4c339,14607,14608,1,2,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,2da7aaa4e4b4c339,423f8c52c30bbf08,14608,14609,1,0,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,423f8c52c30bbf08,849b2cfde49934de,14609,14610,1,5,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,849b2cfde49934de,e48c2ce1876dbd32,14610,14666,56,81296,2,0,0,0,0,0
agentsight,e58fce112c6e,complete,e48c2ce1876dbd32,c78798b83eb988ad,14666,14815,149,284470,2,0,0,3,0,0
agentsight,e58fce112c6e,complete,c78798b83eb988ad,84240de62ad73ecc,14815,14820,5,11378,2,0,0,0,0,0
agentsight,e58fce112c6e,complete,84240de62ad73ecc,17d3ba0bc2049ef9,14820,14821,1,0,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,17d3ba0bc2049ef9,a77bf6ba2b2bca07,14821,14822,1,0,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,a77bf6ba2b2bca07,13598e76dd112c3b,14822,14823,1,8437,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,13598e76dd112c3b,64f350138a8288dc,14823,14874,51,375897,2,0,0,2,0,0
agentsight,e58fce112c6e,complete,64f350138a8288dc,ba0c85fd166c1bba,14874,14879,5,19368,1,0,0,2,0,0
agentsight,e58fce112c6e,complete,ba0c85fd166c1bba,2cd0c10be7f9754c,14879,14880,1,19,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,2cd0c10be7f9754c,6d56d447a54a7882,14880,14881,1,29,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,6d56d447a54a7882,c461f2bf2e069b43,14881,14882,1,11092,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,c461f2bf2e069b43,0eb32504ff47bf93,14882,14895,13,41754,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,0eb32504ff47bf93,c8daa8f041979b7e,14895,14897,2,22977,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,c8daa8f041979b7e,13dbe9866a84fbd4,14897,14929,32,57488,2,0,0,0,0,0
agentsight,e58fce112c6e,complete,13dbe9866a84fbd4,f57ff877217b322c,14929,14982,53,91306,2,7,6,1,0,0
agentsight,e58fce112c6e,complete,f57ff877217b322c,119836b2f861c2f2,14982,15009,27,270313,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,119836b2f861c2f2,078b9d0b1a683a5d,15009,15010,1,0,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,078b9d0b1a683a5d,53e7c914f96888d7,15010,15011,1,8,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,53e7c914f96888d7,d3d503da39272dc8,15011,15016,5,55770,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,d3d503da39272dc8,26c7288b9a0f8f59,15016,15017,1,10,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,26c7288b9a0f8f59,7707008fc76336c1,15017,15018,1,17,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,7707008fc76336c1,e2fbbce48ba0cfb4,15018,15019,1,18655,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,e2fbbce48ba0cfb4,2bb9fa65570e51df,15019,15041,22,103020,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,2bb9fa65570e51df,6d81ac395dca4333,15041,15151,110,228402,2,0,0,1,0,0
agentsight,e58fce112c6e,complete,6d81ac395dca4333,5d7a7e564d908468,15151,15152,1,10,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,5d7a7e564d908468,93378692cf74c372,15152,15190,38,49225,2,0,0,1,0,0
agentsight,e58fce112c6e,complete,93378692cf74c372,2fa586c80f20b403,15190,15205,15,42623,2,0,0,1,0,0
agentsight,e58fce112c6e,complete,2fa586c80f20b403,d41687c0b13f5935,15205,15236,31,474999,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,d41687c0b13f5935,e86f82f0df043083,15236,15283,47,93830,2,0,0,0,0,0
agentsight,e58fce112c6e,complete,e86f82f0df043083,9cc45fd891e0b742,15283,15291,8,8796,2,0,0,0,0,0
agentsight,e58fce112c6e,complete,9cc45fd891e0b742,591609dd8ef54d14,15291,15353,62,152908,2,0,0,0,0,0
agentsight,e58fce112c6e,complete,591609dd8ef54d14,747000a8c17ac26f,15353,15354,1,0,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,747000a8c17ac26f,ec1069874194e841,15354,15392,38,99792,2,0,0,0,0,0
agentsight,e58fce112c6e,complete,ec1069874194e841,2487bb04002d4d7a,15392,15495,103,422953,2,0,0,0,0,0
agentsight,e58fce112c6e,complete,2487bb04002d4d7a,389e7dbd060084f2,15495,15496,1,4779,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,389e7dbd060084f2,efcb6bfcbe3ea878,15496,15521,25,61842,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,efcb6bfcbe3ea878,0fdb7b1a76ec9e25,15521,15531,10,121275,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,0fdb7b1a76ec9e25,d4ef9ab1d0348246,15531,15532,1,3766,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,d4ef9ab1d0348246,653044846f175bfd,15532,15578,46,918585,2,5,3,0,0,0
agentsight,e58fce112c6e,complete,653044846f175bfd,f0c3ced838e4edb7,15578,15579,1,3680,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,f0c3ced838e4edb7,b78d5aa0d09fbb28,15579,15584,5,65449,1,1,1,0,0,0
agentsight,e58fce112c6e,complete,b78d5aa0d09fbb28,8db525e30aa184a6,15584,15587,3,8247,1,2,1,0,0,0
agentsight,e58fce112c6e,complete,8db525e30aa184a6,8f05b8dc911bf42a,15587,15589,2,12149,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,8f05b8dc911bf42a,a5ce9e417eead2b8,15589,15811,222,1227076,3,17,5,0,0,0
agentsight,e58fce112c6e,complete,a5ce9e417eead2b8,6e2a07514b7f0964,15811,15836,25,145662,1,5,1,0,0,0
agentsight,e58fce112c6e,complete,6e2a07514b7f0964,070cc3d0facfbb87,15836,15843,7,52691,1,1,1,0,0,0
agentsight,e58fce112c6e,complete,070cc3d0facfbb87,21e4ea1acf917807,15843,15844,1,9763,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,21e4ea1acf917807,94652d7829632ed1,15844,15851,7,78493,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,94652d7829632ed1,ab2e6961572a9136,15851,15912,61,412938,2,2,1,0,0,0
agentsight,e58fce112c6e,complete,ab2e6961572a9136,40c604e2e2637dd1,15912,15913,1,0,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,40c604e2e2637dd1,5422e4e378cbdd12,15913,15978,65,515367,2,8,1,0,0,0
agentsight,e58fce112c6e,complete,5422e4e378cbdd12,15f4e0c40d53e4c4,15978,15983,5,10780,2,0,0,0,0,0
agentsight,e58fce112c6e,complete,15f4e0c40d53e4c4,4f68dff58b77a9f7,15983,16001,18,40139,2,0,0,0,0,0
agentsight,e58fce112c6e,complete,4f68dff58b77a9f7,d47ae625dd8dbade,16001,16024,23,52448,2,0,0,0,0,0
agentsight,e58fce112c6e,complete,d47ae625dd8dbade,6a94a1f7a837ad83,16024,16053,29,151970,2,5,3,0,0,0
agentsight,e58fce112c6e,complete,6a94a1f7a837ad83,bb97a6c23746de9d,16053,16054,1,6700,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,bb97a6c23746de9d,285a18145a7aae12,16054,16055,1,7078,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,285a18145a7aae12,fefd1bb9715d69f3,16055,16056,1,7264,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,fefd1bb9715d69f3,242586c28a57cb1c,16056,16057,1,7326,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,242586c28a57cb1c,984c7bb4c0be5dd5,16057,16063,6,34214,1,2,2,0,0,0
agentsight,e58fce112c6e,complete,984c7bb4c0be5dd5,51235da72430a4f6,16063,16064,1,6010,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,51235da72430a4f6,d30d31f7eb1f1c28,16064,16065,1,6745,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,d30d31f7eb1f1c28,d3cb527306844479,16065,16068,3,14476,1,1,1,0,0,0
agentsight,e58fce112c6e,complete,d3cb527306844479,b1f7fa7c41e62d29,16068,16069,1,7800,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,b1f7fa7c41e62d29,d8f6ac20dc9983e7,16069,16409,340,5858081,1,8,5,0,0,0
agentsight,e58fce112c6e,complete,d8f6ac20dc9983e7,2cd27ecddfc060a3,16409,16637,228,3735360,2,9,5,0,0,0
agentsight,e58fce112c6e,complete,2cd27ecddfc060a3,95dc23c928882521,16637,16676,39,168218,2,0,0,2,0,0
agentsight,e58fce112c6e,complete,95dc23c928882521,d46ffb69bb0386dd,16676,16677,1,10017,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,d46ffb69bb0386dd,abf94ae4ba514170,16677,16679,2,6773,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,abf94ae4ba514170,a0b741d0e53995a1,16679,16716,37,107447,2,0,0,0,0,0
agentsight,e58fce112c6e,complete,a0b741d0e53995a1,f063dbcf03a03e3a,16716,16729,13,35706,2,0,0,0,0,0
agentsight,e58fce112c6e,complete,f063dbcf03a03e3a,169467b24401508c,16729,16737,8,23184,2,0,0,0,0,0
agentsight,e58fce112c6e,complete,169467b24401508c,f28abe3d8c7a5761,16737,16738,1,1,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,f28abe3d8c7a5761,22e70fe070726e6c,16738,16784,46,88431,2,0,0,0,0,0
agentsight,e58fce112c6e,complete,22e70fe070726e6c,c16e25828972451c,16784,16785,1,0,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,c16e25828972451c,534d866ec65b88e1,16785,16789,4,7827,2,0,0,0,0,0
agentsight,e58fce112c6e,complete,534d866ec65b88e1,763d9c2a9e63ba5c,16789,16983,194,1156176,2,1,1,1,0,0
agentsight,e58fce112c6e,complete,763d9c2a9e63ba5c,7ef8ba29dd0b21c5,16983,16989,6,30171,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,7ef8ba29dd0b21c5,40f694c2fed5196b,16989,16990,1,9196,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,40f694c2fed5196b,100d1c6bb4419c03,16990,16991,1,0,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,100d1c6bb4419c03,d7566462d1f8bd5d,16991,17027,36,532911,2,0,0,0,0,0
agentsight,e58fce112c6e,complete,d7566462d1f8bd5d,e322cb3141037fcf,17027,17028,1,0,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,e322cb3141037fcf,3b598d946f8ec195,17028,17031,3,11531,2,0,0,0,0,0
agentsight,e58fce112c6e,complete,3b598d946f8ec195,8b84d77579c7eb73,17031,17041,10,51323,2,0,0,0,0,0
agentsight,e58fce112c6e,complete,8b84d77579c7eb73,e66e1fc21c2afadc,17041,17042,1,8862,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,e66e1fc21c2afadc,77904da583b77c51,17042,17047,5,36738,1,1,1,0,0,0
agentsight,e58fce112c6e,complete,77904da583b77c51,b199ca4d9994b0b3,17047,17120,73,3026171,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,b199ca4d9994b0b3,14b1af1db0bc991a,17120,17125,5,97919,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,14b1af1db0bc991a,6c63f82a4828e3d5,17125,17130,5,149466,2,1,1,0,0,1
agentsight,e58fce112c6e,complete,6c63f82a4828e3d5,7227ea7b76a2df36,17130,17134,4,63042,1,1,1,0,0,0
agentsight,e58fce112c6e,complete,7227ea7b76a2df36,7ba956c5d029def4,17134,17138,4,35990,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,7ba956c5d029def4,4124be96baf8c4c5,17138,17146,8,82566,1,1,1,0,0,0
agentsight,e58fce112c6e,complete,4124be96baf8c4c5,76f6bfa93556aab7,17146,17219,73,98559327,2,3,3,0,0,0
agentsight,e58fce112c6e,complete,76f6bfa93556aab7,152869faf30c2d43,17219,17230,11,61831,1,0,0,0,0,0
