project,worktree_id,module,origin_event_id,end_event_id,observed,distance_calls,distance_ms,same_session
agentsight,e58fce112c6e,repo-root-files,1ae3c9e477121567,ba021dfe59b94f24,True,538,62151966,True
agentsight,e58fce112c6e,frontend,1b0799176110c046,2b400a10454ee966,True,66,42490400,True
agentsight,e58fce112c6e,frontend,1efed8e4d504e468,461c24a25f8f056d,True,1,23784,True
agentsight,e58fce112c6e,repo-root-files,ba021dfe59b94f24,aaa3c3f9dba77c19,True,4,79878,True
agentsight,e58fce112c6e,docs,4ca17b09ce853bf1,2ae7c1fd950b4e0c,True,7,43364700,True
agentsight,e58fce112c6e,collector,af6789b5280ec5a6,c92affda8b775148,True,13,43487983,True
agentsight,e58fce112c6e,frontend,461c24a25f8f056d,bf46de6e38f691c7,True,19,3740007,True
agentsight,e58fce112c6e,collector,08558d52139a8e0b,e4136a6e94cc4fb0,True,2,13733,True
agentsight,e58fce112c6e,docs,64bd06498970e4a2,be0b25d0fa20aef8,True,26,1370535,True
agentsight,e58fce112c6e,repo-root-files,cf4fd2885afd9c4b,ed2460da18187024,True,33,3672970,True
agentsight,e58fce112c6e,.github,8213c02e8f40426f,28ef9d177dbe2750,True,37,3821284,True
agentsight,e58fce112c6e,repo-root-files,ed2460da18187024,3d96db8ac6005af0,True,1,8182,True
agentsight,e58fce112c6e,frontend,defa3d001ef89031,5cb59eef43d19487,True,17,58809,True
agentsight,e58fce112c6e,docs,d489ce1945319fcd,02afbfbe8e7e706c,True,5,35090,True
agentsight,e58fce112c6e,collector,39651627a75a2381,7a8361089d71e478,True,11,50688,True
agentsight,e58fce112c6e,repo-root-files,3d96db8ac6005af0,e61a21fcae27a109,True,4,32783,True
agentsight,e58fce112c6e,collector,7a8361089d71e478,3d7cc9196603b48f,True,2,6649,True
agentsight,e58fce112c6e,repo-root-files,862cf9c37ba34a54,18893f4ce8d981f6,True,8,39067,True
agentsight,e58fce112c6e,collector,9a808be47b95334a,e152785ddb58518e,True,1,44422,True
agentsight,e58fce112c6e,docs,02afbfbe8e7e706c,e624346ed2caaa05,True,32,39078722,True
agentsight,e58fce112c6e,collector,332c26ba6abeec0f,1a5b5eafa0ac27e3,True,3,81702,True
agentsight,e58fce112c6e,repo-root-files,18893f4ce8d981f6,7a8bf074fadc74ad,True,25,398339268,False
agentsight,e58fce112c6e,collector,f0ceededae7194a8,7d037afe9b43ecda,True,1,3234813,True
agentsight,e58fce112c6e,repo-root-files,7a8bf074fadc74ad,34408adec1f8b659,True,21,3697012,True
agentsight,e58fce112c6e,collector,aba3ced129085ce2,8d8ffc6edd12487e,True,3,474079,True
agentsight,e58fce112c6e,repo-root-files,020b2ee5b35310aa,fe50ee2e1b7a2008,True,14,493871,True
agentsight,e58fce112c6e,collector,6c09ec81f7200bdd,3c66029a8faa68a2,True,1,489599,True
agentsight,e58fce112c6e,repo-root-files,fe50ee2e1b7a2008,2d446e6a8f8fd548,True,5,506344,True
agentsight,e58fce112c6e,bpf,e82f2f5bc54dbac3,d8c79984f3bb9b26,True,174,449443016,False
agentsight,e58fce112c6e,collector,406fb9a998a02290,58ebbcbfffa774c9,True,2,383665,True
agentsight,e58fce112c6e,repo-root-files,2d446e6a8f8fd548,5ff4df3d95c7e3a2,True,2,641584,True
agentsight,e58fce112c6e,docs,765ff953a1fa8e69,32250000bccabb66,True,51,364651518,False
agentsight,e58fce112c6e,frontend,8954f7f0137e18eb,02931095fcc4f97f,True,89,403904898,False
agentsight,e58fce112c6e,docs,d743fb3db34bb868,7006a4bce0a949e6,True,1,676664,True
agentsight,e58fce112c6e,.github,28ef9d177dbe2750,f7c02d7a9d30a998,True,94,404460233,False
agentsight,e58fce112c6e,collector,58ebbcbfffa774c9,0fffc1b6cf832fd2,True,8,2221214,True
agentsight,e58fce112c6e,repo-root-files,5ff4df3d95c7e3a2,88cfc38aa7bd0d4a,True,43,2775504,True
agentsight,e58fce112c6e,collector,575b6fd6e1ca53f6,dbe905bb7b923785,True,21,2287398,True
agentsight,e58fce112c6e,repo-root-files,4eabed91949e3897,88b1631335fb0037,True,15,1532687,True
agentsight,e58fce112c6e,collector,101adbdd9cc8e0fe,1f41b4cbad921c84,True,9,242842,True
agentsight,e58fce112c6e,repo-root-files,48bc91e26391a7c1,82cb4984089f363c,True,84,33545857,False
agentsight,e58fce112c6e,docs,7006a4bce0a949e6,3988a36b00860047,True,172,38202813,False
agentsight,e58fce112c6e,collector,d07d73e86f8bb42b,905d79b1a6d9bee0,True,5,29176153,False
agentsight,e58fce112c6e,repo-root-files,ed99ba4019753b1e,4e2e8e4cd917d5f0,True,2,20196,True
agentsight,e58fce112c6e,.github,e5911cf2baa2064a,0ebee719c174270b,True,176,38811100,False
agentsight,e58fce112c6e,repo-root-files,313e1aeda52583aa,a88bbd2159a7c80f,True,1,77896,True
agentsight,e58fce112c6e,bpf,d8c79984f3bb9b26,f14722c6fa5d43a6,True,196,67551001,False
agentsight,e58fce112c6e,repo-root-files,6d9091f8310fd8fa,77f75a75de9396a8,True,4,27994863,False
agentsight,e58fce112c6e,collector,905d79b1a6d9bee0,25121fb017993210,True,21,29136181,False
agentsight,e58fce112c6e,frontend,02931095fcc4f97f,2883966d522fa33e,True,198,67900438,False
agentsight,e58fce112c6e,collector,58bfda70bf87248d,190a1c6e63a6317c,True,1,9378,True
agentsight,e58fce112c6e,docs,3988a36b00860047,1a5a45b779147a8b,True,27,29168272,False
agentsight,e58fce112c6e,collector,d4a0347f3f7c5ced,fd28726ec12ae02d,True,4,15941,True
agentsight,e58fce112c6e,bpf,50260713e5062ffb,605e59340fd93e7f,True,15,815606,False
agentsight,e58fce112c6e,collector,b086ba8a162e9917,d4ee1cf18f4794b4,True,1,7006,True
agentsight,e58fce112c6e,frontend,2883966d522fa33e,6923c33c3516a85c,True,13,38649,True
agentsight,e58fce112c6e,docs,d03e5219b9708b73,a4193f4ea278689f,True,8,317705,True
agentsight,e58fce112c6e,repo-root-files,77f75a75de9396a8,082915de1c24bc71,True,94,12506153,True
agentsight,e58fce112c6e,docs,a994b3c2b4c82aeb,4c6c05bf5442410c,True,1,4216295,True
agentsight,e58fce112c6e,repo-root-files,082915de1c24bc71,651e3a46333bddc0,True,1,15940,True
agentsight,e58fce112c6e,docs,4c6c05bf5442410c,57d769f60bfa03e1,True,1,15943,True
agentsight,e58fce112c6e,collector,d4ee1cf18f4794b4,4bbaff2685963eb2,True,90,12853118,True
agentsight,e58fce112c6e,docs,e5150814a92a4abc,7359997cbc4de3c5,True,1,174989,True
agentsight,e58fce112c6e,collector,4bbaff2685963eb2,631f1512a8ad13d5,True,1,99875,True
agentsight,e58fce112c6e,docs,631f1512a8ad13d5,7fb901ebe94593c0,True,2,56957,True
agentsight,e58fce112c6e,collector,12ddc8ed1d7a79a8,a14bec84dd482a54,True,3,179487,True
agentsight,e58fce112c6e,docs,1f02fe5a62997b34,fa847765cc4f3431,True,4,144877,True
agentsight,e58fce112c6e,collector,83a2c6db618fec53,835b513e0c472d06,True,1,10426,True
agentsight,e58fce112c6e,docs,fa847765cc4f3431,1c1fd09744aa5ea6,True,3,54300,True
agentsight,e58fce112c6e,bpf,605e59340fd93e7f,79db726d837fb97b,True,108,13388943,True
agentsight,e58fce112c6e,collector,1c1fd09744aa5ea6,fc622637946f1e7c,True,1,189712,True
agentsight,e58fce112c6e,docs,1c1fd09744aa5ea6,a31264b95f50a02f,True,18,336420,True
agentsight,e58fce112c6e,collector,2eb225f00876deac,a6fdacf5b705e4b7,True,2,172838,False
agentsight,e58fce112c6e,bpf,79db726d837fb97b,8fe243f1075f2dea,True,33,410012,False
agentsight,e58fce112c6e,collector,935c4abdbd466196,6535f9e7d832376b,True,3,27017,True
agentsight,e58fce112c6e,docs,c0c9c4e2918cbbc7,5662ab69f5b09f6b,True,54,1090472,True
agentsight,e58fce112c6e,collector,7d4946c8f0ee53dc,3982941dd0049ba2,True,3,99304,True
agentsight,e58fce112c6e,docs,d7b5ba79ab446708,48cf534636893b18,True,3,83618,True
agentsight,e58fce112c6e,collector,3c409d27e27d4fe5,ca9e4f7caaa1003d,True,2,58505,True
agentsight,e58fce112c6e,docs,fa6c1c8390fe7c1f,a441745a69c5760d,True,41,632812,True
agentsight,e58fce112c6e,docs,a441745a69c5760d,b32334af9f52285c,True,1,18659,True
agentsight,e58fce112c6e,collector,e0256aefda4b1d6a,4313acbf358bafa9,True,3,23013,True
agentsight,e58fce112c6e,docs,de2209e860785b7c,293b7913e70eaf31,True,4,333937,False
agentsight,e58fce112c6e,collector,83faaa48efa19fcc,c62c25beec963737,True,2,150007,False
agentsight,e58fce112c6e,docs,ef672eb8e0978865,93b7a606c09f8a82,True,6,17828,True
agentsight,e58fce112c6e,bpf,7c28edaceab2ecc9,085c4eb2cf334ef3,True,104,2030193,False
agentsight,e58fce112c6e,collector,c363fb9b67372b78,5323f713be8364bf,True,2,28372,True
agentsight,e58fce112c6e,bpf,085c4eb2cf334ef3,fb891e3de562e3f2,True,5,10034,True
agentsight,e58fce112c6e,collector,d18bab01360f0ff4,0e8a5beae3cfb85c,True,1,35904,True
agentsight,e58fce112c6e,repo-root-files,651e3a46333bddc0,43827ceb2b712438,True,180,3451385,False
agentsight,e58fce112c6e,collector,e5ef572de1cab9c4,4d4e5d5c1e77058d,True,3,6180,True
agentsight,e58fce112c6e,docs,93b7a606c09f8a82,c4e313bdcaf5a2b6,True,20,212092,True
agentsight,e58fce112c6e,collector,5c5ffc1639d7c139,9166602b0db202b4,True,2,33404,True
agentsight,e58fce112c6e,docs,5a0b7248820260e2,7372026ed2edaf04,True,1,18913,True
agentsight,e58fce112c6e,collector,9166602b0db202b4,e79516381f76f56b,True,1,25118,True
agentsight,e58fce112c6e,repo-root-files,42e41c98c6acdd8b,f66f68ba9e2af857,True,10,136645,True
agentsight,e58fce112c6e,collector,7ac45ac994c79d9d,76001ecd9428264c,True,2,43442,True
agentsight,e58fce112c6e,repo-root-files,c85cd8ef64a12284,8592663ba269706a,True,4,51594,True
agentsight,e58fce112c6e,collector,b6c53f32edd20373,c4072e86c9c37697,True,5,90303,True
agentsight,e58fce112c6e,docs,7372026ed2edaf04,fb8e9a1830858433,True,17,216195,False
agentsight,e58fce112c6e,collector,afedc8471d597eac,2ed8f0f018bbfabe,True,1,8222,True
agentsight,e58fce112c6e,docs,fb8e9a1830858433,88841f175c870d0e,True,4,42818,True
agentsight,e58fce112c6e,repo-root-files,c7a7a923b9545ea7,5dec15b5e1872897,True,10,601354,True
agentsight,e58fce112c6e,collector,9b0fb0ff06809deb,4f683229c3d1ea0e,True,8,614086,True
agentsight,e58fce112c6e,repo-root-files,44a139f856b40cb3,636ceaa500f792a1,True,4,50017,True
agentsight,e58fce112c6e,collector,1a3e6d84a8e327aa,f61e193deb6ee616,True,1,23043,True
agentsight,e58fce112c6e,docs,88841f175c870d0e,4660d263a711643a,True,14,708314,True
agentsight,e58fce112c6e,repo-root-files,636ceaa500f792a1,c2b00f02584b6428,True,4,107028,True
agentsight,e58fce112c6e,docs,0a36a81d094f6c70,4e7afe5761d4eb5c,True,9,338871,False
agentsight,e58fce112c6e,repo-root-files,7ae108ccb2cbf230,ffdd6a143d25ec61,True,1,3712,True
agentsight,e58fce112c6e,docs,4e7afe5761d4eb5c,c18399ab8445d5fb,True,2,42756,True
agentsight,e58fce112c6e,repo-root-files,77e334e6541babb6,44552b2a29134dec,True,1,11324,False
agentsight,e58fce112c6e,docs,c18399ab8445d5fb,46f4fa2dcd83ed25,True,7,28706,True
agentsight,e58fce112c6e,repo-root-files,afce550f3f450168,25afede0ec6258ca,True,1,33934,False
agentsight,e58fce112c6e,docs,46f4fa2dcd83ed25,c6f967300bde3170,True,6,379398,True
agentsight,e58fce112c6e,repo-root-files,e727f62573cc1c4c,388882dddac6f801,True,1,39062,True
agentsight,e58fce112c6e,docs,c6f967300bde3170,de21345b15e0fc22,True,2,25288,True
agentsight,e58fce112c6e,repo-root-files,b944cdac4d0e5482,9ab1319517089337,True,1,6530,True
agentsight,e58fce112c6e,collector,21db5a96b1c43afb,1a24c2ba3770f350,True,39,1028166,False
agentsight,e58fce112c6e,repo-root-files,0a2223f308004524,5f8cd70e7ea32b33,True,15,218196,True
agentsight,e58fce112c6e,collector,f3baa1fd285c9897,e4d455c0302285a1,True,4,60910,True
agentsight,e58fce112c6e,repo-root-files,b53f517a05668891,a6402f7d910daf9b,True,3,61444,True
agentsight,e58fce112c6e,collector,a47f396ee0162a47,12a3bc37dc40df0f,True,2,37117,True
agentsight,e58fce112c6e,docs,de21345b15e0fc22,efd0d9c8a4b9cb15,True,32,416326,False
agentsight,e58fce112c6e,repo-root-files,21850697b77dc81a,6f2a75deeaeb0c12,True,5,63502,True
agentsight,e58fce112c6e,docs,4b2a196f34b30462,ef39558bad6fb192,True,1,18767,True
agentsight,e58fce112c6e,repo-root-files,6f2a75deeaeb0c12,944e64aaeb22c4e8,True,1,31394,True
agentsight,e58fce112c6e,collector,76707b826248b409,73f624e433cb356e,True,6,86111,True
agentsight,e58fce112c6e,docs,ef39558bad6fb192,c2ad5ba9378414ae,True,27,265332,True
agentsight,e58fce112c6e,repo-root-files,944e64aaeb22c4e8,83372e5d77459c8f,True,27,247377,True
agentsight,e58fce112c6e,collector,4a4f9b82814f4c8e,d2d656069fe792d3,True,4,49223,True
agentsight,e58fce112c6e,docs,c2ad5ba9378414ae,15a9c975e8affadd,True,4,71517,True
agentsight,e58fce112c6e,collector,d2d656069fe792d3,61fce0539622b923,True,1,39419,True
agentsight,e58fce112c6e,repo-root-files,f236132275497e76,024cdc4c0f6046fc,True,6,36218648,True
agentsight,e58fce112c6e,bpf,fb891e3de562e3f2,68445947d44cd654,True,164,39475387,False
agentsight,e58fce112c6e,docs,15a9c975e8affadd,692842b3f39afd38,True,8,36701497,False
agentsight,e58fce112c6e,repo-root-files,74b3f44ac8ff023f,fd36b3e323b8e525,True,2,506849,False
agentsight,e58fce112c6e,collector,eee0a3d75486c85e,4fdaa928e98ff08a,True,6,36658680,False
agentsight,e58fce112c6e,repo-root-files,fd36b3e323b8e525,08eb1f715ecbeca6,True,1,63,True
agentsight,e58fce112c6e,docs,692842b3f39afd38,7ef58bd98e26300b,True,3,13079,True
agentsight,e58fce112c6e,collector,4fdaa928e98ff08a,a99cdae57b6f8cb0,True,2,12842,True
agentsight,e58fce112c6e,repo-root-files,08eb1f715ecbeca6,b7b5dd3c8f05ad59,True,9,42557,True
agentsight,e58fce112c6e,collector,91220db96542270b,99935df08610d9b2,True,1,22977,True
agentsight,e58fce112c6e,docs,7ef58bd98e26300b,aae3f2d9ab32d47f,True,13,71878,True
agentsight,e58fce112c6e,collector,0f7777a39bd8d240,62069fc0927d75f5,True,2,20623,True
agentsight,e58fce112c6e,repo-root-files,b7b5dd3c8f05ad59,e0968698041c5689,True,7,130508,False
agentsight,e58fce112c6e,collector,62069fc0927d75f5,7314326a8a58f55e,True,1,88870,False
agentsight,e58fce112c6e,docs,f9bb058b54040b8e,edf93f59753be328,True,4,101119,False
agentsight,e58fce112c6e,repo-root-files,e0968698041c5689,29181a305fccba47,True,3,7649,True
agentsight,e58fce112c6e,collector,ff886f8442867824,3c0711b0a2bd8638,True,2,7650,True
agentsight,e58fce112c6e,repo-root-files,29181a305fccba47,dc787b2f9e78fc82,True,48,755106,True
agentsight,e58fce112c6e,docs,edf93f59753be328,51617acb1fd4af72,True,60,865596,False
agentsight,e58fce112c6e,repo-root-files,80426a5cdf29c560,1ef00bbeb60438d2,True,2,20871,True
agentsight,e58fce112c6e,collector,ce7654b09be8e8cd,9ea12e5d9b9bbe0f,True,14,139164,True
agentsight,e58fce112c6e,docs,ccfdcc1dc0a0653e,9b28564d01dc9838,True,2,18389,True
agentsight,e58fce112c6e,frontend,6923c33c3516a85c,97287d754a8f9c82,True,517,56814388,False
agentsight,e58fce112c6e,docs,0804fb3724e5862b,2cf326f122d197c4,True,4,394274,True
agentsight,e58fce112c6e,frontend,b9d178fa0e7e2f7a,1beae24ee46fe6b1,True,3,21398,True
agentsight,e58fce112c6e,docs,b6b8123eabc0c02c,736892be072579a8,True,1,24487,True
agentsight,e58fce112c6e,repo-root-files,1ef00bbeb60438d2,0dba0150fb610a5c,True,20,623488,False
agentsight,e58fce112c6e,docs,4f45fcb6330592a1,1072bb39fcb4f4bd,True,1,135551,True
agentsight,e58fce112c6e,collector,9ea12e5d9b9bbe0f,7cc5eac9c05170e2,True,72,11679295,True
agentsight,e58fce112c6e,docs,56ee779ec7064487,0831b39d4dea0273,True,2,22369,True
agentsight,e58fce112c6e,collector,81e22f6ecd39bd47,e42040ae33581fdb,True,3,748292,True
agentsight,e58fce112c6e,docs,cdd676dfa731efa6,4812ce4c82a97d04,True,10,780227,True
agentsight,e58fce112c6e,collector,29d73d5a4aa59aa8,736b266f344ea3dc,True,2,7122,True
agentsight,e58fce112c6e,repo-root-files,0dba0150fb610a5c,6f47cebbcd23aefd,True,71,11893004,False
agentsight,e58fce112c6e,docs,f6aff2c034099eed,9c98b9b4888997c9,True,3,7608,False
agentsight,e58fce112c6e,collector,c23b4e0a66dcade3,4b495a3b23d248cd,True,2,7609,False
agentsight,e58fce112c6e,docs,9c98b9b4888997c9,aec69c01b70e9e98,True,1,4975,False
agentsight,e58fce112c6e,repo-root-files,6f47cebbcd23aefd,c88a4282be46cbc6,True,4,12046,True
agentsight,e58fce112c6e,docs,151320231d0508dd,c1a20f8ad591e05d,True,1,2577,False
agentsight,e58fce112c6e,collector,4b495a3b23d248cd,d136fc524502ec21,True,4,365529,False
agentsight,e58fce112c6e,.github,0ebee719c174270b,8643603af649057c,True,654,98156313,False
agentsight,e58fce112c6e,collector,814b66e986def28c,3dfb1f88a23fa705,True,1,38114,True
agentsight,e58fce112c6e,.github,8643603af649057c,c658c5c9cd7348ce,True,6,44158,True
agentsight,e58fce112c6e,collector,7874a192c9c7ea2a,2e57d73b1a9bbfb4,True,1,0,True
agentsight,e58fce112c6e,.github,c658c5c9cd7348ce,46ca2f8b1e764b86,True,8,64136,True
agentsight,e58fce112c6e,collector,0549b109787efb9c,c4ad26a7d4f4b852,True,1,20439,False
agentsight,e58fce112c6e,docs,c1a20f8ad591e05d,dd7f266869f14db6,True,99,3332032,True
agentsight,e58fce112c6e,collector,25c409526484fca7,6fe4fd7bc9db9117,True,8,71630,True
agentsight,e58fce112c6e,docs,11fe21d119143a40,d71efdc84f894fff,True,8,16087,True
agentsight,e58fce112c6e,collector,c394092725339458,67fdc5d794fd3a7c,True,2,4467,False
agentsight,e58fce112c6e,bpf,68445947d44cd654,cb209a7239748b94,True,339,17384967,False
agentsight,e58fce112c6e,collector,64dcff03d4203621,91b697cdac78652c,True,2,23091,False
agentsight,e58fce112c6e,repo-root-files,c88a4282be46cbc6,b934b4d1a7e12363,True,192,4423609,True
agentsight,e58fce112c6e,docs,4424f52cb404f2d8,461a26321c3607e9,True,75,1066632,True
agentsight,e58fce112c6e,repo-root-files,b934b4d1a7e12363,ffc4a48bcf9662bf,True,1,6752,True
agentsight,e58fce112c6e,.github,46ca2f8b1e764b86,45308c0b46cbf019,True,163,3660022,True
agentsight,e58fce112c6e,collector,a77e18a8de9f4cea,d1ae58c35e210fe9,True,6,93727,True
agentsight,e58fce112c6e,bpf,158b9e3bc1b9a5d1,146cf077cace16cd,True,65,1264199,False
agentsight,e58fce112c6e,collector,a9789cb8d27e4dfa,1d78a3eaac49313a,True,2,6916,False
agentsight,e58fce112c6e,bpf,604979c7ef6670f9,1eebbfc367f16531,True,4,7057,True
agentsight,e58fce112c6e,collector,d384407e32b5894f,c4089a0823d493ea,True,3,4518,True
agentsight,e58fce112c6e,repo-root-files,4e9e9f58303f6bd2,ebf1209dcd5874dc,True,33,628625,True
agentsight,e58fce112c6e,bpf,141db99407f287d0,1b8b0b9c44a777d9,True,2,19079,True
agentsight,e58fce112c6e,collector,c4089a0823d493ea,11d5a9bc20dea59f,True,5,65876,False
agentsight,e58fce112c6e,bpf,d4ce54c0fcd11cc7,97ec9d3cb9783a39,True,14,186624,True
agentsight,e58fce112c6e,collector,c094a5d444f75ebe,4af418c053f44781,True,1,41045,False
agentsight,e58fce112c6e,docs,461a26321c3607e9,f62fa89bb6cf914b,True,73,997689,True
agentsight,e58fce112c6e,collector,b76feba1d6b61825,95f978283ef2a530,True,1,21003,True
agentsight,e58fce112c6e,bpf,97ec9d3cb9783a39,45c5705fe452eb91,True,50,688297,True
agentsight,e58fce112c6e,collector,536ff78a463e46e8,a92fe1abf72601b4,True,1,7442,True
agentsight,e58fce112c6e,bpf,45c5705fe452eb91,8e36d46dba098ec6,True,1,9416,True
agentsight,e58fce112c6e,collector,a92fe1abf72601b4,4610a82e1ac67dfd,True,1,11374,True
agentsight,e58fce112c6e,bpf,8e36d46dba098ec6,982505946dd6309d,True,1,7685,True
agentsight,e58fce112c6e,collector,4610a82e1ac67dfd,479a1a9660b07d0e,True,1,4695,True
agentsight,e58fce112c6e,repo-root-files,ebf1209dcd5874dc,4b18a4ba599121eb,True,102,1093022,True
agentsight,e58fce112c6e,collector,68ccc4a237ddc583,fc50dd7285731c87,True,1,10326,False
agentsight,e58fce112c6e,repo-root-files,4b18a4ba599121eb,378e2de25b60d802,True,1,5167,True
agentsight,e58fce112c6e,collector,fc50dd7285731c87,08f6bcf3cdbab28f,True,1,23662,False
agentsight,e58fce112c6e,bpf,982505946dd6309d,ad4ce549948799af,True,64,415908,False
agentsight,e58fce112c6e,repo-root-files,378e2de25b60d802,ad4ce549948799af,True,33,246778,True
agentsight,e58fce112c6e,.github,45308c0b46cbf019,065e3756abf6686d,True,172,1961881,True
agentsight,e58fce112c6e,collector,a39a83eaee534966,11277bc1525b3bb8,True,2,11492,False
agentsight,e58fce112c6e,bpf,ad4ce549948799af,e4526afd21fe043e,True,3,30857,False
agentsight,e58fce112c6e,collector,e5bc8c1ea9cd1a91,7459e36400b39d1a,True,5,38488,True
agentsight,e58fce112c6e,bpf,134189e3ae5b81b4,89d50482f64eb8dd,True,2,7647,True
agentsight,e58fce112c6e,repo-root-files,ad4ce549948799af,4e008558c1a7c253,True,15,114535,False
agentsight,e58fce112c6e,repo-root-files,4e008558c1a7c253,0b0082afcd7b6cce,True,3,52238,True
agentsight,e58fce112c6e,collector,22dc0850fb489a28,c675b3cb61ab7852,True,13,176083,True
agentsight,e58fce112c6e,bpf,b7697d3fcb01ec1e,c39888cc95939e8d,True,9,89425,True
agentsight,e58fce112c6e,collector,1151225632fa9b88,759f56176c056496,True,1,59,True
agentsight,e58fce112c6e,repo-root-files,5376f783ebc56384,1a1abe1730d7016b,True,11,421455,True
agentsight,e58fce112c6e,collector,a87c51c5d120d176,bde3b18d5b5e5692,True,2,29808,False
agentsight,e58fce112c6e,.github,065e3756abf6686d,2fb180e8d87cf651,True,37,707382,True
agentsight,e58fce112c6e,collector,c9c33f91f1716156,d2086222c10d8ade,True,1,66061,True
agentsight,e58fce112c6e,.github,2fb180e8d87cf651,c24d4436f3b5b029,True,1,13665,True
agentsight,e58fce112c6e,repo-root-files,6b80d7e045df00b9,45c0f2559f8c921d,True,5,80130,False
agentsight,e58fce112c6e,collector,d2086222c10d8ade,40d83db802eea3b0,True,2,26922,True
agentsight,e58fce112c6e,repo-root-files,45c0f2559f8c921d,e21438676688d221,True,1,44740,True
agentsight,e58fce112c6e,collector,40d83db802eea3b0,3da4a4ab1aaf1c16,True,1,243638,True
agentsight,e58fce112c6e,.github,c24d4436f3b5b029,eac2cbcfb91817d1,True,4,256896,True
agentsight,e58fce112c6e,repo-root-files,e21438676688d221,0b8e5b4a3e48e9f1,True,2,254930,True
agentsight,e58fce112c6e,collector,3da4a4ab1aaf1c16,10667aed10f48419,True,3,42801,True
agentsight,e58fce112c6e,.github,eac2cbcfb91817d1,340ff478ad92bc5e,True,4,93556,True
agentsight,e58fce112c6e,collector,ef80e0d2dee387cd,05872509e2b00581,True,1,75189,True
agentsight,e58fce112c6e,bpf,c39888cc95939e8d,952f8d7d79f2338c,True,46,1445174,True
agentsight,e58fce112c6e,collector,529a0afc15b6645b,c15ec521551a13c9,True,2,17409,True
agentsight,e58fce112c6e,bpf,8c372e7aabc8a25e,fd0e8d22af34ba50,True,1,17417,True
agentsight,e58fce112c6e,.github,340ff478ad92bc5e,e3acd7a7da7d8078,True,28,693506,True
agentsight,e58fce112c6e,bpf,fd0e8d22af34ba50,2f92436ddd47e048,True,6,139863,True
agentsight,e58fce112c6e,.github,06a3684dd7f75cc9,1a269a5974b7c398,True,2,4465,True
agentsight,e58fce112c6e,bpf,56db83167bfb4d5b,922b87b82c74442c,True,3,88356,True
agentsight,e58fce112c6e,collector,fd0e8d22af34ba50,feb0ee9bfb20be97,True,34,275664,True
agentsight,e58fce112c6e,bpf,6a51c5f9fbf5107b,cde7484c2aac877a,True,1,10051,True
agentsight,e58fce112c6e,collector,feb0ee9bfb20be97,90f0a5fb19e8d407,True,5,37793,True
agentsight,e58fce112c6e,.github,1c7f59978ad5f995,8660409e6a3c4167,True,34,236589,True
agentsight,e58fce112c6e,bpf,b0f37dfdfd5d6bb4,73bbf9d50853a588,True,7,90904,True
agentsight,e58fce112c6e,collector,d37c3466e9041771,246c64a12ee71450,True,5,96531,False
agentsight,e58fce112c6e,bpf,8f7f6d6ab589c99d,3d1002cbbf1485bc,True,1,51417,True
agentsight,e58fce112c6e,.github,3301e4ec07b5feab,4fac1dfe7a1dcd07,True,9,117098,True
agentsight,e58fce112c6e,bpf,9296229870678172,bd4c9be0d9f976e5,True,1,17813,True
agentsight,e58fce112c6e,.github,4fac1dfe7a1dcd07,984ead4ad7938150,True,1,15951,True
agentsight,e58fce112c6e,bpf,bd4c9be0d9f976e5,9a22301273c7b367,True,1,9289,True
agentsight,e58fce112c6e,docs,f62fa89bb6cf914b,565d3c67a1ba9a3e,True,265,3686401,False
agentsight,e58fce112c6e,bpf,7aea77340e2ced6e,663b4d521dbb04ef,True,4,107878,True
agentsight,e58fce112c6e,docs,7a08440ad170aed9,275fee32f022f5bd,True,9,541991,True
agentsight,e58fce112c6e,bpf,8a41de06675d93e5,51f236e28af3d280,True,1,40513,True
agentsight,e58fce112c6e,collector,246c64a12ee71450,100b6489459e68b2,True,48,1396181,True
agentsight,e58fce112c6e,bpf,51f236e28af3d280,a927cd88c6ac44de,True,32,1161626,True
agentsight,e58fce112c6e,collector,ca886ee3f00c09d3,1b474d8ca4edc2b1,True,1,95971,True
agentsight,e58fce112c6e,bpf,a927cd88c6ac44de,3fd7d71b5732a89a,True,13,210144,True
agentsight,e58fce112c6e,collector,2ba4275c421996c2,315dcee1f243106a,True,1,81267,True
agentsight,e58fce112c6e,docs,275fee32f022f5bd,23c7e181b60465ca,True,58,9905256,False
agentsight,e58fce112c6e,collector,6b3c3c92d16e7750,4950a937ddded66b,True,1,6243,True
agentsight,e58fce112c6e,bpf,3fd7d71b5732a89a,c0f9286f71e3168a,True,57,9263546,True
agentsight,e58fce112c6e,collector,036d9cb51d737e0e,9f8d34412ffd8b6c,True,2,21848,True
agentsight,e58fce112c6e,bpf,cc73138e18822c07,814b141873cd98b8,True,5,128999,True
agentsight,e58fce112c6e,collector,cc234ee54291327d,83b8ed805d85da15,True,1,79191,False
agentsight,e58fce112c6e,bpf,814b141873cd98b8,057738f62a6ac11c,True,20,388709,True
agentsight,e58fce112c6e,collector,830458af39033806,b904b921c3258903,True,6,126924,True
agentsight,e58fce112c6e,collector,3b6404e66c6c00af,35dac855b97a6130,True,1,148309,True
agentsight,e58fce112c6e,bpf,7a787f4992ab063d,01871891d2e3f0a6,True,50,578720,True
agentsight,e58fce112c6e,collector,030e1b64bf6beef2,6f8e58482d21045d,True,1,9865,True
agentsight,e58fce112c6e,bpf,01871891d2e3f0a6,443e597772e20606,True,8,40045,True
