project,vendor,session_id,event_index,event_id,source_call_id,ts_ms,status,source_kind,action_ordinal,operation,path,previous_path
ActPlane,codex,codex:rollout-2026-05-31T19-07-15-019e80ef-6c47-7023-9a42-dc9dc4db3a04,10075,codex:rollout-2026-05-31T19-07-15-019e80ef-6c47-7023-9a42-dc9dc4db3a04:546,call_C1TQOCa1LyMCpuZNU89G6Pp5,1780304842113,ok,instruction_read,1,read,CLAUDE.md,
ActPlane,codex,codex:rollout-2026-05-31T19-07-15-019e80ef-6c47-7023-9a42-dc9dc4db3a04,10126,codex:rollout-2026-05-31T19-07-15-019e80ef-6c47-7023-9a42-dc9dc4db3a04:557,call_OKPHTrPOv4jUkooxecvZwtax,1780305016902,observed,instruction_mutation,0,write,CLAUDE.md,
ActPlane,codex,codex:rollout-2026-05-31T19-07-15-019e80ef-6c47-7023-9a42-dc9dc4db3a04,10127,codex:rollout-2026-05-31T19-07-15-019e80ef-6c47-7023-9a42-dc9dc4db3a04:558,call_aWnlP4PEsiBIE3an8FNNhvc9,1780305025018,ok,instruction_read,0,read,CLAUDE.md,
ActPlane,codex,codex:rollout-2026-05-31T19-07-15-019e80ef-6c47-7023-9a42-dc9dc4db3a04,10128,codex:rollout-2026-05-31T19-07-15-019e80ef-6c47-7023-9a42-dc9dc4db3a04:559,call_4NvJstJQ0LPQPzcc0XM7BUoO,1780305025018,ok,instruction_read,0,read,CLAUDE.md,
ActPlane,codex,codex:rollout-2026-05-31T19-07-15-019e80ef-6c47-7023-9a42-dc9dc4db3a04,10129,codex:rollout-2026-05-31T19-07-15-019e80ef-6c47-7023-9a42-dc9dc4db3a04:560,call_3rbfTpUpR5S5rmE8urHfyDfj,1780305025064,ok,instruction_read,0,read,AGENTS.md,
ActPlane,codex,codex:rollout-2026-05-31T19-07-15-019e80ef-6c47-7023-9a42-dc9dc4db3a04,10130,codex:rollout-2026-05-31T19-07-15-019e80ef-6c47-7023-9a42-dc9dc4db3a04:561,call_vRBj4n3kqFnGhdNxYOyd0Lmw,1780305025065,ok,instruction_read,0,read,AGENTS.md,
ActPlane,codex,codex:rollout-2026-05-31T19-07-15-019e80ef-6c47-7023-9a42-dc9dc4db3a04,10132,codex:rollout-2026-05-31T19-07-15-019e80ef-6c47-7023-9a42-dc9dc4db3a04:562,call_aRngPtBcL0orATK1cBtdMxjw,1780305043393,observed,instruction_mutation,0,write,AGENTS.md,
ActPlane,codex,codex:rollout-2026-05-31T19-07-15-019e80ef-6c47-7023-9a42-dc9dc4db3a04,10132,codex:rollout-2026-05-31T19-07-15-019e80ef-6c47-7023-9a42-dc9dc4db3a04:562,call_aRngPtBcL0orATK1cBtdMxjw,1780305043393,observed,instruction_mutation,1,write,CLAUDE.md,
ActPlane,codex,codex:rollout-2026-05-31T19-07-15-019e80ef-6c47-7023-9a42-dc9dc4db3a04,10135,codex:rollout-2026-05-31T19-07-15-019e80ef-6c47-7023-9a42-dc9dc4db3a04:563,call_Th1yyzsOfPy2w9Uhuu4Olghw,1780305048757,ok,instruction_read,0,read,AGENTS.md,
ActPlane,codex,codex:rollout-2026-05-31T19-07-15-019e80ef-6c47-7023-9a42-dc9dc4db3a04,10135,codex:rollout-2026-05-31T19-07-15-019e80ef-6c47-7023-9a42-dc9dc4db3a04:563,call_Th1yyzsOfPy2w9Uhuu4Olghw,1780305048757,ok,instruction_read,1,read,CLAUDE.md,
ActPlane,codex,codex:rollout-2026-05-31T19-07-15-019e80ef-6c47-7023-9a42-dc9dc4db3a04,10137,codex:rollout-2026-05-31T19-07-15-019e80ef-6c47-7023-9a42-dc9dc4db3a04:565,call_kBeKn9b6A8PoV5eQ3TvE05FS,1780305055154,ok,instruction_read,0,read,AGENTS.md,
ActPlane,codex,codex:rollout-2026-05-31T19-07-15-019e80ef-6c47-7023-9a42-dc9dc4db3a04,10139,codex:rollout-2026-05-31T19-07-15-019e80ef-6c47-7023-9a42-dc9dc4db3a04:566,call_2YUtsnb16JbMZD2o4OcHjP65,1780305055200,ok,instruction_read,0,read,CLAUDE.md,
ActPlane,codex,codex:rollout-2026-05-31T19-07-15-019e80ef-6c47-7023-9a42-dc9dc4db3a04,10229,codex:rollout-2026-05-31T19-07-15-019e80ef-6c47-7023-9a42-dc9dc4db3a04:610,call_Ew6leFPRJub5Pw9iWvcKRNzf,1780305477627,ok,instruction_read,0,read,AGENTS.md,
ActPlane,codex,codex:rollout-2026-05-31T19-07-15-019e80ef-6c47-7023-9a42-dc9dc4db3a04,10229,codex:rollout-2026-05-31T19-07-15-019e80ef-6c47-7023-9a42-dc9dc4db3a04:610,call_Ew6leFPRJub5Pw9iWvcKRNzf,1780305477627,ok,instruction_read,1,read,CLAUDE.md,
ActPlane,codex,codex:rollout-2026-05-31T19-07-15-019e80ef-6c47-7023-9a42-dc9dc4db3a04,10230,codex:rollout-2026-05-31T19-07-15-019e80ef-6c47-7023-9a42-dc9dc4db3a04:611,call_j4gh1QssMbc4MKGqmTh6Uw9E,1780305477627,ok,instruction_read,0,read,AGENTS.md,
ActPlane,codex,codex:rollout-2026-05-31T19-07-15-019e80ef-6c47-7023-9a42-dc9dc4db3a04,10230,codex:rollout-2026-05-31T19-07-15-019e80ef-6c47-7023-9a42-dc9dc4db3a04:611,call_j4gh1QssMbc4MKGqmTh6Uw9E,1780305477627,ok,instruction_read,1,read,CLAUDE.md,
ActPlane,codex,codex:rollout-2026-05-31T19-07-15-019e80ef-6c47-7023-9a42-dc9dc4db3a04,10233,codex:rollout-2026-05-31T19-07-15-019e80ef-6c47-7023-9a42-dc9dc4db3a04:614,call_pAWyXTtAE1lYlo9cq2zrUo1t,1780305495842,observed,instruction_mutation,0,write,CLAUDE.md,
ActPlane,codex,codex:rollout-2026-05-31T19-07-15-019e80ef-6c47-7023-9a42-dc9dc4db3a04,10298,codex:rollout-2026-05-31T19-07-15-019e80ef-6c47-7023-9a42-dc9dc4db3a04:673,call_byQik7vxCb2EHrcT6esZWi6z,1780306340513,ok,instruction_read,0,read,CLAUDE.md,
ActPlane,claude,claude:5e275eed-7938-4534-ad1a-bd4539296ff4,11059,claude:5e275eed-7938-4534-ad1a-bd4539296ff4:148,toolu_0191jt2zcZrqQi6bCJDN5jqd,1780377049567,ok,instruction_read,0,read,CLAUDE.md,
ActPlane,codex,codex:rollout-2026-06-01T23-59-28-019e8721-5088-7cf1-8da4-eecc378eebdc,11933,codex:rollout-2026-06-01T23-59-28-019e8721-5088-7cf1-8da4-eecc378eebdc:67,call_XU6xWJ0NFFHJrRhS1Afs5lpT,1780384168919,ok,instruction_read,0,read,AGENTS.md,
ActPlane,codex,codex:rollout-2026-06-01T23-59-28-019e8721-5088-7cf1-8da4-eecc378eebdc,11933,codex:rollout-2026-06-01T23-59-28-019e8721-5088-7cf1-8da4-eecc378eebdc:67,call_XU6xWJ0NFFHJrRhS1Afs5lpT,1780384168919,ok,instruction_read,1,read,CLAUDE.md,
ActPlane,codex,codex:rollout-2026-06-04T19-35-36-019e95a2-d24b-7411-b993-b214c3f0f85f,19484,codex:rollout-2026-06-04T19-35-36-019e95a2-d24b-7411-b993-b214c3f0f85f:1,call_zAIdiv7qJ8dTG3oVsu4hbkMm,1780626968248,ok,instruction_read,0,read,docs/corpus-evaluated/Alishahryar1__free-claude-code/repo/AGENTS.md,
ActPlane,codex,codex:rollout-2026-06-04T19-35-36-019e95a2-d363-7ee2-8bca-ff09c11be95f,19490,codex:rollout-2026-06-04T19-35-36-019e95a2-d363-7ee2-8bca-ff09c11be95f:5,call_XAGudRF8zcd1kf92xUZqp6nq,1780626970164,ok,instruction_read,0,read,docs/corpus-evaluated/OpenPipe__ART/repo/CLAUDE.md,
ActPlane,codex,codex:rollout-2026-06-04T19-35-36-019e95a2-d2a8-7750-b0dc-c3e829e73fce,19493,codex:rollout-2026-06-04T19-35-36-019e95a2-d2a8-7750-b0dc-c3e829e73fce:1,call_RwjSCNjviV7Aifw1mJG8Cfal,1780626970200,ok,instruction_read,0,read,docs/corpus-evaluated/NVIDIA__NemoClaw/repo/AGENTS.md,
ActPlane,codex,codex:rollout-2026-06-04T19-35-36-019e95a2-d2ee-7651-b963-7bd111b11f21,19497,codex:rollout-2026-06-04T19-35-36-019e95a2-d2ee-7651-b963-7bd111b11f21:2,call_HGtg2JsrsCSPTcVAGIb1fgAt,1780626972068,ok,instruction_read,0,read,docs/corpus-evaluated/NousResearch__hermes-agent/repo/AGENTS.md,
ActPlane,codex,codex:rollout-2026-06-04T19-35-58-019e95a3-29df-7683-8021-3d9b7a30c3af,19507,codex:rollout-2026-06-04T19-35-58-019e95a3-29df-7683-8021-3d9b7a30c3af:2,call_9oUP7tDeGZTSwB0vSBjB8S1u,1780626988022,ok,instruction_read,0,read,docs/corpus-evaluated/code-yeongyu__oh-my-openagent/repo/AGENTS.md,
ActPlane,codex,codex:rollout-2026-06-04T19-35-58-019e95a3-29df-7683-8021-3d9b7a30c3af,19508,codex:rollout-2026-06-04T19-35-58-019e95a3-29df-7683-8021-3d9b7a30c3af:3,call_G7qCyiFqjb6cKMrJFmWwBIbd,1780626988022,ok,instruction_read,0,read,docs/corpus-evaluated/code-yeongyu__oh-my-openagent/repo/script/AGENTS.md,
ActPlane,codex,codex:rollout-2026-06-04T19-35-58-019e95a3-29df-7683-8021-3d9b7a30c3af,19509,codex:rollout-2026-06-04T19-35-58-019e95a3-29df-7683-8021-3d9b7a30c3af:4,call_asTderR2h4WKTRcwK36WLmS3,1780626988023,ok,instruction_read,0,read,docs/corpus-evaluated/code-yeongyu__oh-my-openagent/repo/packages/AGENTS.md,
ActPlane,codex,codex:rollout-2026-06-04T19-35-58-019e95a3-2980-7223-ada3-af78db8f8f6c,19511,codex:rollout-2026-06-04T19-35-58-019e95a3-2980-7223-ada3-af78db8f8f6c:2,call_JqQzFCheoaDEhq6qtOaEF74f,1780626991191,ok,instruction_read,0,read,docs/corpus-evaluated/alibaba__OpenSandbox/repo/AGENTS.md,
ActPlane,codex,codex:rollout-2026-06-04T19-35-58-019e95a3-2980-7223-ada3-af78db8f8f6c,19512,codex:rollout-2026-06-04T19-35-58-019e95a3-2980-7223-ada3-af78db8f8f6c:3,call_P1V57jY26QCqHlTwRytGWPCK,1780626991191,ok,instruction_read,0,read,docs/corpus-evaluated/alibaba__OpenSandbox/repo/CLAUDE.md,
ActPlane,codex,codex:rollout-2026-06-04T19-35-36-019e95a2-d2ee-7651-b963-7bd111b11f21,19515,codex:rollout-2026-06-04T19-35-36-019e95a2-d2ee-7651-b963-7bd111b11f21:4,call_KoJrLcmIMPon7wVHQKM5DyMS,1780626991887,ok,instruction_read,0,read,docs/corpus-evaluated/NousResearch__hermes-agent/repo/AGENTS.md,
ActPlane,codex,codex:rollout-2026-06-04T19-35-36-019e95a2-d2ee-7651-b963-7bd111b11f21,19516,codex:rollout-2026-06-04T19-35-36-019e95a2-d2ee-7651-b963-7bd111b11f21:5,call_ZhXiuc0csbfRolZJSBbkxV0V,1780626991888,ok,instruction_read,0,read,docs/corpus-evaluated/NousResearch__hermes-agent/repo/AGENTS.md,
ActPlane,codex,codex:rollout-2026-06-04T19-35-58-019e95a3-2980-7223-ada3-af78db8f8f6c,19527,codex:rollout-2026-06-04T19-35-58-019e95a3-2980-7223-ada3-af78db8f8f6c:6,call_xpDP0ZwlJBeXp6DXA42eU8nl,1780627013032,ok,instruction_read,0,read,docs/corpus-evaluated/alibaba__OpenSandbox/repo/specs/AGENTS.md,
ActPlane,codex,codex:rollout-2026-06-04T19-35-58-019e95a3-2980-7223-ada3-af78db8f8f6c,19528,codex:rollout-2026-06-04T19-35-58-019e95a3-2980-7223-ada3-af78db8f8f6c:7,call_Q3Br2oZ4jP1NiWpnqhiGBBDD,1780627013033,ok,instruction_read,0,read,docs/corpus-evaluated/alibaba__OpenSandbox/repo/server/AGENTS.md,
ActPlane,codex,codex:rollout-2026-06-04T19-35-58-019e95a3-2980-7223-ada3-af78db8f8f6c,19529,codex:rollout-2026-06-04T19-35-58-019e95a3-2980-7223-ada3-af78db8f8f6c:8,call_JoWNtr66zhPfadUv8RnuK9Mh,1780627013050,ok,instruction_read,0,read,docs/corpus-evaluated/alibaba__OpenSandbox/repo/sdks/AGENTS.md,
ActPlane,codex,codex:rollout-2026-06-04T19-35-58-019e95a3-2980-7223-ada3-af78db8f8f6c,19530,codex:rollout-2026-06-04T19-35-58-019e95a3-2980-7223-ada3-af78db8f8f6c:9,call_wrf19jABAIiM0bYx7qBXsBmC,1780627013050,ok,instruction_read,0,read,docs/corpus-evaluated/alibaba__OpenSandbox/repo/kubernetes/AGENTS.md,
ActPlane,codex,codex:rollout-2026-06-04T19-35-58-019e95a3-29df-7683-8021-3d9b7a30c3af,19534,codex:rollout-2026-06-04T19-35-58-019e95a3-29df-7683-8021-3d9b7a30c3af:7,call_8xjlMGgYtRus5hD2jxhoLYLP,1780627025993,ok,instruction_read,0,read,docs/corpus-evaluated/code-yeongyu__oh-my-openagent/repo/AGENTS.md,
ActPlane,codex,codex:rollout-2026-06-04T19-35-58-019e95a3-29df-7683-8021-3d9b7a30c3af,19539,codex:rollout-2026-06-04T19-35-58-019e95a3-29df-7683-8021-3d9b7a30c3af:10,call_fx6F3YoCD4LxwEec1s9ocCN2,1780627039815,ok,instruction_read,0,read,docs/corpus-evaluated/code-yeongyu__oh-my-openagent/repo/packages/AGENTS.md,
ActPlane,codex,codex:rollout-2026-06-04T19-35-58-019e95a3-29df-7683-8021-3d9b7a30c3af,19542,codex:rollout-2026-06-04T19-35-58-019e95a3-29df-7683-8021-3d9b7a30c3af:11,call_ATEcFMaKqOYbXfRMtE1S8EzQ,1780627039816,ok,instruction_read,0,read,docs/corpus-evaluated/code-yeongyu__oh-my-openagent/repo/AGENTS.md,
ActPlane,codex,codex:rollout-2026-06-04T19-40-06-019e95a6-f12c-7111-accc-692984b7c0b1,19614,codex:rollout-2026-06-04T19-40-06-019e95a6-f12c-7111-accc-692984b7c0b1:2,call_9taYeFxCfyLMQxV6vWyprJ8u,1780627240401,ok,instruction_read,0,read,docs/corpus-evaluated/czlonkowski__n8n-mcp/repo/CLAUDE.md,
ActPlane,codex,codex:rollout-2026-06-04T19-40-06-019e95a6-f12c-7111-accc-692984b7c0b1,19626,codex:rollout-2026-06-04T19-40-06-019e95a6-f12c-7111-accc-692984b7c0b1:3,call_1WYoZX5JBRcBnXkqUbj7PiGV,1780627259811,ok,instruction_read,0,read,docs/corpus-evaluated/czlonkowski__n8n-mcp/repo/CLAUDE.md,
ActPlane,codex,codex:rollout-2026-06-04T19-44-13-019e95aa-b7e5-7573-a578-fdb7b2b0292a,19696,codex:rollout-2026-06-04T19-44-13-019e95aa-b7e5-7573-a578-fdb7b2b0292a:6,call_9o5lCarrhjh5omsVKsu1fCkw,1780627489213,ok,instruction_read,0,read,docs/corpus-evaluated/ruvnet__ruflo/repo/CLAUDE.md,
ActPlane,codex,codex:rollout-2026-06-04T19-44-28-019e95aa-f0a1-7842-b3d7-d3df6b031be1,19708,codex:rollout-2026-06-04T19-44-28-019e95aa-f0a1-7842-b3d7-d3df6b031be1:4,call_amUNtTIaEtirE56J2fAwGdc9,1780627504833,ok,instruction_read,0,read,docs/corpus-evaluated/yusufkaraaslan__Skill_Seekers/repo/AGENTS.md,
ActPlane,codex,codex:rollout-2026-06-04T19-44-28-019e95aa-f0a1-7842-b3d7-d3df6b031be1,19716,codex:rollout-2026-06-04T19-44-28-019e95aa-f0a1-7842-b3d7-d3df6b031be1:6,call_em0qgCq8zt7MF5J3dudX5fhp,1780627517857,ok,instruction_read,0,read,docs/corpus-evaluated/yusufkaraaslan__Skill_Seekers/repo/AGENTS.md,
ActPlane,codex,codex:rollout-2026-06-04T19-44-42-019e95ab-269e-7e63-8355-e1d998547bfb,19721,codex:rollout-2026-06-04T19-44-42-019e95ab-269e-7e63-8355-e1d998547bfb:4,call_DdfDuyBKt9fAGsGg7M3CgxpJ,1780627523758,ok,instruction_read,0,read,docs/corpus-evaluated/openclaw__openclaw/repo/AGENTS.md,
ActPlane,codex,codex:rollout-2026-06-04T19-44-42-019e95ab-269e-7e63-8355-e1d998547bfb,19721,codex:rollout-2026-06-04T19-44-42-019e95ab-269e-7e63-8355-e1d998547bfb:4,call_DdfDuyBKt9fAGsGg7M3CgxpJ,1780627523758,ok,instruction_read,9,read,docs/corpus-evaluated/openclaw__openclaw/repo/ui/AGENTS.md,
ActPlane,codex,codex:rollout-2026-06-04T19-43-59-019e95aa-7dcc-79e3-97f8-4c0a21d9e3d3,19735,codex:rollout-2026-06-04T19-43-59-019e95aa-7dcc-79e3-97f8-4c0a21d9e3d3:12,call_ue18mgWCBMpu4y0yfIeK8xMY,1780627535933,ok,instruction_read,0,read,docs/corpus-evaluated/rohitg00__agentmemory/repo/plugin/skills/recall/SKILL.md,
ActPlane,codex,codex:rollout-2026-06-04T19-44-13-019e95aa-b7e5-7573-a578-fdb7b2b0292a,19736,codex:rollout-2026-06-04T19-44-13-019e95aa-b7e5-7573-a578-fdb7b2b0292a:7,call_jx7slSvkuDOfP8qINS6ba0iV,1780627537759,ok,instruction_read,0,read,docs/corpus-evaluated/ruvnet__ruflo/repo/CLAUDE.md,
ActPlane,codex,codex:rollout-2026-06-04T19-44-55-019e95ab-5a8e-7730-bd94-d8fa9180778e,19741,codex:rollout-2026-06-04T19-44-55-019e95ab-5a8e-7730-bd94-d8fa9180778e:4,call_o5nTTSTcCLyXjOHCjU7Grrx2,1780627538851,ok,instruction_read,0,read,docs/corpus-evaluated/openai__openai-agents-python/repo/AGENTS.md,
ActPlane,codex,codex:rollout-2026-06-04T19-44-28-019e95aa-f0a1-7842-b3d7-d3df6b031be1,19748,codex:rollout-2026-06-04T19-44-28-019e95aa-f0a1-7842-b3d7-d3df6b031be1:13,call_7WzPmRVD3SzVLEtjQijWaCgN,1780627546890,ok,instruction_read,0,read,docs/corpus-evaluated/yusufkaraaslan__Skill_Seekers/repo/AGENTS.md,
ActPlane,codex,codex:rollout-2026-06-04T19-44-13-019e95aa-b7e5-7573-a578-fdb7b2b0292a,19749,codex:rollout-2026-06-04T19-44-13-019e95aa-b7e5-7573-a578-fdb7b2b0292a:11,call_M9E8EHswEjZzn3flIXravLt1,1780627547396,ok,instruction_read,0,read,docs/corpus-evaluated/ruvnet__ruflo/repo/CLAUDE.md,
ActPlane,codex,codex:rollout-2026-06-04T19-44-42-019e95ab-269e-7e63-8355-e1d998547bfb,19752,codex:rollout-2026-06-04T19-44-42-019e95ab-269e-7e63-8355-e1d998547bfb:8,call_S2NWOxbb1CiTMceO3fTwrDrg,1780627549082,ok,instruction_read,0,read,docs/corpus-evaluated/openclaw__openclaw/repo/AGENTS.md,
ActPlane,codex,codex:rollout-2026-06-04T19-44-42-019e95ab-269e-7e63-8355-e1d998547bfb,19753,codex:rollout-2026-06-04T19-44-42-019e95ab-269e-7e63-8355-e1d998547bfb:9,call_KToEb3v8inyPb6u9UmIFsQ0Q,1780627549083,ok,instruction_read,0,read,docs/corpus-evaluated/openclaw__openclaw/repo/ui/AGENTS.md,
ActPlane,codex,codex:rollout-2026-06-04T19-46-25-019e95ac-b976-7023-b582-2c4c56712f67,19779,codex:rollout-2026-06-04T19-46-25-019e95ac-b976-7023-b582-2c4c56712f67:2,call_3JTYG2oykeCvBF0n8aBO0Mn5,1780627617620,ok,instruction_read,0,read,docs/corpus-evaluated/google__adk-python/repo/AGENTS.md,
ActPlane,codex,codex:rollout-2026-06-04T19-44-55-019e95ab-5a8e-7730-bd94-d8fa9180778e,19783,codex:rollout-2026-06-04T19-44-55-019e95ab-5a8e-7730-bd94-d8fa9180778e:13,call_1taAi3xRhhznWFo3FZR4SsaX,1780627639852,ok,instruction_read,0,read,docs/corpus-evaluated/openai__openai-agents-python/repo/AGENTS.md,
ActPlane,codex,codex:rollout-2026-06-04T19-44-55-019e95ab-5a8e-7730-bd94-d8fa9180778e,19784,codex:rollout-2026-06-04T19-44-55-019e95ab-5a8e-7730-bd94-d8fa9180778e:14,call_p0X7VhcKYnUFwmEFV7wqOiQX,1780627639867,ok,instruction_read,0,read,docs/corpus-evaluated/openai__openai-agents-python/repo/AGENTS.md,
ActPlane,codex,codex:rollout-2026-06-04T19-49-49-019e95af-d676-7ff0-ac98-fcc30fce8d40,19849,codex:rollout-2026-06-04T19-49-49-019e95af-d676-7ff0-ac98-fcc30fce8d40:2,call_Y9TSCAEnIA2CpZugMAvSIIBy,1780627823666,ok,instruction_read,0,read,docs/corpus-evaluated/ChromeDevTools__chrome-devtools-mcp/repo/AGENTS.md,
ActPlane,codex,codex:rollout-2026-06-04T19-50-02-019e95b0-094d-7933-b94b-9b2ab97f07d7,19860,codex:rollout-2026-06-04T19-50-02-019e95b0-094d-7933-b94b-9b2ab97f07d7:1,call_GaYjHGIJO9Uf7mXlJXwGEYGV,1780627836355,ok,instruction_read,0,read,docs/corpus-evaluated/browser-use__browser-harness/repo/AGENTS.md,
ActPlane,codex,codex:rollout-2026-06-04T19-50-02-019e95b0-094d-7933-b94b-9b2ab97f07d7,19863,codex:rollout-2026-06-04T19-50-02-019e95b0-094d-7933-b94b-9b2ab97f07d7:4,call_pPAO4XPZw12K2eOVLnCL2hMB,1780627836355,ok,instruction_read,0,read,docs/corpus-evaluated/browser-use__browser-harness/repo/SKILL.md,
ActPlane,codex,codex:rollout-2026-06-04T19-50-23-019e95b0-5ad4-7a40-9a42-c9284db6f872,19879,codex:rollout-2026-06-04T19-50-23-019e95b0-5ad4-7a40-9a42-c9284db6f872:2,call_hpBOlY75bji8ATzJm2woav92,1780627870810,ok,instruction_read,0,read,docs/corpus-evaluated/openai__codex/repo/AGENTS.md,
ActPlane,codex,codex:rollout-2026-06-04T19-50-23-019e95b0-5ad4-7a40-9a42-c9284db6f872,19881,codex:rollout-2026-06-04T19-50-23-019e95b0-5ad4-7a40-9a42-c9284db6f872:4,call_h9rdJzXrvWArFhsuEYKRZR9s,1780627870824,ok,instruction_read,0,read,docs/corpus-evaluated/openai__codex/repo/AGENTS.md,
ActPlane,codex,codex:rollout-2026-06-04T19-50-02-019e95b0-094d-7933-b94b-9b2ab97f07d7,19894,codex:rollout-2026-06-04T19-50-02-019e95b0-094d-7933-b94b-9b2ab97f07d7:10,call_Sp6AtibM99esnIrjEM6rVFW8,1780627925945,ok,instruction_read,0,read,docs/corpus-evaluated/browser-use__browser-harness/repo/AGENTS.md,
ActPlane,codex,codex:rollout-2026-06-04T19-50-02-019e95b0-094d-7933-b94b-9b2ab97f07d7,19895,codex:rollout-2026-06-04T19-50-02-019e95b0-094d-7933-b94b-9b2ab97f07d7:11,call_ynNDYFRvXCJartz9fcDGLa1D,1780627925958,ok,instruction_read,0,read,docs/corpus-evaluated/browser-use__browser-harness/repo/SKILL.md,
ActPlane,codex,codex:rollout-2026-06-04T19-50-02-019e95b0-094d-7933-b94b-9b2ab97f07d7,19897,codex:rollout-2026-06-04T19-50-02-019e95b0-094d-7933-b94b-9b2ab97f07d7:13,call_J6Ok0dw1Z2121QlZtacjqyuy,1780627925985,ok,instruction_read,0,read,docs/corpus-evaluated/browser-use__browser-harness/repo/SKILL.md,
ActPlane,codex,codex:rollout-2026-06-04T19-59-48-019e95b8-f9a2-73b1-a1b2-66c051cd0b83,20055,codex:rollout-2026-06-04T19-59-48-019e95b8-f9a2-73b1-a1b2-66c051cd0b83:10,call_pqdlpHJO4f7jv9pHzbJG1KvK,1780628426389,ok,instruction_read,0,read,docs/corpus-evaluated/openai__codex/repo/AGENTS.md,
ActPlane,codex,codex:rollout-2026-06-04T19-58-55-019e95b8-2a54-7791-8818-ca215a4f9b5d,20068,codex:rollout-2026-06-04T19-58-55-019e95b8-2a54-7791-8818-ca215a4f9b5d:23,call_DhBUxqiC2UGIM5I4KF7twgBe,1780628435622,ok,instruction_read,0,read,docs/corpus-evaluated/alibaba__OpenSandbox/repo/kubernetes/AGENTS.md,
ActPlane,codex,codex:rollout-2026-06-04T19-58-55-019e95b8-2a54-7791-8818-ca215a4f9b5d,20069,codex:rollout-2026-06-04T19-58-55-019e95b8-2a54-7791-8818-ca215a4f9b5d:24,call_9sIJLF4BwrBY3JkQVWJRsMfy,1780628435627,ok,instruction_read,0,read,docs/corpus-evaluated/alibaba__OpenSandbox/repo/sdks/AGENTS.md,
ActPlane,codex,codex:rollout-2026-06-04T19-58-55-019e95b8-2a54-7791-8818-ca215a4f9b5d,20070,codex:rollout-2026-06-04T19-58-55-019e95b8-2a54-7791-8818-ca215a4f9b5d:25,call_AXYtdDO3701p4u35jI3hRtZd,1780628435628,ok,instruction_read,0,read,docs/corpus-evaluated/code-yeongyu__oh-my-openagent/repo/packages/AGENTS.md,
ActPlane,codex,codex:rollout-2026-06-04T19-58-55-019e95b8-2a54-7791-8818-ca215a4f9b5d,20071,codex:rollout-2026-06-04T19-58-55-019e95b8-2a54-7791-8818-ca215a4f9b5d:26,call_TSye3jpw4YtXiRUFBAwA6uGB,1780628435636,ok,instruction_read,0,read,docs/corpus-evaluated/code-yeongyu__oh-my-openagent/repo/AGENTS.md,
ActPlane,codex,codex:rollout-2026-06-04T19-58-41-019e95b7-f513-7a42-919d-24275fe19628,20073,codex:rollout-2026-06-04T19-58-41-019e95b7-f513-7a42-919d-24275fe19628:22,call_S25E7yh3mHYHRlLTBo6El77B,1780628438849,ok,instruction_read,0,read,docs/corpus-evaluated/Alishahryar1__free-claude-code/repo/AGENTS.md,
ActPlane,codex,codex:rollout-2026-06-04T19-58-41-019e95b7-f513-7a42-919d-24275fe19628,20074,codex:rollout-2026-06-04T19-58-41-019e95b7-f513-7a42-919d-24275fe19628:23,call_6J6vVVAj0UqN70KEBKOsGA90,1780628438849,ok,instruction_read,0,read,docs/corpus-evaluated/NVIDIA__NemoClaw/repo/AGENTS.md,
ActPlane,codex,codex:rollout-2026-06-04T19-58-41-019e95b7-f513-7a42-919d-24275fe19628,20076,codex:rollout-2026-06-04T19-58-41-019e95b7-f513-7a42-919d-24275fe19628:25,call_5O3renERRPc9tO69aJlB9sXH,1780628438849,ok,instruction_read,0,read,docs/corpus-evaluated/NousResearch__hermes-agent/repo/AGENTS.md,
ActPlane,codex,codex:rollout-2026-06-04T19-59-07-019e95b8-5bdd-7903-99ae-e9906a477ab8,20081,codex:rollout-2026-06-04T19-59-07-019e95b8-5bdd-7903-99ae-e9906a477ab8:13,call_XIezVSvo26TCwpFtFsbDji7w,1780628439207,ok,instruction_read,0,read,docs/corpus-evaluated/czlonkowski__n8n-mcp/repo/CLAUDE.md,
ActPlane,codex,codex:rollout-2026-06-04T19-59-07-019e95b8-5bdd-7903-99ae-e9906a477ab8,20085,codex:rollout-2026-06-04T19-59-07-019e95b8-5bdd-7903-99ae-e9906a477ab8:17,call_UV8Lg00uukXOzwtL3IB0P5PL,1780628439209,ok,instruction_read,0,read,docs/corpus-evaluated/ruvnet__ruflo/repo/CLAUDE.md,
ActPlane,codex,codex:rollout-2026-06-04T19-59-21-019e95b8-90b6-7c12-be32-cdd076c66f27,20099,codex:rollout-2026-06-04T19-59-21-019e95b8-90b6-7c12-be32-cdd076c66f27:19,call_hy24mQn8RNPnv2nTJ4D0MHMi,1780628455935,ok,instruction_read,0,read,docs/corpus-evaluated/yusufkaraaslan__Skill_Seekers/repo/AGENTS.md,
ActPlane,codex,codex:rollout-2026-06-04T19-59-36-019e95b8-ca48-7c81-b1cf-de6ddbd47fd4,20113,codex:rollout-2026-06-04T19-59-36-019e95b8-ca48-7c81-b1cf-de6ddbd47fd4:22,call_bG3SP0HNPvSKpA84qoAr8kZc,1780628461722,ok,instruction_read,0,read,docs/corpus-evaluated/browser-use__browser-harness/repo/AGENTS.md,
