project,event_id,command_name,reason,evidence_class,token,occurrences_in_event,known_artifact_token,source_path_edge_present,in_scope_action_edge_present,upper_bound_unmatched_candidate
ActPlane,841758bdbd3111e1,tail,long_gt_140_non_sed,production_high_confidence_operand,/tmp/tbench-local-llama/local-llama-qwen27b-full-20260605/task-runs/local-llama-qwen27b-full-20260605__extract-moves-from-video/extract-moves-from-video/extract-moves-from-video.1-of-1.local-llama-qwen27b-full-20260605__extract-moves-from-video/sessions/agent.log,1,False,True,False,False
ActPlane,e6b2e90f0acbd2cc,tail,long_gt_140_non_sed,production_high_confidence_operand,/tmp/tbench-local-llama/local-llama-qwen27b-full-20260605/task-runs/local-llama-qwen27b-full-20260605__extract-moves-from-video/extract-moves-from-video/extract-moves-from-video.1-of-1.local-llama-qwen27b-full-20260605__extract-moves-from-video/sessions/agent.log,1,False,True,False,False
ActPlane,9d83d4273d10fb2a,tail,long_gt_140_non_sed,production_high_confidence_operand,/tmp/tbench-local-llama/local-llama-qwen27b-full-20260605/task-runs/local-llama-qwen27b-full-20260605__extract-moves-from-video/extract-moves-from-video/extract-moves-from-video.1-of-1.local-llama-qwen27b-full-20260605__extract-moves-from-video/sessions/agent.log,1,False,True,False,False
ActPlane,b9c6e4efc0f7a0d4,tail,long_gt_140_non_sed,production_high_confidence_operand,/tmp/tbench-local-llama/local-llama-qwen27b-full-20260605/task-runs/local-llama-qwen27b-full-20260605__extract-moves-from-video/extract-moves-from-video/extract-moves-from-video.1-of-1.local-llama-qwen27b-full-20260605__extract-moves-from-video/sessions/agent.log,1,False,True,False,False
ActPlane,1aa7bef39b3457db,tail,long_gt_140_non_sed,production_high_confidence_operand,/tmp/tbench-local-llama/local-llama-qwen27b-full-20260605/task-runs/local-llama-qwen27b-full-20260605__extract-moves-from-video/extract-moves-from-video/extract-moves-from-video.1-of-1.local-llama-qwen27b-full-20260605__extract-moves-from-video/sessions/agent.log,1,False,True,False,False
ActPlane,cbca8680b997a293,tail,long_gt_140_non_sed,production_high_confidence_operand,/tmp/tbench-local-llama/local-llama-qwen27b-full-20260605/task-runs/local-llama-qwen27b-full-20260605__extract-moves-from-video/extract-moves-from-video/extract-moves-from-video.1-of-1.local-llama-qwen27b-full-20260605__extract-moves-from-video/sessions/agent.log,1,False,True,False,False
ActPlane,173849f200a8ab63,tail,long_gt_140_non_sed,production_high_confidence_operand,/tmp/tbench-local-llama/local-llama-qwen27b-full-20260605/task-runs/local-llama-qwen27b-full-20260605__extract-moves-from-video/extract-moves-from-video/extract-moves-from-video.1-of-1.local-llama-qwen27b-full-20260605__extract-moves-from-video/sessions/agent.log,1,False,True,False,False
ActPlane,94f2298aad8c0518,tail,long_gt_140_non_sed,production_high_confidence_operand,/tmp/tbench-local-llama/local-llama-qwen27b-full-20260605/task-runs/local-llama-qwen27b-full-20260605__extract-moves-from-video/extract-moves-from-video/extract-moves-from-video.1-of-1.local-llama-qwen27b-full-20260605__extract-moves-from-video/sessions/agent.log,1,False,True,False,False
ActPlane,88fe69f2e86cfb74,tail,long_gt_140_non_sed,production_high_confidence_operand,/tmp/tbench-local-llama/local-llama-qwen27b-full-20260605/task-runs/local-llama-qwen27b-full-20260605__extract-moves-from-video/extract-moves-from-video/extract-moves-from-video.1-of-1.local-llama-qwen27b-full-20260605__extract-moves-from-video/sessions/agent.log,1,False,True,False,False
ActPlane,4a717502f5623ae8,tail,long_gt_140_non_sed,production_high_confidence_operand,/tmp/tbench-local-llama/local-llama-qwen27b-full-20260605/task-runs/local-llama-qwen27b-full-20260605__extract-moves-from-video/extract-moves-from-video/extract-moves-from-video.1-of-1.local-llama-qwen27b-full-20260605__extract-moves-from-video/sessions/agent.log,1,False,True,False,False
ActPlane,007db0f3ca44f754,tail,long_gt_140_non_sed,production_high_confidence_operand,/tmp/tbench-local-llama/local-llama-qwen27b-full-20260605/task-runs/local-llama-qwen27b-full-20260605__extract-moves-from-video/extract-moves-from-video/extract-moves-from-video.1-of-1.local-llama-qwen27b-full-20260605__extract-moves-from-video/sessions/agent.log,1,False,True,False,False
ActPlane,cba9cd7136769852,tail,long_gt_140_non_sed,production_high_confidence_operand,/tmp/tbench-local-llama/local-llama-qwen27b-full-20260605/task-runs/local-llama-qwen27b-full-20260605__extract-moves-from-video/extract-moves-from-video/extract-moves-from-video.1-of-1.local-llama-qwen27b-full-20260605__extract-moves-from-video/sessions/agent.log,1,False,True,False,False
ActPlane,fd7e3beed4768910,tail,long_gt_140_non_sed,production_high_confidence_operand,/tmp/tbench-local-llama/local-llama-qwen27b-full-20260605/task-runs/local-llama-qwen27b-full-20260605__extract-moves-from-video/extract-moves-from-video/extract-moves-from-video.1-of-1.local-llama-qwen27b-full-20260605__extract-moves-from-video/sessions/agent.log,1,False,True,False,False
ActPlane,05708eb65a76782a,tail,long_gt_140_non_sed,production_high_confidence_operand,/tmp/tbench-local-llama/local-llama-qwen27b-full-20260605/task-runs/local-llama-qwen27b-full-20260605__fibonacci-server/fibonacci-server/fibonacci-server.1-of-1.local-llama-qwen27b-full-20260605__fibonacci-server/sessions/agent.log,1,False,True,False,False
ActPlane,aba90ec339393c4c,tail,long_gt_140_non_sed,production_high_confidence_operand,/tmp/tbench-local-llama/local-llama-qwen27b-full-20260605/task-runs/local-llama-qwen27b-full-20260605__fix-git/fix-git/fix-git.1-of-1.local-llama-qwen27b-full-20260605__fix-git/sessions/agent.log,1,False,True,False,False
ActPlane,26c78d3a84afd49a,tail,long_gt_140_non_sed,production_high_confidence_operand,/tmp/tbench-local-llama/local-llama-qwen27b-full-20260605/task-runs/local-llama-qwen27b-full-20260605__fix-pandas-version/fix-pandas-version/fix-pandas-version.1-of-1.local-llama-qwen27b-full-20260605__fix-pandas-version/sessions/agent.log,1,False,True,False,False
ActPlane,bbddaee466b757b8,tail,long_gt_140_non_sed,production_high_confidence_operand,/tmp/tbench-local-llama/local-llama-qwen27b-full-20260605/task-runs/local-llama-qwen27b-full-20260605__get-bitcoin-nodes/get-bitcoin-nodes/get-bitcoin-nodes.1-of-1.local-llama-qwen27b-full-20260605__get-bitcoin-nodes/sessions/agent.log,1,False,True,False,False
ActPlane,32543330896edc8a,tail,long_gt_140_non_sed,production_high_confidence_operand,/tmp/tbench-local-llama/local-llama-qwen27b-full-20260605/task-runs/local-llama-qwen27b-full-20260605__get-bitcoin-nodes/get-bitcoin-nodes/get-bitcoin-nodes.1-of-1.local-llama-qwen27b-full-20260605__get-bitcoin-nodes/sessions/agent.log,1,False,True,False,False
ActPlane,c39298bba8124c1e,tail,long_gt_140_non_sed,production_high_confidence_operand,/tmp/tbench-local-llama/local-llama-qwen27b-full-20260605/task-runs/local-llama-qwen27b-full-20260605__get-bitcoin-nodes/get-bitcoin-nodes/get-bitcoin-nodes.1-of-1.local-llama-qwen27b-full-20260605__get-bitcoin-nodes/sessions/agent.log,1,False,True,False,False
ActPlane,5cbe9021d251d4ea,tail,long_gt_140_non_sed,production_high_confidence_operand,/tmp/tbench-local-llama/local-llama-qwen27b-full-20260605/task-runs/local-llama-qwen27b-full-20260605__get-bitcoin-nodes/get-bitcoin-nodes/get-bitcoin-nodes.1-of-1.local-llama-qwen27b-full-20260605__get-bitcoin-nodes/sessions/agent.log,1,False,True,False,False
ActPlane,631406966b5ad8bd,tail,long_gt_140_non_sed,production_high_confidence_operand,/tmp/tbench-local-llama/local-llama-qwen27b-full-20260605/task-runs/local-llama-qwen27b-full-20260605__get-bitcoin-nodes/get-bitcoin-nodes/get-bitcoin-nodes.1-of-1.local-llama-qwen27b-full-20260605__get-bitcoin-nodes/sessions/agent.log,1,False,True,False,False
ActPlane,3f8c2a1475dc079c,tail,long_gt_140_non_sed,production_high_confidence_operand,/tmp/tbench-local-llama/local-llama-qwen27b-full-20260605/task-runs/local-llama-qwen27b-full-20260605__get-bitcoin-nodes/get-bitcoin-nodes/get-bitcoin-nodes.1-of-1.local-llama-qwen27b-full-20260605__get-bitcoin-nodes/sessions/agent.log,1,False,True,False,False
ActPlane,5f77a01de3e2ea85,tail,long_gt_140_non_sed,production_high_confidence_operand,/tmp/tbench-local-llama/local-llama-qwen27b-full-20260605/task-runs/local-llama-qwen27b-full-20260605__get-bitcoin-nodes/get-bitcoin-nodes/get-bitcoin-nodes.1-of-1.local-llama-qwen27b-full-20260605__get-bitcoin-nodes/sessions/agent.log,1,False,True,False,False
ActPlane,3e4d3acf98f93c9c,tail,long_gt_140_non_sed,production_high_confidence_operand,/tmp/tbench-local-llama/local-llama-qwen27b-full-20260605/task-runs/local-llama-qwen27b-full-20260605__get-bitcoin-nodes/get-bitcoin-nodes/get-bitcoin-nodes.1-of-1.local-llama-qwen27b-full-20260605__get-bitcoin-nodes/sessions/agent.log,1,False,True,False,False
ActPlane,7ae0e89459c979cd,tail,long_gt_140_non_sed,production_high_confidence_operand,/tmp/tbench-local-llama/local-llama-qwen27b-full-20260605/task-runs/local-llama-qwen27b-full-20260605__get-bitcoin-nodes/get-bitcoin-nodes/get-bitcoin-nodes.1-of-1.local-llama-qwen27b-full-20260605__get-bitcoin-nodes/sessions/agent.log,1,False,True,False,False
ActPlane,75231a85e59dd52c,tail,long_gt_140_non_sed,production_high_confidence_operand,/tmp/tbench-local-llama/local-llama-qwen27b-full-20260605/task-runs/local-llama-qwen27b-full-20260605__get-bitcoin-nodes/get-bitcoin-nodes/get-bitcoin-nodes.1-of-1.local-llama-qwen27b-full-20260605__get-bitcoin-nodes/sessions/agent.log,1,False,True,False,False
ActPlane,dbd9de2bae522045,tail,long_gt_140_non_sed,production_high_confidence_operand,/tmp/tbench-local-llama/local-llama-qwen27b-full-20260605/task-runs/local-llama-qwen27b-full-20260605__git-multibranch/git-multibranch/git-multibranch.1-of-1.local-llama-qwen27b-full-20260605__git-multibranch/sessions/agent.log,1,False,True,False,False
ActPlane,62b1e36b05e7274b,tail,long_gt_140_non_sed,production_high_confidence_operand,/tmp/tbench-local-llama/local-llama-qwen27b-full-20260605/task-runs/local-llama-qwen27b-full-20260605__git-multibranch/git-multibranch/git-multibranch.1-of-1.local-llama-qwen27b-full-20260605__git-multibranch/sessions/agent.log,1,False,True,False,False
ActPlane,07bfff55b85301cd,tail,long_gt_140_non_sed,production_high_confidence_operand,/tmp/tbench-local-llama/local-llama-qwen27b-full-20260605/task-runs/local-llama-qwen27b-full-20260605__git-multibranch/git-multibranch/git-multibranch.1-of-1.local-llama-qwen27b-full-20260605__git-multibranch/sessions/agent.log,1,False,True,False,False
ActPlane,ab9c12182c9740de,tail,long_gt_140_non_sed,production_high_confidence_operand,/tmp/tbench-local-llama/local-llama-qwen27b-full-20260605/task-runs/local-llama-qwen27b-full-20260605__git-multibranch/git-multibranch/git-multibranch.1-of-1.local-llama-qwen27b-full-20260605__git-multibranch/sessions/agent.log,1,False,True,False,False
ActPlane,4ae8534b068adc57,tail,long_gt_140_non_sed,production_high_confidence_operand,/tmp/tbench-local-llama/local-llama-qwen27b-full-20260605/task-runs/local-llama-qwen27b-full-20260605__git-multibranch/git-multibranch/git-multibranch.1-of-1.local-llama-qwen27b-full-20260605__git-multibranch/sessions/agent.log,1,False,True,False,False
ActPlane,17cd725839bbbb97,tail,long_gt_140_non_sed,production_high_confidence_operand,/tmp/tbench-local-llama/local-llama-qwen27b-full-20260605/task-runs/local-llama-qwen27b-full-20260605__git-multibranch/git-multibranch/git-multibranch.1-of-1.local-llama-qwen27b-full-20260605__git-multibranch/sessions/agent.log,1,False,True,False,False
ActPlane,e347c9c2ed3a9027,tail,long_gt_140_non_sed,production_high_confidence_operand,/tmp/tbench-local-llama/local-llama-qwen27b-full-20260605/task-runs/local-llama-qwen27b-full-20260605__git-multibranch/git-multibranch/git-multibranch.1-of-1.local-llama-qwen27b-full-20260605__git-multibranch/sessions/agent.log,1,False,True,False,False
ActPlane,9e065879d23a7b59,tail,long_gt_140_non_sed,production_high_confidence_operand,/tmp/tbench-local-llama/local-llama-qwen27b-full-20260605/task-runs/local-llama-qwen27b-full-20260605__git-multibranch/git-multibranch/git-multibranch.1-of-1.local-llama-qwen27b-full-20260605__git-multibranch/sessions/agent.log,1,False,True,False,False
ActPlane,9de5e51b0feee32a,tail,long_gt_140_non_sed,production_high_confidence_operand,/tmp/tbench-local-llama/local-llama-qwen27b-full-20260605/task-runs/local-llama-qwen27b-full-20260605__git-multibranch/git-multibranch/git-multibranch.1-of-1.local-llama-qwen27b-full-20260605__git-multibranch/sessions/agent.log,1,False,True,False,False
ActPlane,90a640c74b9615bd,tail,long_gt_140_non_sed,production_high_confidence_operand,/tmp/tbench-local-llama/local-llama-qwen27b-full-20260605/task-runs/local-llama-qwen27b-full-20260605__git-multibranch/git-multibranch/git-multibranch.1-of-1.local-llama-qwen27b-full-20260605__git-multibranch/sessions/agent.log,1,False,True,False,False
ActPlane,ca70c89c682ef682,tail,long_gt_140_non_sed,production_high_confidence_operand,/tmp/tbench-local-llama/local-llama-qwen27b-full-20260605/task-runs/local-llama-qwen27b-full-20260605__git-workflow-hack/git-workflow-hack/git-workflow-hack.1-of-1.local-llama-qwen27b-full-20260605__git-workflow-hack/sessions/agent.log,1,False,True,False,False
ActPlane,53d3fd6ff9ff6251,tail,long_gt_140_non_sed,production_high_confidence_operand,/tmp/tbench-local-llama/local-llama-qwen27b-full-20260605/task-runs/local-llama-qwen27b-full-20260605__git-workflow-hack/git-workflow-hack/git-workflow-hack.1-of-1.local-llama-qwen27b-full-20260605__git-workflow-hack/sessions/agent.log,1,False,True,False,False
ActPlane,05abb9be562e6d73,tail,long_gt_140_non_sed,production_high_confidence_operand,/tmp/tbench-local-llama/local-llama-qwen27b-full-20260605/task-runs/local-llama-qwen27b-full-20260605__git-workflow-hack/git-workflow-hack/git-workflow-hack.1-of-1.local-llama-qwen27b-full-20260605__git-workflow-hack/sessions/agent.log,1,False,True,False,False
ActPlane,da10e915d226a2c1,tail,long_gt_140_non_sed,production_high_confidence_operand,/tmp/tbench-local-llama/local-llama-qwen27b-full-20260605/task-runs/local-llama-qwen27b-full-20260605__git-workflow-hack/git-workflow-hack/git-workflow-hack.1-of-1.local-llama-qwen27b-full-20260605__git-workflow-hack/sessions/agent.log,1,False,True,False,False
ActPlane,734e132ec989b079,tail,long_gt_140_non_sed,production_high_confidence_operand,/tmp/tbench-local-llama/local-llama-qwen27b-full-20260605/task-runs/local-llama-qwen27b-full-20260605__git-workflow-hack/git-workflow-hack/git-workflow-hack.1-of-1.local-llama-qwen27b-full-20260605__git-workflow-hack/sessions/agent.log,1,False,True,False,False
ActPlane,6db8ae2523e8db9a,tail,long_gt_140_non_sed,production_high_confidence_operand,/tmp/tbench-local-llama/local-llama-qwen27b-full-20260605/task-runs/local-llama-qwen27b-full-20260605__gpt2-codegolf/gpt2-codegolf/gpt2-codegolf.1-of-1.local-llama-qwen27b-full-20260605__gpt2-codegolf/sessions/agent.log,1,False,True,False,False
ActPlane,189857b882d74267,tail,long_gt_140_non_sed,production_high_confidence_operand,/tmp/tbench-local-llama/local-llama-qwen27b-full-20260605/task-runs/local-llama-qwen27b-full-20260605__gpt2-codegolf/gpt2-codegolf/gpt2-codegolf.1-of-1.local-llama-qwen27b-full-20260605__gpt2-codegolf/sessions/agent.log,1,False,True,False,False
ActPlane,0cf0163b4911468f,tail,long_gt_140_non_sed,production_high_confidence_operand,/tmp/tbench-local-llama/local-llama-qwen27b-full-20260605/task-runs/local-llama-qwen27b-full-20260605__gpt2-codegolf/gpt2-codegolf/gpt2-codegolf.1-of-1.local-llama-qwen27b-full-20260605__gpt2-codegolf/sessions/agent.log,1,False,True,False,False
ActPlane,f1d6ab437db3c035,tail,long_gt_140_non_sed,production_high_confidence_operand,/tmp/tbench-local-llama/local-llama-qwen27b-full-20260605/task-runs/local-llama-qwen27b-full-20260605__gpt2-codegolf/gpt2-codegolf/gpt2-codegolf.1-of-1.local-llama-qwen27b-full-20260605__gpt2-codegolf/sessions/agent.log,1,False,True,False,False
ActPlane,e986e0bc8b57128a,tail,long_gt_140_non_sed,production_high_confidence_operand,/tmp/tbench-local-llama/local-llama-qwen27b-full-20260605/task-runs/local-llama-qwen27b-full-20260605__gpt2-codegolf/gpt2-codegolf/gpt2-codegolf.1-of-1.local-llama-qwen27b-full-20260605__gpt2-codegolf/sessions/agent.log,1,False,True,False,False
ActPlane,f9dd7b7fa0498e49,tail,long_gt_140_non_sed,production_high_confidence_operand,/tmp/tbench-local-llama/local-llama-qwen27b-full-20260605/task-runs/local-llama-qwen27b-full-20260605__gpt2-codegolf/gpt2-codegolf/gpt2-codegolf.1-of-1.local-llama-qwen27b-full-20260605__gpt2-codegolf/sessions/agent.log,1,False,True,False,False
ActPlane,d1008b63e159d511,tail,long_gt_140_non_sed,production_high_confidence_operand,/tmp/tbench-local-llama/local-llama-qwen27b-full-20260605/task-runs/local-llama-qwen27b-full-20260605__gpt2-codegolf/gpt2-codegolf/gpt2-codegolf.1-of-1.local-llama-qwen27b-full-20260605__gpt2-codegolf/sessions/agent.log,1,False,True,False,False
ActPlane,9676e9a6e45f1b03,tail,long_gt_140_non_sed,production_high_confidence_operand,/tmp/tbench-local-llama/local-llama-qwen27b-full-20260605/task-runs/local-llama-qwen27b-full-20260605__gpt2-codegolf/gpt2-codegolf/gpt2-codegolf.1-of-1.local-llama-qwen27b-full-20260605__gpt2-codegolf/sessions/agent.log,1,False,True,False,False
ActPlane,e17138f22d4f5bfb,tail,long_gt_140_non_sed,production_high_confidence_operand,/tmp/tbench-local-llama/local-llama-qwen27b-full-20260605/task-runs/local-llama-qwen27b-full-20260605__gpt2-codegolf/gpt2-codegolf/gpt2-codegolf.1-of-1.local-llama-qwen27b-full-20260605__gpt2-codegolf/sessions/agent.log,1,False,True,False,False
ActPlane,b1749a4ca2efbc1a,tail,long_gt_140_non_sed,production_high_confidence_operand,/tmp/tbench-local-llama/local-llama-qwen27b-full-20260605/task-runs/local-llama-qwen27b-full-20260605__incompatible-python-fasttext/incompatible-python-fasttext/incompatible-python-fasttext.1-of-1.local-llama-qwen27b-full-20260605__incompatible-python-fasttext/sessions/tests.log,1,False,True,False,False
ActPlane,27f75ac4921b5a88,tail,long_gt_140_non_sed,production_high_confidence_operand,/tmp/tbench-local-llama/local-llama-qwen27b-full-20260605/task-runs/local-llama-qwen27b-full-20260605__incompatible-python-fasttext/incompatible-python-fasttext/incompatible-python-fasttext.1-of-1.local-llama-qwen27b-full-20260605__incompatible-python-fasttext/sessions/agent.log,1,False,True,False,False
ActPlane,7ded0e83336a401e,tail,long_gt_140_non_sed,production_high_confidence_operand,/tmp/tbench-local-llama/local-llama-qwen27b-full-20260605/task-runs/local-llama-qwen27b-full-20260605__incompatible-python-fasttext.base_with_hint/run.log,1,True,True,False,False
ActPlane,9ef64811ab19013e,tail,long_gt_140_non_sed,production_high_confidence_operand,/tmp/tbench-local-llama/local-llama-qwen27b-full-20260605/task-runs/local-llama-qwen27b-full-20260605__incompatible-python-fasttext.base_with_hint/incompatible-python-fasttext.base_with_hint/incompatible-python-fasttext.base_with_hint.1-of-1.local-llama-qwen27b-full-20260605__incompatible-python-fasttext.base_with_hint/sessions/agent.log,1,False,True,False,False
ActPlane,192005ac61d69ee6,tail,long_gt_140_non_sed,production_high_confidence_operand,/tmp/tbench-local-llama/local-llama-qwen27b-full-20260605/task-runs/local-llama-qwen27b-full-20260605__hf-model-inference/hf-model-inference/hf-model-inference.1-of-1.local-llama-qwen27b-full-20260605__hf-model-inference/sessions/agent.log,1,False,True,False,False
ActPlane,c8e03ea1a29b3d3d,tail,long_gt_140_non_sed,production_high_confidence_operand,/tmp/tbench-local-llama/local-llama-qwen27b-full-20260605/task-runs/local-llama-qwen27b-full-20260605__hf-model-inference/hf-model-inference/hf-model-inference.1-of-1.local-llama-qwen27b-full-20260605__hf-model-inference/sessions/agent.log,1,False,True,False,False
ActPlane,6b3645ffe0b32b36,tail,long_gt_140_non_sed,production_high_confidence_operand,/tmp/tbench-local-llama/local-llama-qwen27b-full-20260605/task-runs/local-llama-qwen27b-full-20260605__hf-model-inference/hf-model-inference/hf-model-inference.1-of-1.local-llama-qwen27b-full-20260605__hf-model-inference/sessions/agent.log,1,False,True,False,False
ActPlane,d63459fcc6aa46a4,tail,long_gt_140_non_sed,production_high_confidence_operand,/tmp/tbench-local-llama/local-llama-qwen27b-full-20260605/task-runs/local-llama-qwen27b-full-20260605__intrusion-detection/intrusion-detection/intrusion-detection.1-of-1.local-llama-qwen27b-full-20260605__intrusion-detection/sessions/agent.log,1,False,True,False,False
ActPlane,ce35f8ce84a78047,tail,long_gt_140_non_sed,production_high_confidence_operand,/tmp/tbench-local-llama/local-llama-qwen27b-full-20260605/task-runs/local-llama-qwen27b-full-20260605__jupyter-notebook-server/jupyter-notebook-server/jupyter-notebook-server.1-of-1.local-llama-qwen27b-full-20260605__jupyter-notebook-server/sessions/agent.log,1,False,True,False,False
ActPlane,941bcf3de4223dd6,tail,long_gt_140_non_sed,production_high_confidence_operand,/tmp/tbench-local-llama/local-llama-qwen27b-full-20260605/task-runs/local-llama-qwen27b-full-20260605__password-recovery/password-recovery/password-recovery.1-of-1.local-llama-qwen27b-full-20260605__password-recovery/sessions/agent.log,1,False,True,False,False
ActPlane,9847c851b094a5f4,tail,long_gt_140_non_sed,production_high_confidence_operand,/tmp/tbench-local-llama/local-llama-qwen27b-full-20260605/task-runs/local-llama-qwen27b-full-20260605__path-tracing/path-tracing/path-tracing.1-of-1.local-llama-qwen27b-full-20260605__path-tracing/sessions/agent.log,1,False,True,False,False
ActPlane,8c5d5d7a80f91385,tail,long_gt_140_non_sed,production_high_confidence_operand,/tmp/tbench-local-llama/local-llama-qwen27b-full-20260605/task-runs/local-llama-qwen27b-full-20260605__path-tracing/path-tracing/path-tracing.1-of-1.local-llama-qwen27b-full-20260605__path-tracing/sessions/agent.log,1,False,True,False,False
ActPlane,b008796f7eff0fc6,tail,long_gt_140_non_sed,production_high_confidence_operand,/tmp/tbench-local-llama/local-llama-qwen27b-full-20260605/task-runs/local-llama-qwen27b-full-20260605__path-tracing/path-tracing/path-tracing.1-of-1.local-llama-qwen27b-full-20260605__path-tracing/sessions/agent.log,1,False,True,False,False
ActPlane,82e9fd23b2bef9ff,tail,long_gt_140_non_sed,production_high_confidence_operand,/tmp/tbench-local-llama/local-llama-qwen27b-full-20260605/task-runs/local-llama-qwen27b-full-20260605__path-tracing/path-tracing/path-tracing.1-of-1.local-llama-qwen27b-full-20260605__path-tracing/sessions/agent.log,1,False,True,False,False
ActPlane,211b57c43d4e7dc1,sed,bare_nonwhitelisted_extension,production_high_confidence_operand,.gitignore,1,True,True,True,False
ActPlane,92bf13b5be287f25,sed,bare_nonwhitelisted_extension,production_high_confidence_operand,.env,1,True,True,True,False
ActPlane,596cd94ac9e8b4ef,sed,bare_nonwhitelisted_extension,production_high_confidence_operand,.gitignore,1,True,True,True,False
ActPlane,e0f6019a710d377f,sed,bare_nonwhitelisted_extension,production_high_confidence_operand,.env,1,True,True,True,False
ActPlane,d0e956c59b4ab780,git,bare_nonwhitelisted_extension,production_high_confidence_operand,.env,1,True,True,True,False
ActPlane,2ac474d9e4c8349f,cat,bare_nonwhitelisted_extension,production_high_confidence_operand,rq1-pipeline.tex,1,True,True,True,False
ActPlane,da4e81aba494b56e,sed,bare_nonwhitelisted_extension,production_high_confidence_operand,Makefile,1,True,True,True,False
ActPlane,07b148ad6beed015,sed,bare_nonwhitelisted_extension,production_high_confidence_operand,Makefile,1,True,True,True,False
ActPlane,cb35a33f8c472526,sed,bare_nonwhitelisted_extension,production_high_confidence_operand,.gitmodules,1,True,True,True,False
ActPlane,16f08bc6b1459d92,cat,long_gt_140_non_sed,production_high_confidence_operand,/home/yunwei37/workspace/ActPlane/docs/eval_runs/full/20260607_current_full_after_trace_harness_fix/actplane/docs/corpus-test/czlonkowski__n8n-mcp/no_committed_sensitive_test_env/results/20260607T091631Z-0bffaae8.json,1,True,True,False,False
ActPlane,be06aeedc2b785e9,cat,long_gt_140_non_sed,production_high_confidence_operand,/home/yunwei37/workspace/ActPlane/docs/eval_runs/full/20260607_current_full_after_trace_harness_fix/actplane/docs/corpus-test/czlonkowski__n8n-mcp/no_committed_sensitive_test_env/results/20260607T091631Z-0bffaae8.json,1,True,True,False,False
ActPlane,5c26fa0160dc7d2f,cat,long_gt_140_non_sed,production_high_confidence_operand,/home/yunwei37/workspace/ActPlane/docs/eval_runs/full/20260607_current_full_after_trace_harness_fix/actplane/docs/corpus-test/alibaba__OpenSandbox/7/results/trajectory_judges_llama_cpp_guardrail_response,1,True,True,False,False
ActPlane,8aa5a23ce47608a9,sed,bare_nonwhitelisted_extension,production_high_confidence_operand,actplane.yaml,1,True,True,True,False
ActPlane,0707a041e48c34b9,nl,bare_nonwhitelisted_extension,production_high_confidence_operand,Makefile,1,True,True,True,False
ActPlane,10579f637dcfe187,cat,bare_nonwhitelisted_extension,production_high_confidence_operand,.gitmodules,1,True,True,True,False
ActPlane,543721752f0a092d,cat,bare_nonwhitelisted_extension,production_high_confidence_operand,Makefile,1,True,True,True,False
ActPlane,818fbc708d1cf05e,head,bare_nonwhitelisted_extension,production_high_confidence_operand,acmart.cls,1,True,True,True,False
ActPlane,1dfb5c23c1a8ee57,rm,bare_nonwhitelisted_extension,production_high_confidence_operand,check_geom.pdf,1,True,True,True,False
ActPlane,1dfb5c23c1a8ee57,rm,bare_nonwhitelisted_extension,production_high_confidence_operand,check_geom.aux,1,True,True,True,False
ActPlane,1dfb5c23c1a8ee57,rm,bare_nonwhitelisted_extension,production_high_confidence_operand,check_geom.log,1,True,True,True,False
ActPlane,1dfb5c23c1a8ee57,rm,bare_nonwhitelisted_extension,production_high_confidence_operand,check_geom2.pdf,1,True,True,True,False
ActPlane,1dfb5c23c1a8ee57,rm,bare_nonwhitelisted_extension,production_high_confidence_operand,check_geom2.aux,1,True,True,True,False
ActPlane,1dfb5c23c1a8ee57,rm,bare_nonwhitelisted_extension,production_high_confidence_operand,check_geom2.log,1,True,True,True,False
ActPlane,00e8e3ce50076918,cat,bare_nonwhitelisted_extension,production_high_confidence_operand,main.blg,1,True,True,True,False
ActPlane,26e4ffe627b52ed9,cat,bare_nonwhitelisted_extension,production_high_confidence_operand,main.tex,1,True,True,True,False
ActPlane,948ed25be9c5157b,sed,bare_nonwhitelisted_extension,production_high_confidence_operand,.gitignore,1,True,True,True,False
ActPlane,8edd1161d9a74426,sed,bare_nonwhitelisted_extension,production_high_confidence_operand,.gitignore,1,True,True,True,False
ActPlane,712305a57b99b5e4,sed,bare_nonwhitelisted_extension,production_high_confidence_operand,Makefile,1,True,True,True,False
ActPlane,7ff5a0f956c90ad3,head,long_gt_140_non_sed,production_high_confidence_operand,/home/yunwei37/workspace/ActPlane/docs/OctoBench/results/actplane-feedback/actplane-feedback-combined-20260604T120500Z/01-benchmark-aws_checklist_error_001/actplane-watch.log,1,True,True,False,False
ActPlane,c161c3ca261700d4,sed,bare_nonwhitelisted_extension,production_high_confidence_operand,main.tex,1,True,True,True,False
ActPlane,9577c5af37fb5be0,sed,bare_nonwhitelisted_extension,production_high_confidence_operand,main.aux,1,False,True,True,False
ActPlane,3acbf701bca11784,sed,bare_nonwhitelisted_extension,production_high_confidence_operand,main.blg,1,True,True,True,False
ActPlane,3acbf701bca11784,sed,bare_nonwhitelisted_extension,production_high_confidence_operand,main.bbl,1,False,True,True,False
ActPlane,f313441320e4def5,sed,bare_nonwhitelisted_extension,production_high_confidence_operand,references.bib,1,False,True,True,False
ActPlane,50f16a53dbcf2218,sed,bare_nonwhitelisted_extension,production_high_confidence_operand,references.bib,1,False,True,True,False
ActPlane,680099b8931e08e1,sed,bare_nonwhitelisted_extension,production_high_confidence_operand,references.bib,1,False,True,True,False
