project,variant,threshold_value,threshold_unit,worktree_id,artifact_id,artifact_key,episode_ordinal,touch_count,mutation_touch_count,first_touch_event_index,last_touch_event_index,first_touch_ts_ms,last_touch_ts_ms,first_mutation_event_index,last_mutation_event_index,active_mutation_span_actions,active_mutation_span_hours,first_path,last_path
agentsight,time_gap_gt_24h,24.0,elapsed_hours,e58fce112c6e,agentsight:a00000786,e58fce112c6eagentsight:a00000786,1,1,0,31277,31277,1781634644394,1781634644394,,,,,docs/visexp/out/agentpprof-smoke/tokens.top.txt,docs/visexp/out/agentpprof-smoke/tokens.top.txt
agentsight,time_gap_gt_24h,24.0,elapsed_hours,e58fce112c6e,agentsight:a00000787,e58fce112c6eagentsight:a00000787,1,2,0,31278,31288,1781634644395,1781634797766,,,,,docs/visexp/out/agentpprof-smoke/tools.top.txt,docs/visexp/out/agentpprof-smoke/tools.top.txt
agentsight,time_gap_gt_24h,24.0,elapsed_hours,e58fce112c6e,agentsight:a00000788,e58fce112c6eagentsight:a00000788,1,1,0,31289,31289,1781634797794,1781634797794,,,,,docs/visexp/out/agentpprof-smoke/files.top.txt,docs/visexp/out/agentpprof-smoke/files.top.txt
agentsight,time_gap_gt_24h,24.0,elapsed_hours,e58fce112c6e,agentsight:a00000789,e58fce112c6eagentsight:a00000789,1,1,0,31290,31290,1781634797800,1781634797800,,,,,docs/visexp/out/agentpprof-smoke/network.top.txt,docs/visexp/out/agentpprof-smoke/network.top.txt
agentsight,time_gap_gt_24h,24.0,elapsed_hours,e58fce112c6e,agentsight:a00000790,e58fce112c6eagentsight:a00000790,1,1,0,31297,31297,1781634823619,1781634823619,,,,,docs/visexp/out/agentpprof-svg-smoke/tools.top.txt,docs/visexp/out/agentpprof-svg-smoke/tools.top.txt
agentsight,time_gap_gt_24h,24.0,elapsed_hours,e58fce112c6e,agentsight:a00000791,e58fce112c6eagentsight:a00000791,1,2,0,31326,31535,1781641222323,1781652701757,,,,,docs/visexp/out/agentpprof-smoke/agentpprof.json,docs/visexp/out/agentpprof-smoke/agentpprof.json
agentsight,time_gap_gt_24h,24.0,elapsed_hours,e58fce112c6e,agentsight:a00000792,e58fce112c6eagentsight:a00000792,1,7,0,31348,31632,1781641381433,1781658652942,,,,,agentpprof/README.md,agentpprof/README.md
agentsight,time_gap_gt_24h,24.0,elapsed_hours,e58fce112c6e,agentsight:a00000792,e58fce112c6eagentsight:a00000792,2,12,0,31835,38846,1781765640459,1781927052499,,,,,agentpprof/README.md,agentpprof/README.md
agentsight,time_gap_gt_24h,24.0,elapsed_hours,e58fce112c6e,agentsight:a00000792,e58fce112c6eagentsight:a00000792,3,1,0,41390,41390,1782181460926,1782181460926,,,,,agentpprof/README.md,agentpprof/README.md
agentsight,time_gap_gt_24h,24.0,elapsed_hours,e58fce112c6e,agentsight:a00000792,e58fce112c6eagentsight:a00000792,4,2,0,43530,43545,1782269987964,1782270471010,,,,,agentpprof/README.md,agentpprof/README.md
agentsight,time_gap_gt_24h,24.0,elapsed_hours,e58fce112c6e,agentsight:a00000792,e58fce112c6eagentsight:a00000792,5,1,0,44459,44459,1782800627642,1782800627642,,,,,agentpprof/README.md,agentpprof/README.md
agentsight,time_gap_gt_24h,24.0,elapsed_hours,e58fce112c6e,agentsight:a00000792,e58fce112c6eagentsight:a00000792,6,1,0,45096,45096,1783047694104,1783047694104,,,,,agentpprof/README.md,agentpprof/README.md
agentsight,time_gap_gt_24h,24.0,elapsed_hours,e58fce112c6e,agentsight:a00000793,e58fce112c6eagentsight:a00000793,1,3,0,31348,31478,1781641381433,1781651776821,,,,,docs/visexp/AGENTPPROF_DESIGN.md,docs/visexp/AGENTPPROF_DESIGN.md
agentsight,time_gap_gt_24h,24.0,elapsed_hours,e58fce112c6e,agentsight:a00000793,e58fce112c6eagentsight:a00000793,2,2,0,32012,32023,1781771431153,1781771609014,,,,,docs/visexp/AGENTPPROF_DESIGN.md,docs/visexp/AGENTPPROF_DESIGN.md
agentsight,time_gap_gt_24h,24.0,elapsed_hours,e58fce112c6e,agentsight:a00000794,e58fce112c6eagentsight:a00000794,1,1,0,31350,31350,1781643906077,1781643906077,,,,,agentpprof/src/agentpprof/cli.py,agentpprof/src/agentpprof/cli.py
agentsight,time_gap_gt_24h,24.0,elapsed_hours,e58fce112c6e,agentsight:a00000795,e58fce112c6eagentsight:a00000795,1,1,0,31351,31351,1781643906077,1781643906077,,,,,agentpprof/src/agentpprof/project.py,agentpprof/src/agentpprof/project.py
agentsight,time_gap_gt_24h,24.0,elapsed_hours,e58fce112c6e,agentsight:a00000796,e58fce112c6eagentsight:a00000796,1,1,1,31358,31358,1781643986182,1781643986182,31358,31358,1,0.0,docs/visexp/out/agentpprof-smoke,docs/visexp/out/agentpprof-smoke
agentsight,time_gap_gt_24h,24.0,elapsed_hours,e58fce112c6e,agentsight:a00000797,e58fce112c6eagentsight:a00000797,1,1,1,31358,31358,1781643986182,1781643986182,31358,31358,1,0.0,docs/visexp/out/agentpprof-svg-smoke,docs/visexp/out/agentpprof-svg-smoke
agentsight,time_gap_gt_24h,24.0,elapsed_hours,e58fce112c6e,agentsight:a00000798,e58fce112c6eagentsight:a00000798,1,1,0,31371,31371,1781644034816,1781644034816,,,,,docs/visexp/figures/agentpprof-smoke/tools.flame.svg,docs/visexp/figures/agentpprof-smoke/tools.flame.svg
agentsight,time_gap_gt_24h,24.0,elapsed_hours,e58fce112c6e,agentsight:a00000799,e58fce112c6eagentsight:a00000799,1,1,0,31385,31385,1781650570543,1781650570543,,,,,docs/visexp/r222_prompt_bias_retrospective.py,docs/visexp/r222_prompt_bias_retrospective.py
agentsight,time_gap_gt_24h,24.0,elapsed_hours,e58fce112c6e,agentsight:a00000800,e58fce112c6eagentsight:a00000800,1,1,0,31389,31389,1781650584500,1781650584500,,,,,docs/visexp/out/prompt-bias-retrospective-r222/prompt-bias-distributions-r222.csv,docs/visexp/out/prompt-bias-retrospective-r222/prompt-bias-distributions-r222.csv
agentsight,time_gap_gt_24h,24.0,elapsed_hours,e58fce112c6e,agentsight:a00000801,e58fce112c6eagentsight:a00000801,1,6,0,31415,31632,1781651252661,1781658652942,,,,,agentpprof/Cargo.toml,agentpprof/Cargo.toml
agentsight,time_gap_gt_24h,24.0,elapsed_hours,e58fce112c6e,agentsight:a00000801,e58fce112c6eagentsight:a00000801,2,10,0,31853,37478,1781765760074,1781911492700,,,,,agentpprof/Cargo.toml,agentpprof/Cargo.toml
agentsight,time_gap_gt_24h,24.0,elapsed_hours,e58fce112c6e,agentsight:a00000801,e58fce112c6eagentsight:a00000801,3,6,1,41390,43486,1782181460926,1782262404038,43486,43486,1,0.0,agentpprof/Cargo.toml,agentpprof/Cargo.toml
agentsight,time_gap_gt_24h,24.0,elapsed_hours,e58fce112c6e,agentsight:a00000801,e58fce112c6eagentsight:a00000801,4,1,0,44458,44458,1782800627642,1782800627642,,,,,agentpprof/Cargo.toml,agentpprof/Cargo.toml
agentsight,time_gap_gt_24h,24.0,elapsed_hours,e58fce112c6e,agentsight:a00000801,e58fce112c6eagentsight:a00000801,5,1,0,45095,45095,1783047694104,1783047694104,,,,,agentpprof/Cargo.toml,agentpprof/Cargo.toml
agentsight,time_gap_gt_24h,24.0,elapsed_hours,e58fce112c6e,agentsight:a00000801,e58fce112c6eagentsight:a00000801,6,1,0,50336,50336,1783760791799,1783760791799,,,,,agentpprof/Cargo.toml,agentpprof/Cargo.toml
agentsight,time_gap_gt_24h,24.0,elapsed_hours,e58fce112c6e,agentsight:a00000802,e58fce112c6eagentsight:a00000802,1,1,0,31421,31421,1781651322895,1781651322895,,,,,docs/visexp/agentpprof-python/README.md,docs/visexp/agentpprof-python/README.md
agentsight,time_gap_gt_24h,24.0,elapsed_hours,e58fce112c6e,agentsight:a00000802,e58fce112c6eagentsight:a00000802,2,1,0,32015,32015,1781771431209,1781771431209,,,,,docs/visexp/agentpprof-python/README.md,docs/visexp/agentpprof-python/README.md
agentsight,time_gap_gt_24h,24.0,elapsed_hours,e58fce112c6e,agentsight:a00000803,e58fce112c6eagentsight:a00000803,1,39,0,31430,31791,1781651357906,1781664489727,,,,,agentpprof/src/main.rs,agentpprof/src/main.rs
agentsight,time_gap_gt_24h,24.0,elapsed_hours,e58fce112c6e,agentsight:a00000803,e58fce112c6eagentsight:a00000803,2,60,0,31854,37059,1781765760074,1781908976203,,,,,agentpprof/src/main.rs,agentpprof/src/main.rs
agentsight,time_gap_gt_24h,24.0,elapsed_hours,e58fce112c6e,agentsight:a00000803,e58fce112c6eagentsight:a00000803,3,59,23,41400,43672,1782181552058,1782275010729,41602,43672,2071,24.75590638888889,agentpprof/src/main.rs,agentpprof/src/main.rs
agentsight,time_gap_gt_24h,24.0,elapsed_hours,e58fce112c6e,agentsight:a00000803,e58fce112c6eagentsight:a00000803,4,6,0,44444,44524,1782793592817,1782801288547,,,,,agentpprof/src/main.rs,agentpprof/src/main.rs
agentsight,time_gap_gt_24h,24.0,elapsed_hours,e58fce112c6e,agentsight:a00000803,e58fce112c6eagentsight:a00000803,5,3,0,45105,45123,1783048046576,1783048514706,,,,,agentpprof/src/main.rs,agentpprof/src/main.rs
agentsight,time_gap_gt_24h,24.0,elapsed_hours,e58fce112c6e,agentsight:a00000804,e58fce112c6eagentsight:a00000804,1,2,0,31455,31575,1781651488201,1781658106752,,,,,agent-session/Cargo.toml,agent-session/Cargo.toml
agentsight,time_gap_gt_24h,24.0,elapsed_hours,e58fce112c6e,agentsight:a00000804,e58fce112c6eagentsight:a00000804,2,3,0,41394,42770,1782181500827,1782248645889,,,,,agent-session/Cargo.toml,agent-session/Cargo.toml
agentsight,time_gap_gt_24h,24.0,elapsed_hours,e58fce112c6e,agentsight:a00000804,e58fce112c6eagentsight:a00000804,3,1,0,45099,45099,1783048019389,1783048019389,,,,,agent-session/Cargo.toml,agent-session/Cargo.toml
agentsight,time_gap_gt_24h,24.0,elapsed_hours,e58fce112c6e,agentsight:a00000804,e58fce112c6eagentsight:a00000804,4,1,0,50336,50336,1783760791799,1783760791799,,,,,agent-session/Cargo.toml,agent-session/Cargo.toml
agentsight,time_gap_gt_24h,24.0,elapsed_hours,e58fce112c6e,agentsight:a00000804,e58fce112c6eagentsight:a00000804,5,1,0,55448,55448,1783852403537,1783852403537,,,,,agent-session/Cargo.toml,agent-session/Cargo.toml
agentsight,time_gap_gt_24h,24.0,elapsed_hours,e58fce112c6e,agentsight:a00000804,e58fce112c6eagentsight:a00000804,6,6,0,72207,72516,1784099826677,1784100882042,,,,,agent-session/Cargo.toml,agent-session/Cargo.toml
agentsight,time_gap_gt_24h,24.0,elapsed_hours,e58fce112c6e,agentsight:a00000804,e58fce112c6eagentsight:a00000804,7,1,0,82641,82641,1784190217242,1784190217242,,,,,agent-session/Cargo.toml,agent-session/Cargo.toml
agentsight,time_gap_gt_24h,24.0,elapsed_hours,e58fce112c6e,agentsight:a00000805,e58fce112c6eagentsight:a00000805,1,3,0,31457,31578,1781651494406,1781658113648,,,,,agent-session/src/lib.rs,agent-session/src/lib.rs
agentsight,time_gap_gt_24h,24.0,elapsed_hours,e58fce112c6e,agentsight:a00000805,e58fce112c6eagentsight:a00000805,2,2,0,32275,32276,1781812076112,1781812082349,,,,,agent-session/src/lib.rs,agent-session/src/lib.rs
agentsight,time_gap_gt_24h,24.0,elapsed_hours,e58fce112c6e,agentsight:a00000805,e58fce112c6eagentsight:a00000805,3,9,3,41587,42864,1782185856760,1782249505774,41677,42738,1062,17.24367416666667,agent-session/src/lib.rs,agent-session/src/lib.rs
agentsight,time_gap_gt_24h,24.0,elapsed_hours,e58fce112c6e,agentsight:a00000805,e58fce112c6eagentsight:a00000805,4,3,0,49227,50385,1783748784141,1783761007118,,,,,agent-session/src/lib.rs,agent-session/src/lib.rs
agentsight,time_gap_gt_24h,24.0,elapsed_hours,e58fce112c6e,agentsight:a00000805,e58fce112c6eagentsight:a00000805,5,6,1,67245,81286,1784025296920,1784177363473,81286,81286,1,0.0,agent-session/src/lib.rs,agent-session/src/lib.rs
agentsight,time_gap_gt_24h,24.0,elapsed_hours,e58fce112c6e,agentsight:a00000806,e58fce112c6eagentsight:a00000806,1,1,1,31511,31511,1781652087652,1781652087652,31511,31511,1,0.0,docs/visexp/out/tag-cache.json,docs/visexp/out/tag-cache.json
agentsight,time_gap_gt_24h,24.0,elapsed_hours,e58fce112c6e,agentsight:a00000807,e58fce112c6eagentsight:a00000807,1,1,0,31530,31530,1781652631476,1781652631476,,,,,docs/visexp/agentpprof-python/src/agentpprof/cli.py,docs/visexp/agentpprof-python/src/agentpprof/cli.py
agentsight,time_gap_gt_24h,24.0,elapsed_hours,e58fce112c6e,agentsight:a00000808,e58fce112c6eagentsight:a00000808,1,1,0,31530,31530,1781652631476,1781652631476,,,,,docs/visexp/agentpprof-python/src/agentpprof/pprof.py,docs/visexp/agentpprof-python/src/agentpprof/pprof.py
agentsight,time_gap_gt_24h,24.0,elapsed_hours,e58fce112c6e,agentsight:a00000809,e58fce112c6eagentsight:a00000809,1,1,0,31535,31535,1781652701757,1781652701757,,,,,docs/visexp/out/agentpprof-smoke/tokens.folded.txt,docs/visexp/out/agentpprof-smoke/tokens.folded.txt
agentsight,time_gap_gt_24h,24.0,elapsed_hours,e58fce112c6e,agentsight:a00000810,e58fce112c6eagentsight:a00000810,1,1,0,31536,31536,1781652715033,1781652715033,,,,,docs/visexp/agentpprof-python/src/agentpprof/project.py,docs/visexp/agentpprof-python/src/agentpprof/project.py
agentsight,time_gap_gt_24h,24.0,elapsed_hours,e58fce112c6e,agentsight:a00000811,e58fce112c6eagentsight:a00000811,1,1,0,31576,31576,1781658106752,1781658106752,,,,,agent-session/README.md,agent-session/README.md
agentsight,time_gap_gt_24h,24.0,elapsed_hours,e58fce112c6e,agentsight:a00000811,e58fce112c6eagentsight:a00000811,2,1,0,32275,32275,1781812076112,1781812076112,,,,,agent-session/README.md,agent-session/README.md
agentsight,time_gap_gt_24h,24.0,elapsed_hours,e58fce112c6e,agentsight:a00000811,e58fce112c6eagentsight:a00000811,3,1,0,42765,42765,1782248627208,1782248627208,,,,,agent-session/README.md,agent-session/README.md
agentsight,time_gap_gt_24h,24.0,elapsed_hours,e58fce112c6e,agentsight:a00000811,e58fce112c6eagentsight:a00000811,4,1,0,72398,72398,1784100489953,1784100489953,,,,,agent-session/README.md,agent-session/README.md
agentsight,time_gap_gt_24h,24.0,elapsed_hours,e58fce112c6e,agentsight:a00000812,e58fce112c6eagentsight:a00000812,1,1,0,31630,31630,1781658652856,1781658652856,,,,,agentpprof/Cargo.lock,agentpprof/Cargo.lock
agentsight,time_gap_gt_24h,24.0,elapsed_hours,e58fce112c6e,agentsight:a00000812,e58fce112c6eagentsight:a00000812,2,1,0,41394,41394,1782181500827,1782181500827,,,,,agentpprof/Cargo.lock,agentpprof/Cargo.lock
agentsight,time_gap_gt_24h,24.0,elapsed_hours,e58fce112c6e,agentsight:a00000812,e58fce112c6eagentsight:a00000812,3,2,0,45115,45145,1783048080610,1783048884979,,,,,agentpprof/Cargo.lock,agentpprof/Cargo.lock
agentsight,time_gap_gt_24h,24.0,elapsed_hours,e58fce112c6e,agentsight:a00000813,e58fce112c6eagentsight:a00000813,1,1,0,31867,31867,1781765824449,1781765824449,,,,,collector/src/cmd_monitor.rs,collector/src/cmd_monitor.rs
agentsight,time_gap_gt_24h,24.0,elapsed_hours,e58fce112c6e,agentsight:a00000813,e58fce112c6eagentsight:a00000813,2,3,0,38876,38881,1781929518351,1781929540053,,,,,collector/src/cmd_monitor.rs,collector/src/cmd_monitor.rs
agentsight,time_gap_gt_24h,24.0,elapsed_hours,e58fce112c6e,agentsight:a00000813,e58fce112c6eagentsight:a00000813,3,6,0,41234,41778,1782174663351,1782186919266,,,,,collector/src/cmd_monitor.rs,collector/src/cmd_monitor.rs
agentsight,time_gap_gt_24h,24.0,elapsed_hours,e58fce112c6e,agentsight:a00000813,e58fce112c6eagentsight:a00000813,4,25,0,49228,55728,1783748784163,1783853204682,,,,,collector/src/cmd_monitor.rs,collector/src/cmd_monitor.rs
agentsight,time_gap_gt_24h,24.0,elapsed_hours,e58fce112c6e,agentsight:a00000813,e58fce112c6eagentsight:a00000813,5,10,0,72194,75631,1784099798477,1784116290641,,,,,collector/src/cmd_monitor.rs,collector/src/cmd_monitor.rs
agentsight,time_gap_gt_24h,24.0,elapsed_hours,e58fce112c6e,agentsight:a00000814,e58fce112c6eagentsight:a00000814,1,6,0,31928,32063,1781771048898,1781772009567,,,,,docs/visexp/out/projection-tradeoff-r223/projection-tradeoff-r223.md,docs/visexp/out/projection-tradeoff-r223/projection-tradeoff-r223.md
agentsight,time_gap_gt_24h,24.0,elapsed_hours,e58fce112c6e,agentsight:a00000815,e58fce112c6eagentsight:a00000815,1,2,0,31929,32031,1781771048898,1781771661008,,,,,docs/visexp/out/projection-tradeoff-r223/projection-tradeoff-r223.csv,docs/visexp/out/projection-tradeoff-r223/projection-tradeoff-r223.csv
agentsight,time_gap_gt_24h,24.0,elapsed_hours,e58fce112c6e,agentsight:a00000816,e58fce112c6eagentsight:a00000816,1,1,1,31958,31958,1781771262215,1781771262215,31958,31958,1,0.0,docs/visexp/paper/main.aux,docs/visexp/paper/main.aux
agentsight,time_gap_gt_24h,24.0,elapsed_hours,e58fce112c6e,agentsight:a00000817,e58fce112c6eagentsight:a00000817,1,1,1,31958,31958,1781771262215,1781771262215,31958,31958,1,0.0,docs/visexp/paper/main.fdb_latexmk,docs/visexp/paper/main.fdb_latexmk
agentsight,time_gap_gt_24h,24.0,elapsed_hours,e58fce112c6e,agentsight:a00000818,e58fce112c6eagentsight:a00000818,1,1,1,31958,31958,1781771262215,1781771262215,31958,31958,1,0.0,docs/visexp/paper/main.fls,docs/visexp/paper/main.fls
agentsight,time_gap_gt_24h,24.0,elapsed_hours,e58fce112c6e,agentsight:a00000819,e58fce112c6eagentsight:a00000819,1,1,0,31983,31983,1781771346091,1781771346091,,,,,docs/visexp/out/projection-tradeoff-r223/projection-tradeoff-r223.json,docs/visexp/out/projection-tradeoff-r223/projection-tradeoff-r223.json
agentsight,time_gap_gt_24h,24.0,elapsed_hours,e58fce112c6e,agentsight:a00000820,e58fce112c6eagentsight:a00000820,1,2,0,32014,32050,1781771431153,1781771943640,,,,,docs/visexp/r223_projection_tradeoff.py,docs/visexp/r223_projection_tradeoff.py
agentsight,time_gap_gt_24h,24.0,elapsed_hours,e58fce112c6e,agentsight:a00000821,e58fce112c6eagentsight:a00000821,1,1,1,32061,32061,1781772002956,1781772002956,32061,32061,1,0.0,docs/visexp/paper/main.aux,docs/visexp/paper/main.aux
agentsight,time_gap_gt_24h,24.0,elapsed_hours,e58fce112c6e,agentsight:a00000822,e58fce112c6eagentsight:a00000822,1,1,0,32064,32064,1781772009601,1781772009601,,,,,docs/visexp/out/semantic-ablation-r224-r170/semantic-ablation-r131.md,docs/visexp/out/semantic-ablation-r224-r170/semantic-ablation-r131.md
agentsight,time_gap_gt_24h,24.0,elapsed_hours,e58fce112c6e,agentsight:a00000823,e58fce112c6eagentsight:a00000823,1,5,0,32098,32891,1781772305287,1781816857824,,,,,docs/visexp/out/prompt-span-duration-r225/prompt-span-duration-r225.md,docs/visexp/out/prompt-span-duration-r225/prompt-span-duration-r225.md
