project,worktree_id,interval_type,start_event_id,end_event_id,start_action_rank,end_action_rank,action_length,duration_ms,distinct_sessions,mutation_rows,mutated_artifacts,failed_attempts,observed_unknown_attempts,ending_co_observed_mutation_rows
agentsight,e58fce112c6e,complete,codex:rollout-2026-06-03T17-42-04-019e9014-8640-79d3-a482-8cf585a5c3db:748,codex:rollout-2026-06-03T17-42-04-019e9014-8640-79d3-a482-8cf585a5c3db:813,10137,10245,108,931367,3,0,0,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-06-03T17-42-04-019e9014-8640-79d3-a482-8cf585a5c3db:813,codex:rollout-2026-06-03T17-42-04-019e9014-8640-79d3-a482-8cf585a5c3db:831,10245,10263,18,67815,1,0,0,2,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-06-03T17-42-04-019e9014-8640-79d3-a482-8cf585a5c3db:831,codex:rollout-2026-06-03T17-42-04-019e9014-8640-79d3-a482-8cf585a5c3db:832,10263,10264,1,10,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-06-03T17-42-04-019e9014-8640-79d3-a482-8cf585a5c3db:832,codex:rollout-2026-06-03T17-42-04-019e9014-8640-79d3-a482-8cf585a5c3db:833,10264,10265,1,1,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-06-03T17-42-04-019e9014-8640-79d3-a482-8cf585a5c3db:833,codex:rollout-2026-06-03T17-42-04-019e9014-8640-79d3-a482-8cf585a5c3db:835,10265,10267,2,28874,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-06-03T17-42-04-019e9014-8640-79d3-a482-8cf585a5c3db:835,codex:rollout-2026-06-03T17-42-04-019e9014-8640-79d3-a482-8cf585a5c3db:979,10267,10417,150,1158121,2,0,0,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-06-03T17-42-04-019e9014-8640-79d3-a482-8cf585a5c3db:979,codex:rollout-2026-06-03T17-42-04-019e9014-8640-79d3-a482-8cf585a5c3db:991,10417,10429,12,67206,1,0,0,1,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-06-03T17-42-04-019e9014-8640-79d3-a482-8cf585a5c3db:991,codex:rollout-2026-06-03T17-42-04-019e9014-8640-79d3-a482-8cf585a5c3db:1080,10429,10518,89,711653,1,1,1,1,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-06-03T17-42-04-019e9014-8640-79d3-a482-8cf585a5c3db:1080,codex:rollout-2026-06-03T17-42-04-019e9014-8640-79d3-a482-8cf585a5c3db:1081,10518,10519,1,13,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-06-03T17-42-04-019e9014-8640-79d3-a482-8cf585a5c3db:1081,codex:rollout-2026-06-03T17-42-04-019e9014-8640-79d3-a482-8cf585a5c3db:1100,10519,10538,19,154200,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-06-03T17-42-04-019e9014-8640-79d3-a482-8cf585a5c3db:1100,codex:rollout-2026-06-03T17-42-04-019e9014-8640-79d3-a482-8cf585a5c3db:1101,10538,10539,1,0,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-06-03T17-42-04-019e9014-8640-79d3-a482-8cf585a5c3db:1101,codex:rollout-2026-06-03T17-42-04-019e9014-8640-79d3-a482-8cf585a5c3db:1104,10539,10542,3,29834,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-06-03T17-42-04-019e9014-8640-79d3-a482-8cf585a5c3db:1104,codex:rollout-2026-06-03T17-42-04-019e9014-8640-79d3-a482-8cf585a5c3db:1105,10542,10543,1,17,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-06-03T17-42-04-019e9014-8640-79d3-a482-8cf585a5c3db:1105,codex:rollout-2026-06-03T17-42-04-019e9014-8640-79d3-a482-8cf585a5c3db:1107,10543,10545,2,24291,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-06-03T17-42-04-019e9014-8640-79d3-a482-8cf585a5c3db:1107,codex:rollout-2026-06-03T21-42-16-019e90f0-6eb0-7591-afdb-e401e736a7e7:35,10545,10594,49,155000,2,0,0,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-06-03T21-42-16-019e90f0-6eb0-7591-afdb-e401e736a7e7:35,codex:rollout-2026-06-03T21-42-16-019e90f0-6eb0-7591-afdb-e401e736a7e7:40,10594,10599,5,14418,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-06-03T21-42-16-019e90f0-6eb0-7591-afdb-e401e736a7e7:40,codex:rollout-2026-06-03T17-42-04-019e9014-8640-79d3-a482-8cf585a5c3db:1159,10599,10655,56,410337,2,0,0,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-06-03T17-42-04-019e9014-8640-79d3-a482-8cf585a5c3db:1159,codex:rollout-2026-06-03T17-42-04-019e9014-8640-79d3-a482-8cf585a5c3db:1160,10655,10656,1,0,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-06-03T17-42-04-019e9014-8640-79d3-a482-8cf585a5c3db:1160,codex:rollout-2026-06-03T17-42-04-019e9014-8640-79d3-a482-8cf585a5c3db:1161,10656,10657,1,62,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-06-03T17-42-04-019e9014-8640-79d3-a482-8cf585a5c3db:1161,codex:rollout-2026-06-03T17-42-04-019e9014-8640-79d3-a482-8cf585a5c3db:1166,10657,10662,5,23652,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-06-03T17-42-04-019e9014-8640-79d3-a482-8cf585a5c3db:1166,codex:rollout-2026-06-03T17-42-04-019e9014-8640-79d3-a482-8cf585a5c3db:1167,10662,10663,1,1,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-06-03T17-42-04-019e9014-8640-79d3-a482-8cf585a5c3db:1167,codex:rollout-2026-06-03T17-42-04-019e9014-8640-79d3-a482-8cf585a5c3db:1179,10663,10675,12,65567,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-06-03T17-42-04-019e9014-8640-79d3-a482-8cf585a5c3db:1179,codex:rollout-2026-06-03T17-42-04-019e9014-8640-79d3-a482-8cf585a5c3db:1182,10675,10678,3,8720,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-06-03T17-42-04-019e9014-8640-79d3-a482-8cf585a5c3db:1182,codex:rollout-2026-06-03T17-42-04-019e9014-8640-79d3-a482-8cf585a5c3db:1183,10678,10679,1,23,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-06-03T17-42-04-019e9014-8640-79d3-a482-8cf585a5c3db:1183,codex:rollout-2026-06-03T17-42-04-019e9014-8640-79d3-a482-8cf585a5c3db:1184,10679,10680,1,1,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-06-03T17-42-04-019e9014-8640-79d3-a482-8cf585a5c3db:1184,codex:rollout-2026-06-03T17-42-04-019e9014-8640-79d3-a482-8cf585a5c3db:1208,10680,10787,107,490377,4,0,0,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-06-03T17-42-04-019e9014-8640-79d3-a482-8cf585a5c3db:1208,codex:rollout-2026-06-03T17-42-04-019e9014-8640-79d3-a482-8cf585a5c3db:1209,10787,10788,1,1,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-06-03T17-42-04-019e9014-8640-79d3-a482-8cf585a5c3db:1209,codex:rollout-2026-06-03T17-42-04-019e9014-8640-79d3-a482-8cf585a5c3db:1227,10788,10806,18,174579,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-06-03T17-42-04-019e9014-8640-79d3-a482-8cf585a5c3db:1227,codex:rollout-2026-06-03T17-42-04-019e9014-8640-79d3-a482-8cf585a5c3db:1228,10806,10807,1,35,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-06-03T17-42-04-019e9014-8640-79d3-a482-8cf585a5c3db:1228,claude:7ad7c67d-e6e3-4e64-afa1-4327e4497858:60,10807,10901,94,2249293,3,5,2,0,0,0
agentsight,e58fce112c6e,complete,claude:7ad7c67d-e6e3-4e64-afa1-4327e4497858:60,claude:7ad7c67d-e6e3-4e64-afa1-4327e4497858:61,10901,10906,5,6587,2,0,0,0,0,0
agentsight,e58fce112c6e,complete,claude:7ad7c67d-e6e3-4e64-afa1-4327e4497858:61,codex:rollout-2026-06-03T17-42-04-019e9014-8640-79d3-a482-8cf585a5c3db:1334,10906,11027,121,1078249,3,0,0,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-06-03T17-42-04-019e9014-8640-79d3-a482-8cf585a5c3db:1334,codex:rollout-2026-06-03T17-42-04-019e9014-8640-79d3-a482-8cf585a5c3db:1339,11027,11032,5,21473,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-06-03T17-42-04-019e9014-8640-79d3-a482-8cf585a5c3db:1339,codex:rollout-2026-06-03T17-42-04-019e9014-8640-79d3-a482-8cf585a5c3db:1348,11032,11041,9,71284,1,0,0,2,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-06-03T17-42-04-019e9014-8640-79d3-a482-8cf585a5c3db:1348,codex:rollout-2026-06-03T17-42-04-019e9014-8640-79d3-a482-8cf585a5c3db:1349,11041,11042,1,8065,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-06-03T17-42-04-019e9014-8640-79d3-a482-8cf585a5c3db:1349,codex:rollout-2026-06-03T17-42-04-019e9014-8640-79d3-a482-8cf585a5c3db:1358,11042,11051,9,53849,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-06-03T17-42-04-019e9014-8640-79d3-a482-8cf585a5c3db:1358,codex:rollout-2026-06-03T17-42-04-019e9014-8640-79d3-a482-8cf585a5c3db:1359,11051,11052,1,9158,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-06-03T17-42-04-019e9014-8640-79d3-a482-8cf585a5c3db:1359,codex:rollout-2026-06-03T17-42-04-019e9014-8640-79d3-a482-8cf585a5c3db:1371,11052,11064,12,86992,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-06-03T17-42-04-019e9014-8640-79d3-a482-8cf585a5c3db:1371,codex:rollout-2026-06-03T17-42-04-019e9014-8640-79d3-a482-8cf585a5c3db:1376,11064,11069,5,29016,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-06-03T17-42-04-019e9014-8640-79d3-a482-8cf585a5c3db:1376,codex:rollout-2026-06-03T17-42-04-019e9014-8640-79d3-a482-8cf585a5c3db:1381,11069,11074,5,27933,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-06-03T17-42-04-019e9014-8640-79d3-a482-8cf585a5c3db:1381,codex:rollout-2026-06-03T17-42-04-019e9014-8640-79d3-a482-8cf585a5c3db:1410,11074,11165,91,490316,2,0,0,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-06-03T17-42-04-019e9014-8640-79d3-a482-8cf585a5c3db:1410,codex:rollout-2026-06-03T17-42-04-019e9014-8640-79d3-a482-8cf585a5c3db:1411,11165,11166,1,5697,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-06-03T17-42-04-019e9014-8640-79d3-a482-8cf585a5c3db:1411,codex:rollout-2026-06-03T17-42-04-019e9014-8640-79d3-a482-8cf585a5c3db:1419,11166,11174,8,54971,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-06-03T17-42-04-019e9014-8640-79d3-a482-8cf585a5c3db:1419,claude:7ad7c67d-e6e3-4e64-afa1-4327e4497858:85,11174,11209,35,1427451,2,1,1,0,0,0
agentsight,e58fce112c6e,complete,claude:7ad7c67d-e6e3-4e64-afa1-4327e4497858:85,claude:7ad7c67d-e6e3-4e64-afa1-4327e4497858:86,11209,11210,1,4437,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,claude:7ad7c67d-e6e3-4e64-afa1-4327e4497858:86,claude:7ad7c67d-e6e3-4e64-afa1-4327e4497858:87,11210,11214,4,7063,2,0,0,0,0,0
agentsight,e58fce112c6e,complete,claude:7ad7c67d-e6e3-4e64-afa1-4327e4497858:87,claude:7ad7c67d-e6e3-4e64-afa1-4327e4497858:88,11214,11215,1,5564,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,claude:7ad7c67d-e6e3-4e64-afa1-4327e4497858:88,claude:7ad7c67d-e6e3-4e64-afa1-4327e4497858:89,11215,11216,1,5440,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,claude:7ad7c67d-e6e3-4e64-afa1-4327e4497858:89,claude:7ad7c67d-e6e3-4e64-afa1-4327e4497858:90,11216,11218,2,5889,2,0,0,0,0,0
agentsight,e58fce112c6e,complete,claude:7ad7c67d-e6e3-4e64-afa1-4327e4497858:90,codex:rollout-2026-06-03T17-42-04-019e9014-8640-79d3-a482-8cf585a5c3db:1438,11218,11220,2,5863,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-06-03T17-42-04-019e9014-8640-79d3-a482-8cf585a5c3db:1438,claude:7ad7c67d-e6e3-4e64-afa1-4327e4497858:91,11220,11221,1,2646,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,claude:7ad7c67d-e6e3-4e64-afa1-4327e4497858:91,claude:7ad7c67d-e6e3-4e64-afa1-4327e4497858:92,11221,11222,1,8620,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,claude:7ad7c67d-e6e3-4e64-afa1-4327e4497858:92,codex:rollout-2026-06-03T17-42-04-019e9014-8640-79d3-a482-8cf585a5c3db:1439,11222,11223,1,2769,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-06-03T17-42-04-019e9014-8640-79d3-a482-8cf585a5c3db:1439,codex:rollout-2026-06-03T17-42-04-019e9014-8640-79d3-a482-8cf585a5c3db:1441,11223,11225,2,20266,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-06-03T17-42-04-019e9014-8640-79d3-a482-8cf585a5c3db:1441,codex:rollout-2026-06-03T17-42-04-019e9014-8640-79d3-a482-8cf585a5c3db:1451,11225,11235,10,76055,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-06-03T17-42-04-019e9014-8640-79d3-a482-8cf585a5c3db:1451,codex:rollout-2026-06-03T17-42-04-019e9014-8640-79d3-a482-8cf585a5c3db:1582,11235,11468,233,1884815,5,0,0,1,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-06-03T17-42-04-019e9014-8640-79d3-a482-8cf585a5c3db:1582,codex:rollout-2026-06-03T17-42-04-019e9014-8640-79d3-a482-8cf585a5c3db:1583,11468,11469,1,9362,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-06-03T17-42-04-019e9014-8640-79d3-a482-8cf585a5c3db:1583,codex:rollout-2026-06-03T17-42-04-019e9014-8640-79d3-a482-8cf585a5c3db:1586,11469,11472,3,7024,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-06-03T17-42-04-019e9014-8640-79d3-a482-8cf585a5c3db:1586,codex:rollout-2026-06-03T17-42-04-019e9014-8640-79d3-a482-8cf585a5c3db:1604,11472,11490,18,75610,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-06-03T17-42-04-019e9014-8640-79d3-a482-8cf585a5c3db:1604,codex:rollout-2026-06-03T17-42-04-019e9014-8640-79d3-a482-8cf585a5c3db:1605,11490,11491,1,28,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-06-03T17-42-04-019e9014-8640-79d3-a482-8cf585a5c3db:1605,codex:rollout-2026-06-03T17-42-04-019e9014-8640-79d3-a482-8cf585a5c3db:1606,11491,11492,1,9450,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-06-03T17-42-04-019e9014-8640-79d3-a482-8cf585a5c3db:1606,codex:rollout-2026-06-03T17-42-04-019e9014-8640-79d3-a482-8cf585a5c3db:1643,11492,11529,37,523519,1,0,0,1,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-06-03T17-42-04-019e9014-8640-79d3-a482-8cf585a5c3db:1643,codex:rollout-2026-06-03T17-42-04-019e9014-8640-79d3-a482-8cf585a5c3db:1644,11529,11530,1,0,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-06-03T17-42-04-019e9014-8640-79d3-a482-8cf585a5c3db:1644,codex:rollout-2026-06-03T17-42-04-019e9014-8640-79d3-a482-8cf585a5c3db:1651,11530,11537,7,51230,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-06-03T17-42-04-019e9014-8640-79d3-a482-8cf585a5c3db:1651,codex:rollout-2026-06-03T17-42-04-019e9014-8640-79d3-a482-8cf585a5c3db:1652,11537,11538,1,35,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-06-03T17-42-04-019e9014-8640-79d3-a482-8cf585a5c3db:1652,codex:rollout-2026-06-03T17-42-04-019e9014-8640-79d3-a482-8cf585a5c3db:1655,11538,11541,3,32218,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-06-03T17-42-04-019e9014-8640-79d3-a482-8cf585a5c3db:1655,codex:rollout-2026-06-03T17-42-04-019e9014-8640-79d3-a482-8cf585a5c3db:1656,11541,11542,1,3,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-06-03T17-42-04-019e9014-8640-79d3-a482-8cf585a5c3db:1656,codex:rollout-2026-06-03T17-42-04-019e9014-8640-79d3-a482-8cf585a5c3db:1657,11542,11543,1,11688,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-06-03T17-42-04-019e9014-8640-79d3-a482-8cf585a5c3db:1657,codex:rollout-2026-06-03T17-42-04-019e9014-8640-79d3-a482-8cf585a5c3db:1685,11543,11571,28,196850,1,0,0,2,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-06-03T17-42-04-019e9014-8640-79d3-a482-8cf585a5c3db:1685,codex:rollout-2026-06-03T17-42-04-019e9014-8640-79d3-a482-8cf585a5c3db:1686,11571,11572,1,34,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-06-03T17-42-04-019e9014-8640-79d3-a482-8cf585a5c3db:1686,codex:rollout-2026-06-03T17-42-04-019e9014-8640-79d3-a482-8cf585a5c3db:1694,11572,11580,8,51449,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-06-03T17-42-04-019e9014-8640-79d3-a482-8cf585a5c3db:1694,codex:rollout-2026-06-03T17-42-04-019e9014-8640-79d3-a482-8cf585a5c3db:1695,11580,11581,1,37,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-06-03T17-42-04-019e9014-8640-79d3-a482-8cf585a5c3db:1695,codex:rollout-2026-06-03T17-42-04-019e9014-8640-79d3-a482-8cf585a5c3db:1756,11581,11657,76,287065,2,0,0,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-06-03T17-42-04-019e9014-8640-79d3-a482-8cf585a5c3db:1756,codex:rollout-2026-06-03T17-42-04-019e9014-8640-79d3-a482-8cf585a5c3db:1757,11657,11658,1,0,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-06-03T17-42-04-019e9014-8640-79d3-a482-8cf585a5c3db:1757,codex:rollout-2026-06-03T17-42-04-019e9014-8640-79d3-a482-8cf585a5c3db:1782,11658,11722,64,239597,2,0,0,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-06-03T17-42-04-019e9014-8640-79d3-a482-8cf585a5c3db:1782,codex:rollout-2026-06-03T17-42-04-019e9014-8640-79d3-a482-8cf585a5c3db:1806,11722,11746,24,160929,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-06-03T17-42-04-019e9014-8640-79d3-a482-8cf585a5c3db:1806,codex:rollout-2026-06-03T17-42-04-019e9014-8640-79d3-a482-8cf585a5c3db:1807,11746,11747,1,0,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-06-03T17-42-04-019e9014-8640-79d3-a482-8cf585a5c3db:1807,codex:rollout-2026-06-03T17-42-04-019e9014-8640-79d3-a482-8cf585a5c3db:1830,11747,11770,23,113910,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-06-03T17-42-04-019e9014-8640-79d3-a482-8cf585a5c3db:1830,codex:rollout-2026-06-03T17-42-04-019e9014-8640-79d3-a482-8cf585a5c3db:1833,11770,11773,3,25048,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-06-03T17-42-04-019e9014-8640-79d3-a482-8cf585a5c3db:1833,codex:rollout-2026-06-03T17-42-04-019e9014-8640-79d3-a482-8cf585a5c3db:1834,11773,11774,1,0,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-06-03T17-42-04-019e9014-8640-79d3-a482-8cf585a5c3db:1834,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d:88,11774,12008,234,2111511,7,19,9,0,0,0
agentsight,e58fce112c6e,complete,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d:88,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d:100,12008,12020,12,51780,1,10,3,0,0,0
agentsight,e58fce112c6e,complete,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d:100,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d:104,12020,12024,4,17468,1,2,2,0,0,0
agentsight,e58fce112c6e,complete,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d:104,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d:105,12024,12025,1,4846,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d:105,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d:113,12025,12033,8,36744,1,7,3,0,0,0
agentsight,e58fce112c6e,complete,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d:113,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d:137,12033,12057,24,85464,1,9,7,0,0,0
agentsight,e58fce112c6e,complete,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d:137,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d:140,12057,12060,3,11744,1,1,1,0,0,0
agentsight,e58fce112c6e,complete,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d:140,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d:146,12060,12066,6,8533,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d:146,codex:rollout-2026-06-04T01-09-06-019e91ad-cc38-7c23-a47a-f5e71fb1d14a:13,12066,12084,18,2025753,2,0,0,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-06-04T01-09-06-019e91ad-cc38-7c23-a47a-f5e71fb1d14a:13,codex:rollout-2026-06-04T01-09-06-019e91ad-cc38-7c23-a47a-f5e71fb1d14a:69,12084,12213,129,113854,4,0,0,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-06-04T01-09-06-019e91ad-cc38-7c23-a47a-f5e71fb1d14a:69,codex:rollout-2026-06-04T01-09-06-019e91ad-cc38-7c23-a47a-f5e71fb1d14a:105,12213,12268,55,129126,3,0,0,0,0,0
agentsight,e58fce112c6e,complete,codex:rollout-2026-06-04T01-09-06-019e91ad-cc38-7c23-a47a-f5e71fb1d14a:105,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d:227,12268,12386,118,562913,3,0,0,0,0,0
agentsight,e58fce112c6e,complete,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d:227,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d:261,12386,12420,34,493318,1,1,1,0,0,0
agentsight,e58fce112c6e,complete,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d:261,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d:265,12420,12424,4,43478,1,1,1,0,0,0
agentsight,e58fce112c6e,complete,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d:265,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d:267,12424,12426,2,23036,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d:267,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d:334,12426,12493,67,1272862,1,21,5,0,0,0
agentsight,e58fce112c6e,complete,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d:334,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d:336,12493,12495,2,19648,1,1,1,0,0,0
agentsight,e58fce112c6e,complete,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d:336,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d:337,12495,12496,1,19087,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d:337,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d:344,12496,12503,7,45557,1,1,1,0,0,0
agentsight,e58fce112c6e,complete,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d:344,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d:345,12503,12504,1,2609,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d:345,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d:347,12504,12506,2,7163,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d:347,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d:348,12506,12507,1,3436,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d:348,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d:349,12507,12508,1,3103,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d:349,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d:350,12508,12509,1,6346,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d:350,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d:354,12509,12513,4,777494,1,1,1,0,0,0
agentsight,e58fce112c6e,complete,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d:354,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d:357,12513,12516,3,37143,1,1,1,0,0,0
agentsight,e58fce112c6e,complete,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d:357,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d:358,12516,12517,1,17470,1,0,0,0,0,0
agentsight,e58fce112c6e,complete,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d:358,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d:360,12517,12519,2,13107,1,1,1,0,0,0
agentsight,e58fce112c6e,complete,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d:360,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d:369,12519,12528,9,128263,1,4,2,0,0,0
