corpus,stratum,cluster_id,row_id,tool_calls,shell_calls,shell_share,path_calls,path_transitions,local_path_transitions,same_path_transitions,same_module_only_transitions,cross_module_transitions,path_locality_share,module_return_calls,module_return_call_share,path_instances,reused_path_instances,path_reuse_share,path_read_instances,repeated_path_read_instances,repeat_path_read_share,top_path_share,unique_target_paths,top_path_excess,late_path_reread_delta
openswe,openhands/minimax_m25,lo1tuma__eslint-plugin-mocha-85,18aecd62-269f-41a6-bc3e-44f4acaadc8d,55,29,0.5272727272727272,40,39,18,6,12,21,0.46153846153846156,18,0.45,41,20,0.4878048780487805,21,5,0.23809523809523808,0.17073170731707318,21,0.12311265969802557,0.43333333333333335
openswe,openhands/minimax_m25,statamic__eloquent-driver-176,f3242da5-3d24-42c6-8ad5-bf45ce4b14ab,78,50,0.6410256410256411,72,71,38,20,18,33,0.5352112676056338,35,0.4861111111111111,94,65,0.6914893617021277,60,34,0.5666666666666667,0.14893617021276595,29,0.1144534115920763,0.5568561872909699
openswe,openhands/minimax_m25,openrefine__openrefine-7247,722cdafc-bf69-43e6-9cc3-54efd1d118ac,69,41,0.5942028985507246,45,44,26,13,13,18,0.5909090909090909,15,0.3333333333333333,47,31,0.6595744680851063,39,23,0.5897435897435898,0.1702127659574468,16,0.1077127659574468,0.6313131313131313
openswe,openhands/minimax_m25,phpbench__phpbench-846,59e29f78-3980-4873-8770-3dde329a561e,74,44,0.5945945945945946,65,64,44,13,31,20,0.6875,22,0.3384615384615385,94,41,0.43617021276595747,78,27,0.34615384615384615,0.1595744680851064,53,0.1407065435568045,0.4545454545454545
openswe,openhands/minimax_m25,jensneuse__graphql-go-tools-145,7b0b2747-a2fd-4f55-8dd4-aefc5ba6bf43,49,26,0.5306122448979592,41,40,25,9,16,15,0.625,14,0.34146341463414637,54,33,0.6111111111111112,41,20,0.4878048780487805,0.18518518518518517,21,0.13756613756613756,0.45138888888888884
openswe,openhands/minimax_m25,axios__axios-5497,098ea46d-cedb-4600-9a11-67d66bef6129,96,56,0.5833333333333334,75,74,40,33,7,34,0.5405405405405406,31,0.41333333333333333,80,61,0.7625,29,16,0.5517241379310345,0.275,19,0.2223684210526316,0.5875
openswe,openhands/minimax_m25,pallets__click-2006,3c70e417-7522-46b3-9896-a89a71dffa68,33,22,0.6666666666666666,23,22,11,10,1,11,0.5,8,0.34782608695652173,24,16,0.6666666666666666,8,5,0.625,0.375,8,0.25,0.4
openswe,openhands/minimax_m25,interledger__web-monetization-extension-748,23e27c67-efef-434e-ae3d-b6563112c076,51,34,0.6666666666666666,38,37,20,12,8,17,0.5405405405405406,18,0.47368421052631576,52,36,0.6923076923076923,31,17,0.5483870967741935,0.23076923076923078,16,0.16826923076923078,0.45394736842105265
openswe,openhands/minimax_m25,helm__helm-9871,68e93bc3-49fc-448a-b00c-bbf8b6b04ed6,43,26,0.6046511627906976,37,36,28,16,12,8,0.7777777777777778,15,0.40540540540540543,78,39,0.5,58,20,0.3448275862068966,0.2564102564102564,39,0.23076923076923075,0.4263157894736842
openswe,openhands/minimax_m25,operator-framework__operator-sdk-5585,a7ed3f7e-57b3-4d14-86f2-0e817946b0a4,33,20,0.6060606060606061,27,26,18,8,10,8,0.6923076923076923,7,0.25925925925925924,32,18,0.5625,20,8,0.4,0.28125,14,0.20982142857142858,0.06349206349206349
openswe,openhands/minimax_m25,vaskoz__dailycodingproblem-go-384,c54874a6-0faf-440a-9dbf-f06d8be5b51b,26,19,0.7307692307692307,15,14,3,1,2,11,0.21428571428571427,6,0.4,16,6,0.375,8,1,0.125,0.1875,10,0.0875,
openswe,openhands/minimax_m25,googlechrome__lighthouse-8407,43ac8c51-90da-46a8-bdb6-3df7b2860b21,89,52,0.5842696629213483,85,84,72,33,39,12,0.8571428571428571,15,0.17647058823529413,105,69,0.6571428571428571,58,28,0.4827586206896552,0.14285714285714285,36,0.11507936507936507,0.5
openswe,openhands/minimax_m25,unleash__unleash-client-java-177,0a9df22a-95b5-4ad9-853b-ad29da849b46,49,27,0.5510204081632653,29,28,24,9,15,4,0.8571428571428571,4,0.13793103448275862,33,19,0.5757575757575758,23,10,0.43478260869565216,0.18181818181818182,14,0.1103896103896104,0.9090909090909091
openswe,openhands/minimax_m25,knex__knex-5316,18b8ebe8-be97-4689-b781-32acef349d6f,63,43,0.6825396825396826,55,54,44,11,33,10,0.8148148148148148,7,0.12727272727272726,65,35,0.5384615384615384,45,17,0.37777777777777777,0.1076923076923077,30,0.07435897435897437,0.23076923076923078
openswe,openhands/minimax_m25,nerdvegas__rez-1252,5c7a928a-8de6-489e-a082-c5354cde1ebe,92,52,0.5652173913043478,85,84,57,27,30,27,0.6785714285714286,24,0.2823529411764706,89,70,0.7865168539325843,53,36,0.6792452830188679,0.2696629213483146,19,0.21703134240094618,0.29629629629629634
openswe,openhands/qwen35_122b,sharkdp__bat-1276,cdf8270e-3448-4271-b790-091c5adab7a4,82,42,0.5121951219512195,60,59,45,29,16,14,0.7627118644067796,15,0.25,95,70,0.7368421052631579,68,48,0.7058823529411765,0.15789473684210525,25,0.11789473684210525,0.25
openswe,openhands/qwen35_122b,8398a7__action-slack-98,710c2f21-52b8-43e9-9a3e-324e27dd93f3,77,50,0.6493506493506493,43,42,23,15,8,19,0.5476190476190477,16,0.37209302325581395,52,25,0.4807692307692308,26,8,0.3076923076923077,0.15384615384615385,27,0.11680911680911682,1.0
openswe,openhands/qwen35_122b,coredns__coredns-4696,86caa0d4-28b7-4a06-86ce-ba81a89f4e1d,116,67,0.5775862068965517,98,97,88,27,61,9,0.9072164948453608,15,0.15306122448979592,120,95,0.7916666666666666,94,69,0.7340425531914894,0.2916666666666667,25,0.2516666666666667,0.2012133468149646
openswe,openhands/qwen35_122b,pingcap__tidb-lightning-508,a0868e05-59cb-4e52-abab-3c9e068b02a3,123,65,0.5284552845528455,75,74,65,31,34,9,0.8783783783783784,10,0.13333333333333333,86,60,0.6976744186046512,67,44,0.6567164179104478,0.12790697674418605,26,0.08944543828264759,0.3814102564102565
openswe,openhands/qwen35_122b,joke2k__faker-2203,85a47fc7-8bcc-4d1c-9f7a-19ba1b034b89,66,35,0.5303030303030303,27,26,15,8,7,11,0.5769230769230769,9,0.3333333333333333,32,21,0.65625,19,10,0.5263157894736842,0.375,11,0.28409090909090906,0.8
openswe,openhands/qwen35_122b,kroxylicious__kroxylicious-1050,11d1f5cd-1542-4e14-8233-43956c7de69b,82,54,0.6585365853658537,60,59,38,20,18,21,0.6440677966101694,19,0.31666666666666665,81,50,0.6172839506172839,66,40,0.6060606060606061,0.1728395061728395,31,0.14058144165671047,0.2272727272727273
openswe,openhands/qwen35_122b,google__go-github-1187,e8446286-b236-4e67-ad53-9b128ccc8fdd,89,58,0.651685393258427,51,50,33,20,13,17,0.66,19,0.37254901960784315,59,43,0.7288135593220338,48,33,0.6875,0.23728813559322035,16,0.17478813559322035,0.1208791208791209
openswe,openhands/qwen35_122b,pennylaneai__pennylane-6147,bbceab9c-9324-46ca-9da4-a992dd0687a9,104,63,0.6057692307692307,60,59,38,29,9,21,0.6440677966101694,19,0.31666666666666665,68,57,0.8382352941176471,59,48,0.8135593220338984,0.36764705882352944,11,0.2767379679144385,0.037815126050420145
openswe,openhands/qwen35_122b,ddev__ddev-6939,61375ddd-b787-4ab0-8e63-19126563de8c,81,50,0.6172839506172839,57,56,33,20,13,23,0.5892857142857143,29,0.5087719298245614,80,51,0.6375,53,27,0.5094339622641509,0.2875,29,0.2530172413793103,0.6470588235294117
openswe,openhands/qwen35_122b,google__go-github-2728,9657b1db-da06-4677-b6b0-157da3ec2add,79,52,0.6582278481012658,50,49,38,16,22,11,0.7755102040816326,11,0.22,55,38,0.6909090909090909,42,28,0.6666666666666666,0.2727272727272727,17,0.213903743315508,0.25
openswe,openhands/qwen35_122b,alibaba__fescar-644,c0f6ef30-c9ac-44ab-9cbd-744d7bab7f13,81,52,0.6419753086419753,53,52,31,7,24,21,0.5961538461538461,22,0.41509433962264153,71,33,0.4647887323943662,55,26,0.4727272727272727,0.14084507042253522,38,0.11452928094885101,0.631578947368421
openswe,openhands/qwen35_122b,reviewdog__reviewdog-1804,1ead8d2f-cecc-4f80-8909-9a2251261238,97,58,0.5979381443298969,81,80,59,44,15,21,0.7375,31,0.38271604938271603,143,92,0.6433566433566433,119,68,0.5714285714285714,0.15384615384615385,51,0.13423831070889897,0.06828703703703709
openswe,openhands/qwen35_122b,immerjs__immer-417,70525e95-498e-4def-9a3b-29661edec5ff,188,106,0.5638297872340425,146,145,103,81,22,42,0.7103448275862069,43,0.2945205479452055,157,131,0.8343949044585988,126,102,0.8095238095238095,0.2929936305732484,26,0.2545320921117099,0.34656834940442427
openswe,openhands/qwen35_122b,8398a7__action-slack-120,52767bb9-348b-4cf2-bcf0-1d0482778ebc,73,43,0.589041095890411,33,32,14,9,5,18,0.4375,13,0.3939393939393939,35,16,0.45714285714285713,30,12,0.4,0.22857142857142856,19,0.17593984962406015,0.10476190476190472
openswe,openhands/qwen35_122b,equinor__design-system-3700,e69a3da7-55bf-4de8-9fcc-bb487ed9a477,84,49,0.5833333333333334,65,64,60,11,49,4,0.9375,15,0.23076923076923078,83,60,0.7228915662650602,63,45,0.7142857142857143,0.26506024096385544,23,0.22158198009429023,0.375
openswe,openhands/qwen35_122b,pallets__click-1804,b9824621-0dcc-4138-afb0-a5964d3a3a41,81,50,0.6172839506172839,44,43,21,17,4,22,0.4883720930232558,24,0.5454545454545454,55,42,0.7636363636363637,35,25,0.7142857142857143,0.32727272727272727,13,0.25034965034965034,0.5
openswe,openhands/qwen35_122b,nodejs__nodejs.dev-1353,7482f3b2-d654-4048-b87a-247c0585d008,122,88,0.7213114754098361,95,94,53,34,19,41,0.5638297872340425,49,0.5157894736842106,210,151,0.719047619047619,188,132,0.7021276595744681,0.17142857142857143,59,0.15447941888619854,0.0943216916132098
openswe,openhands/qwen35_122b,azure__walinuxagent-951,20c33c36-be45-42ed-bede-0f9377c3b5c2,78,52,0.6666666666666666,53,52,20,13,7,32,0.38461538461538464,30,0.5660377358490566,60,42,0.7,46,31,0.6739130434782609,0.2,18,0.14444444444444446,0.3166666666666666
openswe,openhands/qwen35_122b,libgit2__git2go-743,826d80cf-d226-4721-bb96-49abda85abdc,83,54,0.6506024096385542,41,40,34,15,19,6,0.85,5,0.12195121951219512,46,32,0.6956521739130435,30,16,0.5333333333333333,0.34782608695652173,14,0.27639751552795033,0.38636363636363635
openswe,openhands/qwen35_122b,mbrt__gmailctl-105,5aba7b4f-1ea9-4c2e-9f6c-7cb088774b54,112,69,0.6160714285714286,95,94,75,42,33,19,0.7978723404255319,46,0.4842105263157895,149,108,0.7248322147651006,82,50,0.6097560975609756,0.2953020134228188,41,0.27091176952037976,0.5527950310559006
openswe,openhands/qwen35_122b,swc-project__swc-7820,68571066-72c9-4c5e-82a5-519840491ab9,116,67,0.5775862068965517,63,62,53,39,14,9,0.8548387096774194,6,0.09523809523809523,71,53,0.7464788732394366,52,36,0.6923076923076923,0.36619718309859156,18,0.31064162754303604,-0.3287037037037037
openswe,openhands/qwen35_122b,go-swagger__go-swagger-2461,300e034e-04ee-481a-99a9-b538ec736495,113,81,0.7168141592920354,80,79,45,22,23,34,0.569620253164557,33,0.4125,145,79,0.5448275862068965,119,56,0.47058823529411764,0.0896551724137931,66,0.07450365726227795,0.027272727272727226
openswe,openhands/qwen35_122b,pypa__setuptools-1547,927ee9c0-2a32-4142-9a18-378607acf65b,96,68,0.7083333333333334,65,64,31,15,16,33,0.484375,34,0.5230769230769231,87,54,0.6206896551724138,66,43,0.6515151515151515,0.1724137931034483,33,0.14211076280041798,0.07551487414187641
openswe,openhands/qwen35_122b,python-attrs__attrs-574,2209bedb-e805-4b1f-b50a-977452ec37fa,107,52,0.48598130841121495,76,75,62,52,10,13,0.8266666666666667,11,0.14473684210526316,85,69,0.8117647058823529,63,47,0.746031746031746,0.5764705882352941,16,0.5139705882352941,-0.09333333333333338
openswe,openhands/qwen35_122b,terraform-docs__terraform-docs-770,bae33bc9-aba4-4959-b0a1-45dc7acc9df3,79,59,0.7468354430379747,58,57,37,22,15,20,0.6491228070175439,28,0.4827586206896552,127,64,0.5039370078740157,110,52,0.4727272727272727,0.1889763779527559,63,0.17310336207974003,0.054421768707483
openswe,openhands/qwen35_122b,google__go-flow-levee-213,89532565-619d-4885-9123-653dfc17c67e,118,76,0.6440677966101694,85,84,70,25,45,14,0.8333333333333334,14,0.16470588235294117,95,72,0.7578947368421053,44,30,0.6818181818181818,0.3263157894736842,23,0.28283752860411904,0.3666666666666666
openswe,openhands/qwen35_122b,python-attrs__attrs-430,297e238f-a8d5-4c76-8132-2cac79b1a94a,125,102,0.816,47,46,27,25,2,19,0.5869565217391305,18,0.3829787234042553,64,50,0.78125,51,39,0.7647058823529411,0.453125,14,0.3816964285714286,-0.06818181818181823
openswe,openhands/qwen35_122b,alteryx__evalml-4186,e1dea0f3-8f0e-4343-bb0f-5e385d3d2062,94,55,0.5851063829787234,40,39,30,18,12,9,0.7692307692307693,8,0.2,46,30,0.6521739130434783,37,23,0.6216216216216216,0.3695652173913043,16,0.3070652173913043,0.31203007518796994
openswe,openhands/qwen35_122b,hub4j__github-api-1062,dd378ec5-ecd9-470f-9c1c-85200317ee00,99,69,0.696969696969697,57,56,45,23,22,11,0.8035714285714286,11,0.19298245614035087,73,51,0.6986301369863014,53,37,0.6981132075471698,0.273972602739726,22,0.22851805728518054,0.4160919540229885
openswe,openhands/qwen35_122b,celestiaorg__nmt-113,030e1cf4-7d2a-4c2b-a9be-d8bf58573d6a,87,50,0.5747126436781609,62,61,54,40,14,7,0.8852459016393442,12,0.1935483870967742,110,88,0.8,53,36,0.6792452830188679,0.32727272727272727,22,0.2818181818181818,0.5
openswe,openhands/qwen35_122b,getkin__kin-openapi-592,ad618e7e-4226-464d-b0b1-c2ff8baaeb9d,124,73,0.5887096774193549,93,92,64,50,14,28,0.6956521739130435,30,0.3225806451612903,115,93,0.808695652173913,83,62,0.7469879518072289,0.2782608695652174,22,0.23280632411067192,0.2596153846153846
openswe,openhands/qwen35_122b,zeit-ui__react-158,a0c4cadc-2028-421c-8272-1401a042e6d3,118,67,0.5677966101694916,88,87,70,26,44,17,0.8045977011494253,16,0.18181818181818182,114,70,0.6140350877192983,87,44,0.5057471264367817,0.08771929824561403,44,0.0649920255183413,0.2724358974358974
openswe,openhands/qwen35_122b,ecmwf__earthkit-data-565,e1d9f6f4-c8a0-4149-a9b4-0857a060e30f,83,50,0.6024096385542169,36,35,15,12,3,20,0.42857142857142855,18,0.5,49,37,0.7551020408163265,44,32,0.7272727272727273,0.32653061224489793,12,0.24319727891156462,0.12222222222222223
openswe,openhands/qwen35_122b,caikit__caikit-610,62b1f02a-b07e-4770-b4a4-a344c8689f01,94,60,0.6382978723404256,47,46,28,17,11,18,0.6086956521739131,15,0.3191489361702128,59,38,0.6440677966101694,49,32,0.6530612244897959,0.288135593220339,21,0.24051654560129138,0.2647058823529411
openswe,openhands/qwen35_122b,firebase__firebase-admin-java-167,ea618bda-d01c-4a0d-a948-0766209b03c2,91,63,0.6923076923076923,60,59,44,34,10,15,0.7457627118644068,20,0.3333333333333333,198,174,0.8787878787878788,172,148,0.8604651162790697,0.1414141414141414,24,0.09974747474747475,0.5988187187641981
openswe,openhands/qwen35_122b,aksiksi__compose2nix-25,a7bb5ed2-c4de-462b-8f05-686a3e57fe7a,78,52,0.6666666666666666,68,67,34,21,13,33,0.5074626865671642,33,0.4852941176470588,83,51,0.6144578313253012,54,28,0.5185185185185185,0.1686746987951807,32,0.1374246987951807,0.2062937062937063
openswe,openhands/qwen35_122b,ungarj__mapchete-683,964b9030-a5dc-4a1f-86a1-982eed2c9e4b,90,65,0.7222222222222222,55,54,25,13,12,29,0.46296296296296297,28,0.509090909090909,68,37,0.5441176470588235,43,19,0.4418604651162791,0.19117647058823528,31,0.15891840607210625,-0.09090909090909088
openswe,openhands/qwen35_122b,innobi__pantab-9,5455af9f-1eac-46ea-816a-1bbad4de7a3e,79,49,0.620253164556962,33,32,25,12,13,7,0.78125,5,0.15151515151515152,36,27,0.75,28,20,0.7142857142857143,0.4444444444444444,9,0.3333333333333333,0.393939393939394
openswe,openhands/qwen35_122b,friendsofphp__php-cs-fixer-6366,ddabfeda-a011-4491-88df-012e658cbead,125,69,0.552,97,96,51,29,22,45,0.53125,43,0.44329896907216493,115,82,0.7130434782608696,63,52,0.8253968253968254,0.20869565217391303,33,0.17839262187088273,0.2866666666666666
openswe,openhands/qwen35_122b,fluid-cloudnative__fluid-3786,8ea67e17-9f1a-4b65-83dc-8fdf49659cf7,103,80,0.7766990291262136,71,70,50,31,19,20,0.7142857142857143,23,0.323943661971831,123,86,0.6991869918699187,104,67,0.6442307692307693,0.1951219512195122,37,0.16809492419248517,0.2553353658536585
openswe,openhands/qwen35_122b,rust-lang__cargo-14890,7b33baa4-407f-45b2-af49-25ea43bbdb65,82,53,0.6463414634146342,36,35,26,16,10,9,0.7428571428571429,9,0.25,53,34,0.6415094339622641,48,29,0.6041666666666666,0.3018867924528302,19,0.24925521350546176,0.19327731092436973
openswe,openhands/qwen35_122b,pandas-dev__pandas-59392,8138751d-85d6-4244-a3ca-9c0243a716ac,89,55,0.6179775280898876,62,61,57,31,26,4,0.9344262295081968,3,0.04838709677419355,75,53,0.7066666666666667,60,38,0.6333333333333333,0.4266666666666667,22,0.3812121212121212,-0.0892857142857143
openswe,openhands/qwen35_122b,jhipster__jhipster-lite-10466,3e22c8c4-5f1c-4fb9-99b0-e7a792718efb,91,58,0.6373626373626373,57,56,43,14,29,13,0.7678571428571429,21,0.3684210526315789,114,82,0.7192982456140351,105,74,0.7047619047619048,0.13157894736842105,32,0.10032894736842105,0.6030701754385965
openswe,openhands/qwen35_122b,rigetticomputing__pyquil-166,ebf3e38d-12e8-4b1c-9ef2-a6bd475790f5,111,73,0.6576576576576577,51,50,45,24,21,5,0.9,5,0.09803921568627451,73,54,0.7397260273972602,66,51,0.7727272727272727,0.2191780821917808,19,0.1665465032444124,0.20925925925925926
openswe,openhands/qwen35_122b,hacker0x01__react-datepicker-4634,66a13fc0-bc23-47a7-b0f6-a971ed00720b,76,38,0.5,58,57,35,20,15,22,0.6140350877192983,22,0.3793103448275862,62,34,0.5483870967741935,37,18,0.4864864864864865,0.12903225806451613,28,0.09331797235023041,-0.10119047619047616
openswe,openhands/qwen35_122b,yargs__yargs-1376,0686a19d-8594-4421-b822-7cfa82fcd025,87,58,0.6666666666666666,68,67,37,22,15,30,0.5522388059701493,28,0.4117647058823529,74,52,0.7027027027027027,31,15,0.4838709677419355,0.17567567567567569,22,0.13022113022113024,0.4
openswe,openhands/qwen35_122b,python-semver__python-semver-245,b87016a2-af21-47b8-a059-93c5480c55c3,64,38,0.59375,39,38,36,10,26,2,0.9473684210526315,1,0.02564102564102564,44,26,0.5909090909090909,27,19,0.7037037037037037,0.29545454545454547,18,0.23989898989898992,-0.16666666666666663
openswe,openhands/qwen35_122b,vuejs__vue-loader-908,3c5cfb44-dc69-4bdf-8edb-4f39a9904528,93,56,0.6021505376344086,58,57,31,21,10,26,0.543859649122807,22,0.3793103448275862,73,44,0.6027397260273972,39,18,0.46153846153846156,0.1917808219178082,29,0.15729806329711854,0.13636363636363635
openswe,openhands/qwen35_122b,kestra-io__kestra-8081,8d8df9de-3e61-403d-9707-7c7515e96de5,97,62,0.6391752577319587,78,77,38,16,22,39,0.4935064935064935,40,0.5128205128205128,95,64,0.6736842105263158,78,50,0.6410256410256411,0.29473684210526313,31,0.26247877758913407,0.586894586894587
openswe,openhands/qwen35_122b,manevillef__hexx-44,636286da-9e1d-481c-881d-873a89df8a12,60,31,0.5166666666666667,38,37,26,17,9,11,0.7027027027027027,10,0.2631578947368421,44,32,0.7272727272727273,20,15,0.75,0.2727272727272727,12,0.1893939393939394,0.24444444444444446
openswe,openhands/qwen35_122b,gakonst__ethers-rs-1116,a63dbc7f-41c0-4688-aa6f-0da9546966ae,121,72,0.5950413223140496,103,102,72,33,39,30,0.7058823529411765,30,0.2912621359223301,119,76,0.6386554621848739,71,44,0.6197183098591549,0.2184873949579832,43,0.19523158100449484,0.40359477124183
openswe,openhands/qwen35_122b,goadesign__goa-2375,87211b95-ade5-4325-989c-42c0b96bd631,145,73,0.503448275862069,135,134,114,69,45,20,0.8507462686567164,31,0.22962962962962963,177,139,0.7853107344632768,150,113,0.7533333333333333,0.1751412429378531,38,0.1488254534641689,0.3412698412698413
openswe,openhands/qwen35_122b,qutip__qutip-2596,55668705-137d-41d3-a4a5-7f7f668fe47c,76,42,0.5526315789473685,35,34,31,17,14,3,0.9117647058823529,3,0.08571428571428572,38,27,0.7105263157894737,27,18,0.6666666666666666,0.34210526315789475,11,0.25119617224880386,0.007692307692307665
openswe,openhands/qwen35_122b,swc-project__swc-5103,0987916b-7b07-4a14-b351-96a366b6201a,182,92,0.5054945054945055,132,131,125,50,75,6,0.9541984732824428,13,0.09848484848484848,161,104,0.6459627329192547,124,70,0.5645161290322581,0.2422360248447205,57,0.2246921651955977,0.2321428571428572
openswe,openhands/qwen35_122b,plexis-js__plexis-60,cc51f15a-82e8-4fd7-af90-2d189bc5151a,69,44,0.6376811594202898,52,51,36,20,16,15,0.7058823529411765,19,0.36538461538461536,75,51,0.68,38,23,0.6052631578947368,0.06666666666666667,24,0.025,0.48
openswe,openhands/qwen35_122b,d5__tengo-254,bc517f27-8e55-4156-ac05-ff1ee5227646,101,59,0.5841584158415841,62,61,53,21,32,8,0.8688524590163934,5,0.08064516129032258,70,45,0.6428571428571429,40,21,0.525,0.24285714285714285,25,0.20285714285714285,0.5673076923076923
openswe,openhands/qwen35_122b,stfc__psyclone-2572,7d2e80d3-4035-4965-9930-9f086b22a1ff,90,65,0.7222222222222222,54,53,41,20,21,12,0.7735849056603774,12,0.2222222222222222,75,45,0.6,64,36,0.5625,0.18666666666666668,30,0.15333333333333335,-0.05128205128205121
openswe,openhands/qwen35_122b,getmoto__moto-7112,254b82c2-8a9a-47ad-a55a-3c4ce1c9b669,89,64,0.7191011235955056,60,59,32,16,16,27,0.5423728813559322,24,0.4,77,49,0.6363636363636364,62,37,0.5967741935483871,0.18181818181818182,28,0.14610389610389612,0.11872909698996659
openswe,openhands/qwen35_122b,unjs__h3-476,c0777474-666d-4be8-bac5-04c151582b42,89,49,0.550561797752809,73,72,48,36,12,24,0.6666666666666666,22,0.3013698630136986,75,53,0.7066666666666667,27,21,0.7777777777777778,0.28,22,0.23454545454545456,0.5454545454545454
openswe,openhands/qwen35_122b,grafana__k6-operator-247,880031c9-f703-4c7f-8af0-cb1f2b608aa7,80,46,0.575,51,50,33,18,15,17,0.66,20,0.39215686274509803,160,105,0.65625,151,96,0.6357615894039735,0.1125,55,0.09431818181818183,0.5352564102564102
openswe,openhands/qwen35_122b,cockroachdb__pebble-2949,ce4f3cb4-98e3-4250-a04f-91614606066b,90,71,0.7888888888888889,63,62,51,32,19,11,0.8225806451612904,19,0.30158730158730157,111,81,0.7297297297297297,63,41,0.6507936507936508,0.14414414414414414,30,0.11081081081081082,0.16040100250626566
openswe,openhands/qwen35_122b,openrefine__openrefine-5997,a41d671f-d82e-49cf-8371-88573f6bcafb,140,81,0.5785714285714286,132,131,85,43,42,46,0.648854961832061,51,0.38636363636363635,154,104,0.6753246753246753,127,77,0.6062992125984252,0.22727272727272727,50,0.20727272727272728,0.35926773455377575
openswe,openhands/qwen35_122b,googlemaps__js-api-loader-102,d977c00b-19c2-42d5-976e-0a21ba7d8ab2,74,40,0.5405405405405406,35,34,16,8,8,18,0.47058823529411764,15,0.42857142857142855,39,22,0.5641025641025641,19,8,0.42105263157894735,0.2564102564102564,17,0.19758672699849167,0.16666666666666669
openswe,openhands/qwen35_122b,primefaces__primefaces-11592,3963fc81-a6e3-4b90-b1e2-c3c1e0538727,78,46,0.5897435897435898,52,51,37,24,13,14,0.7254901960784313,13,0.25,78,47,0.6025641025641025,55,27,0.4909090909090909,0.1794871794871795,31,0.14722911497105046,0.6090225563909775
openswe,sweagent/minimax_m25,remix-run__remix-5204,67639d37-14f5-4534-b672-86ff43257729,87,54,0.6206896551724138,51,50,37,12,25,13,0.74,12,0.23529411764705882,101,53,0.5247524752475248,74,27,0.36486486486486486,0.10891089108910891,48,0.08807755775577558,
openswe,sweagent/minimax_m25,ktsn__vuex-smart-module-259,55291968-b195-4c6a-963b-d59a9a73717b,56,43,0.7678571428571429,33,32,21,19,2,11,0.65625,11,0.3333333333333333,39,28,0.717948717948718,10,3,0.3,0.28205128205128205,11,0.19114219114219114,
openswe,sweagent/minimax_m25,swc-project__swc-2723,6da43ede-e58a-4bf3-922a-edb126fe1de8,73,42,0.5753424657534246,40,39,35,18,17,4,0.8974358974358975,3,0.075,40,27,0.675,19,7,0.3684210526315789,0.425,13,0.34807692307692306,0.75
openswe,sweagent/minimax_m25,sissbruecker__linkding-984,8e2569f0-6ac7-43c3-af56-36b3326e0cf4,58,32,0.5517241379310345,48,47,38,11,27,9,0.8085106382978723,8,0.16666666666666666,76,41,0.5394736842105263,68,33,0.4852941176470588,0.11842105263157894,35,0.08984962406015037,0.5411764705882353
