project,session_id,vendor,slice,calls,repeat_read_share,read_actions,repeat_read_actions,reread_call_share,failure_share,resolved_failure_share,observed_share,recent_reedit_share,edit_calls_per_path,paths_per_edit_call,patch_lines_median,patch_lines_n,edit_share,tool_read_share,tool_edit_share,tool_shell_share,tool_network_share,tool_plan_share,tool_subagent_share,tool_tool_share,length_gate,max_internal_gap_hours,noncomposite_8h
agentsight,claude:2f7b5041-46aa-4858-800e-50d8a37a79a0,claude,middle,33,0.0,5,0,0.0,0.06060606060606061,0.06060606060606061,0.0,,,,,0,0.0,0.030303030303030304,0.0,0.9696969696969697,0.0,0.0,0.0,0.0,30,0.2584077777777778,True
agentsight,claude:2f7b5041-46aa-4858-800e-50d8a37a79a0,claude,late,32,0.5714285714285714,7,4,0.5714285714285714,0.09375,0.09375,0.0,0.3333333333333333,1.5,1.0,,0,0.09375,0.21875,0.125,0.65625,0.0,0.0,0.0,0.0,30,0.2584077777777778,True
agentsight,claude:2f7b5041-46aa-4858-800e-50d8a37a79a0,claude,early,33,0.8,5,4,0.8,0.15151515151515152,0.15151515151515152,0.0,,,,,0,0.0,0.15151515151515152,0.0,0.8484848484848485,0.0,0.0,0.0,0.0,60,0.2584077777777778,True
agentsight,claude:2f7b5041-46aa-4858-800e-50d8a37a79a0,claude,middle,33,0.0,5,0,0.0,0.06060606060606061,0.06060606060606061,0.0,,,,,0,0.0,0.030303030303030304,0.0,0.9696969696969697,0.0,0.0,0.0,0.0,60,0.2584077777777778,True
agentsight,claude:2f7b5041-46aa-4858-800e-50d8a37a79a0,claude,late,32,0.5714285714285714,7,4,0.5714285714285714,0.09375,0.09375,0.0,0.3333333333333333,1.5,1.0,,0,0.09375,0.21875,0.125,0.65625,0.0,0.0,0.0,0.0,60,0.2584077777777778,True
agentsight,claude:0796efe9-9a09-4b20-9851-99186e85b086,claude,early,256,0.8666666666666667,105,91,0.8666666666666667,0.00390625,0.00390625,0.0,,,,,0,0.0,0.4375,0.0,0.49609375,0.0,0.0,0.0625,0.00390625,30,1.5639627777777778,True
agentsight,claude:0796efe9-9a09-4b20-9851-99186e85b086,claude,middle,256,0.8059701492537313,67,54,0.8059701492537313,0.0078125,0.0078125,0.0,0.5,2.0,1.0,,0,0.0078125,0.3984375,0.0078125,0.51171875,0.05078125,0.0,0.0234375,0.0078125,30,1.5639627777777778,True
agentsight,claude:0796efe9-9a09-4b20-9851-99186e85b086,claude,late,255,0.9375,112,105,0.9375,0.0196078431372549,0.0196078431372549,0.0,0.6153846153846154,6.5,1.0,,0,0.050980392156862744,0.44313725490196076,0.054901960784313725,0.47843137254901963,0.0,0.0,0.023529411764705882,0.0,30,1.5639627777777778,True
agentsight,claude:0796efe9-9a09-4b20-9851-99186e85b086,claude,early,256,0.8666666666666667,105,91,0.8666666666666667,0.00390625,0.00390625,0.0,,,,,0,0.0,0.4375,0.0,0.49609375,0.0,0.0,0.0625,0.00390625,60,1.5639627777777778,True
agentsight,claude:0796efe9-9a09-4b20-9851-99186e85b086,claude,middle,256,0.8059701492537313,67,54,0.8059701492537313,0.0078125,0.0078125,0.0,0.5,2.0,1.0,,0,0.0078125,0.3984375,0.0078125,0.51171875,0.05078125,0.0,0.0234375,0.0078125,60,1.5639627777777778,True
agentsight,claude:0796efe9-9a09-4b20-9851-99186e85b086,claude,late,255,0.9375,112,105,0.9375,0.0196078431372549,0.0196078431372549,0.0,0.6153846153846154,6.5,1.0,,0,0.050980392156862744,0.44313725490196076,0.054901960784313725,0.47843137254901963,0.0,0.0,0.023529411764705882,0.0,60,1.5639627777777778,True
agentsight,claude:0796efe9-9a09-4b20-9851-99186e85b086,claude,early,256,0.8666666666666667,105,91,0.8666666666666667,0.00390625,0.00390625,0.0,,,,,0,0.0,0.4375,0.0,0.49609375,0.0,0.0,0.0625,0.00390625,100,1.5639627777777778,True
agentsight,claude:0796efe9-9a09-4b20-9851-99186e85b086,claude,middle,256,0.8059701492537313,67,54,0.8059701492537313,0.0078125,0.0078125,0.0,0.5,2.0,1.0,,0,0.0078125,0.3984375,0.0078125,0.51171875,0.05078125,0.0,0.0234375,0.0078125,100,1.5639627777777778,True
agentsight,claude:0796efe9-9a09-4b20-9851-99186e85b086,claude,late,255,0.9375,112,105,0.9375,0.0196078431372549,0.0196078431372549,0.0,0.6153846153846154,6.5,1.0,,0,0.050980392156862744,0.44313725490196076,0.054901960784313725,0.47843137254901963,0.0,0.0,0.023529411764705882,0.0,100,1.5639627777777778,True
agentsight,codex:019e8eb8-4aa8-74b0-af35-f251ed73079b,codex,early,563,0.8165938864628821,229,187,0.8357487922705314,0.046181172291296625,0.05909090909090909,0.21847246891651864,0.39215686274509803,2.3181818181818183,1.4803921568627452,21.5,102,0.1811722912966252,0.0,0.1847246891651865,0.7761989342806395,0.0,0.03374777975133215,0.0053285968028419185,0.0,30,1.1406908333333334,True
agentsight,codex:019e8eb8-4aa8-74b0-af35-f251ed73079b,codex,middle,563,0.9805194805194806,154,151,0.992,0.04262877442273535,0.05755395683453238,0.25932504440497334,0.35294117647058826,5.230769230769231,1.088235294117647,12.5,134,0.24156305506216696,0.0,0.24156305506216696,0.7371225577264654,0.0,0.014209591474245116,0.007104795737122558,0.0,30,1.1406908333333334,True
agentsight,codex:019e8eb8-4aa8-74b0-af35-f251ed73079b,codex,late,563,0.8780487804878049,164,144,0.8819444444444444,0.06216696269982238,0.08045977011494253,0.22735346358792186,0.30357142857142855,3.027027027027027,1.0803571428571428,9.0,111,0.1989342806394316,0.0,0.1989342806394316,0.7708703374777975,0.0,0.010657193605683837,0.015985790408525755,0.003552397868561279,30,1.1406908333333334,True
agentsight,codex:019e8eb8-4aa8-74b0-af35-f251ed73079b,codex,early,563,0.8165938864628821,229,187,0.8357487922705314,0.046181172291296625,0.05909090909090909,0.21847246891651864,0.39215686274509803,2.3181818181818183,1.4803921568627452,21.5,102,0.1811722912966252,0.0,0.1847246891651865,0.7761989342806395,0.0,0.03374777975133215,0.0053285968028419185,0.0,60,1.1406908333333334,True
agentsight,codex:019e8eb8-4aa8-74b0-af35-f251ed73079b,codex,middle,563,0.9805194805194806,154,151,0.992,0.04262877442273535,0.05755395683453238,0.25932504440497334,0.35294117647058826,5.230769230769231,1.088235294117647,12.5,134,0.24156305506216696,0.0,0.24156305506216696,0.7371225577264654,0.0,0.014209591474245116,0.007104795737122558,0.0,60,1.1406908333333334,True
agentsight,codex:019e8eb8-4aa8-74b0-af35-f251ed73079b,codex,late,563,0.8780487804878049,164,144,0.8819444444444444,0.06216696269982238,0.08045977011494253,0.22735346358792186,0.30357142857142855,3.027027027027027,1.0803571428571428,9.0,111,0.1989342806394316,0.0,0.1989342806394316,0.7708703374777975,0.0,0.010657193605683837,0.015985790408525755,0.003552397868561279,60,1.1406908333333334,True
agentsight,codex:019e8eb8-4aa8-74b0-af35-f251ed73079b,codex,early,563,0.8165938864628821,229,187,0.8357487922705314,0.046181172291296625,0.05909090909090909,0.21847246891651864,0.39215686274509803,2.3181818181818183,1.4803921568627452,21.5,102,0.1811722912966252,0.0,0.1847246891651865,0.7761989342806395,0.0,0.03374777975133215,0.0053285968028419185,0.0,100,1.1406908333333334,True
agentsight,codex:019e8eb8-4aa8-74b0-af35-f251ed73079b,codex,middle,563,0.9805194805194806,154,151,0.992,0.04262877442273535,0.05755395683453238,0.25932504440497334,0.35294117647058826,5.230769230769231,1.088235294117647,12.5,134,0.24156305506216696,0.0,0.24156305506216696,0.7371225577264654,0.0,0.014209591474245116,0.007104795737122558,0.0,100,1.1406908333333334,True
agentsight,codex:019e8eb8-4aa8-74b0-af35-f251ed73079b,codex,late,563,0.8780487804878049,164,144,0.8819444444444444,0.06216696269982238,0.08045977011494253,0.22735346358792186,0.30357142857142855,3.027027027027027,1.0803571428571428,9.0,111,0.1989342806394316,0.0,0.1989342806394316,0.7708703374777975,0.0,0.010657193605683837,0.015985790408525755,0.003552397868561279,100,1.1406908333333334,True
agentsight,codex:019e8f73-5e06-7751-9ee2-e0aadedc0755,codex,early,16,0.18181818181818182,11,2,0.25,0.0,0.0,0.0,,,,,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.017696944444444446,True
agentsight,codex:019e8f73-5e06-7751-9ee2-e0aadedc0755,codex,middle,16,0.3333333333333333,9,3,0.6,0.0,0.0,0.0,,,,,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.017696944444444446,True
agentsight,codex:019e8f73-5e06-7751-9ee2-e0aadedc0755,codex,late,15,0.125,8,1,0.2,0.0,0.0,0.0,,,,,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.017696944444444446,True
agentsight,codex:019e8fb7-7101-7252-a326-594a3daabb00,codex,early,32,0.4444444444444444,18,8,0.4444444444444444,0.0,0.0,0.0,,,,,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.02012861111111111,True
agentsight,codex:019e8fb7-7101-7252-a326-594a3daabb00,codex,middle,32,0.5,20,10,0.5,0.0,0.0,0.0,,,,,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.02012861111111111,True
agentsight,codex:019e8fb7-7101-7252-a326-594a3daabb00,codex,late,31,0.5882352941176471,17,10,0.5882352941176471,0.0,0.0,0.0,,,,,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.02012861111111111,True
agentsight,codex:019e8fb7-7101-7252-a326-594a3daabb00,codex,early,32,0.4444444444444444,18,8,0.4444444444444444,0.0,0.0,0.0,,,,,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,60,0.02012861111111111,True
agentsight,codex:019e8fb7-7101-7252-a326-594a3daabb00,codex,middle,32,0.5,20,10,0.5,0.0,0.0,0.0,,,,,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,60,0.02012861111111111,True
agentsight,codex:019e8fb7-7101-7252-a326-594a3daabb00,codex,late,31,0.5882352941176471,17,10,0.5882352941176471,0.0,0.0,0.0,,,,,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,60,0.02012861111111111,True
agentsight,codex:019e8fd9-a945-7290-85e1-5adc35c8fb2c,codex,early,16,0.0,13,0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.018975555555555555,True
agentsight,codex:019e8fd9-a945-7290-85e1-5adc35c8fb2c,codex,middle,16,0.2727272727272727,11,3,0.2727272727272727,0.0625,0.0625,0.0,,,,,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.018975555555555555,True
agentsight,codex:019e8fd9-a945-7290-85e1-5adc35c8fb2c,codex,late,16,0.3076923076923077,13,4,0.3076923076923077,0.0,0.0,0.0,,,,,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.018975555555555555,True
agentsight,codex:019e9014-8640-79d3-a482-8cf585a5c3db,codex,early,654,0.782051282051282,234,183,0.7869565217391304,0.039755351681957186,0.04933586337760911,0.19418960244648317,0.37037037037037035,3.6,1.1203703703703705,20.5,108,0.1651376146788991,0.0,0.1651376146788991,0.8058103975535168,0.0,0.0290519877675841,0.0,0.0,30,0.5668438888888889,True
agentsight,codex:019e9014-8640-79d3-a482-8cf585a5c3db,codex,middle,654,0.8929765886287625,299,267,0.9077490774907749,0.027522935779816515,0.03501945525291829,0.21406727828746178,0.3,2.1052631578947367,1.25,17.0,117,0.1834862385321101,0.0,0.1834862385321101,0.7874617737003058,0.0,0.016819571865443424,0.012232415902140673,0.0,30,0.5668438888888889,True
agentsight,codex:019e9014-8640-79d3-a482-8cf585a5c3db,codex,late,653,0.9357798165137615,218,204,0.9385474860335196,0.05053598774885146,0.06432748538011696,0.21439509954058192,0.225,3.1578947368421053,1.0583333333333333,9.0,118,0.18376722817764166,0.0,0.18376722817764166,0.7856049004594181,0.0,0.0,0.022970903522205207,0.007656967840735069,30,0.5668438888888889,True
agentsight,codex:019e9014-8640-79d3-a482-8cf585a5c3db,codex,early,654,0.782051282051282,234,183,0.7869565217391304,0.039755351681957186,0.04933586337760911,0.19418960244648317,0.37037037037037035,3.6,1.1203703703703705,20.5,108,0.1651376146788991,0.0,0.1651376146788991,0.8058103975535168,0.0,0.0290519877675841,0.0,0.0,60,0.5668438888888889,True
agentsight,codex:019e9014-8640-79d3-a482-8cf585a5c3db,codex,middle,654,0.8929765886287625,299,267,0.9077490774907749,0.027522935779816515,0.03501945525291829,0.21406727828746178,0.3,2.1052631578947367,1.25,17.0,117,0.1834862385321101,0.0,0.1834862385321101,0.7874617737003058,0.0,0.016819571865443424,0.012232415902140673,0.0,60,0.5668438888888889,True
agentsight,codex:019e9014-8640-79d3-a482-8cf585a5c3db,codex,late,653,0.9357798165137615,218,204,0.9385474860335196,0.05053598774885146,0.06432748538011696,0.21439509954058192,0.225,3.1578947368421053,1.0583333333333333,9.0,118,0.18376722817764166,0.0,0.18376722817764166,0.7856049004594181,0.0,0.0,0.022970903522205207,0.007656967840735069,60,0.5668438888888889,True
agentsight,codex:019e9014-8640-79d3-a482-8cf585a5c3db,codex,early,654,0.782051282051282,234,183,0.7869565217391304,0.039755351681957186,0.04933586337760911,0.19418960244648317,0.37037037037037035,3.6,1.1203703703703705,20.5,108,0.1651376146788991,0.0,0.1651376146788991,0.8058103975535168,0.0,0.0290519877675841,0.0,0.0,100,0.5668438888888889,True
agentsight,codex:019e9014-8640-79d3-a482-8cf585a5c3db,codex,middle,654,0.8929765886287625,299,267,0.9077490774907749,0.027522935779816515,0.03501945525291829,0.21406727828746178,0.3,2.1052631578947367,1.25,17.0,117,0.1834862385321101,0.0,0.1834862385321101,0.7874617737003058,0.0,0.016819571865443424,0.012232415902140673,0.0,100,0.5668438888888889,True
agentsight,codex:019e9014-8640-79d3-a482-8cf585a5c3db,codex,late,653,0.9357798165137615,218,204,0.9385474860335196,0.05053598774885146,0.06432748538011696,0.21439509954058192,0.225,3.1578947368421053,1.0583333333333333,9.0,118,0.18376722817764166,0.0,0.18376722817764166,0.7856049004594181,0.0,0.0,0.022970903522205207,0.007656967840735069,100,0.5668438888888889,True
agentsight,claude:34934785-8ee2-4f9c-be78-794bce7e1361,claude,early,18,0.0,17,0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.9444444444444444,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,30,0.6062369444444444,True
agentsight,claude:34934785-8ee2-4f9c-be78-794bce7e1361,claude,middle,17,0.3333333333333333,6,2,0.3333333333333333,0.0,0.0,0.0,,,,,0,0.0,0.47058823529411764,0.0,0.5294117647058824,0.0,0.0,0.0,0.0,30,0.6062369444444444,True
agentsight,claude:34934785-8ee2-4f9c-be78-794bce7e1361,claude,late,17,1.0,10,10,1.0,0.0,0.0,0.0,,,,,0,0.0,0.5882352941176471,0.0,0.4117647058823529,0.0,0.0,0.0,0.0,30,0.6062369444444444,True
agentsight,claude:7ad7c67d-e6e3-4e64-afa1-4327e4497858,claude,early,66,0.3333333333333333,30,10,0.3333333333333333,0.0,0.0,0.0,,,,,0,0.0,0.4393939393939394,0.0,0.5151515151515151,0.0,0.0,0.045454545454545456,0.0,30,0.9053255555555556,True
agentsight,claude:7ad7c67d-e6e3-4e64-afa1-4327e4497858,claude,middle,65,0.8461538461538461,13,11,0.8461538461538461,0.015384615384615385,0.015384615384615385,0.0,,,,,0,0.0,0.24615384615384617,0.0,0.7538461538461538,0.0,0.0,0.0,0.0,30,0.9053255555555556,True
agentsight,claude:7ad7c67d-e6e3-4e64-afa1-4327e4497858,claude,late,65,0.8181818181818182,33,27,0.8181818181818182,0.046153846153846156,0.046153846153846156,0.0,0.5,3.0,1.0,,0,0.09230769230769231,0.35384615384615387,0.09230769230769231,0.5538461538461539,0.0,0.0,0.0,0.0,30,0.9053255555555556,True
agentsight,claude:7ad7c67d-e6e3-4e64-afa1-4327e4497858,claude,early,66,0.3333333333333333,30,10,0.3333333333333333,0.0,0.0,0.0,,,,,0,0.0,0.4393939393939394,0.0,0.5151515151515151,0.0,0.0,0.045454545454545456,0.0,60,0.9053255555555556,True
agentsight,claude:7ad7c67d-e6e3-4e64-afa1-4327e4497858,claude,middle,65,0.8461538461538461,13,11,0.8461538461538461,0.015384615384615385,0.015384615384615385,0.0,,,,,0,0.0,0.24615384615384617,0.0,0.7538461538461538,0.0,0.0,0.0,0.0,60,0.9053255555555556,True
agentsight,claude:7ad7c67d-e6e3-4e64-afa1-4327e4497858,claude,late,65,0.8181818181818182,33,27,0.8181818181818182,0.046153846153846156,0.046153846153846156,0.0,0.5,3.0,1.0,,0,0.09230769230769231,0.35384615384615387,0.09230769230769231,0.5538461538461539,0.0,0.0,0.0,0.0,60,0.9053255555555556,True
agentsight,claude:7ad7c67d-e6e3-4e64-afa1-4327e4497858,claude,early,66,0.3333333333333333,30,10,0.3333333333333333,0.0,0.0,0.0,,,,,0,0.0,0.4393939393939394,0.0,0.5151515151515151,0.0,0.0,0.045454545454545456,0.0,100,0.9053255555555556,True
agentsight,claude:7ad7c67d-e6e3-4e64-afa1-4327e4497858,claude,middle,65,0.8461538461538461,13,11,0.8461538461538461,0.015384615384615385,0.015384615384615385,0.0,,,,,0,0.0,0.24615384615384617,0.0,0.7538461538461538,0.0,0.0,0.0,0.0,100,0.9053255555555556,True
agentsight,claude:7ad7c67d-e6e3-4e64-afa1-4327e4497858,claude,late,65,0.8181818181818182,33,27,0.8181818181818182,0.046153846153846156,0.046153846153846156,0.0,0.5,3.0,1.0,,0,0.09230769230769231,0.35384615384615387,0.09230769230769231,0.5538461538461539,0.0,0.0,0.0,0.0,100,0.9053255555555556,True
agentsight,codex:019e9124-dcca-7f93-8e21-0304362f59ac,codex,early,27,0.2857142857142857,21,6,0.2857142857142857,0.0,0.0,0.0,,,,,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.005636388888888889,True
agentsight,codex:019e9124-dcca-7f93-8e21-0304362f59ac,codex,middle,26,0.15,20,3,0.15,0.0,0.0,0.0,,,,,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.005636388888888889,True
agentsight,codex:019e9124-dcca-7f93-8e21-0304362f59ac,codex,late,26,0.16666666666666666,18,3,0.16666666666666666,0.038461538461538464,0.038461538461538464,0.0,,,,,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.005636388888888889,True
agentsight,codex:019e9124-dcca-7f93-8e21-0304362f59ac,codex,early,27,0.2857142857142857,21,6,0.2857142857142857,0.0,0.0,0.0,,,,,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,60,0.005636388888888889,True
agentsight,codex:019e9124-dcca-7f93-8e21-0304362f59ac,codex,middle,26,0.15,20,3,0.15,0.0,0.0,0.0,,,,,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,60,0.005636388888888889,True
agentsight,codex:019e9124-dcca-7f93-8e21-0304362f59ac,codex,late,26,0.16666666666666666,18,3,0.16666666666666666,0.038461538461538464,0.038461538461538464,0.0,,,,,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,60,0.005636388888888889,True
agentsight,codex:019e913b-eeb3-78a1-ba15-cad42eddf411,codex,early,21,0.42857142857142855,7,3,0.42857142857142855,0.0,0.0,0.047619047619047616,,,,,0,0.0,0.0,0.0,0.9523809523809523,0.0,0.047619047619047616,0.0,0.0,30,0.0085275,True
agentsight,codex:019e913b-eeb3-78a1-ba15-cad42eddf411,codex,middle,21,0.10526315789473684,19,2,0.10526315789473684,0.0,0.0,0.0,,,,,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0085275,True
agentsight,codex:019e913b-eeb3-78a1-ba15-cad42eddf411,codex,late,20,0.75,8,6,0.75,0.0,0.0,0.1,,,,,0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,0.0,30,0.0085275,True
agentsight,codex:019e913b-eeb3-78a1-ba15-cad42eddf411,codex,early,21,0.42857142857142855,7,3,0.42857142857142855,0.0,0.0,0.047619047619047616,,,,,0,0.0,0.0,0.0,0.9523809523809523,0.0,0.047619047619047616,0.0,0.0,60,0.0085275,True
agentsight,codex:019e913b-eeb3-78a1-ba15-cad42eddf411,codex,middle,21,0.10526315789473684,19,2,0.10526315789473684,0.0,0.0,0.0,,,,,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,60,0.0085275,True
agentsight,codex:019e913b-eeb3-78a1-ba15-cad42eddf411,codex,late,20,0.75,8,6,0.75,0.0,0.0,0.1,,,,,0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,0.0,60,0.0085275,True
agentsight,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d,claude,early,276,0.6103896103896104,154,94,0.6103896103896104,0.018115942028985508,0.018115942028985508,0.0,0.0,1.0,1.0,,0,0.0036231884057971015,0.5471014492753623,0.0036231884057971015,0.358695652173913,0.014492753623188406,0.0,0.07246376811594203,0.0036231884057971015,30,0.9739433333333334,True
agentsight,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d,claude,middle,276,0.9905660377358491,106,105,0.9904761904761905,0.010869565217391304,0.010869565217391304,0.0,0.6382978723404256,3.1333333333333333,1.0,,0,0.17028985507246377,0.37681159420289856,0.17753623188405798,0.391304347826087,0.0,0.0,0.05434782608695652,0.0,30,0.9739433333333334,True
agentsight,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d,claude,late,275,0.9680851063829787,94,91,0.9680851063829787,0.014545454545454545,0.014545454545454545,0.0,0.6515151515151515,13.2,1.0,,0,0.24,0.33090909090909093,0.24,0.4290909090909091,0.0,0.0,0.0,0.0,30,0.9739433333333334,True
agentsight,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d,claude,early,276,0.6103896103896104,154,94,0.6103896103896104,0.018115942028985508,0.018115942028985508,0.0,0.0,1.0,1.0,,0,0.0036231884057971015,0.5471014492753623,0.0036231884057971015,0.358695652173913,0.014492753623188406,0.0,0.07246376811594203,0.0036231884057971015,60,0.9739433333333334,True
agentsight,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d,claude,middle,276,0.9905660377358491,106,105,0.9904761904761905,0.010869565217391304,0.010869565217391304,0.0,0.6382978723404256,3.1333333333333333,1.0,,0,0.17028985507246377,0.37681159420289856,0.17753623188405798,0.391304347826087,0.0,0.0,0.05434782608695652,0.0,60,0.9739433333333334,True
agentsight,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d,claude,late,275,0.9680851063829787,94,91,0.9680851063829787,0.014545454545454545,0.014545454545454545,0.0,0.6515151515151515,13.2,1.0,,0,0.24,0.33090909090909093,0.24,0.4290909090909091,0.0,0.0,0.0,0.0,60,0.9739433333333334,True
agentsight,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d,claude,early,276,0.6103896103896104,154,94,0.6103896103896104,0.018115942028985508,0.018115942028985508,0.0,0.0,1.0,1.0,,0,0.0036231884057971015,0.5471014492753623,0.0036231884057971015,0.358695652173913,0.014492753623188406,0.0,0.07246376811594203,0.0036231884057971015,100,0.9739433333333334,True
agentsight,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d,claude,middle,276,0.9905660377358491,106,105,0.9904761904761905,0.010869565217391304,0.010869565217391304,0.0,0.6382978723404256,3.1333333333333333,1.0,,0,0.17028985507246377,0.37681159420289856,0.17753623188405798,0.391304347826087,0.0,0.0,0.05434782608695652,0.0,100,0.9739433333333334,True
agentsight,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d,claude,late,275,0.9680851063829787,94,91,0.9680851063829787,0.014545454545454545,0.014545454545454545,0.0,0.6515151515151515,13.2,1.0,,0,0.24,0.33090909090909093,0.24,0.4290909090909091,0.0,0.0,0.0,0.0,100,0.9739433333333334,True
agentsight,codex:019e918b-1f49-71d1-9677-3b7e73e80303,codex,early,18,0.25,12,3,0.25,0.0,0.0,0.0,,,,,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.012588611111111111,True
agentsight,codex:019e918b-1f49-71d1-9677-3b7e73e80303,codex,middle,18,0.5333333333333333,15,8,0.5333333333333333,0.0,0.0,0.0,,,,,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.012588611111111111,True
agentsight,codex:019e918b-1f49-71d1-9677-3b7e73e80303,codex,late,18,0.2,10,2,0.2,0.0,0.0,0.0,,,,,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.012588611111111111,True
agentsight,codex:019e91ad-cc38-7c23-a47a-f5e71fb1d14a,codex,early,129,0.39080459770114945,87,34,0.38372093023255816,0.0,0.0,0.015503875968992248,,,,,0,0.0,0.0,0.0,0.9844961240310077,0.0,0.015503875968992248,0.0,0.0,30,6.961266111111111,True
agentsight,codex:019e91ad-cc38-7c23-a47a-f5e71fb1d14a,codex,middle,129,0.7346938775510204,49,36,0.7346938775510204,0.023255813953488372,0.02912621359223301,0.20155038759689922,0.23076923076923078,1.2380952380952381,1.1538461538461537,16.0,21,0.20155038759689922,0.0,0.20155038759689922,0.7984496124031008,0.0,0.0,0.0,0.0,30,6.961266111111111,True
agentsight,codex:019e91ad-cc38-7c23-a47a-f5e71fb1d14a,codex,late,129,0.5666666666666667,60,34,0.6923076923076923,0.06976744186046512,0.08333333333333333,0.16279069767441862,0.05555555555555555,1.0,1.2222222222222223,10.5,18,0.13953488372093023,0.0,0.13953488372093023,0.8372093023255814,0.0,0.023255813953488372,0.0,0.0,30,6.961266111111111,True
agentsight,codex:019e91ad-cc38-7c23-a47a-f5e71fb1d14a,codex,early,129,0.39080459770114945,87,34,0.38372093023255816,0.0,0.0,0.015503875968992248,,,,,0,0.0,0.0,0.0,0.9844961240310077,0.0,0.015503875968992248,0.0,0.0,60,6.961266111111111,True
agentsight,codex:019e91ad-cc38-7c23-a47a-f5e71fb1d14a,codex,middle,129,0.7346938775510204,49,36,0.7346938775510204,0.023255813953488372,0.02912621359223301,0.20155038759689922,0.23076923076923078,1.2380952380952381,1.1538461538461537,16.0,21,0.20155038759689922,0.0,0.20155038759689922,0.7984496124031008,0.0,0.0,0.0,0.0,60,6.961266111111111,True
agentsight,codex:019e91ad-cc38-7c23-a47a-f5e71fb1d14a,codex,late,129,0.5666666666666667,60,34,0.6923076923076923,0.06976744186046512,0.08333333333333333,0.16279069767441862,0.05555555555555555,1.0,1.2222222222222223,10.5,18,0.13953488372093023,0.0,0.13953488372093023,0.8372093023255814,0.0,0.023255813953488372,0.0,0.0,60,6.961266111111111,True
agentsight,codex:019e91ad-cc38-7c23-a47a-f5e71fb1d14a,codex,early,129,0.39080459770114945,87,34,0.38372093023255816,0.0,0.0,0.015503875968992248,,,,,0,0.0,0.0,0.0,0.9844961240310077,0.0,0.015503875968992248,0.0,0.0,100,6.961266111111111,True
agentsight,codex:019e91ad-cc38-7c23-a47a-f5e71fb1d14a,codex,middle,129,0.7346938775510204,49,36,0.7346938775510204,0.023255813953488372,0.02912621359223301,0.20155038759689922,0.23076923076923078,1.2380952380952381,1.1538461538461537,16.0,21,0.20155038759689922,0.0,0.20155038759689922,0.7984496124031008,0.0,0.0,0.0,0.0,100,6.961266111111111,True
agentsight,codex:019e91ad-cc38-7c23-a47a-f5e71fb1d14a,codex,late,129,0.5666666666666667,60,34,0.6923076923076923,0.06976744186046512,0.08333333333333333,0.16279069767441862,0.05555555555555555,1.0,1.2222222222222223,10.5,18,0.13953488372093023,0.0,0.13953488372093023,0.8372093023255814,0.0,0.023255813953488372,0.0,0.0,100,6.961266111111111,True
