stratum_type,project,vendor,scope,preceding_tool_family,gaps,gap_ms_p50,gap_ms_p90,gap_ms_p95,gap_ms_p99,gap_ms_max,gap_le_1s_share,gap_le_10s_share,gap_gt_60s_count,gap_gt_60s_share,gap_gt_10m_count,gap_gt_10m_share,share_of_stratum_gaps_gt_60s
project_vendor,agentsight,claude,same_prompt,ALL,11072,3961.0,13152.499999999998,20851.349999999955,64102.7699999998,1982542,0.14766979768786126,0.8511560693641619,115,0.010386560693641618,5,0.00045158959537572253,1.0
project_vendor,agentsight,claude,same_prompt,edit,1630,4607.5,10344.900000000001,14610.099999999995,27277.98000000001,74497,0.012883435582822086,0.8914110429447852,1,0.0006134969325153375,0,0.0,0.008695652173913044
project_vendor,agentsight,claude,same_prompt,fetch,148,1414.0,14311.100000000002,18335.25000000001,43833.19000000001,49182,0.3918918918918919,0.7635135135135135,0,0.0,0,0.0,0.0
project_vendor,agentsight,claude,same_prompt,multimodal,3,16073.0,25896.2,27124.100000000002,28106.42,28352,0.0,0.3333333333333333,0,0.0,0,0.0,0.0
project_vendor,agentsight,claude,same_prompt,other,3,64041.0,532073.0,590576.9999999999,637380.2,649081,0.0,0.0,2,0.6666666666666666,1,0.3333333333333333,0.017391304347826087
project_vendor,agentsight,claude,same_prompt,plan/goal,6,51238.5,568274.0,826246.0,1032623.6000000002,1084218,0.0,0.3333333333333333,1,0.16666666666666666,1,0.16666666666666666,0.008695652173913044
project_vendor,agentsight,claude,same_prompt,read,2958,3421.5,12714.700000000006,20891.050000000003,57133.05999999958,323319,0.2521974306964165,0.8630831643002028,28,0.009465855307640297,0,0.0,0.24347826086956523
project_vendor,agentsight,claude,same_prompt,search,290,985.5,19128.900000000023,26861.650000000012,53591.480000000076,216986,0.506896551724138,0.6206896551724138,2,0.006896551724137931,0,0.0,0.017391304347826087
project_vendor,agentsight,claude,same_prompt,shell,5595,3908.0,12915.200000000006,21239.9,55923.9600000001,1982542,0.11224307417336908,0.8577301161751564,50,0.008936550491510277,3,0.0005361930294906167,0.43478260869565216
project_vendor,agentsight,claude,same_prompt,skill,28,5913.0,11235.5,12173.099999999999,58543.690000000024,75514,0.0,0.7142857142857143,1,0.03571428571428571,0,0.0,0.008695652173913044
project_vendor,agentsight,claude,same_prompt,task,246,5392.0,18461.5,111530.5,346091.3,572401,0.14227642276422764,0.7520325203252033,21,0.08536585365853659,0,0.0,0.1826086956521739
project_vendor,agentsight,claude,same_prompt,tool discovery,43,4577.0,8274.000000000002,13853.199999999993,20823.579999999994,21643,0.0,0.9302325581395349,0,0.0,0,0.0,0.0
project_vendor,agentsight,claude,same_prompt,wait/control,1,5772.0,5772.0,5772.0,5772.0,5772,0.0,1.0,0,0.0,0,0.0,0.0
project_vendor,agentsight,claude,same_prompt,write,121,5451.0,32894.0,76376.0,127903.59999999992,160226,0.0,0.6363636363636364,9,0.0743801652892562,0,0.0,0.0782608695652174
project_vendor,agentsight,codex,all_adjacent,ALL,84188,7444.0,33113.3,46763.19999999995,161966.02000000072,239182545,0.25083147241887205,0.6131277616762484,3205,0.03806955860692735,341,0.0040504584976481205,1.0
project_vendor,agentsight,codex,all_adjacent,coordination,5915,31943.0,64952.600000000006,99307.00000000003,326395.89999999973,30252086,0.007100591715976331,0.2718512256973795,805,0.13609467455621302,39,0.006593406593406593,0.25117004680187205
project_vendor,agentsight,codex,all_adjacent,edit,5181,8178.0,24523.0,34694.0,71951.4,21869309,0.0,0.6245898475197839,86,0.016599112140513416,2,0.0003860258637328701,0.02683307332293292
project_vendor,agentsight,codex,all_adjacent,fetch,5,4009.0,227771.20000000004,301025.5999999999,359629.12,374280,0.0,0.8,1,0.2,0,0.0,0.00031201248049921997
project_vendor,agentsight,codex,all_adjacent,multimodal,35,9881.0,94256.20000000007,2854868.999999999,9401087.699999968,12628213,0.2571428571428571,0.5142857142857142,5,0.14285714285714285,3,0.08571428571428572,0.0015600624024961
project_vendor,agentsight,codex,all_adjacent,other,18,14299.5,19905.300000000003,23630.349999999984,31755.669999999976,33787,0.2222222222222222,0.3888888888888889,0,0.0,0,0.0,0.0
project_vendor,agentsight,codex,all_adjacent,plan/goal,745,8729.0,45672.20000000001,145523.19999999995,5008943.239999969,35611845,0.004026845637583893,0.5973154362416108,68,0.0912751677852349,20,0.026845637583892617,0.021216848673946957
project_vendor,agentsight,codex,all_adjacent,shell,66828,6378.0,24324.300000000003,39220.79999999993,140704.67999999912,239182545,0.3117106602023104,0.6715747890105943,2003,0.029972466630753578,269,0.004025258873526067,0.6249609984399376
project_vendor,agentsight,codex,all_adjacent,task,704,9430.0,21082.600000000013,29681.65000000001,51375.000000000015,715954,0.019886363636363636,0.5511363636363636,3,0.004261363636363636,1,0.0014204545454545455,0.00093603744149766
project_vendor,agentsight,codex,all_adjacent,wait/control,4757,20859.0,40631.600000000035,58455.19999999998,130135.47999999937,48891131,0.04498633592600378,0.21694345175530796,234,0.04919066638637797,7,0.001471515661130965,0.07301092043681748
project_vendor,agentsight,codex,same_prompt,ALL,83288,7341.0,32487.600000000006,42557.29999999999,111569.48000000091,86242162,0.25354192680818366,0.619320910575353,2654,0.0318653347420997,133,0.0015968686965709346,1.0
project_vendor,agentsight,codex,same_prompt,coordination,5878,31918.5,64578.200000000004,89653.2999999997,311344.57999999926,21678359,0.007145287512759442,0.2733923103096291,782,0.13303844845185436,31,0.005273902687989112,0.2946495855312736
project_vendor,agentsight,codex,same_prompt,edit,5130,8133.5,24133.20000000001,34290.950000000004,70215.60000000003,21869309,0.0,0.6288499025341131,83,0.01617933723196881,2,0.0003898635477582846,0.03127354935945742
project_vendor,agentsight,codex,same_prompt,fetch,4,3934.5,6808.300000000001,7408.149999999999,7888.03,8008,0.0,1.0,0,0.0,0,0.0,0.0
project_vendor,agentsight,codex,same_prompt,multimodal,31,8619.0,16686.0,19450.0,50004.09999999997,62110,0.2903225806451613,0.5806451612903226,1,0.03225806451612903,0,0.0,0.00037678975131876413
project_vendor,agentsight,codex,same_prompt,other,18,14299.5,19905.300000000003,23630.349999999984,31755.669999999976,33787,0.2222222222222222,0.3888888888888889,0,0.0,0,0.0,0.0
project_vendor,agentsight,codex,same_prompt,plan/goal,694,8470.5,33228.700000000004,45500.45000000001,146947.66000000093,866068,0.004322766570605188,0.6397694524495677,28,0.040345821325648415,1,0.001440922190201729,0.010550113036925395
project_vendor,agentsight,codex,same_prompt,shell,66100,6291.0,22937.199999999997,35767.299999999974,94906.4900000001,86242162,0.31514372163388804,0.6786384266263238,1532,0.023177004538577912,95,0.001437216338880484,0.5772418990203466
project_vendor,agentsight,codex,same_prompt,task,702,9410.5,20846.19999999999,29724.54999999997,51389.00000000001,715954,0.019943019943019943,0.5527065527065527,3,0.004273504273504274,1,0.0014245014245014246,0.0011303692539562924
project_vendor,agentsight,codex,same_prompt,wait/control,4731,20828.0,40196.0,56174.0,127701.19999999998,48891131,0.045233565842316636,0.217712957091524,225,0.04755865567533291,3,0.0006341154090044388,0.08477769404672193
project_vendor,agentsight,gemini,all_adjacent,ALL,25,8045.0,18458.800000000007,20276.8,21291.28,21592,0.08,0.68,0,0.0,0,0.0,1.0
project_vendor,agentsight,gemini,all_adjacent,other,1,9577.0,9577.0,9577.0,9577.0,9577,0.0,1.0,0,0.0,0,0.0,
project_vendor,agentsight,gemini,all_adjacent,read,8,13004.0,20121.3,20230.15,20317.23,20339,0.0,0.25,0,0.0,0,0.0,
project_vendor,agentsight,gemini,all_adjacent,search,14,5874.0,9316.2,13746.499999999996,20022.89999999999,21592,0.14285714285714285,0.9285714285714286,0,0.0,0,0.0,
project_vendor,agentsight,gemini,all_adjacent,shell,2,8553.0,10530.6,10777.800000000001,10975.56,11025,0.0,0.5,0,0.0,0,0.0,
project_vendor,agentsight,gemini,same_prompt,ALL,25,8045.0,18458.800000000007,20276.8,21291.28,21592,0.08,0.68,0,0.0,0,0.0,1.0
project_vendor,agentsight,gemini,same_prompt,other,1,9577.0,9577.0,9577.0,9577.0,9577,0.0,1.0,0,0.0,0,0.0,
project_vendor,agentsight,gemini,same_prompt,read,8,13004.0,20121.3,20230.15,20317.23,20339,0.0,0.25,0,0.0,0,0.0,
project_vendor,agentsight,gemini,same_prompt,search,14,5874.0,9316.2,13746.499999999996,20022.89999999999,21592,0.14285714285714285,0.9285714285714286,0,0.0,0,0.0,
project_vendor,agentsight,gemini,same_prompt,shell,2,8553.0,10530.6,10777.800000000001,10975.56,11025,0.0,0.5,0,0.0,0,0.0,
project,agentskill-observability-paper,ALL,all_adjacent,ALL,955,6094.0,40192.40000000001,111350.19999999962,331856.4400000003,1344758,0.10890052356020942,0.680628272251309,79,0.08272251308900523,5,0.005235602094240838,1.0
project,agentskill-observability-paper,ALL,all_adjacent,coordination,2,3351.5,4165.5,4267.25,4348.650000000001,4369,0.0,1.0,0,0.0,0,0.0,0.0
project,agentskill-observability-paper,ALL,all_adjacent,edit,262,6323.0,20128.800000000007,44780.89999999994,196225.58999999985,328837,0.022900763358778626,0.7824427480916031,10,0.03816793893129771,0,0.0,0.12658227848101267
project,agentskill-observability-paper,ALL,all_adjacent,fetch,10,1035.5,10994.499999999993,19551.24999999998,26396.65,28108,0.5,0.9,0,0.0,0,0.0,0.0
project,agentskill-observability-paper,ALL,all_adjacent,multimodal,1,238967.0,238967.0,238967.0,238967.0,238967,0.0,0.0,1,1.0,0,0.0,0.012658227848101266
project,agentskill-observability-paper,ALL,all_adjacent,other,2,140011.0,206387.0,214683.99999999997,221321.6,222981,0.0,0.0,1,0.5,0,0.0,0.012658227848101266
project,agentskill-observability-paper,ALL,all_adjacent,read,327,5219.0,39699.8,136818.8,365275.5200000002,1344758,0.17737003058103976,0.6941896024464832,27,0.08256880733944955,2,0.0061162079510703364,0.34177215189873417
project,agentskill-observability-paper,ALL,all_adjacent,search,45,1057.0,14601.000000000002,26155.199999999975,64116.92000000007,78013,0.4222222222222222,0.7111111111111111,1,0.022222222222222223,0,0.0,0.012658227848101266
project,agentskill-observability-paper,ALL,all_adjacent,shell,236,5934.0,33271.5,75580.5,437866.7000000016,1022833,0.059322033898305086,0.652542372881356,15,0.0635593220338983,2,0.00847457627118644,0.189873417721519
project,agentskill-observability-paper,ALL,all_adjacent,skill,12,4736.0,8937.7,10908.699999999997,12583.340000000002,13002,0.16666666666666666,0.9166666666666666,0,0.0,0,0.0,0.0
project,agentskill-observability-paper,ALL,all_adjacent,task,30,99015.0,214026.20000000004,292686.09999999974,877642.2000000007,1099121,0.0,0.1,23,0.7666666666666667,1,0.03333333333333333,0.2911392405063291
project,agentskill-observability-paper,ALL,all_adjacent,tool discovery,6,5983.0,37093.5,48812.75,58188.15000000001,60532,0.0,0.6666666666666666,1,0.16666666666666666,0,0.0,0.012658227848101266
project,agentskill-observability-paper,ALL,all_adjacent,write,22,13562.0,21963.4,28949.849999999995,33171.78,34197,0.0,0.13636363636363635,0,0.0,0,0.0,0.0
project,agentskill-observability-paper,ALL,same_prompt,ALL,817,5378.0,19498.799999999996,34000.19999999996,132188.24000000057,335401,0.12729498164014688,0.7539779681762546,24,0.02937576499388005,0,0.0,1.0
project,agentskill-observability-paper,ALL,same_prompt,edit,227,6058.0,14994.800000000001,21181.199999999975,54256.18000000017,83115,0.02643171806167401,0.8370044052863436,2,0.00881057268722467,0,0.0,0.08333333333333333
project,agentskill-observability-paper,ALL,same_prompt,fetch,10,1035.5,10994.499999999993,19551.24999999998,26396.65,28108,0.5,0.9,0,0.0,0,0.0,0.0
project,agentskill-observability-paper,ALL,same_prompt,other,2,140011.0,206387.0,214683.99999999997,221321.6,222981,0.0,0.0,1,0.5,0,0.0,0.041666666666666664
project,agentskill-observability-paper,ALL,same_prompt,read,275,4767.0,21631.399999999998,35046.900000000016,121902.49999999984,282386,0.2109090909090909,0.7672727272727272,6,0.02181818181818182,0,0.0,0.25
project,agentskill-observability-paper,ALL,same_prompt,search,45,1057.0,14601.000000000002,26155.199999999975,64116.92000000007,78013,0.4222222222222222,0.7111111111111111,1,0.022222222222222223,0,0.0,0.041666666666666664
project,agentskill-observability-paper,ALL,same_prompt,shell,204,5416.0,17515.5,22563.449999999997,38995.71,71291,0.06862745098039216,0.75,1,0.004901960784313725,0,0.0,0.041666666666666664
project,agentskill-observability-paper,ALL,same_prompt,skill,12,4736.0,8937.7,10908.699999999997,12583.340000000002,13002,0.16666666666666666,0.9166666666666666,0,0.0,0,0.0,0.0
project,agentskill-observability-paper,ALL,same_prompt,task,19,85844.0,200257.39999999997,249971.19999999978,318315.04000000004,335401,0.0,0.15789473684210525,13,0.6842105263157895,0,0.0,0.5416666666666666
project,agentskill-observability-paper,ALL,same_prompt,tool discovery,4,4399.0,6575.0,7018.999999999999,7374.199999999999,7463,0.0,1.0,0,0.0,0,0.0,0.0
project,agentskill-observability-paper,ALL,same_prompt,write,19,13380.0,20203.6,22304.899999999983,27912.98,29315,0.0,0.15789473684210525,0,0.0,0,0.0,0.0
project_vendor,agentskill-observability-paper,claude,all_adjacent,ALL,955,6094.0,40192.40000000001,111350.19999999962,331856.4400000003,1344758,0.10890052356020942,0.680628272251309,79,0.08272251308900523,5,0.005235602094240838,1.0
project_vendor,agentskill-observability-paper,claude,all_adjacent,coordination,2,3351.5,4165.5,4267.25,4348.650000000001,4369,0.0,1.0,0,0.0,0,0.0,0.0
project_vendor,agentskill-observability-paper,claude,all_adjacent,edit,262,6323.0,20128.800000000007,44780.89999999994,196225.58999999985,328837,0.022900763358778626,0.7824427480916031,10,0.03816793893129771,0,0.0,0.12658227848101267
project_vendor,agentskill-observability-paper,claude,all_adjacent,fetch,10,1035.5,10994.499999999993,19551.24999999998,26396.65,28108,0.5,0.9,0,0.0,0,0.0,0.0
project_vendor,agentskill-observability-paper,claude,all_adjacent,multimodal,1,238967.0,238967.0,238967.0,238967.0,238967,0.0,0.0,1,1.0,0,0.0,0.012658227848101266
project_vendor,agentskill-observability-paper,claude,all_adjacent,other,2,140011.0,206387.0,214683.99999999997,221321.6,222981,0.0,0.0,1,0.5,0,0.0,0.012658227848101266
project_vendor,agentskill-observability-paper,claude,all_adjacent,read,327,5219.0,39699.8,136818.8,365275.5200000002,1344758,0.17737003058103976,0.6941896024464832,27,0.08256880733944955,2,0.0061162079510703364,0.34177215189873417
project_vendor,agentskill-observability-paper,claude,all_adjacent,search,45,1057.0,14601.000000000002,26155.199999999975,64116.92000000007,78013,0.4222222222222222,0.7111111111111111,1,0.022222222222222223,0,0.0,0.012658227848101266
project_vendor,agentskill-observability-paper,claude,all_adjacent,shell,236,5934.0,33271.5,75580.5,437866.7000000016,1022833,0.059322033898305086,0.652542372881356,15,0.0635593220338983,2,0.00847457627118644,0.189873417721519
project_vendor,agentskill-observability-paper,claude,all_adjacent,skill,12,4736.0,8937.7,10908.699999999997,12583.340000000002,13002,0.16666666666666666,0.9166666666666666,0,0.0,0,0.0,0.0
project_vendor,agentskill-observability-paper,claude,all_adjacent,task,30,99015.0,214026.20000000004,292686.09999999974,877642.2000000007,1099121,0.0,0.1,23,0.7666666666666667,1,0.03333333333333333,0.2911392405063291
project_vendor,agentskill-observability-paper,claude,all_adjacent,tool discovery,6,5983.0,37093.5,48812.75,58188.15000000001,60532,0.0,0.6666666666666666,1,0.16666666666666666,0,0.0,0.012658227848101266
project_vendor,agentskill-observability-paper,claude,all_adjacent,write,22,13562.0,21963.4,28949.849999999995,33171.78,34197,0.0,0.13636363636363635,0,0.0,0,0.0,0.0
project_vendor,agentskill-observability-paper,claude,same_prompt,ALL,817,5378.0,19498.799999999996,34000.19999999996,132188.24000000057,335401,0.12729498164014688,0.7539779681762546,24,0.02937576499388005,0,0.0,1.0
project_vendor,agentskill-observability-paper,claude,same_prompt,edit,227,6058.0,14994.800000000001,21181.199999999975,54256.18000000017,83115,0.02643171806167401,0.8370044052863436,2,0.00881057268722467,0,0.0,0.08333333333333333
project_vendor,agentskill-observability-paper,claude,same_prompt,fetch,10,1035.5,10994.499999999993,19551.24999999998,26396.65,28108,0.5,0.9,0,0.0,0,0.0,0.0
project_vendor,agentskill-observability-paper,claude,same_prompt,other,2,140011.0,206387.0,214683.99999999997,221321.6,222981,0.0,0.0,1,0.5,0,0.0,0.041666666666666664
project_vendor,agentskill-observability-paper,claude,same_prompt,read,275,4767.0,21631.399999999998,35046.900000000016,121902.49999999984,282386,0.2109090909090909,0.7672727272727272,6,0.02181818181818182,0,0.0,0.25
project_vendor,agentskill-observability-paper,claude,same_prompt,search,45,1057.0,14601.000000000002,26155.199999999975,64116.92000000007,78013,0.4222222222222222,0.7111111111111111,1,0.022222222222222223,0,0.0,0.041666666666666664
project_vendor,agentskill-observability-paper,claude,same_prompt,shell,204,5416.0,17515.5,22563.449999999997,38995.71,71291,0.06862745098039216,0.75,1,0.004901960784313725,0,0.0,0.041666666666666664
project_vendor,agentskill-observability-paper,claude,same_prompt,skill,12,4736.0,8937.7,10908.699999999997,12583.340000000002,13002,0.16666666666666666,0.9166666666666666,0,0.0,0,0.0,0.0
project_vendor,agentskill-observability-paper,claude,same_prompt,task,19,85844.0,200257.39999999997,249971.19999999978,318315.04000000004,335401,0.0,0.15789473684210525,13,0.6842105263157895,0,0.0,0.5416666666666666
project_vendor,agentskill-observability-paper,claude,same_prompt,tool discovery,4,4399.0,6575.0,7018.999999999999,7374.199999999999,7463,0.0,1.0,0,0.0,0,0.0,0.0
project_vendor,agentskill-observability-paper,claude,same_prompt,write,19,13380.0,20203.6,22304.899999999983,27912.98,29315,0.0,0.15789473684210525,0,0.0,0,0.0,0.0
project,bpf-developer-tutorial,ALL,all_adjacent,ALL,1616,4196.5,25729.0,65409.75,245711.84999999806,52567591,0.3521039603960396,0.7506188118811881,88,0.054455445544554455,10,0.006188118811881188,1.0
project,bpf-developer-tutorial,ALL,all_adjacent,coordination,12,7431.0,32556.800000000007,514820.69999999925,984611.3400000005,1102059,0.0,0.6666666666666666,1,0.08333333333333333,1,0.08333333333333333,0.011363636363636364
project,bpf-developer-tutorial,ALL,all_adjacent,edit,239,7217.0,21027.400000000012,30651.9,61455.06000000005,52567591,0.008368200836820083,0.6527196652719666,3,0.012552301255230125,1,0.0041841004184100415,0.03409090909090909
project,bpf-developer-tutorial,ALL,all_adjacent,other,2,5939.5,6135.1,6159.549999999999,6179.11,6184,0.0,1.0,0,0.0,0,0.0,0.0
project,bpf-developer-tutorial,ALL,all_adjacent,plan/goal,3,6263.0,27880.6,30582.799999999996,32744.559999999998,33285,0.0,0.6666666666666666,0,0.0,0,0.0,0.0
project,bpf-developer-tutorial,ALL,all_adjacent,read,401,531.0,30777.0,91205.0,174511.0,40064545,0.6259351620947631,0.85785536159601,29,0.07231920199501247,2,0.004987531172069825,0.32954545454545453
project,bpf-developer-tutorial,ALL,all_adjacent,search,5,4887.0,10930.8,11975.4,12811.08,13020,0.0,0.8,0,0.0,0,0.0,0.0
project,bpf-developer-tutorial,ALL,all_adjacent,shell,837,3904.0,17322.399999999994,32227.799999999937,232762.35999999894,9741696,0.37037037037037035,0.7729988052568698,28,0.03345280764635603,6,0.007168458781362007,0.3181818181818182
project,bpf-developer-tutorial,ALL,all_adjacent,skill,3,428.0,620.0,644.0,663.2,668,1.0,1.0,0,0.0,0,0.0,0.0
project,bpf-developer-tutorial,ALL,all_adjacent,task,14,24299.5,242504.70000000004,256337.59999999998,267359.51999999996,270115,0.0,0.5,6,0.42857142857142855,0,0.0,0.06818181818181818
project,bpf-developer-tutorial,ALL,all_adjacent,tool discovery,5,3870.0,6369.8,7029.4,7557.08,7689,0.0,1.0,0,0.0,0,0.0,0.0
project,bpf-developer-tutorial,ALL,all_adjacent,wait/control,53,11536.0,22545.000000000004,29541.599999999984,39687.07999999999,41999,0.03773584905660377,0.4716981132075472,0,0.0,0,0.0,0.0
project,bpf-developer-tutorial,ALL,all_adjacent,write,42,57935.5,131316.6,165706.94999999992,290624.75999999995,295079,0.023809523809523808,0.23809523809523808,21,0.5,0,0.0,0.23863636363636365
project,bpf-developer-tutorial,ALL,same_prompt,ALL,1512,3984.5,19183.800000000014,34977.500000000044,133821.86000000022,934250,0.37632275132275134,0.7757936507936508,48,0.031746031746031744,1,0.0006613756613756613,1.0
project,bpf-developer-tutorial,ALL,same_prompt,coordination,11,7063.0,16391.0,25372.0,32556.800000000007,34353,0.0,0.7272727272727273,0,0.0,0,0.0,0.0
project,bpf-developer-tutorial,ALL,same_prompt,edit,224,7231.0,19817.100000000006,26983.34999999999,48373.200000000026,65317,0.008928571428571428,0.65625,1,0.004464285714285714,0,0.0,0.020833333333333332
project,bpf-developer-tutorial,ALL,same_prompt,other,2,5939.5,6135.1,6159.549999999999,6179.11,6184,0.0,1.0,0,0.0,0,0.0,0.0
project,bpf-developer-tutorial,ALL,same_prompt,plan/goal,3,6263.0,27880.6,30582.799999999996,32744.559999999998,33285,0.0,0.6666666666666666,0,0.0,0,0.0,0.0
project,bpf-developer-tutorial,ALL,same_prompt,read,370,476.0,12296.70000000002,69485.55000000003,166979.41,223590,0.6783783783783783,0.8945945945945946,21,0.05675675675675676,0,0.0,0.4375
project,bpf-developer-tutorial,ALL,same_prompt,search,4,4491.5,10580.1,11800.049999999996,12776.009999999997,13020,0.0,0.75,0,0.0,0,0.0,0.0
project,bpf-developer-tutorial,ALL,same_prompt,shell,798,3735.0,14421.70000000001,22553.1,68471.37999999954,934250,0.38847117794486213,0.793233082706767,11,0.013784461152882205,1,0.0012531328320802004,0.22916666666666666
project,bpf-developer-tutorial,ALL,same_prompt,skill,3,428.0,620.0,644.0,663.2,668,1.0,1.0,0,0.0,0,0.0,0.0
project,bpf-developer-tutorial,ALL,same_prompt,task,12,4938.5,146279.60000000003,205468.54999999993,257185.71000000008,270115,0.0,0.5833333333333334,4,0.3333333333333333,0,0.0,0.08333333333333333
project,bpf-developer-tutorial,ALL,same_prompt,tool discovery,5,3870.0,6369.8,7029.4,7557.08,7689,0.0,1.0,0,0.0,0,0.0,0.0
project,bpf-developer-tutorial,ALL,same_prompt,wait/control,52,11713.0,22592.5,30033.54999999996,39731.54000000001,41999,0.038461538461538464,0.46153846153846156,0,0.0,0,0.0,0.0
project,bpf-developer-tutorial,ALL,same_prompt,write,28,52024.0,109700.90000000001,111605.44999999998,126078.43000000001,131422,0.03571428571428571,0.2857142857142857,11,0.39285714285714285,0,0.0,0.22916666666666666
project_vendor,bpf-developer-tutorial,claude,all_adjacent,ALL,1009,4023.0,36403.20000000002,91887.7999999999,247208.51999999915,52567591,0.3270564915758176,0.7958374628344896,75,0.07433102081268583,7,0.006937561942517344,1.0
project_vendor,bpf-developer-tutorial,claude,all_adjacent,edit,221,7236.0,21862.0,30669.0,63284.40000000011,52567591,0.00904977375565611,0.6425339366515838,3,0.013574660633484163,1,0.004524886877828055,0.04
project_vendor,bpf-developer-tutorial,claude,all_adjacent,read,390,570.0,29697.900000000027,91830.89999999995,178348.13000000047,40064545,0.6205128205128205,0.8589743589743589,28,0.07179487179487179,2,0.005128205128205128,0.37333333333333335
project_vendor,bpf-developer-tutorial,claude,all_adjacent,search,5,4887.0,10930.8,11975.4,12811.08,13020,0.0,0.8,0,0.0,0,0.0,0.0
project_vendor,bpf-developer-tutorial,claude,all_adjacent,shell,333,3713.0,10365.60000000001,66600.39999999995,584428.4400000027,2169350,0.24924924924924924,0.8978978978978979,19,0.057057057057057055,4,0.012012012012012012,0.25333333333333335
project_vendor,bpf-developer-tutorial,claude,all_adjacent,skill,3,428.0,620.0,644.0,663.2,668,1.0,1.0,0,0.0,0,0.0,0.0
project_vendor,bpf-developer-tutorial,claude,all_adjacent,task,12,51987.5,246780.90000000002,258457.2,267783.44,270115,0.0,0.4166666666666667,6,0.5,0,0.0,0.08
project_vendor,bpf-developer-tutorial,claude,all_adjacent,tool discovery,5,3870.0,6369.8,7029.4,7557.08,7689,0.0,1.0,0,0.0,0,0.0,0.0
project_vendor,bpf-developer-tutorial,claude,all_adjacent,wait/control,1,4990.0,4990.0,4990.0,4990.0,4990,0.0,1.0,0,0.0,0,0.0,0.0
project_vendor,bpf-developer-tutorial,claude,all_adjacent,write,39,54148.0,126352.80000000002,133275.30000000002,233196.19999999966,284215,0.0,0.23076923076923078,19,0.48717948717948717,0,0.0,0.25333333333333335
project_vendor,bpf-developer-tutorial,claude,same_prompt,ALL,914,3659.5,17543.80000000001,51699.54999999992,139900.51,305759,0.3610503282275711,0.8358862144420132,41,0.044857768052516414,0,0.0,1.0
project_vendor,bpf-developer-tutorial,claude,same_prompt,edit,206,7334.5,20813.0,28626.0,48869.99999999997,65317,0.009708737864077669,0.6456310679611651,1,0.0048543689320388345,0,0.0,0.024390243902439025
project_vendor,bpf-developer-tutorial,claude,same_prompt,read,359,479.0,11003.199999999983,68252.0999999999,166980.62,223590,0.6740947075208914,0.8969359331476323,20,0.055710306406685235,0,0.0,0.4878048780487805
project_vendor,bpf-developer-tutorial,claude,same_prompt,search,4,4491.5,10580.1,11800.049999999996,12776.009999999997,13020,0.0,0.75,0,0.0,0,0.0,0.0
project_vendor,bpf-developer-tutorial,claude,same_prompt,shell,300,3522.5,7311.400000000003,9583.000000000002,68470.87999999955,305759,0.27666666666666667,0.9533333333333334,5,0.016666666666666666,0,0.0,0.12195121951219512
project_vendor,bpf-developer-tutorial,claude,same_prompt,skill,3,428.0,620.0,644.0,663.2,668,1.0,1.0,0,0.0,0,0.0,0.0
project_vendor,bpf-developer-tutorial,claude,same_prompt,task,10,23287.0,164329.89999999997,217222.44999999987,259536.49000000002,270115,0.0,0.5,4,0.4,0,0.0,0.0975609756097561
project_vendor,bpf-developer-tutorial,claude,same_prompt,tool discovery,5,3870.0,6369.8,7029.4,7557.08,7689,0.0,1.0,0,0.0,0,0.0,0.0
project_vendor,bpf-developer-tutorial,claude,same_prompt,write,27,52654.0,109966.20000000001,111609.1,126276.33999999997,131422,0.0,0.25925925925925924,11,0.4074074074074074,0,0.0,0.2682926829268293
project_vendor,bpf-developer-tutorial,codex,all_adjacent,ALL,591,5167.0,20704.0,30106.0,155803.70000000068,9741696,0.38747884940778343,0.6734348561759729,10,0.01692047377326565,3,0.005076142131979695,1.0
project_vendor,bpf-developer-tutorial,codex,all_adjacent,coordination,12,7431.0,32556.800000000007,514820.69999999925,984611.3400000005,1102059,0.0,0.6666666666666666,1,0.08333333333333333,1,0.08333333333333333,0.1
project_vendor,bpf-developer-tutorial,codex,all_adjacent,edit,18,6405.0,13408.800000000001,14484.65,14614.529999999999,14647,0.0,0.7777777777777778,0,0.0,0,0.0,0.0
project_vendor,bpf-developer-tutorial,codex,all_adjacent,plan/goal,3,6263.0,27880.6,30582.799999999996,32744.559999999998,33285,0.0,0.6666666666666666,0,0.0,0,0.0,0.0
project_vendor,bpf-developer-tutorial,codex,all_adjacent,shell,504,4190.5,18814.5,28465.299999999996,152426.97999999963,9741696,0.4503968253968254,0.6904761904761905,9,0.017857142857142856,2,0.003968253968253968,0.9
project_vendor,bpf-developer-tutorial,codex,all_adjacent,task,2,4938.5,5052.5,5066.75,5078.15,5081,0.0,1.0,0,0.0,0,0.0,0.0
project_vendor,bpf-developer-tutorial,codex,all_adjacent,wait/control,52,11713.0,22592.5,30033.54999999996,39731.54000000001,41999,0.038461538461538464,0.46153846153846156,0,0.0,0,0.0,0.0
project_vendor,bpf-developer-tutorial,codex,same_prompt,ALL,584,5133.5,20001.20000000002,27117.80000000002,57096.31999999957,934250,0.3921232876712329,0.6797945205479452,6,0.010273972602739725,1,0.0017123287671232876,1.0
project_vendor,bpf-developer-tutorial,codex,same_prompt,coordination,11,7063.0,16391.0,25372.0,32556.800000000007,34353,0.0,0.7272727272727273,0,0.0,0,0.0,0.0
