stratum_type,project,vendor,tool_family,analysis_scope,window,behavior,count,share,failed_calls
project,eunomia.dev,ALL,shell,same_prompt_source_stream,next_call,switch_to:tool discovery,2,0.00851063829787234,235
project,eunomia.dev,ALL,shell,same_prompt_source_stream,next_call,switch_to:wait/control,6,0.02553191489361702,235
project,eunomia.dev,ALL,task,same_prompt_source_stream,next_call,end_of_prompt,1,0.3333333333333333,3
project,eunomia.dev,ALL,task,same_prompt_source_stream,next_call,switch_to:shell,1,0.3333333333333333,3
project,eunomia.dev,ALL,task,same_prompt_source_stream,next_call,switch_to:write,1,0.3333333333333333,3
project,eunomia.dev,ALL,wait/control,same_prompt_source_stream,next_call,end_of_prompt,1,0.012048192771084338,83
project,eunomia.dev,ALL,wait/control,same_prompt_source_stream,next_call,end_of_stream,1,0.012048192771084338,83
project,eunomia.dev,ALL,wait/control,same_prompt_source_stream,next_call,exact_retry_not_success,3,0.03614457831325301,83
project,eunomia.dev,ALL,wait/control,same_prompt_source_stream,next_call,same_raw_tool_changed_arguments,8,0.0963855421686747,83
project,eunomia.dev,ALL,wait/control,same_prompt_source_stream,next_call,switch_to:coordination,1,0.012048192771084338,83
project,eunomia.dev,ALL,wait/control,same_prompt_source_stream,next_call,switch_to:edit,12,0.14457831325301204,83
project,eunomia.dev,ALL,wait/control,same_prompt_source_stream,next_call,switch_to:shell,57,0.6867469879518072,83
project,eunomia.dev,ALL,write,same_prompt_source_stream,next_call,switch_to:read,2,1.0,2
project_vendor,eunomia.dev,claude,edit,same_prompt_source_stream,next_call,end_of_prompt,1,0.09090909090909091,11
project_vendor,eunomia.dev,claude,edit,same_prompt_source_stream,next_call,end_of_stream,1,0.09090909090909091,11
project_vendor,eunomia.dev,claude,edit,same_prompt_source_stream,next_call,same_raw_tool_changed_arguments,2,0.18181818181818182,11
project_vendor,eunomia.dev,claude,edit,same_prompt_source_stream,next_call,switch_to:read,5,0.45454545454545453,11
project_vendor,eunomia.dev,claude,edit,same_prompt_source_stream,next_call,switch_to:shell,2,0.18181818181818182,11
project_vendor,eunomia.dev,claude,fetch,same_prompt_source_stream,next_call,same_raw_tool_changed_arguments,4,1.0,4
project_vendor,eunomia.dev,claude,read,same_prompt_source_stream,next_call,same_raw_tool_changed_arguments,3,0.6,5
project_vendor,eunomia.dev,claude,read,same_prompt_source_stream,next_call,switch_to:search,1,0.2,5
project_vendor,eunomia.dev,claude,read,same_prompt_source_stream,next_call,switch_to:shell,1,0.2,5
project_vendor,eunomia.dev,claude,shell,same_prompt_source_stream,next_call,end_of_prompt,2,0.037037037037037035,54
project_vendor,eunomia.dev,claude,shell,same_prompt_source_stream,next_call,exact_retry_not_success,1,0.018518518518518517,54
project_vendor,eunomia.dev,claude,shell,same_prompt_source_stream,next_call,generic_shell_changed_command_different_class,19,0.35185185185185186,54
project_vendor,eunomia.dev,claude,shell,same_prompt_source_stream,next_call,generic_shell_changed_command_same_class,25,0.46296296296296297,54
project_vendor,eunomia.dev,claude,shell,same_prompt_source_stream,next_call,switch_to:edit,1,0.018518518518518517,54
project_vendor,eunomia.dev,claude,shell,same_prompt_source_stream,next_call,switch_to:read,3,0.05555555555555555,54
project_vendor,eunomia.dev,claude,shell,same_prompt_source_stream,next_call,switch_to:search,1,0.018518518518518517,54
project_vendor,eunomia.dev,claude,shell,same_prompt_source_stream,next_call,switch_to:tool discovery,2,0.037037037037037035,54
project_vendor,eunomia.dev,claude,task,same_prompt_source_stream,next_call,end_of_prompt,1,0.3333333333333333,3
project_vendor,eunomia.dev,claude,task,same_prompt_source_stream,next_call,switch_to:shell,1,0.3333333333333333,3
project_vendor,eunomia.dev,claude,task,same_prompt_source_stream,next_call,switch_to:write,1,0.3333333333333333,3
project_vendor,eunomia.dev,claude,write,same_prompt_source_stream,next_call,switch_to:read,2,1.0,2
project_vendor,eunomia.dev,codex,coordination,same_prompt_source_stream,next_call,switch_to:shell,3,1.0,3
project_vendor,eunomia.dev,codex,fetch,same_prompt_source_stream,next_call,same_raw_tool_changed_arguments,2,0.6666666666666666,3
project_vendor,eunomia.dev,codex,fetch,same_prompt_source_stream,next_call,switch_to:shell,1,0.3333333333333333,3
project_vendor,eunomia.dev,codex,other,same_prompt_source_stream,next_call,switch_to:shell,4,1.0,4
project_vendor,eunomia.dev,codex,shell,same_prompt_source_stream,next_call,end_of_prompt,3,0.016574585635359115,181
project_vendor,eunomia.dev,codex,shell,same_prompt_source_stream,next_call,exact_retry_not_success,3,0.016574585635359115,181
project_vendor,eunomia.dev,codex,shell,same_prompt_source_stream,next_call,generic_shell_changed_command_different_class,62,0.3425414364640884,181
project_vendor,eunomia.dev,codex,shell,same_prompt_source_stream,next_call,generic_shell_changed_command_same_class,104,0.574585635359116,181
project_vendor,eunomia.dev,codex,shell,same_prompt_source_stream,next_call,switch_to:edit,2,0.011049723756906077,181
project_vendor,eunomia.dev,codex,shell,same_prompt_source_stream,next_call,switch_to:task,1,0.0055248618784530384,181
project_vendor,eunomia.dev,codex,shell,same_prompt_source_stream,next_call,switch_to:wait/control,6,0.03314917127071823,181
project_vendor,eunomia.dev,codex,wait/control,same_prompt_source_stream,next_call,end_of_prompt,1,0.012048192771084338,83
project_vendor,eunomia.dev,codex,wait/control,same_prompt_source_stream,next_call,end_of_stream,1,0.012048192771084338,83
project_vendor,eunomia.dev,codex,wait/control,same_prompt_source_stream,next_call,exact_retry_not_success,3,0.03614457831325301,83
project_vendor,eunomia.dev,codex,wait/control,same_prompt_source_stream,next_call,same_raw_tool_changed_arguments,8,0.0963855421686747,83
project_vendor,eunomia.dev,codex,wait/control,same_prompt_source_stream,next_call,switch_to:coordination,1,0.012048192771084338,83
project_vendor,eunomia.dev,codex,wait/control,same_prompt_source_stream,next_call,switch_to:edit,12,0.14457831325301204,83
project_vendor,eunomia.dev,codex,wait/control,same_prompt_source_stream,next_call,switch_to:shell,57,0.6867469879518072,83
overall,ALL,ALL,coordination,same_prompt_source_stream,within_3_calls,exact_retry_within_3,2,0.020202020202020204,99
overall,ALL,ALL,coordination,same_prompt_source_stream,within_3_calls,no_exact_retry_within_3,97,0.9797979797979798,99
overall,ALL,ALL,coordination,same_prompt_source_stream,within_3_calls,no_same_family_within_3,43,0.43434343434343436,99
overall,ALL,ALL,coordination,same_prompt_source_stream,within_3_calls,same_family_within_3,56,0.5656565656565656,99
overall,ALL,ALL,edit,same_prompt_source_stream,within_3_calls,exact_retry_within_3,229,0.6256830601092896,366
overall,ALL,ALL,edit,same_prompt_source_stream,within_3_calls,no_exact_retry_within_3,137,0.3743169398907104,366
overall,ALL,ALL,edit,same_prompt_source_stream,within_3_calls,no_same_family_within_3,103,0.2814207650273224,366
overall,ALL,ALL,edit,same_prompt_source_stream,within_3_calls,same_family_within_3,263,0.7185792349726776,366
overall,ALL,ALL,fetch,same_prompt_source_stream,within_3_calls,no_exact_retry_within_3,42,1.0,42
overall,ALL,ALL,fetch,same_prompt_source_stream,within_3_calls,no_same_family_within_3,8,0.19047619047619047,42
overall,ALL,ALL,fetch,same_prompt_source_stream,within_3_calls,same_family_within_3,34,0.8095238095238095,42
overall,ALL,ALL,multimodal,same_prompt_source_stream,within_3_calls,exact_retry_within_3,1,0.3333333333333333,3
overall,ALL,ALL,multimodal,same_prompt_source_stream,within_3_calls,no_exact_retry_within_3,2,0.6666666666666666,3
overall,ALL,ALL,multimodal,same_prompt_source_stream,within_3_calls,no_same_family_within_3,1,0.3333333333333333,3
overall,ALL,ALL,multimodal,same_prompt_source_stream,within_3_calls,same_family_within_3,2,0.6666666666666666,3
overall,ALL,ALL,other,same_prompt_source_stream,within_3_calls,exact_retry_within_3,2,0.08695652173913043,23
overall,ALL,ALL,other,same_prompt_source_stream,within_3_calls,no_exact_retry_within_3,21,0.9130434782608695,23
overall,ALL,ALL,other,same_prompt_source_stream,within_3_calls,no_same_family_within_3,19,0.8260869565217391,23
overall,ALL,ALL,other,same_prompt_source_stream,within_3_calls,same_family_within_3,4,0.17391304347826086,23
overall,ALL,ALL,plan/goal,same_prompt_source_stream,within_3_calls,exact_retry_within_3,3,0.5,6
overall,ALL,ALL,plan/goal,same_prompt_source_stream,within_3_calls,no_exact_retry_within_3,3,0.5,6
overall,ALL,ALL,plan/goal,same_prompt_source_stream,within_3_calls,no_same_family_within_3,3,0.5,6
overall,ALL,ALL,plan/goal,same_prompt_source_stream,within_3_calls,same_family_within_3,3,0.5,6
overall,ALL,ALL,read,same_prompt_source_stream,within_3_calls,exact_retry_within_3,9,0.08823529411764706,102
overall,ALL,ALL,read,same_prompt_source_stream,within_3_calls,no_exact_retry_within_3,93,0.9117647058823529,102
overall,ALL,ALL,read,same_prompt_source_stream,within_3_calls,no_same_family_within_3,23,0.22549019607843138,102
overall,ALL,ALL,read,same_prompt_source_stream,within_3_calls,same_family_within_3,79,0.7745098039215687,102
overall,ALL,ALL,search,same_prompt_source_stream,within_3_calls,no_exact_retry_within_3,5,1.0,5
overall,ALL,ALL,search,same_prompt_source_stream,within_3_calls,no_same_family_within_3,1,0.2,5
overall,ALL,ALL,search,same_prompt_source_stream,within_3_calls,same_family_within_3,4,0.8,5
overall,ALL,ALL,shell,same_prompt_source_stream,within_3_calls,exact_retry_within_3,172,0.04528699315429173,3798
overall,ALL,ALL,shell,same_prompt_source_stream,within_3_calls,no_exact_retry_within_3,3626,0.9547130068457083,3798
overall,ALL,ALL,shell,same_prompt_source_stream,within_3_calls,no_same_family_within_3,171,0.045023696682464455,3798
overall,ALL,ALL,shell,same_prompt_source_stream,within_3_calls,same_family_within_3,3627,0.9549763033175356,3798
overall,ALL,ALL,skill,same_prompt_source_stream,within_3_calls,no_exact_retry_within_3,1,1.0,1
overall,ALL,ALL,skill,same_prompt_source_stream,within_3_calls,no_same_family_within_3,1,1.0,1
overall,ALL,ALL,task,same_prompt_source_stream,within_3_calls,exact_retry_within_3,2,0.14285714285714285,14
overall,ALL,ALL,task,same_prompt_source_stream,within_3_calls,no_exact_retry_within_3,12,0.8571428571428571,14
overall,ALL,ALL,task,same_prompt_source_stream,within_3_calls,no_same_family_within_3,11,0.7857142857142857,14
overall,ALL,ALL,task,same_prompt_source_stream,within_3_calls,same_family_within_3,3,0.21428571428571427,14
overall,ALL,ALL,wait/control,same_prompt_source_stream,within_3_calls,exact_retry_within_3,208,0.29254571026722925,711
overall,ALL,ALL,wait/control,same_prompt_source_stream,within_3_calls,no_exact_retry_within_3,503,0.7074542897327707,711
overall,ALL,ALL,wait/control,same_prompt_source_stream,within_3_calls,no_same_family_within_3,362,0.509142053445851,711
overall,ALL,ALL,wait/control,same_prompt_source_stream,within_3_calls,same_family_within_3,349,0.4908579465541491,711
overall,ALL,ALL,write,same_prompt_source_stream,within_3_calls,exact_retry_within_3,5,0.3333333333333333,15
overall,ALL,ALL,write,same_prompt_source_stream,within_3_calls,no_exact_retry_within_3,10,0.6666666666666666,15
overall,ALL,ALL,write,same_prompt_source_stream,within_3_calls,no_same_family_within_3,9,0.6,15
overall,ALL,ALL,write,same_prompt_source_stream,within_3_calls,same_family_within_3,6,0.4,15
vendor,ALL,claude,coordination,same_prompt_source_stream,within_3_calls,no_exact_retry_within_3,3,1.0,3
vendor,ALL,claude,coordination,same_prompt_source_stream,within_3_calls,no_same_family_within_3,3,1.0,3
vendor,ALL,claude,edit,same_prompt_source_stream,within_3_calls,exact_retry_within_3,229,0.6542857142857142,350
vendor,ALL,claude,edit,same_prompt_source_stream,within_3_calls,no_exact_retry_within_3,121,0.3457142857142857,350
vendor,ALL,claude,edit,same_prompt_source_stream,within_3_calls,no_same_family_within_3,97,0.27714285714285714,350
vendor,ALL,claude,edit,same_prompt_source_stream,within_3_calls,same_family_within_3,253,0.7228571428571429,350
vendor,ALL,claude,fetch,same_prompt_source_stream,within_3_calls,no_exact_retry_within_3,38,1.0,38
vendor,ALL,claude,fetch,same_prompt_source_stream,within_3_calls,no_same_family_within_3,8,0.21052631578947367,38
vendor,ALL,claude,fetch,same_prompt_source_stream,within_3_calls,same_family_within_3,30,0.7894736842105263,38
vendor,ALL,claude,multimodal,same_prompt_source_stream,within_3_calls,no_exact_retry_within_3,1,1.0,1
vendor,ALL,claude,multimodal,same_prompt_source_stream,within_3_calls,no_same_family_within_3,1,1.0,1
vendor,ALL,claude,other,same_prompt_source_stream,within_3_calls,no_exact_retry_within_3,2,1.0,2
vendor,ALL,claude,other,same_prompt_source_stream,within_3_calls,no_same_family_within_3,2,1.0,2
vendor,ALL,claude,plan/goal,same_prompt_source_stream,within_3_calls,exact_retry_within_3,3,0.5,6
vendor,ALL,claude,plan/goal,same_prompt_source_stream,within_3_calls,no_exact_retry_within_3,3,0.5,6
vendor,ALL,claude,plan/goal,same_prompt_source_stream,within_3_calls,no_same_family_within_3,3,0.5,6
vendor,ALL,claude,plan/goal,same_prompt_source_stream,within_3_calls,same_family_within_3,3,0.5,6
vendor,ALL,claude,read,same_prompt_source_stream,within_3_calls,exact_retry_within_3,9,0.08823529411764706,102
vendor,ALL,claude,read,same_prompt_source_stream,within_3_calls,no_exact_retry_within_3,93,0.9117647058823529,102
vendor,ALL,claude,read,same_prompt_source_stream,within_3_calls,no_same_family_within_3,23,0.22549019607843138,102
vendor,ALL,claude,read,same_prompt_source_stream,within_3_calls,same_family_within_3,79,0.7745098039215687,102
vendor,ALL,claude,search,same_prompt_source_stream,within_3_calls,no_exact_retry_within_3,5,1.0,5
vendor,ALL,claude,search,same_prompt_source_stream,within_3_calls,no_same_family_within_3,1,0.2,5
vendor,ALL,claude,search,same_prompt_source_stream,within_3_calls,same_family_within_3,4,0.8,5
vendor,ALL,claude,shell,same_prompt_source_stream,within_3_calls,exact_retry_within_3,18,0.03550295857988166,507
vendor,ALL,claude,shell,same_prompt_source_stream,within_3_calls,no_exact_retry_within_3,489,0.9644970414201184,507
vendor,ALL,claude,shell,same_prompt_source_stream,within_3_calls,no_same_family_within_3,75,0.14792899408284024,507
vendor,ALL,claude,shell,same_prompt_source_stream,within_3_calls,same_family_within_3,432,0.8520710059171598,507
vendor,ALL,claude,skill,same_prompt_source_stream,within_3_calls,no_exact_retry_within_3,1,1.0,1
vendor,ALL,claude,skill,same_prompt_source_stream,within_3_calls,no_same_family_within_3,1,1.0,1
vendor,ALL,claude,task,same_prompt_source_stream,within_3_calls,exact_retry_within_3,2,0.14285714285714285,14
vendor,ALL,claude,task,same_prompt_source_stream,within_3_calls,no_exact_retry_within_3,12,0.8571428571428571,14
vendor,ALL,claude,task,same_prompt_source_stream,within_3_calls,no_same_family_within_3,11,0.7857142857142857,14
vendor,ALL,claude,task,same_prompt_source_stream,within_3_calls,same_family_within_3,3,0.21428571428571427,14
vendor,ALL,claude,wait/control,same_prompt_source_stream,within_3_calls,no_exact_retry_within_3,1,1.0,1
vendor,ALL,claude,wait/control,same_prompt_source_stream,within_3_calls,no_same_family_within_3,1,1.0,1
vendor,ALL,claude,write,same_prompt_source_stream,within_3_calls,exact_retry_within_3,5,0.3333333333333333,15
vendor,ALL,claude,write,same_prompt_source_stream,within_3_calls,no_exact_retry_within_3,10,0.6666666666666666,15
vendor,ALL,claude,write,same_prompt_source_stream,within_3_calls,no_same_family_within_3,9,0.6,15
vendor,ALL,claude,write,same_prompt_source_stream,within_3_calls,same_family_within_3,6,0.4,15
vendor,ALL,codex,coordination,same_prompt_source_stream,within_3_calls,exact_retry_within_3,2,0.020833333333333332,96
vendor,ALL,codex,coordination,same_prompt_source_stream,within_3_calls,no_exact_retry_within_3,94,0.9791666666666666,96
vendor,ALL,codex,coordination,same_prompt_source_stream,within_3_calls,no_same_family_within_3,40,0.4166666666666667,96
vendor,ALL,codex,coordination,same_prompt_source_stream,within_3_calls,same_family_within_3,56,0.5833333333333334,96
vendor,ALL,codex,edit,same_prompt_source_stream,within_3_calls,no_exact_retry_within_3,16,1.0,16
vendor,ALL,codex,edit,same_prompt_source_stream,within_3_calls,no_same_family_within_3,6,0.375,16
vendor,ALL,codex,edit,same_prompt_source_stream,within_3_calls,same_family_within_3,10,0.625,16
vendor,ALL,codex,fetch,same_prompt_source_stream,within_3_calls,no_exact_retry_within_3,4,1.0,4
vendor,ALL,codex,fetch,same_prompt_source_stream,within_3_calls,same_family_within_3,4,1.0,4
vendor,ALL,codex,multimodal,same_prompt_source_stream,within_3_calls,exact_retry_within_3,1,0.5,2
vendor,ALL,codex,multimodal,same_prompt_source_stream,within_3_calls,no_exact_retry_within_3,1,0.5,2
vendor,ALL,codex,multimodal,same_prompt_source_stream,within_3_calls,same_family_within_3,2,1.0,2
vendor,ALL,codex,other,same_prompt_source_stream,within_3_calls,exact_retry_within_3,2,0.09523809523809523,21
vendor,ALL,codex,other,same_prompt_source_stream,within_3_calls,no_exact_retry_within_3,19,0.9047619047619048,21
vendor,ALL,codex,other,same_prompt_source_stream,within_3_calls,no_same_family_within_3,17,0.8095238095238095,21
vendor,ALL,codex,other,same_prompt_source_stream,within_3_calls,same_family_within_3,4,0.19047619047619047,21
vendor,ALL,codex,shell,same_prompt_source_stream,within_3_calls,exact_retry_within_3,154,0.046822742474916385,3289
vendor,ALL,codex,shell,same_prompt_source_stream,within_3_calls,no_exact_retry_within_3,3135,0.9531772575250836,3289
vendor,ALL,codex,shell,same_prompt_source_stream,within_3_calls,no_same_family_within_3,94,0.028580115536637276,3289
vendor,ALL,codex,shell,same_prompt_source_stream,within_3_calls,same_family_within_3,3195,0.9714198844633627,3289
vendor,ALL,codex,wait/control,same_prompt_source_stream,within_3_calls,exact_retry_within_3,208,0.29295774647887324,710
vendor,ALL,codex,wait/control,same_prompt_source_stream,within_3_calls,no_exact_retry_within_3,502,0.7070422535211267,710
vendor,ALL,codex,wait/control,same_prompt_source_stream,within_3_calls,no_same_family_within_3,361,0.5084507042253521,710
vendor,ALL,codex,wait/control,same_prompt_source_stream,within_3_calls,same_family_within_3,349,0.4915492957746479,710
vendor,ALL,gemini,shell,same_prompt_source_stream,within_3_calls,no_exact_retry_within_3,2,1.0,2
vendor,ALL,gemini,shell,same_prompt_source_stream,within_3_calls,no_same_family_within_3,2,1.0,2
project,ActPlane,ALL,coordination,same_prompt_source_stream,within_3_calls,no_exact_retry_within_3,6,1.0,6
project,ActPlane,ALL,coordination,same_prompt_source_stream,within_3_calls,no_same_family_within_3,5,0.8333333333333334,6
project,ActPlane,ALL,coordination,same_prompt_source_stream,within_3_calls,same_family_within_3,1,0.16666666666666666,6
project,ActPlane,ALL,edit,same_prompt_source_stream,within_3_calls,exact_retry_within_3,123,0.643979057591623,191
project,ActPlane,ALL,edit,same_prompt_source_stream,within_3_calls,no_exact_retry_within_3,68,0.35602094240837695,191
project,ActPlane,ALL,edit,same_prompt_source_stream,within_3_calls,no_same_family_within_3,52,0.27225130890052357,191
project,ActPlane,ALL,edit,same_prompt_source_stream,within_3_calls,same_family_within_3,139,0.7277486910994765,191
project,ActPlane,ALL,fetch,same_prompt_source_stream,within_3_calls,no_exact_retry_within_3,18,1.0,18
project,ActPlane,ALL,fetch,same_prompt_source_stream,within_3_calls,no_same_family_within_3,1,0.05555555555555555,18
project,ActPlane,ALL,fetch,same_prompt_source_stream,within_3_calls,same_family_within_3,17,0.9444444444444444,18
project,ActPlane,ALL,multimodal,same_prompt_source_stream,within_3_calls,exact_retry_within_3,1,0.5,2
project,ActPlane,ALL,multimodal,same_prompt_source_stream,within_3_calls,no_exact_retry_within_3,1,0.5,2
project,ActPlane,ALL,multimodal,same_prompt_source_stream,within_3_calls,same_family_within_3,2,1.0,2
project,ActPlane,ALL,other,same_prompt_source_stream,within_3_calls,exact_retry_within_3,1,0.2,5
project,ActPlane,ALL,other,same_prompt_source_stream,within_3_calls,no_exact_retry_within_3,4,0.8,5
project,ActPlane,ALL,other,same_prompt_source_stream,within_3_calls,no_same_family_within_3,4,0.8,5
project,ActPlane,ALL,other,same_prompt_source_stream,within_3_calls,same_family_within_3,1,0.2,5
project,ActPlane,ALL,plan/goal,same_prompt_source_stream,within_3_calls,exact_retry_within_3,3,0.5,6
project,ActPlane,ALL,plan/goal,same_prompt_source_stream,within_3_calls,no_exact_retry_within_3,3,0.5,6
project,ActPlane,ALL,plan/goal,same_prompt_source_stream,within_3_calls,no_same_family_within_3,3,0.5,6
project,ActPlane,ALL,plan/goal,same_prompt_source_stream,within_3_calls,same_family_within_3,3,0.5,6
project,ActPlane,ALL,read,same_prompt_source_stream,within_3_calls,exact_retry_within_3,5,0.16666666666666666,30
project,ActPlane,ALL,read,same_prompt_source_stream,within_3_calls,no_exact_retry_within_3,25,0.8333333333333334,30
project,ActPlane,ALL,read,same_prompt_source_stream,within_3_calls,no_same_family_within_3,6,0.2,30
project,ActPlane,ALL,read,same_prompt_source_stream,within_3_calls,same_family_within_3,24,0.8,30
project,ActPlane,ALL,search,same_prompt_source_stream,within_3_calls,no_exact_retry_within_3,5,1.0,5
project,ActPlane,ALL,search,same_prompt_source_stream,within_3_calls,no_same_family_within_3,1,0.2,5
project,ActPlane,ALL,search,same_prompt_source_stream,within_3_calls,same_family_within_3,4,0.8,5
project,ActPlane,ALL,shell,same_prompt_source_stream,within_3_calls,exact_retry_within_3,62,0.04606240713224369,1346
project,ActPlane,ALL,shell,same_prompt_source_stream,within_3_calls,no_exact_retry_within_3,1284,0.9539375928677564,1346
project,ActPlane,ALL,shell,same_prompt_source_stream,within_3_calls,no_same_family_within_3,88,0.06537890044576523,1346
project,ActPlane,ALL,shell,same_prompt_source_stream,within_3_calls,same_family_within_3,1258,0.9346210995542348,1346
project,ActPlane,ALL,task,same_prompt_source_stream,within_3_calls,no_exact_retry_within_3,7,1.0,7
project,ActPlane,ALL,task,same_prompt_source_stream,within_3_calls,no_same_family_within_3,6,0.8571428571428571,7
project,ActPlane,ALL,task,same_prompt_source_stream,within_3_calls,same_family_within_3,1,0.14285714285714285,7
project,ActPlane,ALL,wait/control,same_prompt_source_stream,within_3_calls,exact_retry_within_3,184,0.39400428265524623,467
project,ActPlane,ALL,wait/control,same_prompt_source_stream,within_3_calls,no_exact_retry_within_3,283,0.6059957173447538,467
project,ActPlane,ALL,wait/control,same_prompt_source_stream,within_3_calls,no_same_family_within_3,218,0.4668094218415418,467
project,ActPlane,ALL,wait/control,same_prompt_source_stream,within_3_calls,same_family_within_3,249,0.5331905781584583,467
project,ActPlane,ALL,write,same_prompt_source_stream,within_3_calls,exact_retry_within_3,2,0.4,5
project,ActPlane,ALL,write,same_prompt_source_stream,within_3_calls,no_exact_retry_within_3,3,0.6,5
project,ActPlane,ALL,write,same_prompt_source_stream,within_3_calls,no_same_family_within_3,3,0.6,5
project,ActPlane,ALL,write,same_prompt_source_stream,within_3_calls,same_family_within_3,2,0.4,5
project_vendor,ActPlane,claude,coordination,same_prompt_source_stream,within_3_calls,no_exact_retry_within_3,1,1.0,1
project_vendor,ActPlane,claude,coordination,same_prompt_source_stream,within_3_calls,no_same_family_within_3,1,1.0,1
project_vendor,ActPlane,claude,edit,same_prompt_source_stream,within_3_calls,exact_retry_within_3,123,0.6795580110497238,181
project_vendor,ActPlane,claude,edit,same_prompt_source_stream,within_3_calls,no_exact_retry_within_3,58,0.32044198895027626,181
project_vendor,ActPlane,claude,edit,same_prompt_source_stream,within_3_calls,no_same_family_within_3,49,0.27071823204419887,181
project_vendor,ActPlane,claude,edit,same_prompt_source_stream,within_3_calls,same_family_within_3,132,0.7292817679558011,181
project_vendor,ActPlane,claude,fetch,same_prompt_source_stream,within_3_calls,no_exact_retry_within_3,18,1.0,18
project_vendor,ActPlane,claude,fetch,same_prompt_source_stream,within_3_calls,no_same_family_within_3,1,0.05555555555555555,18
project_vendor,ActPlane,claude,fetch,same_prompt_source_stream,within_3_calls,same_family_within_3,17,0.9444444444444444,18
project_vendor,ActPlane,claude,plan/goal,same_prompt_source_stream,within_3_calls,exact_retry_within_3,3,0.5,6
project_vendor,ActPlane,claude,plan/goal,same_prompt_source_stream,within_3_calls,no_exact_retry_within_3,3,0.5,6
project_vendor,ActPlane,claude,plan/goal,same_prompt_source_stream,within_3_calls,no_same_family_within_3,3,0.5,6
project_vendor,ActPlane,claude,plan/goal,same_prompt_source_stream,within_3_calls,same_family_within_3,3,0.5,6
project_vendor,ActPlane,claude,read,same_prompt_source_stream,within_3_calls,exact_retry_within_3,5,0.16666666666666666,30
project_vendor,ActPlane,claude,read,same_prompt_source_stream,within_3_calls,no_exact_retry_within_3,25,0.8333333333333334,30
project_vendor,ActPlane,claude,read,same_prompt_source_stream,within_3_calls,no_same_family_within_3,6,0.2,30
project_vendor,ActPlane,claude,read,same_prompt_source_stream,within_3_calls,same_family_within_3,24,0.8,30
project_vendor,ActPlane,claude,search,same_prompt_source_stream,within_3_calls,no_exact_retry_within_3,5,1.0,5
project_vendor,ActPlane,claude,search,same_prompt_source_stream,within_3_calls,no_same_family_within_3,1,0.2,5
project_vendor,ActPlane,claude,search,same_prompt_source_stream,within_3_calls,same_family_within_3,4,0.8,5
project_vendor,ActPlane,claude,shell,same_prompt_source_stream,within_3_calls,exact_retry_within_3,6,0.02631578947368421,228
project_vendor,ActPlane,claude,shell,same_prompt_source_stream,within_3_calls,no_exact_retry_within_3,222,0.9736842105263158,228
project_vendor,ActPlane,claude,shell,same_prompt_source_stream,within_3_calls,no_same_family_within_3,45,0.19736842105263158,228
project_vendor,ActPlane,claude,shell,same_prompt_source_stream,within_3_calls,same_family_within_3,183,0.8026315789473685,228
project_vendor,ActPlane,claude,task,same_prompt_source_stream,within_3_calls,no_exact_retry_within_3,7,1.0,7
project_vendor,ActPlane,claude,task,same_prompt_source_stream,within_3_calls,no_same_family_within_3,6,0.8571428571428571,7
project_vendor,ActPlane,claude,task,same_prompt_source_stream,within_3_calls,same_family_within_3,1,0.14285714285714285,7
project_vendor,ActPlane,claude,write,same_prompt_source_stream,within_3_calls,exact_retry_within_3,2,0.4,5
project_vendor,ActPlane,claude,write,same_prompt_source_stream,within_3_calls,no_exact_retry_within_3,3,0.6,5
project_vendor,ActPlane,claude,write,same_prompt_source_stream,within_3_calls,no_same_family_within_3,3,0.6,5
project_vendor,ActPlane,claude,write,same_prompt_source_stream,within_3_calls,same_family_within_3,2,0.4,5
project_vendor,ActPlane,codex,coordination,same_prompt_source_stream,within_3_calls,no_exact_retry_within_3,5,1.0,5
project_vendor,ActPlane,codex,coordination,same_prompt_source_stream,within_3_calls,no_same_family_within_3,4,0.8,5
project_vendor,ActPlane,codex,coordination,same_prompt_source_stream,within_3_calls,same_family_within_3,1,0.2,5
project_vendor,ActPlane,codex,edit,same_prompt_source_stream,within_3_calls,no_exact_retry_within_3,10,1.0,10
project_vendor,ActPlane,codex,edit,same_prompt_source_stream,within_3_calls,no_same_family_within_3,3,0.3,10
project_vendor,ActPlane,codex,edit,same_prompt_source_stream,within_3_calls,same_family_within_3,7,0.7,10
project_vendor,ActPlane,codex,multimodal,same_prompt_source_stream,within_3_calls,exact_retry_within_3,1,0.5,2
project_vendor,ActPlane,codex,multimodal,same_prompt_source_stream,within_3_calls,no_exact_retry_within_3,1,0.5,2
project_vendor,ActPlane,codex,multimodal,same_prompt_source_stream,within_3_calls,same_family_within_3,2,1.0,2
project_vendor,ActPlane,codex,other,same_prompt_source_stream,within_3_calls,exact_retry_within_3,1,0.2,5
project_vendor,ActPlane,codex,other,same_prompt_source_stream,within_3_calls,no_exact_retry_within_3,4,0.8,5
project_vendor,ActPlane,codex,other,same_prompt_source_stream,within_3_calls,no_same_family_within_3,4,0.8,5
project_vendor,ActPlane,codex,other,same_prompt_source_stream,within_3_calls,same_family_within_3,1,0.2,5
project_vendor,ActPlane,codex,shell,same_prompt_source_stream,within_3_calls,exact_retry_within_3,56,0.05008944543828265,1118
project_vendor,ActPlane,codex,shell,same_prompt_source_stream,within_3_calls,no_exact_retry_within_3,1062,0.9499105545617174,1118
