project,vendor,session_id,calls,streams,active_span_hours,capped_active_hours,calls_per_capped_active_hour,tool_family_entropy_bits,stream_local_switch_rate,same_prompt_intercall_p50_ms,same_prompt_intercall_p90_ms,failed_calls,observed_status_calls
academic-writing-skills,claude,claude:65e5c20d-3b2d-4d9e-883f-fa5a25d39e41,21,1,0.017620555555555556,0.015615,1344.8607108549472,0.4537163391869448,0.05263157894736842,2835.0,4975.799999999999,13,0
academic-writing-skills,claude,claude:7b626804-aa45-4161-952b-4c82f1f6e1e8,24,1,0.027444444444444445,0.027444444444444445,874.493927125506,-0.0,0.0,4675.0,6233.6,0,0
academic-writing-skills,claude,claude:8138becd-1ab3-4fde-b719-56990e45537d,3,1,0.0038969444444444446,0.0038969444444444446,769.8339154608311,-0.0,0.0,7014.5,10428.500000000002,0,0
academic-writing-skills,claude,claude:84ce8ab7-c3d6-4d6d-9e0e-52cfb62c97b1,16,1,1.1020472222222222,0.04929388888888889,324.5838451915383,1.4056390622295665,0.21428571428571427,5301.0,43382.2,0,0
academic-writing-skills,claude,claude:86307335-a197-411b-a2a1-123edbb2ea95,4,1,0.0009886111111111111,0.0009886111111111111,4046.0803596515875,1.0,0.3333333333333333,163.0,2647.8,0,0
academic-writing-skills,claude,claude:9bd74ea0-8319-445a-af76-f5fb28fc161f,266,4,1.8360330555555555,0.6839422222222222,388.9217412776908,1.6268893874025174,0.20346320346320346,6837.0,22464.0,12,0
academic-writing-skills,claude,claude:a401e706-123b-47ae-9002-7d423644a0fb,2,1,6.38888888888889e-05,6.38888888888889e-05,31304.347826086952,-0.0,0.0,230.0,230.0,0,0
academic-writing-skills,claude,claude:a967e583-4d1e-4921-8cca-4107d7f7d1df,12,1,0.004875,0.004875,2461.5384615384614,0.41381685030363374,0.09090909090909091,513.0,4602.0,0,0
academic-writing-skills,claude,claude:bd8b9dc5-3915-48ea-b578-a3984e71ccd7,249,2,17.541381666666666,0.4806638888888889,518.033506897289,1.8777411856834592,0.23737373737373738,5171.0,19989.000000000004,7,0
academic-writing-skills,claude,claude:c5a99a2d-a3c2-4446-b5d1-5a7d61f0067d,2,1,0.00020083333333333333,0.00020083333333333333,9958.50622406639,-0.0,0.0,723.0,723.0,0,0
academic-writing-skills,claude,claude:e26f8fc9-0c49-4622-bc6a-a3de3442c8db,9,1,0.03015,0.007261944444444444,1239.3374899590713,1.3921472236645345,0.14285714285714285,4364.0,7567.400000000001,0,1
academic-writing-skills,claude,claude:e6407015-cf34-418d-8989-da74a039cf65,36,1,0.06121388888888889,0.06041805555555556,595.8483713018092,1.5100027572690506,0.2647058823529412,2777.5,8055.699999999999,2,2
academic-writing-skills,claude,claude:e8db6d0d-4863-4c4e-837c-3a792bdc5987,65,1,0.38181333333333334,0.1299038888888889,500.3699316161093,1.3361768406273145,0.21153846153846154,3490.5,11649.199999999999,1,0
agentsight,claude,claude:016ba422-fb25-4e93-b8ae-a3d9aecd8b22,1,1,0.0,0.0,,-0.0,,,,0,0
agentsight,claude,claude:019ce9f7-7368-473e-8291-853df0154645,61,1,2.3175930555555557,0.1436186111111111,424.73603893026865,1.501484315585215,0.35,6617.5,17666.200000000004,0,0
agentsight,claude,claude:047ce1aa-9d25-4596-9aaa-f3562206109b,1277,10,5.1366525,1.9387541666666666,658.670409047047,1.1876266955190278,0.20396366639141206,3822.0,8233.0,26,1
agentsight,claude,claude:04e5e953-5127-4e95-b90b-df7698898541,1,1,0.0,0.0,,-0.0,,,,0,0
agentsight,claude,claude:0796efe9-9a09-4b20-9851-99186e85b086,767,29,8.661838888888889,1.0035405555555557,764.2939747217213,1.465412637302115,0.3033240997229917,3134.5,8124.199999999999,8,0
agentsight,claude,claude:07e432df-c4bc-4ae4-8579-16eca6aa89d7,22,1,0.08814944444444445,0.08640444444444445,254.61653207139548,0.7732266742876346,0.2,7747.0,34373.40000000001,0,0
agentsight,claude,claude:090bb098-0478-4dc0-9572-b5144beb2aa2,20,1,0.039779166666666664,0.037310555555555555,536.0413347429235,-0.0,0.0,5382.5,15888.300000000007,0,0
agentsight,claude,claude:09c1162f-4d95-4721-bc71-c4ab40d385c4,59,1,0.4202677777777778,0.2711722222222222,217.57390752084572,1.3023609675054528,0.2830188679245283,4067.0,28908.6,1,0
agentsight,claude,claude:0a0d52ca-1337-4bdb-8012-b4499aa3d3ae,1,1,0.0,0.0,,-0.0,,,,0,0
agentsight,claude,claude:0ee9082c-0794-444d-8dba-022dcfb5f370,716,7,4.369235555555556,1.4606494444444444,490.19290886207773,2.1187838534118595,0.39203675344563554,4562.0,12683.600000000004,20,0
agentsight,claude,claude:10d49fab-8f0a-43d8-a7e6-3e35cf5dba04,22,1,0.008304444444444444,0.006797222222222222,3236.616264814058,0.26676498780302604,0.05,448.0,3144.2000000000003,0,0
agentsight,claude,claude:11c48fa5-8c6d-413a-96a8-e0d0f390fa22,16,1,0.06263583333333334,0.06024416666666667,265.58587968406346,0.8960382325345574,0.2857142857142857,6718.0,39139.00000000001,0,0
agentsight,claude,claude:1323a56d-510e-4e16-9df3-fcaf2b66d1d7,28,1,0.051405,0.04985138888888889,561.6694062909203,0.9059282160429991,0.46153846153846156,5961.5,15742.0,0,0
agentsight,claude,claude:137cb0e6-113b-48ff-a38b-1c9458d064d8,17,1,0.0297125,0.02852361111111111,595.9974679846132,0.6722948170756379,0.4,4935.0,16888.6,0,0
agentsight,claude,claude:13ed314f-3d54-4764-bef0-66642cdcae69,1,1,0.0,0.0,,-0.0,,,,0,0
agentsight,claude,claude:163580a6-3ea4-4286-b63b-56f10b055491,20,1,0.040370277777777776,0.03827972222222222,522.4698309955228,0.7219280948873623,0.3333333333333333,6495.5,16033.600000000002,0,0
agentsight,claude,claude:16e1e6d7-5369-4a5f-b83a-34f0cf1c11b2,24,1,0.0696925,0.06755222222222222,355.2806881918516,0.8112781244591328,0.2727272727272727,6513.0,29308.800000000025,1,0
agentsight,claude,claude:1710a8cb-f4c7-4e28-b8ba-680f541d3410,34,1,0.03787611111111111,0.03679888888888889,923.9409402457804,0.9596868937742169,0.125,3162.0,5956.9000000000015,2,0
agentsight,claude,claude:1736f349-4dfb-4161-83f8-1eb722e5d7cb,18,1,0.03818388888888889,0.036721944444444446,490.17012231559994,0.6500224216483541,0.25,6489.5,20220.5,0,0
agentsight,claude,claude:173a3d33-be1e-476b-980b-0378f533443a,1,1,0.0,0.0,,-0.0,,,,0,0
agentsight,claude,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d,827,12,3.6021805555555555,0.9855958333333333,839.0863394816164,1.710942390251982,0.3688212927756654,3005.0,8808.20000000001,12,0
agentsight,claude,claude:18de423e-e0ff-45d9-94a1-6c94909272b6,307,10,6.410709166666667,0.8111522222222223,378.47396775779856,1.6452877749625439,0.2490118577075099,6529.0,12883.800000000003,11,0
agentsight,claude,claude:1a53b59c-15da-4252-a488-87ac6266516e,12,1,0.004248888888888889,0.0032569444444444443,3684.4349680170576,0.41381685030363374,0.1,441.0,3243.0999999999995,0,0
agentsight,claude,claude:1ba92319-91af-488d-b9c4-e6a758669dfd,10,1,0.03584611111111111,0.03584611111111111,278.97028966415076,1.0,0.5555555555555556,10268.0,36640.8,0,0
agentsight,claude,claude:1fcc2901-b73e-4155-be5c-e75f47eb2834,12,1,0.032301388888888886,0.030070555555555555,399.0614665508896,0.8112781244591328,0.4,8965.5,24379.5,2,0
agentsight,claude,claude:20f60818-1348-4e39-853d-2e6899dca7d0,568,10,3.9064183333333333,0.5331675,1065.3312514359934,1.4455355687487925,0.2849264705882353,2277.0,5475.4,26,0
agentsight,claude,claude:27edce40-cb64-4bb7-b352-e45966d4de5c,203,5,0.5371997222222222,0.26961555555555555,752.9239163582714,1.3709235223501113,0.20512820512820512,1547.0,5789.999999999998,1,0
agentsight,claude,claude:2c5e3ced-3550-447b-9851-26cafc5e678f,11,1,0.05071638888888889,0.038989722222222224,282.1256313985879,-0.0,0.0,6667.0,47271.8,0,0
agentsight,claude,claude:2ecd6fa9-3d86-4ad2-8367-24466e57efae,1,1,0.0,0.0,,-0.0,,,,0,0
agentsight,claude,claude:2f7b5041-46aa-4858-800e-50d8a37a79a0,98,1,0.7817297222222223,0.11924333333333334,821.8488804405557,0.8021224301408327,0.14444444444444443,3663.0,9984.600000000002,10,0
agentsight,claude,claude:2fcb484c-b2bc-43b8-b54e-6f84f93148e8,20,1,0.03216472222222222,0.029856388888888887,669.87337532447,0.28639695711595625,0.0,4613.5,9505.2,0,0
agentsight,claude,claude:304fbd2c-976a-4791-894f-2fa166306a4d,36,1,13.236542222222223,0.054079444444444444,665.6873118765602,1.2919755639785608,0.22727272727272727,7474.5,15589.60000000001,3,0
agentsight,claude,claude:34045a98-6cf0-424a-ba47-0a1bd406a26f,19,1,0.015614444444444445,0.015614444444444445,1216.8220308830855,0.8997437586982626,0.5,2956.0,5184.100000000001,1,0
agentsight,claude,claude:34934785-8ee2-4f9c-be78-794bce7e1361,52,1,1.2585272222222221,0.03396777777777778,1530.8625821857315,0.9117517586347537,0.15217391304347827,992.5,5722.5,0,0
agentsight,claude,claude:36a7f352-4ea4-4325-b202-9e204bfb6b8c,14,1,0.03710722222222222,0.03555305555555555,393.7776874936519,0.5916727785823275,0.3333333333333333,1604.0,24169.3,0,0
agentsight,claude,claude:378f36e6-13b0-454a-9063-6615280ff0a1,28,1,0.07165222222222223,0.06928111111111111,404.1505621221112,0.8058576010107721,0.3076923076923077,6554.5,22258.0,3,0
agentsight,claude,claude:38700216-8d1c-4c55-b9ac-fc86fc2c26ec,16,1,0.024475555555555556,0.022041111111111112,725.916217169935,-0.0,0.0,4645.0,11229.400000000003,0,0
agentsight,claude,claude:3c7abe4a-95b0-4a78-9c8b-95d794e6bfdb,35,1,0.12548361111111112,0.11591305555555556,301.9504561608677,-0.0,0.0,9235.0,26419.800000000003,0,0
agentsight,claude,claude:3e5557cb-4232-45b8-9d22-87696dc6fec1,27,1,0.0897875,0.08482222222222222,318.3128111082002,0.228538143953528,0.08695652173913043,7082.0,30332.2,1,0
agentsight,claude,claude:3f50eea6-deae-4042-a8c4-66a9904e472e,247,1,1.318485,0.2899805555555556,851.7812497006504,1.593317470960761,0.4634146341463415,3933.0,8596.399999999998,7,0
agentsight,claude,claude:3ffba9ca-527e-480f-b87b-40e7f1f858cf,1338,6,41.87871611111111,2.9343383333333333,455.98013862296045,1.7438765683137307,0.4554637281910009,4345.0,15660.000000000007,53,0
agentsight,claude,claude:41428b22-4e8e-48bf-9d5d-dde7c44322ee,88,11,0.08925777777777778,0.13807694444444443,637.3258066657681,1.264890880152746,0.25,4173.0,18518.399999999994,0,0
agentsight,claude,claude:44a5e1eb-348c-45d2-b8da-6c654f2edcd5,16,1,0.0746663888888889,0.07345055555555556,217.83361444962975,-0.0,0.0,13353.0,41890.700000000004,0,0
agentsight,claude,claude:4522c52e-85e9-480f-9765-5223d84a46a5,1,1,0.0,0.0,,-0.0,,,,0,0
agentsight,claude,claude:46db4cd4-541a-4ac9-80b8-5adaaca37455,8,1,0.008927777777777778,0.008927777777777778,896.07965152458,-0.0,0.0,2790.0,10557.800000000007,0,0
agentsight,claude,claude:470c7a6c-ecc0-4a7c-83b6-a856a5af5cf6,115,1,0.9723772222222222,0.23248416666666666,494.65734225628273,1.619838324366694,0.7906976744186046,7908.5,20279.0,10,0
agentsight,claude,claude:47200b21-6225-457d-8f38-a7657401281f,26,1,0.11270222222222222,0.108585,239.44375374130865,0.7793498372920851,0.25,9671.5,38117.7,0,0
agentsight,claude,claude:47ce5d28-1fec-4f49-a25a-9b48e6adb869,10,1,0.016060555555555557,0.014806388888888888,675.3841247209351,0.8812908992306927,0.375,4266.5,13140.499999999996,1,0
agentsight,claude,claude:49a92eaa-ffe6-4986-954d-561d9d1014e4,17,1,0.043910833333333336,0.041889166666666665,405.8328525672907,0.8739810481273578,0.26666666666666666,8628.0,19615.8,0,0
agentsight,claude,claude:4ce5468f-9521-4bbe-a798-480671586bb2,31,1,0.05453472222222222,0.05353416666666667,579.0694416338475,1.1400457981819088,0.10344827586206896,2115.0,22082.799999999996,2,0
agentsight,claude,claude:53206356-96b1-4ecc-8b6c-c6de60a39649,3,1,0.0024022222222222223,0.0004783333333333333,6271.777003484321,-0.0,0.0,1722.0,1722.0,0,0
agentsight,claude,claude:5757cc5e-80d6-4401-94f4-aac1ed34f986,7,1,0.0040175,0.0040175,1742.3771001866833,0.5916727785823275,0.3333333333333333,2311.5,4322.5,1,0
agentsight,claude,claude:5b31399e-776a-4a0f-9010-db897d05e374,7,1,0.003172777777777778,0.003172777777777778,2206.268604447557,-0.0,0.0,501.5,5059.0,0,1
agentsight,claude,claude:5ba07bb3-7f75-40aa-a808-47abdf92aacc,339,11,1.8385486111111111,0.6902747222222222,491.10881376134864,2.4149066714138554,0.44039735099337746,5013.0,17240.30000000001,13,0
agentsight,claude,claude:5d90d5b7-5492-4b74-96d0-40f1748358ac,12,1,0.0044152777777777775,0.0034044444444444443,3524.8041775456923,0.41381685030363374,0.1,472.0,3159.3999999999996,0,0
agentsight,claude,claude:5db7e4bd-3d95-46c0-8827-40cef1cf9f44,8,1,0.04708777777777778,0.04708777777777778,169.89546709455155,1.4056390622295665,1.0,4081.0,51983.8,0,0
agentsight,claude,claude:5fe659c0-2292-4289-a994-f430779708b6,308,8,0.4850008333333333,0.30369277777777776,1014.1828273090313,1.2647316063663943,0.36363636363636365,1850.0,3093.0000000000027,2,0
agentsight,claude,claude:615e32e4-02c6-4d9c-841c-ae169881f7a9,9,1,0.02179888888888889,0.02179888888888889,412.8650797696111,0.7642045065086203,0.375,3836.5,21525.499999999993,0,0
agentsight,claude,claude:61b2d272-dd0b-460e-921f-a115fbb81a7c,22,1,0.007824722222222222,0.006431944444444444,3420.427553444181,0.26676498780302604,0.05,441.0,3346.6000000000004,0,0
agentsight,claude,claude:61f8b3b9-6b31-4b04-b10f-95a7b1b43f10,19,1,0.02333,0.02333,814.4020574367767,0.6292492238560345,0.16666666666666666,4958.5,6243.1,5,0
agentsight,claude,claude:64208586-89d5-41bf-b984-43b3279bed2d,1,1,0.0,0.0,,-0.0,,,,0,0
agentsight,claude,claude:6ab099a0-b14f-48ea-b7d2-e992487773b4,9,1,0.019969166666666666,0.017388055555555556,517.5966899372174,-0.0,0.0,10716.0,17071.4,0,0
agentsight,claude,claude:7162b9fe-95ed-4827-a29d-4a2ff6229e07,28,1,0.09657583333333333,0.09373694444444444,298.70826455832366,0.74959525725948,0.23076923076923078,8736.0,29570.5,1,0
agentsight,claude,claude:71c94652-4203-4f34-9112-bd6393a0be3f,3,1,0.00015027777777777777,0.00015027777777777777,19963.031423290206,-0.0,0.0,270.5,449.3,0,0
agentsight,claude,claude:72581272-4b2f-4fca-bed7-e2cf69313763,19,1,0.04290083333333333,0.041251944444444445,460.58434955928004,-0.0,0.0,6455.0,20196.800000000003,0,0
agentsight,claude,claude:74436578-6b32-4732-905f-d2be55807319,9,1,0.029141944444444446,0.02617138888888889,343.88698430219597,0.7642045065086203,0.2857142857142857,9037.0,27440.400000000012,0,0
agentsight,claude,claude:7479c1f1-334d-4283-bd99-ae2656c399fb,15,1,0.04653111111111111,0.044597222222222226,336.3438181251946,0.8366407419411672,0.6153846153846154,10856.0,22682.800000000003,0,0
agentsight,claude,claude:78870634-d8bb-48ae-8e24-209fb01702de,10,1,0.03293027777777778,0.030991944444444443,322.66449166898207,0.9709505944546686,0.75,10090.5,29464.199999999997,0,0
agentsight,claude,claude:79b13348-1fcc-4533-aa99-91fb92a40e74,5,1,0.004501388888888889,0.0024347222222222222,2053.6223616657157,0.9709505944546686,0.6666666666666666,2336.0,5016.8,0,0
agentsight,claude,claude:7ad7c67d-e6e3-4e64-afa1-4327e4497858,196,4,2.7681025,0.16407527777777778,1194.5736289745053,1.2132024484766433,0.29775280898876405,3077.5,7093.9000000000015,4,0
agentsight,claude,claude:7e76a9a5-d951-4b65-80ec-fb3b8c23c2dd,40,1,0.09442944444444444,0.0932125,429.12699477001473,0.8485481782946158,0.2894736842105263,3988.0,11358.600000000013,0,0
agentsight,claude,claude:80d7643a-d02d-4e41-aba8-dfaad02ec9ed,5,1,0.026758055555555556,0.025843611111111112,193.47141459849306,1.3709505944546687,0.6666666666666666,2728.0,72447.20000000001,1,0
agentsight,claude,claude:81d7b9b6-ad41-4188-a5e7-60929528cfeb,1,1,0.0,0.0,,-0.0,,,,0,0
agentsight,claude,claude:82d18bea-3ce9-4343-9736-10dbfe61b603,51,1,0.13481805555555557,0.07373333333333333,691.6817359855335,1.4092936306612966,0.3695652173913043,3730.0,13472.5,7,0
agentsight,claude,claude:836a5458-492e-4510-a424-823362c705bf,1,1,0.0,0.0,,-0.0,,,,0,0
agentsight,claude,claude:878ab9bc-1683-4ae0-bbf3-a32c837fe563,231,15,1.6969766666666666,0.4436205555555556,520.7152759427789,2.002779156431518,0.30952380952380953,1414.0,19736.399999999998,16,2
agentsight,claude,claude:8816b1ba-1844-4fab-8e16-b3a2de276423,68,1,0.15877916666666667,0.11347638888888889,599.2436018261263,-0.0,0.0,4262.5,14208.600000000002,1,0
agentsight,claude,claude:8cd015b8-f383-4912-9244-bd2abb108091,22,1,0.05271083333333333,0.05124583333333333,429.30319538173836,-0.0,0.0,2900.0,21989.900000000027,0,0
agentsight,claude,claude:8dd8ee29-df71-4b85-a0b7-5e1b86d4bbcd,15,1,0.05176083333333333,0.047440277777777776,316.1870187662851,-0.0,0.0,9675.0,25331.6,0,0
agentsight,claude,claude:915736d4-0d80-4499-8787-88941988fc4c,19,1,0.0059702777777777775,0.004965277777777778,3826.573426573427,0.2974722489192896,0.058823529411764705,432.0,3139.0,0,0
agentsight,claude,claude:9383a21f-9120-41bb-890e-37cca947bd2d,14,1,0.010956666666666667,0.0095725,1462.5228519195614,0.9852281360342515,0.5,2914.5,3575.8,1,0
agentsight,claude,claude:94c52fd5-5a57-4584-bf83-a78b4d22068f,20,1,0.07379583333333334,0.07081083333333334,282.44265825615196,0.28639695711595625,0.1111111111111111,6627.0,31667.000000000015,1,0
agentsight,claude,claude:982e9a35-19e8-4318-9e3e-8385d0a22abf,1,1,0.0,0.0,,-0.0,,,,0,0
agentsight,claude,claude:9904e362-1f91-4170-8bf4-ea0e83fd7949,14,1,0.04347527777777778,0.040806666666666665,343.08119588302566,0.863120568566631,0.5,6769.0,27422.0,0,0
agentsight,claude,claude:998aaef4-9330-427d-b240-303d8ee32e32,23,1,0.0072075,0.006328611111111111,3634.2887240486325,1.0666152167384504,0.09523809523809523,502.0,3303.0,0,0
agentsight,claude,claude:a3a60c41-d923-474c-935e-01deb5fc2095,11,1,0.038838333333333336,0.03676666666666667,299.184043517679,-0.0,0.0,12570.0,33037.200000000004,0,0
agentsight,claude,claude:a3aa5bd5-effc-4f66-b606-e0270b90e6c0,16,1,0.052726944444444444,0.052726944444444444,303.4501651590743,0.6962122601251458,0.2,6205.0,34076.399999999994,0,0
agentsight,claude,claude:a9906f2b-46b9-4e08-84a2-999ea800a4bf,69,1,0.22504166666666667,0.21996972222222222,313.67953417831495,0.8076702057269436,0.296875,8162.5,29609.40000000001,0,0
agentsight,claude,claude:aa27b1bd-8e29-4074-a1a7-7b7d4b444620,521,6,10.345280555555556,1.2448744444444444,418.51610202546084,2.0053686680848517,0.406,4714.5,19681.5,10,0
agentsight,claude,claude:ababd09e-d105-45ee-8703-9809546be0f9,12,1,0.009582222222222223,0.008090277777777778,1483.2618025751074,0.9798687566511528,0.1,2813.5,4176.699999999999,1,0
agentsight,claude,claude:b4476db9-df8e-420c-b488-30cf0a4bf4b4,20,1,0.034646388888888886,0.03170027777777778,630.9092980257797,-0.0,0.0,4647.0,13125.200000000004,1,0
agentsight,claude,claude:b46d1ef7-d4c4-4727-8f6a-3db7a973dbeb,1,1,0.0,0.0,,-0.0,,,,0,0
agentsight,claude,claude:b69f7036-2f76-46ce-898d-82959967642f,1,1,0.0,0.0,,-0.0,,,,0,0
agentsight,claude,claude:b9521da2-49ca-494d-ba08-8192371d0e18,14,1,0.022699166666666666,0.020840277777777777,671.7760746417861,0.74959525725948,0.4166666666666667,2353.0,15067.300000000001,0,0
agentsight,claude,claude:bd11ab0e-38ac-4f35-93bc-e22ac0d9182b,10,1,0.030286944444444443,0.0288725,346.3503333621959,-0.0,0.0,5580.0,31369.19999999999,0,0
agentsight,claude,claude:bee8d813-49ba-4db2-9fc3-92b7d3a3fa8b,1,1,0.0,0.0,,-0.0,,,,0,0
agentsight,claude,claude:c05dad0c-e868-4c47-8cfe-9ba20260eae0,126,2,0.24111305555555557,0.13738166666666668,917.1529437455264,0.8895852635002883,0.17094017094017094,3163.0,9555.000000000004,1,0
agentsight,claude,claude:c41e709f-5037-404a-bfbe-a29cf799515a,1710,39,33.88503722222222,2.6788919444444446,638.3236186686224,2.187776947133078,0.424822695035461,4550.5,12756.400000000003,34,0
agentsight,claude,claude:c48c4381-9806-4ce5-a17d-52b0812a9b96,15,1,0.007687222222222222,0.006182222222222223,2426.312005751258,1.103307408607834,0.38461538461538464,449.0,4042.6000000000004,0,0
agentsight,claude,claude:c84b3339-55dc-4e91-8136-b1f5d4da7857,1,1,0.0,0.0,,-0.0,,,,0,0
agentsight,claude,claude:cbe54e68-3d59-4fd7-9a62-f7e8ebe4ad5a,17,1,0.036943611111111115,0.036943611111111115,460.16075550576323,0.9366673818775626,0.25,6221.0,17848.0,0,0
agentsight,claude,claude:cbfe18c8-e072-4065-a2be-0fec920cfb39,1,1,0.0,0.0,,-0.0,,,,0,0
agentsight,claude,claude:cc380ed1-7def-420b-957a-c8d36a2ea865,37,1,0.10200722222222222,0.10071361111111111,367.37834729389436,-0.0,0.0,5073.0,27082.0,1,0
agentsight,claude,claude:cd64eec2-8a08-480b-a372-1d83c79cec75,11,1,0.004223888888888889,0.0031772222222222223,3462.1437314215773,0.4394969869215134,0.2222222222222222,410.0,2909.8000000000006,2,0
agentsight,claude,claude:d38b4cbd-c273-4461-8cc8-dd848d07a0db,34,1,0.09469666666666667,0.08842722222222223,384.4969811960872,-0.0,0.0,7022.5,23831.300000000003,1,0
agentsight,claude,claude:d673ad35-b129-4e1e-a3ff-ed71deeedff9,1,1,0.0,0.0,,-0.0,,,,0,0
agentsight,claude,claude:dc56343a-fcbd-4b35-bbed-61da1ff7b22d,94,2,0.2690647222222222,0.22856,411.2705635281764,1.4403553530346795,0.25,3197.0,20492.3,7,0
agentsight,claude,claude:deadb9dc-0247-4eb1-a26e-dcf1d5b19f04,29,1,0.1155225,0.11260166666666667,257.54503337724424,-0.0,0.0,10796.0,34814.800000000025,0,0
agentsight,claude,claude:df98b0b9-b883-41ad-a193-92cd8fe62eca,29,1,0.8146916666666667,0.1537725,188.5902876001886,0.6631968402398287,0.08695652173913043,3764.0,8642.000000000002,3,0
agentsight,claude,claude:dfdb7896-3bd5-4b55-8d43-a4a9d169fed8,26,1,0.09075472222222222,0.08893833333333333,292.33738732829863,0.8904916402194913,0.5,6780.5,27841.299999999996,0,0
agentsight,claude,claude:e06e1cd6-76f6-447b-8fbf-6102117c7b2e,6,1,0.02695222222222222,0.025723055555555555,233.25378227487232,1.2516291673878228,0.75,3236.5,62018.20000000002,1,0
agentsight,claude,claude:e47df244-ced0-4085-bbb0-46871621b5d8,12,1,0.03281527777777778,0.029525,406.4352243861135,-0.0,0.0,10469.0,19891.8,0,0
agentsight,claude,claude:e6dda655-f7b3-4385-ac58-f9a511e3804c,3,1,0.004494722222222222,0.00027,11111.111111111111,-0.0,0.0,972.0,972.0,0,0
agentsight,claude,claude:e81ca8b2-96b9-436e-a594-33065a7c619e,83,1,0.18559555555555557,0.18454666666666666,449.7507405534282,-0.0,0.0,5995.0,20107.0,2,0
agentsight,claude,claude:ed46355c-a1b6-4c15-8867-d7d8569c7e3c,27,2,2.2395272222222222,0.023106111111111112,1168.5220360174076,1.9871446890819664,0.47619047619047616,2741.0,7036.0,3,0
agentsight,claude,claude:ed66f6e9-fa8a-4ba1-9863-a5f12dbfcfbd,9,1,0.018362777777777776,0.017141944444444446,525.0279528771207,0.5032583347756457,0.2857142857142857,6648.0,17675.6,0,0
agentsight,claude,claude:ee444148-3edb-4ddb-b2b2-10d871ae2a97,17,1,0.042514166666666665,0.04054111111111111,419.32743168799846,0.8739810481273578,0.4666666666666667,6523.0,23926.8,0,0
agentsight,claude,claude:eedabc89-cac7-475b-922f-dd706befbf64,632,6,6.571819722222222,1.1124780555555556,568.1010936295622,1.7971787914332673,0.6458333333333334,6048.0,12932.600000000002,25,0
agentsight,claude,claude:f3f45902-f7f5-40a8-b15d-f73a0e401dd8,22,1,0.03926916666666667,0.02607138888888889,843.8369008172006,0.7732266742876346,0.2222222222222222,3580.0,14211.900000000001,0,0
agentsight,claude,claude:f79857ab-a5ac-4d20-9b16-72aefb7b4188,14,1,0.044867222222222225,0.04255777777777778,328.9645449323795,0.5916727785823275,0.3333333333333333,6326.0,33503.0,1,0
agentsight,claude,claude:f88b54dc-0be7-45a8-8e44-86c344d1cd96,1,1,0.0,0.0,,-0.0,,,,0,0
agentsight,claude,claude:fa0a054e-3118-4d2e-880d-c0e1bbf98c2c,17,1,0.04901027777777778,0.04758333333333333,357.2679509632224,0.9774178175281716,0.13333333333333333,2599.0,36603.59999999999,0,0
agentsight,claude,claude:ff880132-6d77-4b15-9e4c-abc592c05d1b,22,1,0.08451722222222222,0.08273555555555556,265.90744272246246,-0.0,0.0,5967.0,28903.30000000006,1,0
agentsight,codex,codex:019cc0d4-edae-7e81-92e2-239691fed904,71,1,0.16317277777777778,0.09263083333333333,766.4834423383143,0.723201308298161,0.22727272727272727,2506.0,13298.0,4,9
agentsight,codex,codex:019e6632-cfcb-7dd3-878d-3ce797b571f4,1589,5,29.32815666666667,2.9868888888888887,531.9916672866602,1.3085920050090758,0.3022959183673469,4428.5,13952.2,68,484
agentsight,codex,codex:019e8484-8844-7e21-9550-05074a58c4fc,49,1,0.32449527777777776,0.04131027777777778,1186.1454978247275,0.3322866302216151,0.1111111111111111,29.0,9026.2,4,3
agentsight,codex,codex:019e8638-9b48-71d1-b01a-88363db4413e,274,1,2.7438458333333333,0.9028438888888889,303.4854678334325,1.151832741943884,0.19622641509433963,5639.0,33434.0,3,82
agentsight,codex,codex:019e863f-e962-7051-a33c-cc708da4e49d,720,1,15.240829722222223,1.524858611111111,472.17492477900043,1.0305728571250417,0.21669106881405564,47.0,20074.40000000001,28,152
agentsight,codex,codex:019e8654-5a96-79f2-acdf-e9903d935394,26,1,0.16267638888888888,0.16267638888888888,159.8265131011637,0.23519338181924143,0.08,12.0,37648.00000000006,0,1
agentsight,codex,codex:019e8654-5b1e-7d30-ae8a-0f1ccdc1cd50,16,1,0.1367713888888889,0.1367713888888889,116.98353091228874,1.014097655573916,0.4,15.0,135982.39999999997,0,4
agentsight,codex,codex:019e8654-5b71-7630-bb97-ddfeaba7fb93,21,1,0.1149325,0.1149325,182.7159419659365,0.2761954276479391,0.1,1.5,33109.000000000204,1,1
agentsight,codex,codex:019e8654-5c03-7711-9b43-e0321887e2a2,13,1,0.11141444444444444,0.11141444444444444,116.68145961525038,0.6193821946787638,0.3333333333333333,5560.0,155172.40000000005,0,2
agentsight,codex,codex:019e8713-2449-71e3-8358-d3310df82456,39,1,0.02622361111111111,0.02194361111111111,1777.282681620821,0.17203694935311378,0.02702702702702703,4.0,9464.799999999996,3,1
agentsight,codex,codex:019e8732-bb63-74c3-bb16-80c7899de248,167,1,0.7132738888888889,0.21712861111111112,769.1294074300562,0.6523345504011153,0.19230769230769232,45.0,13969.5,5,28
agentsight,codex,codex:019e898e-4f1d-74e2-aed5-0b765abeb25c,40,1,0.036445,0.032829444444444446,1218.4184251941854,0.6098403047164004,0.10526315789473684,31.5,12024.1,0,6
